Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Hemab Therapeutics Holdings Inc,Healthcare,Biotechnology,USA,Small,-,-,-,30.43%,46.71M,-1.78%,1.19B,-,-,25.61%,32.49M,-,-,-,-,32.74%,-,-,-,-,-,14.67%,-,-,-,-,-,-,-,-25.18%,-,-,-,-,36.61 -30.51%,-,-,-,- -,-,23.00 10.61%,-,-,-,- -,-,9.87%,-,-,-,-,-,-,3.40,-,-,-,-,-,-,-,- -,-,-,-5.16%,-,-,-,-,-,-5.16%,0.22,27.15,72,-,-,-5.16%,596.01K,25.44,"May 01, 2026",No / Yes,- -,"

","132,592",-6.30%,COAG
PC Connection Inc,Technology,Electronics & Computer Distribution,USA,Small,RUT,18.58,3.44,56.64%,25.22M,0.39%,1.61B,15.09,4.24,0.00%,10.94M,0.76%,1.21B,-,1.04,41.48%,3.53%,2.91%,87.46M,0.56,14.10%,-0.86%,5.06,8.36%,2.89B,1.75,7.90%,6.55%,0.39M,10.66%,36.55,3.92,-,9.73%,70.25 -9.00%,-7.56%,16.31,12.96,-1.08% 9.06%,9.42%,54.97 16.29%,44.94%,-,9.86,-2.77% 2.09%,18.43%,3.07%,2.84%,37.23%,0.70 (1.10%),0.42,3.87%,3.84%,1.86,205.46%,"May 12, 2026",2.30,0.78%,3.02%,50.28,3.00,- -,2.70,32.50%,-0.87%,0.86,76.00,18.37%,0.01,2.97%,3.04%,0.94,65.23,2525,0.01,Apr 29 AMC,4.73%,76.39K,63.92,"Mar 03, 1998",Yes / Yes,24.19% 3.70%,"

","71,453",-2.01%,CNXN
Concentrix Corp,Technology,Information Technology Services,USA,Small,-,-,-21.44,22.39%,60.82M,6.03%,1.48B,1.89,12.84,-30.51%,47.35M,-20.03%,6.92B,-,2.64,99.70%,23.48%,-26.71%,-1.33B,0.15,4.37%,-12.24%,6.67,-31.16%,9.95B,0.53,9.63%,-11.78%,11.12M,-41.61%,45.85,6.05,-,-38.97%,62.14 -60.93%,-56.68%,4.01,3.06,- -,-17.83%,22.05 10.11%,-73.20%,1.44 (5.93%),5.15,15.82% 15.80%,27.91%,5.74%,6.12%,-83.61%,1.41 (5.82%),0.70,-636.38%,6.90%,1.57,-,"Apr 24, 2026",1.18,3.81%,-13.36%,44.16,1.75,10.06% -,1.18,-68.10%,-1.01%,0.37,41.25,-,2.04,5.40%,-11.17%,0.77,23.94,455000,1.67,Mar 24 BMO,-37.26%,1.67M,24.28,"Nov 24, 2020",Yes / Yes,-1.32% 0.31%,"

","1,276,667",1.42%,CNXC
CNX Resources Corp,Energy,Oil & Gas E&P,USA,Mid,RUT,5.20,7.19,4.00%,141.94M,4.41%,5.29B,8.93,4.19,-1.71%,135.82M,-1.53%,7.82B,0.41,0.58,98.11%,14.18%,-7.04%,1.18B,2.28,22.50%,0.10%,8.79,1.60%,2.31B,1.15,34.55%,12.97%,19.27M,1.63%,32.59,855.50,21.99%,28.08%,43.62 -14.33%,15.13%,0.04,9.49,- -,17.08%,27.72 34.81%,134.74%,-,5.02,-18.26% 14.56%,50.03%,2.63%,2.50%,167.89%,-,3.38,519.72%,42.09%,1.07,240.20%,"Feb 11, 2016",0.46,38.39%,50.93%,48.89,3.33,- -,0.49,262.79%,-0.02%,0.63,39.58,0.00%,0.55,28.26%,-3.81%,0.81,36.56,390,0.49,Apr 30 BMO,4.08%,2.19M,37.37,"Apr 26, 1999",Yes / Yes,26.84% 37.17%,"

","1,781,563",2.22%,CNX
Centessa Pharmaceuticals plc ADR,Healthcare,Biotechnology,United Kingdom,Mid,-,-,-1.77,33.25%,154.73M,0.23%,6.14B,-,-1.80,-0.71%,103.28M,0.48%,5.98B,-,-0.41,70.87%,2.71%,58.55%,-250.69M,-,-15.44%,1.65%,1.07,43.79%,0.00M,12.60,-7.00%,-42.87%,2.80M,58.74%,3.15,22.21,3.26%,-57.39%,40.26 -1.39%,223.82%,1.79,-,14.25% -130.75%,-41.43%,10.95 262.56%,764.92%,-,-,- -,-,0.20%,0.34%,-,-,-,1.57%,-,0.33,-,-,9.53,-100.00%,-,72.96,2.67,- -,9.53,-161.26%,0.35%,1.13,45.22,-,0.24,-100.00%,10.04%,0.30,39.64,118,0.24,Mar 26,49.35%,2.63M,39.70,"May 28, 2021",Yes / Yes,-9.42% -100.00%,"

","786,207",0.15%,CNTA
Cohen & Steers Inc,Financial,Asset Management,USA,Mid,RUT,23.73,3.02,46.11%,51.40M,-0.76%,3.69B,19.20,3.73,0.45%,27.70M,5.07%,3.87B,-,0.82,53.85%,4.18%,8.55%,155.81M,6.33,10.52%,-0.76%,3.35,10.73%,582.52M,6.54,9.37%,18.44%,1.16M,14.22%,10.96,69.43,-,29.09%,81.87 -12.41%,-12.18%,1.03,19.13,-5.01% 13.58%,22.27%,58.39 22.81%,27.35%,2.60 (3.63%),19.48,-0.15% 6.24%,85.57%,2.67%,2.81%,2.50%,2.58 (3.60%),6.65,-1.69%,32.42%,2.01,127.63%,"May 11, 2026",7.03,9.99%,26.75%,59.92,2.67,4.07% 9.71%,7.03,6.15%,2.08%,1.26,64.00,83.40%,0.24,8.15%,8.16%,0.63,72.26,424,0.24,Apr 16 AMC,6.97%,344.97K,71.71,"Aug 13, 2004",Yes / Yes,-2.47% 0.49%,"

","217,285",-0.76%,CNS
Core Natural Resources Inc,Energy,Thermal Coal,USA,Mid,RUT,-,-1.22,2.33%,50.57M,-2.40%,4.23B,11.74,7.14,-5.36%,49.23M,-1.77%,4.23B,-,0.50,93.08%,4.26%,-5.77%,-62.90M,1.00,208.37%,-1.23%,2.15,1.77%,4.23B,1.16,121.07%,-1.02%,2.10M,-5.29%,72.31,9.38,-,-1.67%,114.80 -26.98%,14.18%,8.93,17.47,- -51.45%,-1.55%,64.15 30.68%,45.84%,0.40 (0.48%),8.19,21.92% 32.88%,0.76%,3.83%,3.98%,519.95%,0.40 (0.48%),1.00,-125.12%,-3.06%,3.83,-,"May 29, 2026",1.21,58.34%,-1.49%,40.99,1.00,-27.51% -,1.70,129.91%,-3.37%,0.14,112.20,-,0.12,6.57%,-10.70%,0.52,83.87,4850,0.11,May 07 BMO,-3.50%,976.86K,83.83,"Nov 14, 2017",Yes / Yes,44.01% 2.02%,"

","508,597",-0.05%,CNR
Canadian Natural Resources Ltd,Energy,Oil & Gas E&P,Canada,Large,-,14.78,3.34,2.20%,2.09B,5.33%,103.09B,13.70,3.61,0.00%,2.04B,14.13%,116.86B,1.21,1.40,81.22%,0.48%,18.63%,7.00B,3.69,71.85%,-4.52%,0.87,47.21%,27.96B,3.22,-19.11%,11.08%,9.86M,46.00%,15.34,178.05,11.29%,23.29%,51.34 -3.74%,61.71%,0.28,21.34,0.02% -,15.29%,29.30 68.67%,73.28%,1.82 (3.68%),9.29,-5.13% 17.11%,23.37%,2.09%,2.14%,204.57%,1.74 (3.52%),4.18,30.37%,19.70%,1.28,258.32%,"Jun 23, 2026",0.68,1.57%,25.02%,62.95,2.17,12.18% 21.67%,0.98,-42.28%,6.15%,0.50,52.21,45.42%,0.45,3.37%,4.87%,0.42,48.95,10750,0.43,May 07 BMO,32.89%,11.34M,49.42,"Jul 31, 2000",Yes / Yes,11.99% 3.03%,"

","4,808,518",0.96%,CNQ
Centerpoint Energy Inc,Utilities,Utilities - Regulated Electric,USA,Large,S&P 500,26.03,1.63,0.27%,654.16M,0.88%,27.80B,20.42,2.08,0.00%,652.40M,-0.47%,51.88B,2.33,0.37,103.31%,6.04%,1.36%,1.07B,2.95,8.42%,0.42%,7.68,6.95%,9.41B,2.43,9.09%,2.32%,39.42M,10.85%,17.50,22.96,8.77%,9.56%,44.47 -4.43%,12.85%,1.85,-,0.22% -,3.16%,35.46 19.85%,48.65%,0.93 (2.19%),13.99,0.13% 4.75%,28.67%,2.21%,1.90%,73.61%,0.89 (2.09%),5.51,10.10%,22.51%,0.82,94.15%,"May 21, 2026",1.04,5.24%,11.38%,49.65,2.20,7.93% 3.53%,1.16,5.41%,-0.19%,0.47,46.33,54.85%,2.21,1.88%,-0.82%,0.99,41.72,8794,1.96,Apr 23 BMO,5.78%,5.13M,42.50,"Aug 16, 1943",Yes / Yes,2.06% 4.46%,"

","5,073,024",1.87%,CNP
ConnectOne Bancorp Inc,Financial,Banks - Regional,USA,Small,RUT,16.76,1.73,5.90%,50.29M,-1.36%,1.46B,7.92,3.67,-2.23%,47.32M,0.45%,-,-,0.82,75.58%,3.22%,4.87%,91.79M,1.97,100.12%,0.66%,4.33,20.43%,741.89M,0.99,12.45%,0.82%,1.53M,10.83%,29.44,-,-,6.88%,30.65 -5.19%,21.54%,-,14.55,-18.43% -1.79%,5.29%,21.79 33.36%,108.61%,0.77 (2.65%),-,20.67% 16.08%,-,3.01%,3.00%,5.06%,0.73 (2.53%),-,-5.34%,23.64%,0.84,85.21%,"May 15, 2026",-,39.87%,12.37%,50.86,1.00,5.11% 14.87%,0.04,48.26%,-1.08%,1.05,33.80,44.05%,0.67,47.94%,4.04%,0.62,29.25,756,0.16,Apr 23 BMO,10.61%,352.39K,29.06,"Jun 04, 1996",Yes / Yes,-1.37% 1.02%,"

","217,804",-0.65%,CNOB
CNO Financial Group Inc,Financial,Insurance - Life,USA,Mid,RUT,18.78,2.50,3.21%,93.80M,1.54%,4.38B,9.45,4.96,-8.63%,90.35M,6.69%,-,1.19,1.01,95.48%,2.57%,8.92%,245.50M,0.97,1.41%,-1.17%,3.39,13.76%,4.53B,1.76,11.18%,0.71%,2.32M,10.38%,26.64,-,7.94%,9.76%,47.95 -2.23%,20.92%,-,6.36,-24.59% 1.73%,3.61%,35.24 33.03%,112.61%,0.71 (1.51%),-,6.58% 3.32%,-,1.99%,1.87%,73.05%,0.68 (1.45%),-,-12.76%,14.03%,0.93,142.27%,"Jun 10, 2026",-,5.03%,5.42%,64.98,3.00,6.80% 7.35%,-,195.03%,3.15%,0.84,48.25,29.17%,1.72,3.04%,9.06%,0.81,47.84,3300,1.72,Apr 30 AMC,13.63%,683.37K,46.88,"Sep 11, 2003",Yes / Yes,12.10% 2.62%,"

","550,894",-2.01%,CNO
Conmed Corp,Healthcare,Medical Devices,USA,Small,RUT,20.41,1.77,0.59%,30.14M,0.58%,1.09B,7.46,4.85,-0.14%,29.93M,-8.82%,1.92B,1.20,1.10,113.65%,8.28%,-18.18%,54.85M,0.79,-4.72%,-3.80%,5.66,-13.94%,1.37B,1.07,10.82%,2.38%,2.48M,-10.89%,33.76,31.10,6.21%,5.50%,60.80 -40.49%,-39.97%,1.16,8.81,- 36.14%,2.92%,33.21 8.94%,-69.59%,-,8.96,10.08% 9.82%,53.06%,3.90%,4.77%,-74.17%,0.40 (1.11%),1.39,-53.80%,11.34%,1.64,-7.16%,"Sep 15, 2025",1.04,4.78%,3.99%,47.03,3.00,- -,2.29,133.02%,-1.48%,0.94,39.60,-,0.85,-0.43%,-1.78%,0.60,36.61,3900,0.85,Apr 29 AMC,-16.54%,438.03K,36.18,"Jul 23, 1987",Yes / Yes,8.72% 2.06%,"

","262,972",-1.17%,CNMD
Core & Main Inc,Industrials,Industrial Distribution,USA,Mid,-,19.49,2.31,0.52%,188.77M,-5.28%,8.76B,15.07,2.98,-0.30%,187.16M,-10.02%,11.05B,0.94,0.53,106.92%,4.22%,-20.88%,441.00M,1.15,9.17%,-4.89%,3.10,-4.58%,7.65B,4.25,18.36%,7.38%,7.90M,-13.43%,10.58,39.82,16.11%,23.87%,67.18 -33.03%,-15.58%,1.13,14.50,2.70% 58.46%,10.17%,43.96 2.34%,64.68%,-,12.09,4.76% 15.99%,24.53%,3.16%,3.18%,-,-,1.45,8.42%,9.52%,1.65,-,-,1.51,2.77%,5.77%,32.77,1.94,- -,2.63,9.05%,-7.40%,0.91,62.00,0.00%,1.22,-6.89%,-8.94%,0.77,46.13,5600,1.17,Mar 24 BMO,-15.82%,2.55M,44.99,"Jul 23, 2021",Yes / Yes,11.21% -0.51%,"

","1,961,804",-2.47%,CNM
Collective Mining Ltd,Basic Materials,Gold,Canada,Small,-,-,-0.52,34.83%,92.58M,-12.96%,1.35B,-,-0.22,0.00%,56.20M,-24.43%,1.29B,-,-0.11,44.41%,2.58%,-2.42%,-45.29M,-,36.08%,6.09%,20.47,47.65%,0.00M,10.83,41.06%,-33.52%,1.45M,7.68%,1.45,11.96,23.14%,-42.51%,21.97 -28.49%,65.02%,1.31,-,-17.93% -91.99%,-28.00%,8.30 89.26%,267.06%,-,-,- -,-,6.51%,5.54%,-,-,-,2.73%,-,1.10,-,-,4.77,-,-,35.37,1.00,- -,4.77,37.94%,-13.07%,-1.33,24.58,-,0.33,-,-11.00%,1.04,15.94,154,0.20,May 13 AMC,7.50%,70.77K,15.71,"Jul 16, 2021",No / Yes,-50.99% -,"

","73,520",-1.44%,CNL
Cinemark Holdings Inc,Communication Services,Entertainment,USA,Mid,RUT,21.14,1.24,10.83%,116.80M,0.08%,3.07B,10.99,2.39,-1.69%,104.14M,-13.09%,5.81B,0.30,0.88,104.65%,9.18%,-0.42%,168.60M,0.95,103.70%,-3.52%,4.50,-11.98%,3.22B,8.06,13.01%,3.74%,9.56M,13.17%,3.26,11.74,36.89%,46.17%,34.01 -22.67%,-16.93%,2.24,11.80,- -,5.38%,21.60 21.76%,56.08%,0.31 (1.17%),9.74,8.26% 35.33%,19.58%,3.04%,3.57%,17.88%,0.34 (1.29%),1.81,-26.53%,12.19%,0.98,-25.07%,"May 28, 2026",0.58,6.85%,5.24%,39.07,1.62,- -1.73%,0.62,82.69%,-4.67%,1.02,34.31,31.66%,7.85,18.94%,-6.28%,0.81,26.83,27900,7.22,May 01 BMO,-0.93%,2.13M,26.30,"Apr 24, 2007",Yes / Yes,32.74% 1.64%,"

","1,733,320",-1.98%,CNK
Canadian National Railway Co,Industrials,Railroads,Canada,Large,-,20.60,5.49,0.07%,611.40M,1.15%,69.21B,17.80,6.36,0.00%,611.01M,1.80%,84.92B,2.20,1.40,68.12%,0.36%,4.93%,3.40B,5.54,2.95%,2.61%,1.44,17.73%,12.50B,4.47,11.25%,8.25%,2.22M,14.52%,25.30,164.82,8.08%,22.40%,115.80 -2.25%,5.26%,0.69,26.78,-1.85% 7.72%,11.25%,90.74 24.75%,-5.27%,2.66 (2.35%),13.88,-1.96% 3.75%,44.81%,1.48%,2.06%,6.38%,2.61 (2.30%),6.79,7.05%,37.76%,2.20,96.60%,"Jun 09, 2026",0.49,1.14%,27.22%,57.42,2.03,4.12% 8.23%,0.67,6.02%,1.14%,0.96,117.44,46.91%,1.05,4.03%,4.88%,0.50,112.63,23839,0.97,Apr 29 BMO,12.82%,1.54M,113.20,"Nov 26, 1996",Yes / Yes,-0.01% -0.19%,"

","773,413",0.51%,CNI
CNH Industrial NV,Industrials,Farm & Heavy Construction Machinery,United Kingdom,Large,-,33.17,0.31,29.88%,1.24B,-4.75%,12.68B,14.49,0.71,0.00%,869.47M,-5.63%,36.63B,0.67,0.10,70.53%,5.91%,-19.26%,386.00M,0.70,-25.56%,0.24%,3.22,1.79%,18.09B,1.63,72.48%,0.92%,51.40M,10.95%,6.27,5.42,21.53%,4.95%,14.27 -28.31%,-25.16%,1.89,10.08,-35.07% -,1.14%,9.00 13.67%,-26.93%,0.27 (2.67%),11.28,-8.40% -7.02%,31.12%,2.57%,3.45%,-29.14%,0.25 (2.44%),2.02,-62.88%,14.38%,0.38,73.94%,"May 21, 2026",6.14,-4.05%,2.13%,41.47,2.09,-37.00% -5.11%,7.41,-94.65%,-2.68%,1.19,12.96,24.53%,3.37,-0.10%,-4.29%,0.53,10.50,34197,3.37,Apr 30 BMO,-5.60%,15.96M,10.23,"Sep 30, 2013",Yes / Yes,138.10% 0.64%,"

","8,444,895",-2.57%,CNH
Centene Corp,Healthcare,Healthcare Plans,USA,Large,S&P 500,-,-13.14,2.07%,493.77M,-0.27%,29.21B,13.13,4.50,-0.64%,483.56M,54.40%,-,0.31,1.08,98.68%,3.15%,37.33%,-6.44B,0.15,67.49%,-2.48%,2.33,62.59%,198.10B,1.36,29.29%,-7.66%,15.23M,43.74%,43.39,-,42.25%,-26.12%,62.21 -4.91%,-3.90%,-,4.11,- -,-17.08%,25.08 135.89%,-9.56%,-,-,10.45% 11.88%,-,2.76%,4.20%,-16.55%,-,-,-294.76%,0.02%,1.94,108.90%,-,-,17.02%,-3.25%,81.60,2.52,- -,1.12,18.16%,11.86%,1.08,55.12,-,0.76,7.13%,39.30%,0.68,58.23,61100,0.76,Apr 28 BMO,53.58%,6.55M,59.15,"Dec 13, 2001",Yes / Yes,51.26% 5.08%,"

","4,444,165",1.58%,CNC
CNA Financial Corp,Financial,Insurance - Property & Casualty,USA,Large,-,9.92,4.46,0.60%,270.53M,2.12%,11.97B,9.27,4.78,-0.96%,268.89M,-7.19%,-,-,1.00,100.00%,0.86%,-6.54%,1.22B,0.80,-18.36%,0.29%,4.60,-0.46%,15.04B,1.10,18.63%,1.97%,2.31M,-3.45%,40.13,-,-,11.50%,49.71 -10.97%,-5.21%,-,5.53,23.30% 13.12%,8.79%,41.56 6.48%,27.77%,3.92 (8.86%),-,8.06% 6.76%,-,2.14%,2.64%,14.61%,1.84 (4.17%),-,35.90%,11.13%,1.12,101.17%,"May 18, 2026",-,4.05%,8.08%,42.90,3.67,4.77% 4.45%,0.37,-22.90%,-2.75%,0.33,42.00,39.22%,0.27,1.38%,-4.13%,0.93,44.42,6600,0.27,May 04 BMO,-2.69%,501.88K,44.25,"Feb 03, 1969",Yes / Yes,-35.92% -,"

","466,049",-0.38%,CNA
CMS Energy Corp,Utilities,Utilities - Regulated Electric,USA,Large,S&P 500,20.29,3.61,0.63%,308.90M,0.00%,22.65B,17.56,4.17,-0.95%,306.97M,-4.84%,42.27B,2.29,0.78,98.68%,5.22%,-2.40%,1.10B,2.57,7.60%,0.29%,5.52,-0.85%,8.82B,2.45,7.47%,2.89%,16.01M,4.83%,29.92,86.11,7.68%,12.44%,80.36 -8.77%,1.86%,0.85,-,7.32% 5.98%,4.07%,68.37 7.23%,25.04%,2.29 (3.12%),13.85,-0.22% 5.88%,25.47%,1.55%,1.68%,15.96%,2.22 (3.03%),4.79,6.97%,19.53%,1.29,79.55%,"May 08, 2026",0.66,13.31%,12.43%,43.10,2.16,5.65% 5.89%,0.84,9.00%,-1.48%,0.36,82.31,61.56%,2.02,11.57%,-3.76%,0.94,72.13,8350,1.87,Apr 28 BMO,-0.39%,2.90M,73.31,"Feb 03, 1947",Yes / Yes,2.81% 11.05%,"

","2,722,622",1.64%,CMS
Costamare Inc,Industrials,Marine Shipping,Monaco,Mid,RUT,6.23,2.69,63.77%,119.96M,-2.50%,2.02B,6.55,2.56,0.00%,43.69M,-2.16%,2.99B,-,0.57,32.38%,4.93%,-2.16%,323.93M,2.43,-18.43%,5.27%,4.84,14.85%,831.05M,0.94,0.59%,7.98%,2.15M,6.27%,17.94,3.36,-14.65%,15.24%,18.06 -7.06%,91.55%,4.99,-,-12.45% -,10.17%,8.19 104.88%,165.79%,0.50 (2.98%),5.48,-8.74% 12.96%,53.51%,3.64%,3.38%,120.93%,0.46 (2.74%),3.59,10.43%,47.35%,0.58,158.32%,"Apr 20, 2026",1.92,-59.07%,38.98%,47.46,1.00,0.00% 2.83%,1.96,-21.17%,-0.42%,1.11,21.00,16.09%,0.69,-54.25%,-0.92%,0.54,17.18,1880,0.58,Apr 29 BMO,13.49%,444.93K,16.78,"Nov 04, 2010",Yes / Yes,9.57% 0.83%,"

","240,157",-2.33%,CMRE
Compass Pathways Plc ADR,Healthcare,Medical Care Facilities,United Kingdom,Small,-,-,-3.16,2.09%,134.92M,7.47%,1.36B,-,-1.48,0.00%,132.11M,6.45%,945.56M,-,-0.40,67.45%,7.39%,19.17%,-191.97M,-,70.60%,-0.48%,2.41,93.47%,0.00M,4.16,-63.20%,-45.12%,9.77M,45.94%,2.42,2.91,36.79%,-73.53%,11.65 -13.56%,131.49%,3.46,-,-12.71% -12.77%,-50.79%,2.25 347.56%,24.94%,-,-,- -,-,9.94%,8.35%,-71.16%,-,-,-9.94%,-,0.75,-,-,3.32,-,-,59.41,1.13,- -,3.32,-51.37%,5.58%,2.42,21.97,-,0.16,-,34.45%,1.01,10.56,156,0.16,May 13 BMO,57.64%,4.06M,10.07,"Sep 18, 2020",Yes / Yes,261.66% -,"

","4,111,290",-4.64%,CMPS
Cimpress plc,Industrials,Specialty Business Services,Ireland,Mid,RUT,55.87,1.78,16.84%,24.23M,8.71%,2.41B,19.37,5.13,-0.47%,20.15M,22.65%,4.04B,0.14,1.22,88.86%,9.95%,35.51%,45.50M,0.66,575.86%,0.22%,14.56,49.39%,3.66B,-,30.99%,2.31%,2.01M,49.39%,-21.63,12.75,142.59%,-,103.12 -3.53%,120.97%,7.80,12.25,- -27.84%,3.88%,41.88 137.56%,94.18%,-,9.91,5.63% 6.52%,46.38%,5.61%,4.86%,0.59%,-,1.10,-69.73%,7.13%,4.35,7.28%,-,0.51,8.76%,1.24%,66.72,1.33,- -,0.68,265.66%,10.86%,1.81,111.50,0.00%,-,12.25%,23.43%,2.53,102.88,15500,-,Apr 29 AMC,40.03%,137.72K,99.48,"Sep 30, 2005",Yes / Yes,214.29% 3.19%,"

","347,801",-3.30%,CMPR
Compass Minerals International Inc,Basic Materials,Other Industrial Metals & Mining,USA,Small,RUT,187.38,0.15,23.29%,41.96M,-4.11%,1.18B,25.56,1.10,0.00%,32.19M,10.62%,1.89B,-,-0.05,81.43%,5.10%,19.42%,6.60M,0.92,275.48%,-5.29%,2.60,58.72%,1.29B,4.32,31.07%,0.46%,1.64M,43.69%,6.54,15.98,-,2.58%,32.39 -12.87%,46.60%,1.77,11.79,-44.89% -,0.64%,16.40 72.13%,-17.17%,-,8.50,-0.03% 2.77%,17.17%,6.48%,6.51%,-58.96%,-,1.46,104.32%,9.09%,1.76,-63.86%,"Mar 08, 2024",1.34,6.42%,0.51%,56.20,2.00,- -,2.06,138.29%,2.84%,1.20,28.25,-,2.83,-8.37%,11.98%,1.27,28.97,1849,2.75,May 06 AMC,31.34%,631.74K,28.22,"Dec 12, 2003",Yes / Yes,6.67% 8.17%,"

","800,636",-2.59%,CMP
Cummins Inc,Industrials,Specialty Industrial Machinery,USA,Large,S&P 500,34.23,19.27,0.33%,137.99M,-6.40%,91.00B,19.82,33.26,-9.94%,137.53M,3.59%,97.08B,1.14,7.26,86.82%,1.36%,11.21%,2.67B,2.68,20.99%,1.46%,2.17,42.55%,33.89B,7.37,15.51%,7.98%,1.87M,29.19%,89.51,28.60,17.37%,22.97%,718.08 -8.16%,95.89%,23.06,34.07,10.68% 11.29%,13.71%,307.90 114.18%,204.35%,8.20 (1.24%),19.37,6.25% 11.19%,25.09%,2.40%,2.90%,154.38%,7.82 (1.19%),2.86,-4.25%,11.49%,21.89,510.16%,"May 22, 2026",1.11,0.06%,7.89%,49.92,2.05,8.15% 7.67%,1.71,-20.92%,-2.33%,1.26,763.98,37.27%,0.67,2.74%,7.97%,1.02,677.87,67400,0.58,May 05 BMO,28.25%,864.15K,659.46,"Sep 10, 1964",Yes / Yes,9.25% 0.38%,"

","878,521",-2.72%,CMI
Chipotle Mexican Grill,Consumer Cyclical,Restaurants,USA,Large,S&P 500,30.27,1.09,0.75%,1.29B,1.13%,42.38B,24.34,1.36,-1.93%,1.27B,-7.79%,46.76B,2.21,0.32,91.83%,3.33%,-14.67%,1.45B,3.49,-3.00%,4.43%,2.69,4.66%,12.14B,17.66,19.62%,16.27%,42.43M,-10.70%,1.87,48.64,11.01%,49.23%,58.42 -43.44%,-36.79%,0.68,28.14,21.31% 35.50%,19.77%,29.75 11.06%,-21.57%,-,20.29,11.36% 14.79%,21.59%,3.18%,3.34%,26.38%,-,3.85,-4.28%,15.93%,1.13,266.59%,-,0.88,5.67%,11.96%,48.70,1.70,- -,0.92,-18.13%,0.01%,1.02,43.47,0.00%,2.18,7.41%,-1.00%,1.10,33.75,130301,2.05,Apr 29 AMC,-10.77%,15.76M,33.04,"Jan 26, 2006",Yes / Yes,1.05% 0.70%,"

","17,328,768",-2.10%,CMG
CME Group Inc,Financial,Financial Data & Stock Exchanges,USA,Large,S&P 500,25.81,11.72,1.42%,361.79M,5.82%,109.57B,23.57,12.83,-1.64%,357.33M,5.19%,110.79B,3.47,2.98,90.92%,1.15%,1.90%,4.24B,16.21,9.28%,0.85%,1.74,8.16%,6.76B,4.11,4.83%,2.37%,4.10M,12.90%,73.57,43.45,6.80%,15.89%,322.82 -6.33%,10.93%,6.96,25.31,14.69% 13.70%,14.06%,252.21 19.89%,78.14%,11.51 (3.81%),23.26,9.11% 5.95%,82.88%,2.58%,2.11%,59.21%,4.98 (1.65%),16.39,18.50%,65.57%,6.15,284.20%,"Jun 09, 2026",1.02,7.54%,62.81%,61.26,2.53,-16.21% -3.26%,1.02,21.25%,4.44%,0.25,309.33,44.80%,0.14,14.48%,1.93%,0.90,305.12,3875,0.14,Apr 22 BMO,8.54%,2.36M,302.37,"Dec 06, 2002",Yes / Yes,0.51% 0.28%,"

","2,128,900",-0.90%,CME
Comcast Corp,Communication Services,Telecom Services,USA,Large,"NDX, S&P 500",4.88,5.08,1.03%,3.57B,-0.40%,88.59B,6.50,3.82,-0.19%,3.54B,-16.58%,174.00B,-,0.98,89.60%,2.45%,-21.52%,18.80B,0.71,-18.14%,-0.06%,2.70,-3.77%,125.28B,1.00,8.21%,7.12%,86.77M,-11.43%,24.68,9.36,-0.83%,21.49%,34.34 -27.79%,-25.30%,2.65,4.35,64.46% 18.80%,10.59%,24.12 2.80%,-35.72%,1.33 (5.35%),4.89,0.62% 3.62%,57.18%,2.72%,3.28%,-51.19%,1.28 (5.15%),1.39,24.78%,15.47%,0.80,-12.13%,"Jul 01, 2026",0.87,1.39%,15.00%,32.31,2.66,6.92% 7.49%,0.87,-32.62%,-6.56%,0.68,33.66,24.48%,1.07,5.25%,-11.38%,1.04,24.93,179000,1.01,Apr 23 BMO,-13.35%,32.18M,24.80,"Mar 17, 1980",Yes / Yes,9.00% 3.43%,"

","33,373,655",-0.52%,CMCSA
