Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Block Inc,Technology,Software - Infrastructure,USA,NYSE,S&P 500,32.29,2.10,12.47%,542.09M,8.18%,40.72B,14.42,4.71,-0.09%,524.39M,13.57%,41.50B,0.41,0.68,72.20%,4.47%,1.06%,1.31B,1.68,52.87%,-1.34%,2.77,-9.40%,24.19B,1.84,30.10%,3.42%,23.42M,4.42%,36.88,4.99,35.52%,6.01%,82.50 -17.61%,23.40%,13.61,16.79,- 36.61%,4.49%,44.27 53.54%,6.14%,-,11.95,11.33% 20.56%,42.26%,4.26%,4.15%,-74.16%,-,1.72,-54.57%,12.82%,2.84,374.32%,-,2.19,0.30%,5.40%,67.73,1.49,- -,2.20,-93.82%,11.81%,2.60,85.55,0.00%,0.40,3.65%,15.20%,0.54,66.15,10205,0.31,May 07 AMC,-0.10%,8.47M,67.97,"Nov 19, 2015",Yes / Yes,-0.06% 0.61%,"

","4,608,366",2.75%,XYZ
Xylem Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,S&P 500,31.89,3.93,0.26%,243.58M,-2.17%,30.44B,20.65,6.06,-1.88%,242.50M,3.40%,31.74B,2.11,1.09,94.74%,2.02%,-10.65%,957.00M,3.37,8.14%,0.85%,2.40,-14.25%,9.03B,2.66,10.38%,5.61%,4.89M,-8.07%,47.13,20.58,9.78%,8.65%,154.27 -18.85%,14.71%,6.08,34.87,25.98% 22.83%,7.20%,107.04 16.96%,19.87%,1.55 (1.24%),16.83,17.68% 13.14%,38.34%,2.44%,2.50%,15.87%,1.63 (1.30%),3.52,7.18%,14.53%,3.24,196.10%,"Feb 24, 2026",1.28,5.40%,10.60%,50.60,1.76,10.06% 9.00%,1.62,2.85%,1.90%,1.18,158.00,40.79%,0.22,5.89%,-0.85%,1.15,129.66,22000,0.16,Apr 28 BMO,-8.86%,2.04M,125.19,"Oct 13, 2011",Yes / Yes,0.76% 1.07%,"

","2,332,946",-3.45%,XYL
Twenty One Capital Inc,Financial,Shell Companies,USA,NYSE,-,21.78,0.34,60.48%,651.39M,15.62%,4.82B,-,-,0.00%,257.44M,1.79%,4.82B,-,-,3.43%,3.37%,-23.71%,4.35M,-,-,118.52%,5.78,-64.22%,0.00M,0.90,-,4.17%,8.68M,-15.53%,8.21,160676.20,-,4.22%,59.75 -87.62%,-30.32%,0.00,10478.88,-1844.63% -,4.14%,5.61 31.91%,-,-,-,- -,-,4.81%,6.02%,-,-,-,1946.99%,-,0.42,-,-,0.13,-,-,61.22,-,- -,0.13,331.72%,10.21%,-2.83,-,-,0.01,-,12.85%,1.07,7.35,3,0.00,-,-54.06%,1.50M,7.40,"Aug 13, 2024",Yes / Yes,- -,"

","1,611,415",0.68%,XXI
DENTSPLY Sirona Inc,Healthcare,Medical Instruments & Supplies,USA,NASD,-,-,-3.00,0.66%,199.60M,0.50%,2.41B,7.75,1.55,-0.22%,198.44M,2.73%,4.55B,3.28,0.29,107.03%,10.33%,-0.66%,-598.00M,0.65,-10.50%,-3.35%,4.45,-1.31%,3.68B,1.80,8.57%,-10.70%,20.51M,5.42%,6.71,7.38,2.36%,-36.45%,17.18 -29.86%,-3.98%,1.63,23.14,12.05% -51.27%,-17.35%,9.85 22.34%,-70.72%,-,7.52,-2.10% 1.95%,50.00%,3.24%,4.16%,-81.41%,0.48 (3.98%),1.24,34.18%,6.88%,0.52,-79.95%,"Dec 26, 2025",1.03,-2.98%,-16.25%,51.67,2.69,8.58% 9.86%,1.51,66.18%,3.56%,0.99,14.27,-,1.84,6.19%,-2.69%,0.65,12.22,14000,1.57,Feb 26 AMC,-6.40%,4.60M,12.05,"Aug 12, 1987",Yes / Yes,-2.70% 3.76%,"

","3,003,297",-1.39%,XRAY
Expro Group Holdings N.V,Energy,Oil & Gas Equipment & Services,USA,NYSE,RUT,36.22,0.45,0.81%,113.56M,-5.55%,1.84B,12.67,1.27,0.00%,112.84M,-1.82%,1.81B,0.22,0.12,102.77%,5.95%,5.48%,51.69M,1.14,133.33%,2.37%,5.87,30.01%,1.61B,1.20,21.43%,2.17%,6.71M,21.05%,13.51,9.31,58.45%,3.42%,18.73 -13.72%,100.25%,1.74,18.80,- -,3.07%,7.57 113.47%,-14.77%,-,5.88,7.90% 18.94%,11.94%,3.11%,4.22%,-23.27%,-,1.13,0.81%,7.21%,0.73,-83.52%,"Aug 29, 2017",1.79,-6.17%,3.22%,42.99,2.83,- -,2.16,-74.31%,-5.21%,0.95,17.60,0.00%,0.11,-12.53%,-4.45%,1.63,16.27,8500,0.10,Feb 19 BMO,18.16%,1.14M,16.16,"Aug 09, 2013",Yes / Yes,-80.77% -6.96%,"

","1,859,409",-0.68%,XPRO
XPO Inc,Industrials,Trucking,USA,NYSE,-,79.52,2.64,2.94%,117.00M,-0.65%,24.64B,36.22,5.81,0.00%,113.70M,13.52%,28.42B,1.53,0.88,106.29%,5.53%,42.87%,316.00M,3.02,20.99%,-0.99%,3.51,63.77%,8.16B,13.22,28.70%,3.97%,6.29M,54.76%,15.91,79.48,23.73%,18.26%,220.50 -4.61%,119.60%,2.65,74.89,9.29% -,5.52%,91.66 129.47%,531.62%,-,22.70,1.86% -4.37%,12.00%,2.76%,3.73%,347.41%,-,3.48,-19.66%,8.95%,8.26,1786.19%,-,1.05,1.05%,3.87%,61.64,1.86,- -,1.05,-21.71%,6.21%,1.96,210.50,0.00%,2.20,4.69%,6.31%,0.46,212.66,22500,2.08,Apr 30 BMO,39.47%,1.79M,210.33,"Jul 26, 2002",Yes / Yes,15.21% 2.84%,"

","821,104",-1.10%,XPO
XPeng Inc ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-0.17,0.53%,781.01M,-0.79%,13.79B,66.34,0.27,0.00%,776.90M,-12.10%,13.57B,-,-0.13,13.26%,6.07%,-16.10%,-156.47M,1.29,66.00%,-0.50%,7.49,-18.73%,10.69B,3.99,544.91%,-1.20%,47.19M,-12.92%,4.43,2.48,-,-3.63%,28.24 -37.45%,-10.85%,7.13,-,52.82% 27.62%,-2.61%,15.38 14.82%,78.02%,-,-,38.84% 66.00%,18.89%,2.93%,3.61%,-43.76%,-,1.27,80.63%,-5.74%,0.74,-,-,0.91,88.10%,-1.46%,48.39,1.72,- -,1.09,128.68%,-0.72%,1.25,23.10,-,1.23,40.10%,-1.09%,1.06,17.87,-,0.38,Mar 20 BMO,-11.66%,6.30M,17.66,"Aug 27, 2020",Yes / Yes,4042.86% 3.80%,"

","6,663,441",-1.18%,XPEV
XPEL Inc,Consumer Cyclical,Auto Parts,USA,NASD,RUT,25.01,1.85,9.36%,27.60M,3.31%,1.28B,16.43,2.81,0.00%,25.02M,20.72%,1.25B,0.55,0.36,77.68%,8.46%,-15.07%,51.23M,2.68,14.77%,-0.28%,7.80,35.00%,476.20M,4.55,32.50%,14.93%,2.12M,-7.41%,10.15,25.08,29.79%,20.26%,55.91 -17.35%,77.73%,1.84,20.27,7.29% 22.82%,17.25%,24.99 84.91%,-35.83%,-,16.50,13.70% 24.54%,42.21%,4.21%,4.05%,-21.97%,-,2.63,12.53%,13.16%,1.88,4475.25%,-,1.52,13.27%,10.76%,60.94,1.00,- -,3.25,50.58%,8.08%,1.15,55.33,0.00%,0.08,13.71%,2.51%,0.65,46.55,1337,0.06,Feb 25 BMO,10.67%,271.44K,46.21,"Oct 19, 2006",Yes / Yes,7.45% -2.20%,"

","177,269",-0.73%,XPEL
XP Inc,Financial,Capital Markets,Brazil,NASD,-,12.59,1.65,23.93%,415.37M,5.10%,10.96B,8.65,2.41,0.00%,400.86M,8.28%,24.64B,0.72,0.50,62.50%,4.04%,22.28%,926.34M,3.29,7.19%,0.34%,2.34,30.24%,3.34B,2.51,14.25%,1.44%,16.20M,27.06%,8.28,5.80,12.03%,24.57%,23.13 -10.07%,51.49%,3.59,1.17,12.04% 19.21%,18.86%,13.56 53.39%,49.96%,1.05 (5.07%),21.40,7.90% 15.03%,68.99%,4.27%,4.37%,-46.71%,0.18 (0.87%),7.39,13.50%,32.39%,1.01,-,"Dec 10, 2025",0.28,3.19%,27.77%,58.59,1.31,- -,0.26,23.52%,8.29%,1.30,25.52,0.01%,3.62,20.27%,4.98%,0.78,21.24,-,0.14,Feb 12 AMC,13.34%,6.92M,20.80,"Dec 11, 2019",Yes / Yes,2.59% 3.65%,"

","5,412,599",-2.07%,XP
Exxon Mobil Corp,Energy,Oil & Gas Integrated,USA,NYSE,S&P 500,22.26,6.69,0.21%,4.18B,-4.62%,620.89B,15.27,9.76,-0.20%,4.16B,-5.23%,665.99B,1.00,1.26,66.97%,1.28%,17.76%,28.84B,1.92,33.69%,-0.00%,2.31,32.76%,323.40B,2.40,4.45%,6.39%,53.20M,23.82%,62.07,58.13,15.27%,11.03%,176.41 -15.53%,44.53%,2.56,26.30,-20.34% -,9.66%,101.18 47.26%,28.40%,4.15 (2.78%),11.20,-6.83% 12.70%,21.56%,2.42%,3.03%,161.51%,4.04 (2.71%),2.06,-14.98%,10.34%,5.14,75.37%,"Feb 12, 2026",0.79,-4.86%,8.92%,37.46,2.29,4.06% 2.82%,1.15,-11.04%,-7.05%,0.21,163.12,59.70%,0.19,-1.81%,-3.59%,0.68,149.24,58000,0.15,Jan 30 BMO,18.68%,23.02M,149.01,"Jan 01, 1920",Yes / Yes,0.61% 2.08%,"

","15,608,032",-0.15%,XOM
Xometry Inc,Industrials,Industrial Distribution,USA,NASD,RUT,-,-1.22,15.65%,49.84M,3.67%,2.38B,39.59,1.16,-1.91%,43.72M,23.19%,2.51B,0.66,0.09,96.77%,10.65%,-29.65%,-61.74M,3.47,76.61%,2.74%,4.45,-8.00%,686.63M,8.57,73.14%,-8.75%,4.66M,-22.65%,5.37,10.88,60.37%,-20.93%,73.87 -37.73%,113.85%,4.23,-,10.17% -6.20%,-10.07%,20.95 119.57%,198.90%,-,-,21.70% 37.17%,36.56%,6.99%,6.36%,-,-,3.65,-18.29%,-5.93%,3.02,-,-,3.71,25.87%,-8.99%,56.92,1.89,- -,3.76,15.55%,11.21%,0.88,62.62,-,1.23,29.52%,-1.76%,0.66,43.70,1174,1.22,Feb 24 BMO,-8.79%,1.05M,46.00,"Jun 30, 2021",Yes / Yes,31.47% 4.90%,"

","687,200",5.26%,XMTR
XPLR Infrastructure LP,Utilities,Utilities - Renewable,USA,NYSE,-,-,-0.29,8.11%,94.00M,-0.19%,1.99B,5.85,1.77,0.00%,86.34M,-2.73%,14.89B,-,0.13,55.88%,5.00%,-0.96%,-27.00M,1.67,2518.95%,0.91%,3.65,-0.19%,1.19B,0.30,4.25%,-0.12%,4.31M,3.20%,33.94,1.95,-,-0.75%,11.43 -9.71%,17.94%,5.30,22.10,- 18.00%,-0.31%,7.92 30.28%,-83.01%,-,21.12,7.10% 5.31%,10.52%,1.93%,2.52%,-86.01%,-,12.53,-201.77%,4.97%,0.29,-61.54%,-,0.84,-1.98%,-2.27%,49.81,3.17,- -,0.91,128.56%,0.16%,0.88,12.08,-,1.95,-14.63%,-0.58%,0.33,10.28,-,1.71,Feb 10 BMO,4.29%,1.18M,10.32,"Jun 27, 2014",Yes / Yes,-22.96% -42.47%,"

","386,780",0.39%,XIFR
Xenia Hotels & Resorts Inc,Real Estate,REIT - Hotel & Motel,USA,NYSE,RUT,25.29,0.63,1.13%,92.15M,5.14%,1.47B,35.47,0.45,-16.28%,91.11M,10.76%,2.73B,-,0.18,115.68%,5.62%,8.20%,62.51M,1.37,-47.66%,-2.08%,7.34,25.67%,1.08B,1.30,34.33%,2.24%,5.12M,12.87%,12.31,6.60,-,5.31%,16.48 -3.16%,63.19%,2.42,16.37,9.80% -,2.49%,9.61 66.08%,24.40%,0.58 (3.63%),11.48,2.63% 23.87%,13.59%,2.82%,2.55%,-14.83%,0.56 (3.51%),2.53,310.82%,9.92%,0.43,2.11%,"Mar 31, 2026",1.54,3.80%,5.80%,61.82,2.00,40.95% 14.87%,1.54,987.50%,6.00%,1.21,16.40,86.93%,1.26,1.42%,4.75%,1.61,16.30,42,1.21,May 01 BMO,12.88%,697.46K,15.96,"Feb 04, 2015",Yes / Yes,100.00% 0.31%,"

","1,125,140",-2.09%,XHR
Xeris Biopharma Holdings Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.01,7.16%,166.22M,4.73%,1.07B,17.64,0.35,-2.56%,160.09M,12.93%,1.22B,-,0.00,58.74%,10.25%,-19.58%,0.55M,3.66,3641.81%,2.24%,9.02,-22.01%,291.85M,75.28,192.86%,0.15%,16.41M,-21.02%,0.08,9.63,-,-,10.08 -38.49%,41.55%,0.64,38.28,- -,0.21%,3.95 56.96%,185.71%,-,32.35,38.33% 70.20%,81.70%,4.22%,4.42%,60.62%,-,4.17,99.47%,8.53%,0.27,-,-,1.57,43.72%,0.19%,57.67,1.43,- -,2.19,279.30%,7.79%,0.81,11.14,0.00%,18.85,42.78%,0.87%,0.57,6.07,435,18.40,Mar 02 BMO,-11.30%,1.82M,6.20,"Jun 21, 2018",Yes / Yes,191.26% 4.39%,"

","1,037,650",2.14%,XERS
Xenon Pharmaceuticals Inc,Healthcare,Biotechnology,Canada,NASD,RUT,-,-4.36,3.52%,95.43M,2.33%,5.62B,-,-4.65,-9.73%,92.07M,7.72%,5.08B,-,-1.18,86.48%,5.27%,45.89%,-345.91M,749.17,-9.81%,0.19%,3.55,47.24%,7.50M,8.10,2.88%,-33.77%,4.85M,31.37%,7.27,10.24,12.45%,-51.76%,63.95 -7.93%,78.26%,5.75,-,-28.36% -40.02%,-58.81%,28.19 108.87%,65.39%,-,-,-7.36% -25.26%,66.09%,2.77%,3.32%,194.40%,-,677.04,-44.99%,-4974.27%,2.20,689.28%,-,13.42,-,-4612.13%,64.56,1.05,- -,13.42,-56.77%,4.06%,0.73,79.24,-,0.01,-,17.01%,0.69,59.35,370,0.01,Feb 26 AMC,40.80%,1.37M,58.88,"Nov 05, 2014",Yes / Yes,-9.94% -,"

","937,428",-0.79%,XENE
"Xcel Energy, Inc",Utilities,Utilities - Regulated Electric,USA,NASD,"NDX, S&P 500",22.98,3.42,0.21%,623.60M,-3.45%,49.07B,17.34,4.53,-1.26%,622.59M,-3.65%,84.71B,1.85,0.93,89.74%,4.84%,4.95%,2.02B,3.34,8.35%,1.63%,6.20,-1.88%,14.67B,2.08,10.13%,2.57%,30.11M,6.49%,37.86,111.77,9.37%,9.36%,84.23 -6.62%,11.93%,0.70,-,2.58% 4.20%,3.51%,65.21 20.61%,12.13%,2.40 (3.05%),14.15,-1.36% 4.94%,24.47%,1.82%,1.88%,12.42%,2.30 (2.93%),5.77,-0.01%,19.79%,1.51,92.63%,"Mar 13, 2026",0.60,8.94%,13.75%,42.44,1.48,5.35% 5.80%,0.71,17.90%,-1.10%,0.41,91.00,66.55%,1.53,13.78%,-2.01%,1.08,79.83,11534,1.44,Apr 30 BMO,2.56%,4.86M,78.65,"Feb 28, 1949",Yes / Yes,-0.17% -1.81%,"

","5,267,246",-1.48%,XEL
Wynn Resorts Ltd,Consumer Cyclical,Resorts & Casinos,USA,NASD,S&P 500,34.01,3.14,27.72%,103.99M,1.52%,11.14B,18.85,5.67,0.00%,75.37M,6.17%,20.61B,0.98,1.26,66.71%,10.84%,-8.21%,327.33M,1.56,24.12%,-0.49%,4.73,-5.05%,7.14B,-,8.97%,2.44%,8.17M,-11.21%,-2.65,5.39,19.23%,-,134.72 -20.69%,42.64%,19.80,16.10,- -,2.74%,72.65 47.06%,-3.74%,0.99 (0.93%),11.60,23.86% 27.77%,32.73%,2.26%,3.05%,-16.48%,1.00 (0.94%),2.89,-30.95%,16.21%,3.49,9.39%,"Feb 23, 2026",1.58,0.14%,4.59%,56.88,1.18,- 0.00%,1.63,-59.12%,4.63%,1.03,142.72,31.85%,-,1.48%,0.90%,0.73,105.59,28500,-,May 07 AMC,-7.53%,1.73M,106.84,"Oct 25, 2002",Yes / Yes,-20.59% 0.73%,"

","1,263,703",1.18%,WYNN
Weyerhaeuser Co,Real Estate,REIT - Specialty,USA,NYSE,S&P 500,54.08,0.45,0.51%,720.53M,-2.77%,17.45B,34.68,0.70,-1.94%,716.99M,2.02%,22.70B,0.46,0.05,91.07%,2.86%,-4.87%,324.00M,2.53,51.26%,1.72%,3.29,1.17%,6.91B,1.85,130.74%,1.95%,20.50M,2.20%,13.08,37.44,76.16%,3.38%,27.86 -13.10%,-6.34%,0.65,-,-43.86% -15.92%,2.22%,21.16 14.44%,-21.77%,0.84 (3.49%),20.92,-12.15% -1.72%,14.84%,2.01%,2.28%,-31.88%,0.84 (3.47%),3.29,-17.56%,6.53%,0.58,-17.32%,"Mar 10, 2026",0.83,-3.07%,4.69%,48.31,1.77,5.27% 10.49%,1.29,-7.91%,0.79%,0.95,31.55,187.58%,0.61,-9.78%,-2.26%,0.71,24.78,9517,0.55,Apr 30 AMC,-1.61%,6.24M,24.21,"Dec 06, 1963",Yes / Yes,30.77% -1.78%,"

","4,433,965",-2.30%,WY
"Wolverine World Wide, Inc",Consumer Cyclical,Footwear & Accessories,USA,NYSE,RUT,15.63,1.13,2.01%,81.19M,5.00%,1.45B,10.50,1.68,1.34%,80.33M,11.08%,2.02B,0.69,0.22,101.37%,8.43%,-6.07%,92.00M,0.77,7.86%,-8.61%,5.31,-30.40%,1.87B,3.51,16.34%,5.45%,6.77M,-2.75%,5.03,7.01,15.13%,25.72%,32.80 -46.19%,64.19%,2.52,11.90,- -,8.68%,10.45 68.82%,4.31%,0.40 (2.28%),11.12,-11.29% 0.91%,46.89%,3.24%,4.01%,-54.22%,0.40 (2.27%),1.08,99.47%,7.94%,0.73,-4.59%,"Apr 01, 2026",0.87,6.80%,4.91%,59.68,2.00,0.00% 0.00%,1.40,27.08%,6.67%,1.84,23.20,35.10%,1.87,4.61%,3.01%,0.75,17.19,3050,1.60,Feb 26 BMO,-16.70%,1.28M,17.65,"Jul 20, 1965",Yes / Yes,3.12% 1.33%,"

","955,570",2.68%,WWW
Woodward Inc,Industrials,Aerospace & Defense,USA,NASD,-,49.51,7.94,0.40%,59.76M,-0.47%,23.44B,38.45,10.22,-24.39%,59.38M,6.94%,23.89B,1.88,2.10,89.45%,1.15%,19.09%,488.74M,6.18,27.19%,-2.53%,1.04,55.07%,3.79B,9.08,16.68%,10.84%,0.68M,30.03%,43.30,51.59,20.40%,20.38%,407.00 -3.41%,130.33%,7.62,57.20,38.38% 13.95%,15.95%,162.85 141.40%,323.98%,1.22 (0.31%),33.48,14.40% 7.41%,27.93%,2.86%,3.55%,220.17%,1.16 (0.30%),6.30,32.48%,15.81%,14.44,647.50%,"Feb 19, 2026",1.36,14.52%,12.89%,57.08,1.62,13.80% 16.59%,2.05,52.42%,5.16%,1.02,426.30,15.57%,0.35,28.95%,3.54%,0.87,403.25,10200,0.18,Apr 29 AMC,31.93%,657.63K,393.11,"May 31, 1996",Yes / Yes,31.61% 11.95%,"

","568,876",-2.51%,WWD
Wave Life Sciences Ltd,Healthcare,Biotechnology,Singapore,NASD,RUT,-,-1.21,16.25%,187.66M,6.90%,1.43B,-,-1.44,42.64%,157.66M,-38.84%,852.42M,-,-0.32,90.35%,8.38%,-46.62%,-204.38M,33.44,-12.77%,16.48%,3.18,-2.57%,42.73M,2.75,-5.52%,-41.26%,13.21M,-55.35%,2.76,2.37,-0.44%,-54.97%,21.73 -65.07%,20.86%,3.20,-,16.10% 20.52%,-38.16%,5.02 51.20%,69.04%,-,-,127.08% 16.31%,79.28%,4.19%,7.64%,19.72%,-,19.95,-54.80%,-504.09%,0.77,-41.03%,-,6.47,-60.55%,-478.33%,35.13,1.06,- -,6.47,-273.85%,-10.57%,-1.34,27.33,-,0.03,-79.41%,-33.69%,0.83,7.39,317,0.02,Feb 26 BMO,-25.63%,4.15M,7.59,"Nov 11, 2015",Yes / Yes,-9.73% 7.39%,"

","3,453,819",2.71%,WVE
TeraWulf Inc,Financial,Capital Markets,USA,NASD,RUT,-,-1.66,35.38%,395.60M,8.98%,8.34B,1376.49,0.01,-0.57%,274.02M,19.87%,10.08B,35.09,-0.18,70.36%,35.89%,39.11%,-661.42M,49.52,55.42%,20.75%,3.03,40.50%,168.46M,55.41,101.93%,-17.98%,98.36M,71.19%,0.36,2.41,39.23%,-343.69%,20.98 -6.24%,758.95%,8.15,-,-26.20% -49.56%,-13.79%,2.19 798.17%,1265.97%,-,-,123.78% 65.83%,-1.67%,7.16%,8.10%,153.55%,-,59.84,-719.03%,-100.21%,1.43,99.51%,"Dec 18, 2012",2.00,20.28%,-392.64%,63.82,1.06,- -,2.00,-322.72%,18.75%,3.90,25.35,-,37.00,2.43%,23.67%,1.93,20.95,141,33.16,Feb 26 AMC,61.67%,32.50M,19.67,"Apr 05, 1994",Yes / Yes,-123.92% -19.45%,"

","62,575,023",-6.11%,WULF
Western Union Company,Financial,Credit Services,USA,NYSE,-,6.00,1.53,0.69%,315.70M,3.27%,2.87B,4.75,1.93,0.46%,311.30M,-3.48%,4.74B,0.77,0.39,107.19%,15.14%,-0.43%,499.60M,0.71,2.77%,5.61%,5.43,12.53%,4.04B,3.02,7.23%,5.99%,47.12M,-1.61%,3.03,2.32,6.15%,51.86%,10.36 -11.63%,-6.91%,3.94,5.68,-13.36% -3.18%,16.96%,7.85 16.69%,-17.40%,0.92 (10.09%),5.07,-3.31% -3.48%,32.79%,2.43%,2.75%,-64.44%,0.94 (10.26%),1.17,-44.41%,19.02%,0.26,-54.18%,"Mar 17, 2026",0.26,-3.86%,12.36%,52.52,3.71,0.00% 0.87%,0.26,-68.40%,2.50%,0.54,9.00,61.64%,3.24,-4.80%,-2.21%,0.85,9.16,9600,2.08,Apr 24 BMO,3.20%,8.68M,9.16,"Sep 20, 2006",Yes / Yes,3.97% -3.47%,"

","7,399,309",0.00%,WU
Willis Towers Watson Public Limited Co,Financial,Insurance Brokers,United Kingdom,NASD,S&P 500,17.91,16.32,0.41%,95.08M,0.46%,27.62B,13.08,22.34,0.19%,94.15M,0.23%,31.41B,0.91,3.66,100.41%,2.94%,-10.77%,1.60B,2.84,14.87%,2.32%,3.46,-13.21%,9.71B,3.48,13.85%,5.61%,2.77M,-11.09%,83.89,8.65,14.39%,20.17%,352.79 -17.19%,-10.70%,33.77,17.87,19.31% 16.17%,11.30%,273.59 6.78%,23.03%,3.81 (1.30%),11.69,3.10% 2.43%,81.20%,2.79%,2.41%,22.76%,3.72 (1.27%),3.23,1988.18%,23.35%,7.44,146.64%,"Mar 31, 2026",1.20,-2.22%,16.53%,51.30,1.88,3.91% 6.00%,1.20,-37.97%,1.24%,0.57,363.45,22.70%,0.87,-3.26%,-1.13%,0.84,288.48,46900,0.78,Feb 03 BMO,-8.10%,798.87K,292.15,"Jun 12, 2001",Yes / Yes,2.02% 2.91%,"

","672,932",1.27%,WTW
Select Water Solutions Inc,Energy,Oil & Gas Equipment & Services,USA,NYSE,RUT,72.66,0.21,12.38%,121.84M,-2.41%,2.07B,23.76,0.63,-17.96%,106.76M,5.86%,2.53B,0.71,0.07,78.51%,5.32%,28.78%,21.22M,1.47,-8.21%,1.49%,3.65,48.42%,1.41B,1.95,57.59%,1.43%,5.68M,42.49%,7.68,114.47,33.54%,2.65%,16.00 -6.31%,81.48%,0.13,-,-25.88% -,1.91%,7.20 108.19%,99.34%,0.28 (1.87%),11.42,0.48% 18.39%,14.00%,3.89%,4.24%,199.80%,0.28 (1.87%),1.80,-31.61%,2.95%,0.62,-,"Feb 06, 2026",1.42,-3.08%,1.51%,55.05,1.33,77.58% -,1.57,79.14%,-0.15%,0.94,18.00,136.52%,0.44,-0.73%,6.58%,0.78,14.81,3300,0.38,Feb 17 AMC,34.39%,1.56M,14.99,"Apr 21, 2017",Yes / Yes,81.21% 7.73%,"

","1,217,714",1.22%,WTTR
"Watts Water Technologies, Inc",Industrials,Specialty Industrial Machinery,USA,NYSE,RUT,29.85,10.17,18.87%,27.43M,0.83%,10.12B,23.86,12.72,-0.76%,27.05M,0.95%,10.01B,2.52,2.68,81.48%,2.58%,4.70%,340.80M,4.15,10.61%,-0.61%,3.59,11.95%,2.44B,4.99,8.73%,12.91%,0.70M,10.01%,60.81,24.97,9.46%,18.25%,345.17 -12.02%,53.14%,12.16,28.41,10.77% 24.79%,14.78%,191.20 58.82%,89.67%,1.82 (0.60%),18.87,7.20% 10.08%,49.39%,2.10%,2.53%,153.41%,2.08 (0.68%),4.11,16.95%,19.35%,7.96,445.27%,"Feb 27, 2026",1.49,8.27%,13.98%,53.02,2.77,19.71% 16.68%,2.51,24.00%,2.73%,1.26,333.67,19.56%,0.14,15.67%,-1.64%,1.90,308.74,5700,0.14,May 06 AMC,7.22%,194.45K,303.66,"Aug 21, 1986",Yes / Yes,11.97% 2.47%,"

","369,009",-1.65%,WTS
Essential Utilities Inc,Utilities,Utilities - Regulated Water,USA,NYSE,-,17.48,2.21,0.31%,283.08M,-4.32%,10.93B,16.06,2.40,0.00%,282.44M,-5.99%,19.21B,3.28,1.04,81.57%,1.79%,-1.56%,616.37M,4.42,2.74%,-1.74%,2.03,-3.02%,2.47B,1.59,6.27%,3.21%,5.07M,0.57%,24.22,314.26,4.89%,9.44%,42.37 -8.95%,-3.33%,0.12,-,7.47% 14.45%,4.11%,36.32 6.22%,-10.67%,1.41 (3.65%),14.35,2.65% 11.09%,40.96%,2.17%,2.13%,-18.12%,1.36 (3.51%),7.76,1.74%,37.22%,0.95,20.86%,"May 12, 2026",0.65,18.62%,24.91%,38.16,3.25,6.48% 6.68%,0.80,-30.32%,-4.22%,0.73,41.25,60.83%,1.21,15.67%,-2.89%,1.01,39.47,3303,1.19,Feb 25 AMC,-1.06%,2.49M,38.58,"Jul 26, 1971",Yes / Yes,13.23% 14.31%,"

","2,523,548",-2.25%,WTRG
"White Mountains Insurance Group, Ltd",Financial,Insurance - Property & Casualty,USA,NYSE,-,5.30,432.36,2.93%,2.48M,0.63%,5.65B,17.63,130.00,-6.67%,2.39M,4.17%,-,-,-4.00,91.83%,3.44%,11.34%,1.09B,1.96,-73.27%,-4.04%,4.58,20.40%,2.89B,1.05,13.05%,10.48%,0.08M,10.27%,2187.95,-,-,22.00%,2325.78 -1.48%,30.27%,-,8.47,- 13.56%,17.20%,1648.00 39.04%,62.49%,-,-,35.58% 19.57%,-,2.04%,2.53%,96.97%,1.00 (0.04%),-,377.33%,25.32%,56.35,182.26%,"Mar 16, 2026",-,29.96%,37.77%,62.39,-,0.00% 0.00%,1.47,752.46%,3.19%,0.35,-,0.23%,0.17,110.75%,4.22%,0.89,2300.00,1648,0.17,Feb 06 BMO,16.23%,17.97K,2291.46,"Oct 23, 1985",No / Yes,-13.76% -,"

","15,946",-0.37%,WTM
