Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Alarm.com Holdings Inc,Technology,Software - Application,USA,NASD,RUT,19.04,2.46,5.59%,49.63M,-6.48%,2.33B,15.47,3.03,-1.07%,46.89M,-1.30%,2.48B,2.58,0.62,97.45%,4.88%,-10.63%,132.57M,2.30,6.41%,2.53%,5.22,-15.07%,1.01B,2.74,8.75%,6.27%,2.29M,-8.08%,17.09,2.42,5.99%,16.84%,60.76 -22.81%,-20.27%,19.38,17.00,33.77% 9.96%,9.43%,43.00 9.07%,-3.48%,-,13.64,6.27% 10.35%,63.10%,3.53%,3.83%,-46.24%,-,2.45,6.40%,13.38%,1.73,119.06%,-,1.78,7.59%,13.11%,43.77,2.43,- -,1.92,17.92%,-1.05%,0.80,52.60,0.00%,1.26,8.02%,-3.75%,0.91,48.86,1768,0.66,Feb 19 AMC,-11.07%,438.51K,46.90,"Jun 26, 2015",Yes / Yes,12.48% 4.30%,"

","400,847",-4.01%,ALRM
Alnylam Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,NDX,140.55,2.26,0.88%,132.38M,-1.02%,42.07B,29.26,10.84,-10.20%,131.46M,-1.78%,42.13B,0.34,0.99,98.17%,3.48%,-23.60%,313.75M,11.33,193.67%,-0.74%,2.98,-32.41%,3.71B,53.21,58.45%,6.73%,4.57M,-20.22%,5.96,14.47,84.85%,73.28%,495.55 -35.98%,30.85%,21.93,90.40,- -,8.98%,205.87 54.09%,73.67%,-,75.61,52.98% 49.77%,81.64%,2.94%,3.48%,123.09%,-,11.34,209.06%,13.51%,11.13,410.43%,-,2.71,65.19%,8.45%,38.76,1.62,- -,2.76,310.87%,-2.59%,0.39,458.78,0.00%,3.76,84.95%,-8.98%,0.81,320.43,2500,3.43,Feb 12 BMO,-19.07%,1.53M,317.23,"May 28, 2004",Yes / Yes,-29.06% -4.53%,"

","1,247,275",-1.00%,ALNY
Allient Inc,Technology,Electronic Components,USA,NASD,RUT,48.56,1.32,15.21%,16.94M,2.93%,1.08B,20.54,3.11,-0.62%,14.36M,-3.81%,1.24B,1.40,0.53,76.60%,4.58%,14.62%,22.03M,1.95,21.31%,4.53%,3.89,39.93%,554.48M,3.59,18.14%,3.82%,0.66M,18.87%,17.80,26.59,14.65%,7.78%,70.00 -8.73%,174.80%,2.40,21.78,6.50% 6.71%,4.42%,19.25 231.90%,63.78%,0.12 (0.19%),16.94,3.30% 8.62%,30.52%,10.08%,6.20%,75.04%,0.12 (0.19%),2.24,65.35%,8.66%,4.11,411.12%,"Mar 20, 2026",2.08,4.62%,3.97%,49.41,2.00,6.27% 8.45%,3.66,109.43%,-2.23%,1.51,66.00,9.11%,0.67,17.49%,1.74%,2.31,66.91,2478,0.65,Mar 05 AMC,28.85%,169.18K,63.89,"Oct 20, 1980",Yes / Yes,23.26% 4.84%,"

","390,069",-4.51%,ALNT
Alumis Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.85,42.91%,97.17M,-9.44%,3.12B,-,-3.14,9.92%,71.18M,-5.87%,2.78B,-,-0.99,39.97%,11.17%,118.99%,-245.15M,141.09,71.33%,1.26%,2.72,482.09%,22.12M,6.79,-5.35%,-54.44%,7.95M,156.45%,3.69,8.26,35.71%,-66.88%,30.60 -18.20%,400.60%,3.03,-,-58.27% -,-58.63%,2.76 806.85%,-,-,-,- -,84.41%,7.16%,6.62%,-,-,125.73,13.80%,-1994.85%,1.82,-,-,6.01,-,-1108.24%,43.12,1.09,- -,6.01,37.84%,-10.12%,-1.70,38.80,-,0.10,-,2.00%,0.48,26.34,168,0.09,Nov 13 AMC,150.67%,2.92M,25.03,"Jun 28, 2024",Yes / Yes,-13.67% -34.76%,"

","1,395,786",-4.97%,ALMS
Almonty Industries Inc,Basic Materials,Other Industrial Metals & Mining,Canada,NASD,-,-,-0.39,37.26%,224.81M,9.12%,5.53B,59.10,0.36,0.00%,164.86M,48.73%,5.60B,-,-0.00,22.76%,3.31%,197.04%,-45.93M,257.28,-147.73%,-,1.22,373.26%,21.51M,38.56,328.47%,-18.36%,5.45M,139.05%,0.55,69.00,-,-56.33%,22.55 -6.61%,1204.23%,0.31,-,-14.53% 11.62%,-18.48%,1.53 1276.47%,3003.45%,-,-,8.18% -33.73%,1.83%,9.74%,9.47%,1382.58%,-,260.16,-489.15%,-70.41%,1.62,6193.14%,-,2.25,4.59%,-213.52%,68.84,1.20,- -,2.38,512.83%,20.03%,0.84,19.09,-,1.16,26.76%,55.80%,1.09,22.28,-,1.02,Nov 03 BMO,178.98%,4.46M,21.06,"May 28, 2013",Yes / Yes,2025.00% -18.57%,"

","4,862,699",-5.48%,ALM
Ally Financial Inc,Financial,Credit Services,USA,NYSE,-,15.64,2.36,1.05%,308.49M,-7.67%,11.39B,5.82,6.33,0.20%,305.84M,-13.09%,-,0.25,0.94,92.83%,3.62%,-12.99%,742.00M,0.75,37.99%,0.54%,3.12,-10.39%,15.13B,0.86,20.44%,0.44%,11.08M,-18.66%,42.70,-,22.97%,5.80%,47.27 -22.06%,8.67%,-,-,-22.20% -3.80%,2.47%,29.52 24.80%,42.68%,1.21 (3.28%),-,7.16% 7.13%,-,3.60%,3.71%,-19.19%,1.20 (3.26%),-,-9.08%,8.62%,1.46,101.75%,"Feb 02, 2026",-,-7.70%,4.90%,31.10,1.48,0.00% 9.57%,0.30,266.87%,-7.89%,1.16,52.94,50.63%,1.41,-3.90%,-12.55%,1.21,36.85,10300,0.94,Jan 21 BMO,-8.98%,3.55M,36.84,"Jan 28, 2014",Yes / Yes,7.40% -0.98%,"

","4,310,229",-0.03%,ALLY
Allegion plc,Industrials,Security & Protection Services,Ireland,NYSE,S&P 500,19.61,7.44,0.43%,86.07M,-4.21%,12.56B,15.38,9.48,0.60%,85.78M,-18.49%,14.36B,1.95,1.90,98.66%,2.95%,-7.39%,643.80M,3.09,8.15%,-0.69%,2.80,-14.42%,4.07B,6.07,7.69%,13.26%,2.53M,-8.40%,24.02,35.27,7.90%,36.08%,183.11 -20.35%,17.68%,4.13,17.77,12.75% 16.90%,15.42%,116.57 25.12%,35.69%,2.11 (1.45%),14.50,7.52% 8.38%,45.20%,2.39%,2.73%,24.35%,2.04 (1.40%),3.53,9.12%,21.13%,4.23,128.78%,"Mar 13, 2026",1.16,7.82%,15.83%,26.93,2.27,7.55% 9.77%,1.84,3.07%,-8.02%,1.02,180.50,27.44%,1.04,9.26%,-10.69%,1.10,146.64,13300,1.02,Feb 17 BMO,-10.10%,902.10K,145.85,"Nov 18, 2013",Yes / Yes,-2.31% -0.37%,"

","990,243",-0.54%,ALLE
Allstate Corp,Financial,Insurance - Property & Casualty,USA,NYSE,S&P 500,5.37,38.19,0.52%,260.00M,-3.11%,53.21B,8.03,25.52,-16.53%,258.19M,1.93%,-,-,7.11,81.82%,2.58%,1.98%,10.16B,0.79,-26.95%,0.39%,3.87,2.50%,67.69B,1.86,0.31%,9.62%,6.66M,-1.50%,110.03,-,-10.48%,39.51%,216.75 -5.41%,3.42%,-,5.38,- 17.07%,26.94%,176.00 16.49%,73.46%,4.31 (2.10%),-,9.60% 10.06%,-,2.32%,2.39%,77.15%,4.08 (1.99%),-,124.80%,17.75%,5.00,212.93%,"Mar 02, 2026",-,5.58%,15.02%,45.16,2.18,5.57% 13.12%,0.43,103.29%,-2.09%,0.22,243.75,10.51%,0.25,5.08%,0.08%,0.80,205.59,53300,0.23,Feb 04 AMC,0.81%,1.72M,205.03,"Jun 03, 1993",Yes / Yes,45.52% 0.31%,"

","1,387,317",-0.27%,ALL
Alkami Technology Inc,Technology,Software - Application,USA,NASD,RUT,-,-0.46,36.59%,106.10M,9.52%,1.92B,16.35,1.10,16.90%,67.31M,4.21%,2.19B,0.40,0.18,80.54%,13.80%,-18.42%,-47.65M,4.32,59.19%,1.24%,4.82,-28.27%,443.64M,5.30,37.04%,-7.09%,9.29M,-21.67%,3.41,19.36,41.17%,-13.25%,31.66 -42.92%,-25.58%,0.93,48.60,10.71% 7.41%,-6.54%,14.11 28.07%,29.26%,-,-,29.50% 31.66%,56.56%,6.82%,6.93%,-,-,4.93,-10.65%,-10.94%,1.16,-,-,1.91,32.89%,-10.74%,53.24,1.36,- -,1.91,-43.65%,7.94%,0.53,22.67,-,1.02,34.73%,-5.26%,1.70,18.57,1225,1.01,Feb 25 AMC,-22.30%,1.93M,18.07,"Apr 14, 2021",Yes / Yes,12.30% 0.57%,"

","3,281,790",-2.69%,ALKT
Alkermes plc,Healthcare,Drug Manufacturers - Specialty & Generic,Ireland,NASD,RUT,19.29,1.43,2.02%,165.61M,-2.50%,4.61B,30.39,0.91,-3.74%,163.28M,-20.39%,3.36B,59.59,-0.43,108.57%,11.14%,-2.81%,241.66M,3.12,-121.84%,3.61%,9.24,2.64%,1.48B,2.52,391.25%,10.54%,18.20M,-1.22%,10.99,3.49,0.51%,14.72%,36.32 -23.89%,-17.27%,7.92,9.59,- -,12.84%,25.17 9.84%,11.74%,-,11.94,9.90% 7.28%,86.31%,3.45%,3.60%,53.10%,-,2.27,-34.36%,17.21%,1.11,-9.65%,-,3.19,-5.25%,16.37%,28.84,1.41,- -,3.55,-66.92%,-9.38%,0.56,43.65,0.00%,0.04,-10.57%,-12.01%,1.32,27.77,2050,0.03,Feb 25 BMO,-7.24%,1.97M,27.64,"Jul 16, 1991",Yes / Yes,-29.30% 1.48%,"

","2,597,551",-0.47%,ALKS
Alaska Air Group Inc,Industrials,Airlines,USA,NYSE,-,44.15,0.88,0.66%,115.53M,-11.76%,4.43B,4.66,8.30,-7.00%,113.88M,-34.65%,9.17B,0.08,-0.89,90.31%,8.58%,-21.98%,100.00M,0.31,104.38%,-0.16%,2.79,-38.31%,14.24B,1.08,66.46%,0.46%,9.77M,-23.16%,35.64,2.06,58.62%,2.36%,65.88 -41.33%,-27.54%,18.76,-,22.51% -,0.99%,37.63 2.71%,-16.16%,-,7.11,13.86% 31.90%,14.24%,6.45%,6.18%,-43.18%,-,0.64,-70.77%,3.48%,2.96,-52.15%,"Feb 14, 2020",0.46,21.34%,0.70%,26.70,1.19,- -,0.50,-67.31%,-22.19%,1.20,69.47,0.00%,1.67,2.77%,-24.23%,1.85,41.32,35951,1.45,Jan 22 AMC,-23.94%,3.51M,38.65,"Jul 02, 1962",Yes / Yes,297.78% -0.28%,"

","6,481,109",-6.46%,ALK
Alignment Healthcare Inc,Healthcare,Healthcare Plans,USA,NASD,RUT,-,-0.01,12.72%,204.15M,-7.81%,3.50B,46.19,0.37,-71.28%,178.30M,-17.01%,-,-,0.01,94.52%,8.93%,-10.88%,-0.72M,0.89,-,11.06%,5.43,4.07%,3.95B,19.50,181.93%,-0.08%,15.92M,-13.32%,0.88,-,-,-0.52%,23.87 -28.28%,8.98%,-,30.91,83.51% 50.33%,-0.14%,11.62 47.27%,181.58%,-,-,40.16% 32.71%,-,4.20%,4.46%,-,-,-,99.39%,0.37%,0.93,-,-,-,46.06%,-0.02%,29.22,1.38,- -,1.71,66.17%,-11.64%,1.20,25.50,-,1.89,44.43%,-17.49%,0.87,18.01,1849,1.87,Feb 26 AMC,-0.73%,2.93M,17.12,"Mar 26, 2021",Yes / Yes,67.47% 0.93%,"

","2,548,942",-4.94%,ALHC
Alliance Laundry Holdings Inc,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,NYSE,RUT,-,-,77.06%,197.40M,-10.73%,3.76B,13.64,1.40,-11.00%,45.28M,-21.01%,6.15B,0.94,0.25,31.93%,13.01%,-13.36%,-,-,18.34%,58.40%,6.03,-,-,-,15.76%,-,5.89M,-6.34%,-0.69,23.54,14.56%,-,27.48 -30.64%,-,0.81,-,0.07% -,-,19.86 -4.04%,-,-,-,4.69% -,-,6.75%,4.74%,-,-,-,-,-,1.08,-,-,1.09,-,-,26.80,1.38,- -,1.39,-,-14.80%,-,30.25,-,-,-,-14.17%,3.61,21.60,-,-,Mar 12 BMO,-17.97%,977.12K,19.06,"Oct 09, 2025",Yes / Yes,6.10% 3.56%,"

","3,526,458",-11.76%,ALH
Allegiant Travel,Industrials,Airlines,USA,NASD,RUT,-,-2.57,14.26%,18.38M,-8.40%,1.42B,7.38,10.44,-10.25%,15.82M,-32.60%,2.46B,0.16,3.07,94.02%,15.46%,-6.68%,-45.94M,0.55,114.26%,-6.21%,4.76,22.41%,2.61B,1.35,28.17%,-1.02%,2.45M,-9.63%,57.28,1.73,46.96%,-4.29%,118.00 -34.69%,40.65%,44.64,658.30,- 26.48%,-1.65%,39.80 93.62%,-19.78%,-,5.81,4.23% 21.36%,10.52%,6.98%,6.53%,-69.63%,-,0.94,80.85%,6.71%,6.28,-54.66%,"May 14, 2024",0.92,3.74%,-1.76%,30.83,2.33,- -,0.95,114.45%,-20.95%,1.61,113.36,-,1.77,4.54%,-18.85%,1.16,82.15,6000,1.65,Feb 04 AMC,9.03%,513.49K,77.06,"Dec 08, 2006",Yes / Yes,35.32% 1.68%,"

","595,719",-6.20%,ALGT
"Align Technology, Inc",Healthcare,Medical Instruments & Supplies,USA,NASD,S&P 500,29.50,5.66,6.67%,71.36M,-4.94%,11.90B,13.60,12.27,-0.17%,66.53M,-14.95%,10.92B,1.59,2.29,95.42%,3.55%,4.98%,410.35M,2.95,7.57%,-2.97%,2.00,25.56%,4.03B,2.94,8.52%,6.59%,2.36M,6.90%,56.74,10.87,8.55%,10.39%,208.30 -19.87%,1.43%,15.36,24.24,7.03% -24.08%,9.93%,122.00 36.82%,-46.64%,-,12.82,2.61% 10.30%,68.03%,4.99%,3.89%,-68.88%,-,2.71,0.61%,15.22%,7.58,130.87%,-,1.24,0.90%,10.17%,38.70,2.11,- -,1.36,35.72%,-8.58%,1.83,200.15,0.00%,0.03,5.26%,-4.57%,1.53,174.81,20290,0.02,Feb 04 AMC,4.31%,1.18M,166.92,"Jan 26, 2001",Yes / Yes,10.63% 1.41%,"

","1,809,918",-4.51%,ALGN
Allegro Microsystems Inc,Technology,Semiconductors,USA,NASD,-,-,-0.07,33.41%,185.23M,-4.94%,5.77B,32.26,0.97,-0.06%,123.38M,-25.11%,5.92B,0.38,0.16,73.97%,8.33%,7.60%,-13.21M,6.88,121.42%,-0.65%,3.93,2.13%,839.73M,6.00,81.79%,-0.92%,10.27M,18.12%,5.20,35.33,83.85%,-1.39%,43.86 -28.96%,24.94%,0.88,47.65,- -,-1.05%,16.38 90.23%,-29.28%,-,79.80,-1.93% 2.21%,45.18%,4.38%,4.77%,16.31%,-,7.05,79.04%,1.00%,1.84,-,-,2.39,8.67%,-1.57%,34.24,1.23,- -,3.65,219.57%,-14.50%,1.68,45.83,-,0.32,28.86%,-11.02%,0.53,33.06,4060,0.31,Jan 29 BMO,-0.16%,2.61M,31.16,"Oct 29, 2020",Yes / Yes,4.68% 3.79%,"

","1,382,999",-5.75%,ALGM
Alamo Group Inc,Industrials,Farm & Heavy Construction Machinery,USA,NYSE,RUT,19.79,8.60,4.23%,11.99M,-1.72%,2.06B,14.00,12.15,0.20%,11.61M,-17.93%,1.97B,-,2.33,99.21%,4.88%,4.75%,103.80M,1.29,19.01%,1.94%,4.46,-17.44%,1.60B,1.78,18.89%,6.79%,0.57M,1.36%,95.80,6.66,-,9.58%,233.29 -27.07%,-6.92%,25.55,14.04,0.21% 11.99%,7.70%,156.29 8.86%,-2.13%,1.20 (0.71%),9.53,1.95% 6.63%,23.77%,5.27%,4.31%,3.98%,1.24 (0.73%),1.23,-10.82%,9.45%,8.58,194.33%,"Jan 16, 2026",2.82,-1.52%,6.47%,33.56,2.00,18.56% 18.20%,4.57,-44.94%,-13.45%,1.15,209.25,13.96%,0.19,-3.03%,-12.06%,1.68,175.92,3800,0.17,Mar 02 AMC,-13.36%,127.01K,170.15,"Mar 19, 1993",Yes / Yes,-39.69% -7.24%,"

","213,720",-3.28%,ALG
Alexander & Baldwin Inc,Real Estate,REIT - Retail,USA,NYSE,RUT,23.48,0.89,1.39%,72.82M,0.14%,1.52B,-,-,-0.21%,71.86M,0.39%,2.04B,-,-,85.88%,2.22%,-0.05%,64.67M,7.35,-,0.62%,1.95,11.56%,206.67M,1.54,-,3.88%,1.59M,0.97%,13.56,131.61,-,6.49%,21.03 -0.90%,16.29%,0.16,55.67,- 62.81%,4.46%,15.07 38.29%,14.57%,0.89 (4.27%),16.30,-3.57% -7.51%,55.82%,0.10%,0.13%,8.71%,1.02 (4.92%),9.87,6.68%,32.89%,0.04,-11.28%,"Dec 19, 2025",0.56,-12.66%,31.29%,66.34,3.00,7.11% 24.57%,0.56,-69.65%,0.18%,0.94,20.93,115.77%,0.54,-18.36%,0.36%,10.94,20.83,91,0.47,Oct 30 AMC,12.19%,815.16K,20.84,"Jun 14, 2012",Yes / Yes,42.86% -0.87%,"

","8,914,435",0.05%,ALEX
Alcon Inc,Healthcare,Medical Instruments & Supplies,Switzerland,NYSE,-,39.75,1.97,1.15%,487.40M,-4.87%,38.26B,20.08,3.91,0.00%,481.80M,-2.46%,41.90B,1.55,0.82,53.50%,1.10%,-0.22%,980.00M,3.68,10.56%,-0.31%,3.44,0.82%,10.40B,1.74,15.20%,3.17%,5.30M,-0.39%,45.21,23.79,12.94%,4.50%,99.20 -20.87%,-11.58%,3.30,22.14,42.85% -,3.68%,71.55 9.71%,21.78%,0.37 (0.47%),15.60,6.06% 8.77%,55.24%,2.53%,2.12%,14.48%,0.66 (0.84%),4.03,-3.50%,12.99%,2.07,-,"May 14, 2025",1.33,4.94%,9.42%,38.91,1.84,15.62% 25.32%,2.12,-22.71%,-4.93%,1.00,94.48,16.97%,0.24,8.63%,-3.03%,1.19,80.77,25942,0.21,Feb 24 AMC,-3.32%,1.54M,78.50,"Apr 09, 2019",Yes / Yes,-1.03% -0.35%,"

","1,834,019",-2.81%,ALC
Albemarle Corp,Basic Materials,Specialty Chemicals,USA,NYSE,S&P 500,-,-5.76,0.36%,117.72M,-0.02%,19.31B,18.23,8.99,-5.82%,117.42M,-2.77%,23.50B,-,1.02,92.47%,8.45%,26.76%,-677.38M,3.76,1117.40%,-1.24%,3.31,123.53%,5.14B,2.64,11.83%,-3.10%,9.92M,15.87%,62.00,11.94,-,-5.24%,206.00 -20.44%,125.09%,13.73,27.89,- -,-5.31%,49.43 231.56%,-27.20%,1.64 (1.00%),31.35,-11.10% 10.45%,13.06%,4.90%,5.32%,4.20%,1.62 (0.99%),4.57,48.60%,1.73%,9.81,167.62%,"Mar 13, 2026",1.57,-4.37%,-13.17%,45.69,1.93,0.84% 1.02%,2.23,-1456.60%,-4.48%,1.48,194.71,-,0.35,15.94%,-3.47%,0.49,168.00,7800,0.34,Feb 11 AMC,50.03%,3.00M,163.89,"Feb 22, 1994",Yes / Yes,-26.85% 6.01%,"

","1,479,629",-2.45%,ALB
Astera Labs Inc,Technology,Semiconductors,USA,NASD,-,98.37,1.22,20.26%,170.19M,-0.08%,20.41B,33.97,3.53,-1.79%,135.72M,-34.43%,19.25B,0.94,0.54,68.74%,7.93%,-28.24%,219.13M,23.94,33.99%,3.06%,2.08,-47.95%,852.52M,14.96,43.15%,16.95%,10.76M,-27.93%,8.01,17.17,36.22%,18.82%,262.90 -54.39%,74.22%,6.98,72.43,- -,15.76%,47.12 154.43%,-,-,106.78,120.18% -,75.69%,7.80%,7.55%,-,-,22.58,342.36%,20.34%,10.58,-,-,9.79,115.13%,25.70%,42.52,1.50,- -,10.24,62.82%,-2.78%,1.69,205.68,0.00%,0.02,91.77%,-19.85%,0.70,124.71,756,0.02,Feb 10 AMC,-21.65%,5.18M,119.90,"Mar 20, 2024",Yes / Yes,12.49% 8.43%,"

","3,616,272",-3.86%,ALAB
Air Lease Corp,Industrials,Rental & Leasing Services,USA,NYSE,-,6.94,9.30,6.47%,112.04M,0.02%,7.24B,11.08,5.83,-10.01%,104.78M,-0.08%,26.50B,-,1.14,90.45%,2.95%,1.03%,1.04B,2.45,-45.16%,0.73%,1.72,1.57%,2.95B,0.85,14.44%,3.26%,3.09M,0.61%,75.63,15.41,-9.75%,13.60%,64.96 -0.52%,45.80%,4.19,-,- 16.17%,5.17%,38.25 68.94%,64.64%,0.44 (0.68%),9.86,10.23% 8.39%,58.59%,0.33%,0.20%,24.36%,0.88 (1.36%),8.97,179.68%,49.51%,0.15,105.73%,"Mar 02, 2026",0.05,14.21%,35.33%,47.73,3.00,5.01% 7.60%,0.05,82.72%,-0.21%,1.11,65.00,9.47%,2.33,22.32%,0.12%,1.70,64.70,160,1.38,Feb 12 AMC,4.36%,1.80M,64.62,"Apr 19, 2011",Yes / Yes,18.44% 2.98%,"

","3,063,364",-0.12%,AL
Aktis Oncology Inc,Healthcare,Biotechnology,USA,NASD,-,-,-,47.48%,52.52M,-10.95%,1.01B,-,-3.12,34.17%,28.98M,2.75%,1.06B,-,-0.64,8.74%,3.45%,-,-,-,50.91%,5.61%,3.02,-,-,-,-31.83%,-,1.00M,-18.35%,-1.67,3.40,-7.31%,-,29.16 -37.28%,-,5.39,-,- -,-,16.80 8.87%,-,-,-,- -,-,6.77%,6.42%,-,-,-,-,-,1.47,-,-,15.98,-,-,40.58,1.00,- -,15.98,-,-4.59%,-,31.25,-,0.05,-,-7.76%,0.66,19.41,-,0.04,Feb 25,-7.76%,330.96K,18.29,"Jan 09, 2026",No / Yes,23.84% -25.00%,"

","218,408",-5.77%,AKTS
Acadia Realty Trust,Real Estate,REIT - Retail,USA,NYSE,RUT,217.22,0.09,0.51%,131.04M,-4.40%,2.73B,72.35,0.28,0.00%,130.37M,-4.62%,5.09B,17.35,0.05,124.30%,14.46%,2.82%,12.22M,6.63,13.03%,5.75%,14.22,5.42%,410.76M,1.20,17.71%,0.27%,18.85M,-0.49%,16.98,47.89,4.17%,0.57%,22.36 -8.59%,-5.33%,0.43,64.78,- -,0.31%,16.98 20.38%,55.24%,0.83 (4.04%),21.07,7.93% 10.36%,31.60%,2.16%,2.60%,-3.27%,0.80 (3.91%),12.39,-48.97%,20.48%,0.50,-39.86%,"Mar 31, 2026",0.84,14.20%,2.98%,45.42,1.33,3.57% 22.50%,0.84,-45.52%,-1.06%,1.11,23.17,842.11%,0.91,12.25%,-0.79%,0.65,20.59,109,0.77,Feb 10 AMC,3.26%,1.32M,20.44,"May 27, 1993",Yes / Yes,-11.14% 14.70%,"

","855,484",-0.73%,AKR
Akamai Technologies Inc,Technology,Software - Infrastructure,USA,NASD,S&P 500,34.29,3.08,2.15%,144.71M,4.43%,15.28B,13.95,7.56,-4.47%,141.78M,11.73%,19.77B,2.07,1.60,101.55%,10.28%,23.13%,452.03M,3.63,-3.62%,3.59%,3.88,37.42%,4.21B,3.07,10.20%,4.14%,14.58M,20.88%,34.40,12.88,6.74%,9.17%,113.50 -7.07%,32.40%,8.19,21.85,-1.97% -1.83%,4.38%,67.51 56.23%,46.57%,-,14.79,5.18% 5.64%,54.72%,4.61%,5.11%,8.12%,-,4.70,-6.81%,14.93%,4.74,88.10%,-,2.29,5.44%,10.74%,58.18,2.15,- -,2.29,-36.67%,2.54%,0.68,109.14,0.00%,1.14,7.35%,9.03%,0.95,106.47,11000,1.07,Feb 19 AMC,26.07%,3.76M,105.47,"Oct 29, 1999",Yes / Yes,4.84% 1.65%,"

","3,568,255",-0.94%,AKAM
Arthur J. Gallagher & Co,Financial,Insurance Brokers,USA,NYSE,S&P 500,35.53,5.75,0.96%,257.00M,-11.08%,52.50B,13.69,14.91,-3.04%,254.64M,-3.94%,64.60B,0.84,4.44,91.93%,2.15%,-14.88%,1.49B,3.77,24.15%,1.47%,2.37,-30.35%,13.94B,2.25,12.36%,2.21%,5.47M,-21.09%,90.74,37.21,16.24%,6.87%,351.23 -41.86%,-37.18%,5.49,29.41,3.44% 6.47%,4.16%,195.00 4.72%,11.74%,2.73 (1.34%),17.56,18.30% 15.25%,90.77%,3.59%,3.43%,61.88%,2.65 (1.30%),4.63,-12.25%,18.33%,7.65,379.37%,"Mar 06, 2026",1.06,21.91%,10.72%,31.01,1.92,8.42% 7.63%,1.06,-48.10%,-6.32%,0.69,284.89,45.27%,0.58,33.58%,-13.84%,1.61,209.84,72000,0.54,Jan 29 AMC,-26.28%,2.31M,204.21,"Jun 20, 1984",Yes / Yes,1.24% -0.31%,"

","3,715,893",-2.68%,AJG
Assurant Inc,Financial,Insurance - Property & Casualty,USA,NYSE,S&P 500,12.65,17.02,0.70%,49.79M,-5.23%,10.70B,9.71,22.16,-3.80%,49.35M,-8.95%,-,1.73,5.34,97.79%,1.69%,-3.19%,872.70M,0.84,4.56%,0.40%,2.10,2.82%,12.81B,1.83,7.21%,3.05%,0.83M,-10.61%,117.92,-,5.62%,15.90%,246.31 -12.59%,6.81%,-,6.69,50.12% 20.60%,10.70%,174.97 23.05%,84.41%,3.48 (1.62%),-,7.93% 5.96%,-,2.28%,2.91%,57.98%,3.36 (1.56%),-,18.12%,9.35%,5.86,177.45%,"Feb 17, 2026",-,7.89%,6.81%,34.85,1.70,6.18% 5.16%,3.28,14.99%,-3.54%,0.56,261.33,19.20%,0.39,7.91%,-7.03%,0.95,216.70,14800,0.39,Feb 10 AMC,-0.23%,397.44K,215.30,"Feb 05, 2004",Yes / Yes,1.26% 1.34%,"

","376,085",-0.65%,AIZ
Applied Industrial Technologies Inc,Industrials,Industrial Distribution,USA,NYSE,-,24.73,10.51,0.91%,37.38M,-5.49%,9.69B,22.38,11.61,-9.98%,36.96M,-8.41%,9.86B,3.13,2.66,95.45%,2.61%,1.00%,403.79M,2.04,4.01%,-0.91%,2.92,-1.36%,4.75B,5.18,8.84%,13.02%,0.97M,1.21%,50.14,23.88,7.15%,22.02%,296.70 -12.41%,15.21%,10.88,21.22,15.43% 75.02%,16.50%,199.96 29.97%,87.23%,1.93 (0.74%),15.01,6.19% 7.05%,28.98%,3.46%,2.77%,172.95%,1.89 (0.73%),2.07,6.24%,12.42%,8.31,547.92%,"Feb 13, 2026",2.56,6.14%,8.49%,36.49,1.70,9.04% 6.62%,3.68,4.65%,-6.07%,0.81,309.17,17.28%,0.31,8.39%,-5.45%,1.13,270.13,6800,0.31,Jan 27 BMO,0.15%,331.21K,259.88,"Jul 02, 1962",Yes / Yes,1.81% -0.76%,"

","373,695",-3.79%,AIT
