Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change %,Ticker
Nuveen Real Estate Income Fund,Financial,Closed-End Fund - Debt,USA,Micro,NYSE,-,245.59M,-,-,13.63M,8.21,-,-,0.70 (8.24%),"Jun 15, 2026",-6.65% -2.20%,-,-,"Nov 16, 2001",-,-,-,18.02,1.04,-,-,-,-,-,-,-,-,No / Yes,-0.15,-,-,-,-,-,- -,- -,-,-,-75.70%,28.10%,-,- -,-,0.19%,24.32%,-,-,-,-,-,-,-,-1.42%,0.37%,5.95%,"

",28.89M,28.89M,0.11%,0.43,0.03M,8.90 -4.49%,7.12 19.45%,2.22%,1.79%,0.16,46.02,1.19,1.25,75.61K,"94,641",-1.51%,-0.82%,3.16%,8.14%,10.97%,11.26%,12.29%,-25.44%,-29.17%,-,-,8.45,8.50,0.59%,JRS
LexinFintech Holdings Ltd ADR,Financial,Credit Services,China,Micro,NASD,-,193.58M,310.98M,202.81M,1.89B,10.41,3.53,0.13 (8.69%),0.38 (26.16%),"Apr 24, 2026",- -,23.26%,7169,"Dec 21, 2017",1.27,1.54,0.10,0.10,0.14,0.41,-,-,0.16,2.02,2.03,0.33,0.15,Yes / Yes,1.15,0.95,-,1.32%,34.13%,15.64%,26.09% 22.69%,7.57% 1.36%,8.62%,-3.40%,-47.60%,13.56%,May 25 BMO,- -,0.00%,-,36.44%,-13.77%,6.32%,12.30%,10.10%,71.50%,15.15%,10.75%,-0.85%,-19.08%,-45.51%,"

",132.59M,132.59M,2.56%,1.58,3.39M,7.06 -79.32%,1.40 3.91%,2.84%,5.26%,0.07,34.64,0.87,0.87,2.14M,"1,865,378",0.00%,-16.57%,-29.13%,-44.91%,-55.35%,-77.29%,-44.70%,-80.40%,-,1.50,3.16,1.45,1.46,0.69%,LX
American Resources Corp,Industrials,Waste Management,USA,Micro,NASD,RUT,293.10M,516.74M,-37.14M,0.10M,-0.94,0.05,-,-,"Aug 14, 2026",- -,0.00%,7,"Nov 25, 2015",-,9.35,-,2930.96,-,55.09,-,-,5167.36,0.09,0.10,-,-,Yes / Yes,-0.46,0.29,-0.09,2.32%,182.20%,-,- -,- -,-8.61%,-76.24%,56.13%,-99.93%,May 20,-25.03% -,19.51%,0.00%,32.26%,20.57%,-17.90%,-,-34.10%,-,-31609.89%,-39087.51%,47.19%,35.40%,1.94%,"

",106.97M,86.10M,14.34%,3.96,12.35M,7.11 -61.46%,1.18 132.12%,11.80%,8.70%,0.18,78.08,1.19,1.74,3.12M,"5,443,856",53.07%,50.55%,20.70%,0.37%,10.48%,110.77%,49.73%,40.51%,-77.17%,1.00,7.00,2.27,2.74,20.70%,AREC
Chaince Digital Holdings Inc,Financial,Capital Markets,USA,Micro,NASD,RUT,210.52M,171.65M,-5.10M,1.87M,0.61,0.50,-,-,-,- -,-,13,"Apr 08, 2015",-,-,-,112.58,4.37,5.28,-,-,91.79,24.40,24.40,0.02,0.01,Yes / Yes,-0.08,-,-,-,-,-,43.75% -156.16%,29.31% 5.89%,18.65%,85.33%,-1043.75%,526.60%,-,- -,35.02%,-0.04%,24.02%,-0.61%,-5.57%,-6.73%,-10.44%,77.87%,-177.49%,-273.04%,-11.80%,-39.23%,-55.64%,"

",79.41M,51.62M,9.00%,17.97,4.64M,36.77 -92.79%,2.72 -2.75%,11.90%,9.96%,0.38,31.21,5.22,1.32,258.48K,"340,908",-5.02%,-26.69%,-55.98%,-45.25%,-46.68%,-23.41%,43.24%,-40.23%,-96.66%,-,-,3.05,2.65,-13.11%,CD
American Realty Investors Inc,Real Estate,Real Estate Services,USA,Micro,NYSE,RUT,248.10M,567.42M,8.35M,51.05M,38.19,5.91,-,-,-,- -,0.00%,-,"Oct 02, 1969",29.71,-,-,4.86,0.40,2.60,76.34,122.82,11.11,10.84,10.84,0.35,0.30,No / Yes,0.52,-,-,-,-,-,-65.22% 11.55%,10.03% -3.26%,170.59%,6.77%,-135.71%,5.81%,-,- -,91.90%,0.00%,2.95%,-0.09%,0.77%,1.36%,1.03%,-5.73%,-18.30%,16.36%,-2.66%,-7.84%,-3.71%,"

",16.15M,1.31M,2.93%,2.51,0.04M,24.44 -37.15%,12.42 23.67%,4.92%,5.45%,0.93,43.19,0.64,0.10,15.28K,"1,528",0.92%,-28.56%,13.69%,-11.67%,-4.36%,18.61%,-19.24%,13.36%,127.22%,-,-,14.99,15.36,2.47%,ARL
Capricor Therapeutics Inc,Healthcare,Biotechnology,USA,Micro,NASD,RUT,236.86M,-20.63M,-114.59M,0.00M,4.83,4.81,-,-,-,- -,-,231,"Jun 20, 2002",-,-,-,-,0.85,0.85,-,-,-,8.42,8.42,0.08,0.05,Yes / Yes,-2.31,-1.25,-0.59,48.50%,-7.82%,-,-24.12% -20.84%,- -,-62.96%,-100.00%,-10.57%,-,May 12 AMC,-12.83% -,9.67%,-4.64%,60.97%,6.74%,-47.74%,-56.40%,-39.16%,-,-,-,-68.73%,-80.60%,-82.39%,"

",57.66M,52.31M,29.78%,5.55,15.58M,40.37 -89.87%,2.96 38.18%,11.97%,12.78%,1.75,14.22,0.52,1.29,2.81M,"3,618,170",6.23%,-81.82%,-87.95%,-82.24%,-85.83%,-49.32%,-13.16%,-6.83%,-89.38%,3.00,23.06,4.18,4.09,-2.15%,CAPR
Solarius Capital Acquisition Corp,Financial,Shell Companies,USA,Micro,NASD,-,242.35M,241.48M,3.47M,0.00M,7.30,0.05,-,-,-,- -,0.00%,3,"Sep 05, 2025",69.84,-,-,-,1.41,220.32,-,-,-,3.44,3.44,0.00,0.00,No / Yes,0.15,-,-,-,-,-,- -,- -,-,-,7487.50%,-,-,- -,26.44%,0.00%,67.55%,-,-,-,2.03%,-,-,-,0.33%,0.96%,1.91%,"

",17.70M,17.25M,0.01%,0.08,0.00M,10.33 -0.17%,9.94 3.77%,0.00%,0.06%,0.02,63.24,-,0.00,25.48K,18,0.10%,0.34%,1.13%,2.33%,2.64%,-,-,-,-,-,-,10.30,10.31,0.15%,SOCA
Montauk Renewables Inc,Basic Materials,Specialty Chemicals,USA,Micro,NASD,RUT,254.79M,396.15M,7.93M,189.10M,1.85,0.11,-,-,-,- -,0.00%,189,"Jan 22, 2021",32.31,13.01,-,1.35,0.97,16.16,-,10.93,2.09,0.62,0.62,0.59,0.58,Yes / Yes,0.06,0.14,0.03,977.78%,27.68%,-,-63.30% -17.74%,-6.15% 12.06%,193.12%,4.28%,104.17%,19.71%,Aug 05 AMC,542.86% 9.47%,70.72%,0.02%,14.79%,1.32%,1.86%,3.05%,1.89%,34.75%,1.60%,4.19%,3.48%,7.15%,11.17%,"

",143.24M,41.68M,3.08%,6.26,1.28M,2.57 -30.35%,1.07 67.29%,4.91%,7.05%,0.11,56.98,0.54,0.72,204.93K,"147,410",4.68%,14.74%,26.06%,-5.29%,7.19%,-8.21%,-78.67%,-76.54%,-,2.33,2.03,1.70,1.79,5.29%,MNTK
Franklin Covey Co,Consumer Defensive,Education & Training Services,USA,Micro,NYSE,RUT,246.31M,234.34M,2.19M,262.75M,3.80,1.06,-,-,-,- -,0.00%,1120,"Jun 03, 1992",129.28,22.14,-,0.94,5.74,20.58,12.77,8.19,0.89,0.61,0.66,0.00,0.00,Yes / Yes,0.17,0.98,0.59,67.71%,144.72%,-,-42.96% -,0.53% 6.12%,-78.29%,-6.14%,346.48%,1.02%,Jul 01 AMC,-2.70% -0.76%,18.97%,0.00%,79.23%,-9.89%,1.05%,4.03%,5.09%,72.30%,5.68%,0.83%,3.25%,-3.21%,14.49%,"

",11.30M,9.15M,8.87%,8.38,0.81M,26.81 -18.65%,11.16 95.43%,4.07%,4.87%,1.16,51.21,0.77,0.73,96.77K,"71,123",1.68%,5.31%,-3.28%,15.21%,29.98%,14.49%,-54.44%,-40.75%,34.63%,1.00,31.00,21.42,21.81,1.82%,FC
Audiocodes,Technology,Communication Equipment,Israel,Micro,NASD,-,242.53M,222.23M,7.06M,249.25M,5.75,2.53,-,0.40 (4.02%),"Aug 19, 2026",1.82% 7.07%,122.98%,981,"May 28, 1999",39.04,15.53,-,0.97,1.73,3.93,10.40,11.76,0.89,1.63,1.90,0.28,0.23,Yes / Yes,0.25,0.64,0.16,0.00%,4.92%,-,-29.82% -18.64%,-3.71% 2.15%,-43.89%,2.47%,77.88%,3.08%,Aug 04 BMO,7.14% 0.89%,40.14%,-0.29%,30.00%,-9.72%,2.18%,4.23%,3.93%,65.73%,5.76%,2.83%,2.10%,2.87%,12.09%,"

",25.35M,14.60M,0.83%,1.07,0.12M,10.86 -8.47%,6.95 43.02%,5.99%,3.70%,0.39,55.90,0.98,0.67,113.20K,"75,285",3.76%,-1.00%,19.04%,33.24%,13.86%,1.95%,-11.17%,-69.04%,137.80%,1.00,12.50,9.90,9.94,0.40%,AUDC
Yorkville Acquisition Corp,Financial,Shell Companies,USA,Micro,NASD,-,241.23M,241.42M,1.47M,0.00M,7.23,0.00,-,-,-,- -,0.00%,2,"Jul 25, 2025",163.94,-,-,-,1.41,4020.57,-,-,-,0.11,0.11,0.00,0.00,Yes / Yes,0.06,-,-,-,-,-,- -,- -,-,-,3176.92%,-,-,- -,24.77%,0.00%,67.07%,-,1.65%,1.73%,0.86%,-,-,-,0.03%,0.06%,0.45%,"

",17.83M,17.74M,0.59%,1.76,0.11M,11.88 -13.89%,10.09 1.39%,0.11%,0.16%,0.01,52.96,0.02,2.95,60.05K,"177,369",0.00%,0.00%,0.59%,0.89%,0.99%,-6.32%,-,-,-,-,-,10.24,10.23,-0.10%,MCGA
BRC Inc,Consumer Defensive,Packaged Foods,USA,Micro,NYSE,RUT,250.29M,321.00M,-3.82M,429.70M,0.40,0.05,-,-,-,- -,-,468,"May 03, 2021",-,12.50,-,0.58,2.48,20.81,32.59,25.26,0.75,0.80,1.42,1.19,1.10,Yes / Yes,-0.03,0.08,0.01,115.38%,300.00%,-,57.40% -,9.74% 19.43%,76.66%,10.49%,98.66%,12.85%,Aug 03 AMC,100.00% 2.27%,11.91%,-5.40%,55.44%,-4.51%,-1.77%,-13.06%,-3.76%,18.59%,0.67%,-0.89%,-8.89%,-17.87%,-9.59%,"

",119.65M,105.55M,4.43%,4.14,4.67M,1.86 -46.09%,0.60 66.67%,16.34%,9.43%,0.11,38.95,1.24,0.81,1.13M,"918,183",-2.91%,-15.97%,-20.00%,35.14%,-9.91%,-35.48%,-75.79%,-89.59%,-,1.00,2.25,0.96,1.00,4.01%,BRCC
Niagen Bioscience Inc,Healthcare,Biotechnology,USA,Micro,NASD,RUT,246.87M,182.46M,15.99M,129.08M,1.05,0.84,-,-,-,- -,0.00%,117,"Jun 24, 2008",16.58,20.26,2.62,1.91,2.98,3.70,43.93,17.20,1.41,5.13,6.50,0.03,0.02,Yes / Yes,0.19,0.15,0.02,-27.50%,6.21%,7.72%,- -,21.56% 16.91%,-12.12%,10.99%,-72.01%,-4.28%,Aug 04 AMC,20.48% -2.45%,34.11%,0.00%,47.28%,1.54%,16.14%,21.80%,19.05%,64.24%,6.67%,12.39%,-5.66%,-8.16%,-38.39%,"

",78.91M,52.14M,9.18%,5.51,4.79M,11.29 -72.36%,2.87 8.71%,6.24%,5.10%,0.19,43.19,2.08,1.02,869.27K,"889,880",-8.24%,-10.60%,-25.54%,-39.18%,-50.94%,-67.53%,92.59%,-64.30%,-22.77%,1.00,12.08,3.04,3.12,2.63%,NAGE
GDEV Inc,Communication Services,Electronic Gaming & Multimedia,Cyprus,Micro,NASD,-,244.67M,137.44M,71.63M,406.91M,-4.99,5.97,-,-,"Mar 12, 2025",- -,0.00%,475,"Oct 05, 2020",3.43,2.59,-,0.60,-,2.26,7.68,1.69,0.34,0.67,0.67,-,-,No / Yes,3.93,5.21,1.08,20.55%,18.41%,-,116.98% -,-5.54% 9.16%,104.89%,-,19.16%,2.04%,May 19 BMO,0.00% 0.00%,88.67%,-0.07%,0.11%,0.37%,-,-,-,65.09%,18.42%,17.60%,8.88%,3.78%,-23.06%,"

",18.13M,2.06M,0.22%,0.67,0.00M,42.20 -68.06%,11.20 20.36%,3.94%,6.10%,0.72,59.78,2.02,0.31,6.71K,"2,105",10.40%,9.42%,-20.28%,-11.26%,-10.13%,0.60%,-77.99%,-83.68%,-,1.00,70.00,13.23,13.48,1.89%,GDEV
Dynamix Corp,Financial,Shell Companies,USA,Micro,NASD,-,240.48M,240.29M,-3.86M,0.00M,8.67,0.01,-,-,-,- -,-,2,"Dec 09, 2024",-,-,-,-,1.25,1265.70,-,-,-,0.07,0.07,0.00,0.00,Yes / Yes,-0.17,-,-,-,-,-,- -,- -,-,-,964.29%,-,-,- -,25.00%,0.00%,71.28%,-,-1.84%,-1.99%,-2.01%,-,-,-,0.52%,0.63%,3.09%,"

",16.60M,16.60M,0.47%,1.07,0.08M,12.78 -14.98%,10.24 6.10%,0.15%,0.20%,0.03,63.80,0.06,0.07,73.22K,"5,029",0.14%,0.88%,1.26%,5.08%,5.59%,1.54%,-,-,-,-,-,10.84,10.86,0.23%,DYNC
Alta Equipment Group Inc,Industrials,Rental & Leasing Services,USA,Micro,NYSE,RUT,244.02M,1.39B,-81.90M,1.82B,-0.87,0.73,-,-,"May 15, 2025",- -,-,2750,"Apr 25, 2019",-,-,-,0.13,-,10.21,4.64,9.40,0.76,0.47,1.37,-,-,Yes / Yes,-2.52,-0.87,-0.21,53.33%,26.89%,35.01%,- -23.07%,5.31% 16.01%,-13.02%,-1.86%,4.88%,-2.96%,Aug 06 AMC,-16.82% -2.70%,40.46%,0.37%,43.08%,-7.85%,-5.56%,-569.68%,-10.04%,24.18%,0.92%,-4.49%,13.14%,12.21%,21.00%,"

",32.53M,19.37M,2.60%,1.85,0.50M,8.88 -15.54%,4.16 80.51%,10.77%,7.52%,0.54,64.16,1.74,1.03,272.75K,"281,695",13.98%,18.67%,-8.42%,12.28%,63.04%,4.60%,-57.17%,-38.42%,-,1.75,10.80,7.37,7.50,1.76%,ALTG
Information Services Group Inc,Technology,Information Technology Services,USA,Micro,NASD,RUT,248.29M,292.37M,11.69M,250.25M,1.97,0.50,-,0.18 (3.47%),"Sep 04, 2026",6.27% -,96.98%,1290,"Feb 12, 2007",22.30,18.02,-,0.99,2.63,10.48,10.64,10.71,1.17,2.65,2.65,0.72,0.72,Yes / Yes,0.23,0.29,0.06,24.21%,22.03%,-,-22.01% 27.49%,-5.09% -0.36%,50.80%,4.18%,51.83%,6.37%,Aug 05 AMC,29.63% 4.18%,29.82%,-3.06%,68.27%,-2.86%,5.22%,11.17%,7.21%,43.06%,9.17%,4.67%,24.23%,24.01%,8.93%,"

",47.84M,33.57M,1.93%,2.52,0.65M,6.45 -19.53%,3.74 38.77%,6.42%,4.34%,0.21,75.63,1.12,1.80,257.04K,"463,751",24.76%,27.52%,24.46%,1.76%,-10.21%,23.57%,1.96%,-12.63%,48.29%,1.00,7.12,5.00,5.19,3.80%,III
SPACSphere Acquisition Corp,Financial,Shell Companies,USA,Micro,NASD,-,238.64M,238.33M,0.54M,0.00M,6.72,0.01,-,-,-,- -,-,2,"Feb 27, 2026",456.36,-,-,-,1.49,769.81,-,-,-,1.77,1.77,0.00,0.00,No / Yes,0.02,-,-,-,-,-,- -,- -,-,-,-,-,-,- -,31.94%,0.00%,64.95%,-,-,-,0.33%,-,-,-,0.19%,0.39%,0.88%,"

",18.30M,16.18M,0.26%,0.36,0.04M,10.05 -0.10%,9.85 1.93%,0.09%,0.09%,0.01,64.26,-,1.08,116.79K,"125,726",0.00%,0.30%,1.06%,-,1.93%,-,-,-,-,-,-,10.04,10.04,0.00%,SSAC
Western Asset High Yield Opportunity Fund Inc,Financial,Closed-End Fund - Debt,USA,Micro,NYSE,-,134.68M,-,-,-,-,-,-,1.14 (10.85%),"Aug 24, 2026",0.35% 0.21%,101.28%,-,"Oct 27, 2010",11.94,-,-,-,-,-,-,-,-,-,-,-,-,No / Yes,0.88,-,-,-,-,-,- -,- -,-,-,-,-,-,- -,-,-,33.47%,-,-,-,-,-,-,-,0.07%,-0.45%,-3.61%,"

",12.81M,12.81M,0.15%,0.30,0.02M,12.13 -13.36%,10.35 1.55%,0.82%,0.75%,0.08,49.30,0.45,0.41,64.14K,"26,590",1.15%,-1.04%,-2.69%,-5.49%,-5.82%,-12.12%,-11.31%,-33.33%,-29.91%,-,-,10.51,10.51,0.00%,HYI
TROOPS Inc,Financial,Credit Services,Hong Kong,Micro,NASD,-,238.21M,234.19M,-27.91M,17.10M,0.40,0.03,-,-,-,- -,-,47,"Apr 09, 2008",-,-,-,13.93,4.86,59.26,-,-,13.70,0.92,0.92,0.00,0.00,Yes / Yes,-0.23,-,-,-,-,-,-308.17% 19.69%,64.01% 31.83%,-74.47%,69.72%,-87.18%,26.96%,-,- -,59.97%,0.00%,0.19%,19.18%,-37.65%,-47.59%,-56.92%,9.15%,-97.60%,-163.23%,-1.27%,-18.38%,-27.20%,"

",122.16M,48.91M,6.70%,8.77,3.28M,5.28 -63.09%,0.70 178.49%,9.75%,12.02%,0.24,44.71,3.54,0.64,373.66K,"237,527",14.71%,4.28%,-56.38%,-51.49%,-39.06%,162.31%,-54.65%,-74.44%,-51.01%,-,-,1.95,1.95,0.00%,TROO
Lazard Global Total Return and Income Fund Inc,Financial,Closed-End Fund - Foreign,USA,Micro,NYSE,-,240.09M,-,-,4.75M,18.38,-,-,1.80 (9.77%),"Aug 10, 2026",6.21% 7.89%,-,-,"Apr 28, 2004",7.21,-,-,50.59,1.00,-,-,-,-,-,-,-,-,No / Yes,2.56,-,-,-,-,-,- -,- -,-,-,780.70%,11.20%,-,- -,-,-,28.13%,-,-,-,-,-,-,-,1.22%,1.20%,3.43%,"

",13.01M,13.01M,0.70%,2.48,0.09M,19.88 -7.19%,15.32 20.43%,1.04%,1.33%,0.25,58.03,1.10,2.04,36.68K,"74,967",1.88%,-1.97%,3.65%,-1.34%,5.79%,8.40%,21.35%,-8.07%,55.65%,-,-,18.29,18.45,0.87%,LGI
Hudson Technologies Inc,Basic Materials,Specialty Chemicals,USA,Micro,NASD,RUT,235.38M,212.49M,9.02M,256.92M,5.78,0.61,-,-,-,- -,0.00%,281,"Nov 01, 1994",28.29,16.83,2.03,0.92,0.97,9.19,-,8.00,0.83,1.33,3.23,0.01,0.01,Yes / Yes,0.20,0.33,0.12,-50.00%,79.73%,8.30%,-44.85% -,-8.81% 10.81%,-49.26%,14.30%,-47.91%,7.54%,Aug 05 AMC,-32.39% 5.58%,13.87%,18.72%,82.46%,-1.55%,2.82%,3.62%,3.67%,24.07%,6.09%,3.51%,-8.44%,-4.52%,-14.78%,"

",42.09M,36.24M,5.74%,3.72,2.08M,10.52 -46.82%,4.64 20.58%,5.50%,3.89%,0.27,39.31,0.77,1.42,558.91K,"792,359",-7.37%,-12.71%,5.57%,-22.40%,-18.32%,-42.79%,-45.36%,81.07%,17.54%,2.00,7.31,5.66,5.59,-1.06%,HDSN
Pyxis Oncology Inc,Healthcare,Biotechnology,USA,Micro,NASD,-,236.31M,212.08M,-81.73M,13.86M,0.50,0.67,-,-,-,- -,-,56,"Oct 08, 2021",-,-,-,17.05,7.50,5.56,-,-,15.30,2.76,2.76,0.58,0.53,Yes / Yes,-1.30,-1.20,-0.35,4.43%,1.82%,1.74%,29.49% -27.93%,- -,17.43%,-14.17%,-5.80%,-,May 14 BMO,-1.54% -,18.32%,-0.13%,43.20%,-3.76%,-81.67%,-121.66%,-171.11%,50.89%,-619.61%,-589.80%,35.34%,55.96%,59.66%,"

",62.83M,51.75M,6.29%,3.30,3.25M,5.55 -32.79%,0.97 284.54%,11.33%,10.37%,0.30,71.31,1.38,1.26,986.52K,"1,242,034",40.75%,41.29%,65.04%,142.21%,224.35%,248.60%,53.50%,-,-,1.22,7.50,3.75,3.73,-0.53%,PYXS
Translational Development Acquisition Corp,Financial,Shell Companies,USA,Micro,NASD,-,236.99M,237.47M,6.21M,0.00M,8.05,0.00,-,-,-,- -,0.00%,2,"Feb 13, 2025",38.29,-,-,-,1.35,11849.48,-,-,-,0.09,0.09,0.00,0.00,No / Yes,0.28,-,-,-,-,-,- -,- -,-,-,-10.19%,-,-,- -,0.00%,-,77.46%,-,3.45%,3.58%,3.52%,-,-,-,0.77%,1.07%,3.58%,"

",21.82M,21.82M,0.02%,0.04,0.00M,10.95 -0.82%,10.32 5.25%,0.50%,0.26%,0.04,74.27,0.01,0.31,127.23K,"39,878",0.28%,1.49%,2.16%,3.33%,3.53%,5.23%,-,-,-,-,-,10.87,10.86,-0.09%,TDAC
Silicom Ltd,Technology,Communication Equipment,Israel,Micro,NASD,-,240.17M,215.27M,-9.79M,75.43M,20.13,5.49,-,-,"Mar 23, 2017",- -,-,246,"Feb 18, 1994",-,172.85,-,3.18,2.09,7.66,-,-,2.85,1.31,3.06,0.06,0.04,No / Yes,-1.72,0.24,-0.04,68.19%,154.29%,-,- -,-25.64% -10.43%,24.86%,28.60%,37.82%,58.51%,Jul 29 BMO,33.33% 15.70%,5.81%,-10.15%,32.18%,-1.36%,-6.30%,-8.28%,-8.21%,30.16%,-14.17%,-12.98%,0.82%,-1.37%,56.61%,"

",5.71M,5.37M,2.18%,0.66,0.12M,52.95 -20.51%,13.34 215.42%,10.73%,10.38%,4.48,50.31,1.57,0.71,176.98K,"126,524",5.67%,-4.12%,-4.88%,115.96%,186.33%,145.71%,55.08%,-4.32%,10.68%,1.00,60.00,41.52,42.09,1.37%,SILC
Melar Acquisition Corp I,Financial,Shell Companies,USA,Micro,NASD,-,235.35M,239.29M,4.74M,0.00M,7.64,0.00,-,-,-,- -,0.00%,3,"Jul 17, 2024",49.84,-,-,-,1.43,23535.13,-,-,-,0.78,0.78,0.02,0.00,No / Yes,0.22,-,-,-,-,-,- -,- -,-18.40%,-,-50.75%,-,-,- -,35.14%,0.00%,73.59%,-,2.75%,2.91%,2.87%,-,-,-,0.17%,0.67%,2.38%,"

",16.00M,14.02M,0.01%,0.04,0.00M,11.38 -4.00%,10.47 4.33%,0.05%,0.15%,0.03,54.23,0.01,0.11,21.85K,"2,428",0.00%,0.28%,0.92%,1.96%,2.73%,4.39%,-,-,-,-,-,10.99,10.92,-0.64%,MACI
Tailwind 2.0 Acquisition Corp,Financial,Shell Companies,USA,Micro,NASD,-,236.98M,235.99M,1.97M,0.00M,7.18,0.04,-,-,-,- -,0.00%,3,"Dec 08, 2025",119.90,-,-,-,1.40,239.37,-,-,-,4.60,4.60,0.00,0.00,No / Yes,0.08,-,-,-,-,-,- -,- -,-,-,-,-,-,- -,26.00%,0.00%,64.94%,-,-,-,1.17%,-,-,-,0.11%,0.56%,1.12%,"

",17.80M,17.42M,0.01%,0.03,0.00M,10.14 -0.79%,9.83 2.34%,0.01%,0.05%,0.01,60.46,-,0.00,48.86K,7,0.20%,0.20%,0.75%,1.31%,2.13%,-,-,-,-,-,-,10.06,10.06,0.00%,TDWD
InfuSystem Holdings Inc,Healthcare,Medical Devices,USA,Micro,AMEX,RUT,248.77M,269.43M,7.91M,142.40M,2.91,0.11,-,-,-,- -,0.00%,473,"Jun 15, 2006",33.17,22.30,-,1.75,4.29,117.90,10.81,10.32,1.89,1.80,2.14,0.39,0.39,Yes / Yes,0.38,0.56,0.13,46.77%,23.08%,-,632.25% -17.01%,9.28% 8.05%,157.81%,3.50%,486.51%,-2.97%,Aug 04 BMO,42.86% 1.60%,10.45%,0.83%,77.10%,5.82%,7.80%,13.89%,9.70%,55.29%,9.05%,5.56%,27.40%,31.47%,34.16%,"

",20.18M,17.84M,4.57%,3.40,0.81M,12.97 -3.70%,7.05 77.16%,10.32%,6.00%,0.68,72.52,1.50,0.83,239.77K,"199,540",36.65%,28.23%,39.24%,64.99%,39.24%,66.09%,14.38%,-38.08%,330.69%,1.00,17.62,11.87,12.49,5.22%,INFU
Spok Holdings Inc,Healthcare,Health Information Services,USA,Micro,NASD,RUT,240.97M,230.13M,12.24M,135.97M,6.69,0.79,-,1.25 (10.83%),"Aug 19, 2026",0.00% 20.11%,165.72%,421,"May 30, 2002",19.84,-,-,1.77,1.72,14.53,9.48,10.44,1.69,1.09,1.09,0.04,0.02,Yes / Yes,0.58,-,-,-,-,-,-11.64% -,1.27% -1.17%,-29.34%,-3.39%,-10.94%,-1.89%,Jul 29 AMC,- -,2.34%,7.75%,56.47%,-3.37%,6.06%,8.42%,8.54%,62.53%,13.55%,9.00%,6.32%,7.83%,-4.97%,"

",20.91M,20.43M,2.74%,3.24,0.56M,18.79 -38.69%,9.95 15.78%,2.57%,2.52%,0.29,71.05,0.43,0.57,172.71K,"98,488",5.69%,11.63%,6.37%,-13.45%,-12.66%,-36.32%,-16.76%,48.65%,-34.58%,3.00,14.00,11.30,11.52,1.95%,SPOK
PennantPark Investment Corp,Financial,Asset Management,USA,Micro,NYSE,-,240.94M,783.37M,13.81M,146.17M,6.73,0.69,0.92 (24.80%),0.73 (19.73%),"Aug 14, 2026",19.68% 9.86%,191.54%,-,"Apr 19, 2007",17.45,6.56,-,1.65,0.55,5.38,2.06,14.47,5.36,0.23,0.23,1.34,1.34,Yes / Yes,0.21,0.56,0.14,-23.32%,3.30%,-16.05%,- -,-21.14% -2.50%,43.00%,122.81%,-124.65%,745.45%,Aug 10 AMC,-4.57% -6.90%,3.26%,0.71%,18.64%,-,1.10%,2.98%,1.35%,81.07%,37.03%,9.45%,9.04%,5.69%,-21.92%,"

",65.30M,63.17M,3.63%,2.74,2.30M,7.17 -48.52%,3.19 15.67%,3.82%,3.28%,0.12,64.26,0.63,0.56,839.08K,"473,709",12.16%,9.83%,-20.47%,-31.15%,-34.96%,-46.39%,-42.23%,-43.66%,-47.69%,3.00,4.75,3.62,3.69,1.93%,PNNT
AC Immune SA,Healthcare,Biotechnology,Switzerland,Micro,NASD,-,240.18M,152.46M,-82.31M,4.60M,0.56,0.91,-,-,-,- -,-,122,"Sep 23, 2016",-,9.43,-,52.21,4.24,2.58,-,-,33.14,1.02,0.87,0.14,0.11,Yes / Yes,-0.82,0.25,-0.20,39.71%,148.19%,-,1.71% 1.71%,1.45% -23.52%,-41.37%,-85.87%,9.20%,29.66%,Aug 05 BMO,119.31% 100.60%,38.52%,-0.03%,24.77%,-3.70%,-40.19%,-112.46%,-188.91%,-,-1739.92%,-1787.98%,3.06%,-0.60%,-18.49%,"

",101.77M,62.57M,5.43%,13.13,3.40M,4.00 -41.00%,2.03 16.26%,3.51%,5.16%,0.12,51.43,1.58,0.30,258.55K,"76,946",7.76%,-9.23%,-19.18%,-20.27%,-24.84%,13.46%,-20.00%,-67.36%,-,1.00,8.62,2.32,2.36,1.72%,ACIU
