Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change %,Ticker
New Providence Acquisition Corp III,Financial,Shell Companies,USA,Small,NASD,-,400.42M,400.10M,9.11M,0.00M,7.80,0.01,-,-,-,- -,0.00%,3,"Jun 16, 2025",43.97,-,-,-,1.34,1251.30,-,-,-,0.45,0.45,0.00,0.00,No / Yes,0.24,-,-,-,-,-,- -,- -,-,-,2331.25%,-,-,- -,-,-,73.36%,-,5.81%,6.09%,3.04%,-,-,-,0.16%,0.42%,1.13%,"

",30.89M,29.20M,0.01%,0.03,0.00M,10.51 -0.76%,10.07 3.57%,0.15%,0.09%,0.01,56.12,0.07,0.00,101.50K,109,0.00%,0.48%,0.87%,0.97%,1.66%,3.22%,-,-,-,-,-,10.49,10.43,-0.57%,NPAC
North American Construction Group Ltd,Energy,Oil & Gas Equipment & Services,Canada,Small,NYSE,-,387.52M,1.11B,23.47M,971.87M,12.62,4.22,0.34 (2.48%),0.34 (2.49%),"Aug 28, 2026",10.79% 23.16%,40.66%,3209,"Nov 22, 2006",17.83,7.07,0.22,0.40,1.10,3.28,-,4.75,1.14,0.90,1.07,2.47,2.18,Yes / Yes,0.78,1.96,0.50,79.67%,30.19%,31.78%,-23.51% -8.29%,15.85% 19.85%,-9.18%,8.24%,6.64%,25.09%,Aug 12 AMC,45.79% 14.28%,11.75%,0.00%,68.49%,-4.72%,1.61%,6.95%,2.18%,12.82%,7.55%,2.42%,-1.16%,1.13%,-3.82%,"

",26.83M,24.70M,1.52%,3.62,0.37M,17.26 -19.76%,12.07 14.75%,5.85%,3.62%,0.56,47.65,1.07,1.03,103.64K,"107,106",-5.01%,4.61%,-12.12%,-12.62%,-3.62%,7.36%,-43.93%,-0.14%,454.00%,1.88,19.34,14.37,13.85,-3.62%,NOA
GP-Act III Acquisition Corp,Financial,Shell Companies,USA,Small,NASD,-,396.75M,397.15M,11.14M,0.00M,8.26,0.00,-,-,-,- -,0.00%,2,"Jul 01, 2024",35.62,-,-,-,1.34,3306.25,-,-,-,0.17,0.17,0.00,0.00,No / Yes,0.31,-,-,-,-,-,- -,- -,-4.32%,-,-25.96%,-,-,- -,4.13%,0.00%,55.55%,-,3.64%,3.82%,3.75%,-,-,-,0.42%,1.24%,2.86%,"

",35.94M,34.45M,0.01%,0.04,0.00M,12.00 -8.00%,10.52 4.89%,0.00%,0.59%,0.10,55.14,0.01,0.00,57.26K,8,-1.08%,0.27%,1.85%,2.60%,3.27%,4.45%,-,-,-,-,-,11.03,11.04,0.05%,GPAT
First Bancorp Inc (ME),Financial,Banks - Regional,USA,Small,NASD,RUT,401.88M,-,37.81M,179.04M,25.97,-,-,1.49 (4.18%),"Jul 07, 2026",3.13% 3.63%,47.89%,278,"Jul 15, 1999",10.59,-,-,2.24,1.37,-,11.21,-,-,-,0.02,0.73,0.12,Yes / Yes,3.36,-,-,-,-,-,-4.59% 4.35%,17.93% 14.77%,25.53%,3.47%,17.80%,1.24%,Jul 22 AMC,- -,13.22%,-0.25%,45.71%,0.13%,1.18%,13.54%,11.51%,-,25.66%,21.12%,1.52%,5.73%,22.43%,"

",11.28M,9.79M,1.24%,3.59,0.12M,36.30 -1.87%,24.08 47.92%,1.87%,3.06%,0.96,60.01,0.48,0.98,33.89K,"33,289",0.68%,1.51%,25.16%,22.32%,34.72%,36.58%,33.31%,17.95%,74.58%,-,-,35.52,35.62,0.28%,FNLC
Gevo Inc,Basic Materials,Specialty Chemicals,USA,Small,NASD,RUT,417.83M,538.17M,-212.89M,177.51M,1.10,0.24,-,-,-,- -,-,151,"Feb 09, 2011",-,-,-,2.35,1.53,7.19,-,-,3.03,2.19,2.70,0.62,0.62,Yes / Yes,-0.90,-0.00,0.03,32.83%,97.77%,47.04%,31.12% 27.19%,415.09% 96.11%,-264.53%,121.37%,-8302.20%,7.11%,Aug 06 AMC,52.15% 0.22%,4.86%,-10.04%,38.29%,-0.99%,-35.69%,-56.98%,-48.06%,34.17%,-29.94%,-119.93%,6.26%,10.54%,-11.39%,"

",247.24M,235.21M,11.92%,8.19,28.05M,2.97 -43.10%,1.37 23.36%,4.38%,6.86%,0.10,58.01,1.05,1.02,3.42M,"3,481,569",7.64%,6.29%,0.60%,-3.98%,-15.50%,-8.15%,7.64%,-67.75%,-99.22%,1.80,5.53,1.62,1.69,4.32%,GEVO
PCB Bancorp,Financial,Banks - Regional,USA,Small,NASD,RUT,399.29M,-,41.17M,212.74M,23.49,-,0.89 (3.12%),0.86 (3.02%),"Aug 07, 2026",10.06% 14.87%,30.99%,262,"Dec 17, 2003",9.85,9.47,-,1.88,1.21,-,9.48,-,-,-,0.09,0.27,0.04,Yes / Yes,2.89,3.00,0.73,14.21%,1.92%,-,3.74% 19.83%,21.67% 18.00%,35.15%,6.34%,17.07%,1.21%,Jul 23 AMC,4.29% -1.30%,25.91%,0.52%,42.05%,-0.11%,1.23%,10.69%,9.97%,-,27.54%,19.35%,0.40%,1.88%,18.19%,"

",14.10M,10.41M,2.13%,5.71,0.22M,30.83 -7.80%,19.70 44.31%,2.02%,2.90%,0.74,53.58,0.48,0.66,38.76K,"25,615",2.01%,-7.15%,19.60%,24.20%,31.32%,30.83%,82.71%,38.21%,171.94%,3.00,30.25,28.51,28.43,-0.28%,PCB
Shoulder Innovations Inc,Healthcare,Medical Devices,USA,Small,NYSE,RUT,431.58M,347.44M,-35.03M,60.05M,5.97,4.75,-,-,-,- -,-,75,"Jul 31, 2025",-,-,-,7.19,3.47,4.36,-,-,5.79,8.92,10.71,0.12,0.12,No / Yes,-1.70,-1.57,-0.51,59.60%,16.42%,32.53%,-75.53% -,56.68% -,-7.99%,60.90%,48.07%,55.95%,Aug 06 AMC,-6.87% 3.71%,45.36%,-1.90%,39.53%,3.86%,-30.49%,-40.54%,-25.18%,70.53%,-58.53%,-58.33%,-3.14%,2.24%,32.90%,"

",20.82M,11.38M,1.90%,1.77,0.22M,24.59 -15.71%,10.92 89.84%,7.60%,6.81%,1.49,48.99,-1.93,2.04,122.20K,"249,782",0.68%,-7.99%,32.97%,51.09%,44.97%,50.65%,-,-,-,1.00,26.25,19.23,20.73,7.80%,SI
Energy Recovery Inc,Industrials,Pollution & Treatment Controls,USA,Small,NASD,RUT,426.22M,341.39M,15.34M,120.57M,3.37,1.82,-,-,-,- -,0.00%,230,"Jul 02, 2008",29.60,36.30,45.95,3.54,2.48,4.58,11.04,14.21,2.83,5.99,8.05,0.05,0.03,Yes / Yes,0.28,0.23,-0.04,-132.38%,269.12%,0.79%,0.54% -1.87%,2.43% 2.56%,-31.61%,-14.95%,-264.72%,-57.24%,Aug 05 AMC,-233.33% -34.65%,2.78%,-15.22%,93.58%,-1.63%,7.48%,8.58%,8.61%,65.36%,16.33%,12.72%,-0.93%,-2.50%,-28.03%,"

",51.17M,49.62M,5.59%,2.76,2.77M,18.32 -54.42%,7.51 11.19%,6.09%,4.53%,0.40,48.13,0.88,1.34,1.01M,"1,353,847",-3.80%,-4.02%,-3.13%,-45.67%,-38.10%,-42.37%,-69.75%,-56.24%,-34.36%,2.60,9.33,7.82,8.35,6.78%,ERII
M Evo Global Acquisition Corp II,Financial,Shell Companies,USA,Small,NASD,-,399.20M,398.25M,-4.48M,0.00M,7.33,0.02,-,-,-,- -,-,3,"Feb 19, 2026",-,-,-,-,1.36,420.21,-,-,-,10.42,10.42,0.00,0.00,No / Yes,-0.11,-,-,-,-,-,- -,- -,-,-,-,-,-,- -,-,-,65.52%,-,-,-,-1.53%,-,-,-,0.35%,0.50%,0.79%,"

",30.00M,-,-,0.04,0.00M,9.99 -0.10%,9.83 1.53%,0.00%,0.05%,0.01,68.72,-,0.00,35.07K,22,0.20%,0.30%,0.91%,-,1.01%,-,-,-,-,-,-,9.97,9.98,0.10%,MEVO
Acco Brands Corp,Industrials,Business Equipment & Supplies,USA,Small,NYSE,RUT,400.62M,1.30B,58.80M,1.57B,7.49,1.15,0.30 (6.91%),0.30 (6.91%),"Aug 21, 2026",0.00% 2.90%,68.27%,4700,"Aug 09, 2005",6.99,4.54,-,0.25,0.58,3.77,7.65,7.37,0.83,1.22,1.97,1.46,1.38,Yes / Yes,0.62,0.96,0.19,4.76%,8.71%,-,- -7.40%,-7.84% -1.63%,28.64%,-0.63%,-52.97%,5.14%,Jul 30 AMC,8.74% 3.12%,2.77%,-2.19%,84.11%,-1.72%,2.50%,8.85%,3.58%,29.87%,6.85%,3.74%,2.37%,6.03%,15.32%,"

",92.30M,89.75M,6.88%,7.55,6.18M,4.56 -4.79%,2.81 54.39%,2.36%,3.30%,0.14,57.98,1.18,0.66,818.05K,"539,970",-1.59%,3.83%,10.71%,6.90%,16.35%,11.00%,-21.23%,-54.41%,-57.49%,1.00,8.00,4.32,4.34,0.46%,ACCO
mF International Ltd,Technology,Software - Application,Hong Kong,Small,NASD,-,381.34M,353.39M,10.09M,4.34M,10.27,0.57,-,-,-,- -,0.00%,33,"Apr 22, 2024",4.37,-,-,87.87,0.74,13.29,-,-,81.43,164.32,164.32,0.00,0.00,No / Yes,1.74,-,-,-,-,-,49.01% 21.29%,-0.92% 1.15%,214.23%,29.76%,346.18%,37.54%,Feb 25,- -,8.15%,0.00%,1.07%,2.64%,3.84%,3.88%,1.96%,22.22%,-101.55%,232.69%,-6.46%,-10.66%,-45.65%,"

",49.05M,46.08M,0.08%,3.14,0.04M,60.73 -87.49%,5.55 36.81%,8.95%,7.40%,0.68,41.07,6.75,0.02,11.47K,233,-5.12%,-8.43%,-26.18%,-43.75%,-59.10%,-81.85%,-,-,-,-,30.00,7.94,7.60,-4.28%,MFI
Flexsteel Industries Inc,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,Small,NASD,RUT,395.19M,391.81M,31.12M,458.42M,34.62,10.70,-,0.85 (1.15%),"Jun 24, 2026",5.77% 0.00%,20.00%,1400,"Mar 17, 1980",13.39,14.66,1.39,0.86,2.13,6.90,10.21,9.77,0.85,2.06,3.44,0.29,0.25,No / Yes,5.51,5.04,1.09,13.55%,6.34%,10.52%,131.80% -,-6.77% 3.75%,111.79%,4.83%,260.29%,1.01%,Aug 17 AMC,32.56% -1.07%,30.59%,0.00%,50.41%,-24.25%,11.19%,18.12%,13.47%,23.18%,7.96%,6.79%,-2.17%,4.49%,41.93%,"

",5.35M,3.72M,5.46%,3.92,0.20M,79.70 -7.41%,34.00 117.03%,3.29%,3.55%,2.72,49.91,0.57,0.63,51.82K,"32,458",-3.15%,0.83%,31.79%,32.93%,86.86%,106.46%,260.83%,102.50%,72.77%,1.00,73.50,74.36,73.79,-0.77%,FLXS
Highland Opportunities and Income Fund,Financial,Closed-End Fund - Debt,USA,Small,NYSE,-,400.03M,-,-,-,-,-,-,0.46 (6.32%),"Aug 24, 2026",-18.65% -13.17%,-,-,"Nov 06, 2017",-,-,-,-,-,-,-,-,-,-,-,-,-,No / Yes,-0.50,-,-,-,-,-,- -,- -,-,-,-,-,-,- -,3.91%,24.99%,112.26%,-,-,-,-,-,-,-,-1.59%,-1.14%,12.36%,"

",55.41M,53.24M,0.05%,0.15,0.03M,7.69 -6.11%,5.47 31.99%,1.76%,2.17%,0.16,44.33,0.76,0.54,167.80K,"91,397",-1.63%,-3.09%,14.60%,12.46%,20.74%,20.13%,-13.84%,-32.46%,-,-,-,7.18,7.22,0.56%,HFRO
Newegg Commerce Inc,Consumer Cyclical,Internet Retail,USA,Small,NASD,-,392.20M,390.15M,-,-,8.75,2.76,-,-,-,- -,-,714,"Apr 22, 2010",-,-,-,-,2.14,6.77,-,-,-,0.63,1.71,0.30,0.22,No / Yes,-,-,-,-,-,-,57.12% -,-5.66% -7.34%,-,-,182.00%,-12.29%,-,- -,93.44%,-1.66%,0.54%,-23.54%,-,-,-,-,-,-,19.06%,16.76%,-54.23%,"

",20.97M,1.37M,31.17%,4.84,0.43M,137.84 -86.43%,12.50 49.60%,10.47%,11.87%,1.71,61.78,3.61,0.60,88.26K,"52,780",9.23%,34.24%,-15.96%,-61.10%,-63.16%,-85.40%,-22.08%,-94.91%,-93.08%,-,-,18.93,18.70,-1.22%,NEGG
G. Willi-Food International Ltd,Consumer Defensive,Food Distribution,Israel,Small,NASD,-,400.21M,306.73M,25.37M,196.88M,16.30,6.82,-,0.93 (3.24%),"Aug 18, 2026",-5.63% -,53.04%,202,"May 21, 1997",15.76,-,-,2.03,1.76,4.21,20.10,11.00,1.56,8.13,9.68,0.01,0.00,No / Yes,1.82,-,-,-,-,-,28.33% 10.78%,6.08% 6.04%,-4.20%,20.07%,-17.70%,21.02%,May 26 BMO,- -,82.96%,0.00%,10.33%,7.84%,10.98%,12.22%,11.15%,30.39%,12.78%,12.88%,0.02%,-7.48%,-0.22%,"

",13.91M,2.37M,0.11%,0.47,0.00M,37.99 -24.37%,17.66 62.68%,2.90%,6.10%,1.63,46.98,1.15,1.05,5.50K,"5,766",-0.90%,-5.80%,-18.61%,-1.84%,-0.17%,32.34%,145.22%,30.28%,547.70%,1.00,10.00,28.49,28.73,0.84%,WILC
MVB Financial Corp,Financial,Banks - Regional,USA,Small,NASD,RUT,398.24M,-,38.80M,198.00M,26.61,-,0.68 (2.21%),0.68 (2.21%),"Jun 01, 2026",0.00% 13.56%,33.08%,403,"Nov 11, 2003",10.37,12.22,-,2.01,1.15,-,-,-,-,-,0.15,0.17,0.16,Yes / Yes,2.96,2.51,0.42,-3.40%,26.30%,-,20.70% -7.63%,8.42% 8.17%,130.72%,-1.28%,508.78%,15.39%,Jul 28 AMC,174.01% 7.76%,10.23%,0.00%,56.71%,1.70%,1.15%,12.00%,9.73%,-,4.23%,19.59%,2.24%,5.65%,13.07%,"

",12.95M,11.64M,2.36%,5.57,0.27M,31.99 -4.00%,22.85 34.40%,2.51%,2.86%,0.87,61.07,0.79,1.17,49.30K,"57,632",2.47%,2.64%,20.53%,9.87%,18.89%,31.18%,17.93%,-27.09%,145.68%,1.67,34.00,30.60,30.71,0.36%,MVBF
Nathan's Famous Inc,Consumer Cyclical,Restaurants,USA,Small,NASD,RUT,397.35M,423.68M,19.92M,169.13M,-1.75,6.03,-,1.99 (2.05%),"Jun 22, 2026",2.63% 7.39%,41.20%,129,"Feb 26, 1993",20.09,-,-,2.35,-,16.09,20.83,13.71,2.51,2.39,2.45,-,-,No / Yes,4.83,-,-,-,-,-,0.39% 12.53%,7.41% 16.40%,-15.97%,12.44%,-1.23%,15.03%,Aug 07 BMO,- -,29.78%,0.00%,58.55%,1.00%,31.07%,-,50.42%,28.53%,17.73%,11.78%,-1.08%,-2.89%,-2.06%,"

",4.10M,2.88M,4.02%,4.89,0.12M,110.94 -12.59%,88.67 9.37%,0.88%,1.28%,1.02,37.04,0.28,2.64,23.68K,"62,533",-1.06%,-3.28%,-3.97%,-3.75%,3.63%,-4.12%,32.49%,46.97%,117.75%,-,-,96.80,96.97,0.18%,NATH
Alpha Teknova Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,Small,NASD,RUT,391.39M,401.36M,-16.77M,43.70M,1.17,0.32,-,-,-,- -,-,158,"Jun 25, 2021",-,-,-,8.96,6.25,22.44,-,-,9.18,3.48,4.49,0.44,0.41,Yes / Yes,-0.31,-0.26,-0.07,5.49%,15.44%,15.57%,42.42% -,-0.73% 5.30%,23.08%,12.27%,11.53%,18.45%,Aug 05 AMC,28.83% 11.26%,79.76%,0.15%,16.68%,1.87%,-16.25%,-24.19%,-19.04%,31.97%,-35.08%,-38.37%,25.43%,34.72%,80.68%,"

",53.68M,10.87M,13.73%,7.65,1.49M,7.84 -7.02%,1.91 281.68%,10.14%,8.86%,0.53,76.89,0.79,2.84,194.99K,"553,387",12.85%,37.03%,95.97%,242.25%,91.84%,51.87%,174.06%,-62.35%,-,1.29,8.60,7.38,7.29,-1.22%,TKNO
Black Rock Coffee Bar Inc,Consumer Cyclical,Restaurants,USA,Small,NASD,RUT,404.90M,634.87M,1.54M,223.56M,2.46,0.32,-,-,-,- -,-,2800,"Sep 12, 2025",108.48,29.55,-,1.81,3.33,25.35,-,30.13,2.84,0.62,0.71,3.50,3.30,Yes / Yes,0.08,0.28,0.06,120.14%,41.61%,-,86.34% -,22.65% -,-,-,-,25.01%,Aug 11 AMC,-7.69% -2.44%,2.21%,-,92.89%,-8.86%,-,-,0.65%,23.65%,3.27%,0.69%,3.44%,6.39%,-43.41%,"

",22.21M,21.10M,6.15%,2.25,1.30M,30.40 -73.06%,6.11 34.04%,9.55%,6.36%,0.59,53.55,-,0.48,576.28K,"278,005",11.43%,2.25%,14.39%,-42.65%,-63.19%,-,-,-,-,2.00,12.57,8.01,8.19,2.25%,BRCB
High Templar Tech Ltd ADR,Financial,Credit Services,China,Micro,NYSE,-,235.77M,-943.32M,97.99M,5.72M,10.62,15.08,-,-,-,- -,0.00%,101,"Oct 18, 2017",4.38,-,-,41.22,0.24,0.17,-,-,-164.92,5.82,5.85,0.14,0.00,Yes / Yes,0.58,-,-,-,-,-,- 1.52%,-60.21% -60.31%,747.73%,-81.02%,-172.34%,-93.86%,-,- -,-,-,10.78%,-3.84%,5.36%,6.10%,5.89%,8.07%,-379.74%,1714.48%,1.65%,-5.41%,-17.78%,"

",93.19M,92.78M,0.48%,1.50,0.45M,5.08 -50.20%,1.88 34.57%,2.05%,3.33%,0.09,48.64,1.28,0.06,296.51K,"18,203",0.40%,-3.80%,13.96%,-8.66%,-28.73%,-40.33%,10.48%,58.12%,-,4.00,1.42,2.52,2.53,0.40%,HTT
Clean Energy Fuels Corp,Energy,Oil & Gas Refining & Marketing,USA,Small,NASD,RUT,403.42M,591.19M,-94.08M,442.57M,2.51,0.64,-,-,-,- -,-,503,"May 25, 2007",-,1776.70,27.29,0.91,0.73,2.88,17.65,37.18,1.34,2.15,2.48,0.58,0.56,Yes / Yes,-0.43,0.00,-0.03,-358.40%,104.01%,65.10%,-56.18% -82.87%,0.54% 8.05%,52.98%,4.50%,26.58%,3.34%,Aug 06 AMC,6.54% -4.38%,26.84%,-0.17%,49.47%,0.91%,-8.79%,-16.45%,-10.88%,16.70%,-7.27%,-21.26%,-3.42%,-7.21%,-17.29%,"

",220.36M,161.28M,4.52%,4.34,7.29M,3.11 -41.16%,1.56 17.31%,4.70%,5.04%,0.10,44.87,1.82,1.13,1.68M,"1,892,928",16.19%,-22.13%,-10.73%,-28.52%,-12.86%,-19.74%,-56.01%,-75.70%,-46.96%,1.57,4.59,1.79,1.83,2.23%,CLNE
Genesco Inc,Consumer Cyclical,Apparel Retail,USA,Small,NYSE,RUT,390.86M,940.29M,19.68M,2.45B,49.66,2.44,-,-,-,- -,0.00%,16000,"Jan 05, 1950",20.41,12.29,0.40,0.16,0.71,14.41,4.57,11.62,0.38,0.37,1.83,1.04,0.83,Yes / Yes,1.72,2.86,-1.37,55.17%,27.22%,31.00%,-39.57% -,0.71% 6.40%,227.51%,4.60%,29.76%,2.75%,May 29 BMO,15.09% 2.68%,13.72%,0.19%,89.13%,-1.10%,1.41%,3.66%,1.94%,46.33%,1.13%,0.80%,-5.79%,-3.86%,10.48%,"

",11.11M,9.58M,8.54%,4.20,0.82M,43.60 -19.29%,21.92 60.50%,4.44%,4.15%,1.61,41.45,1.79,0.94,194.98K,"184,013",-7.35%,-5.71%,9.90%,26.77%,42.07%,32.89%,21.55%,-40.02%,-49.88%,2.50,40.33,35.50,35.19,-0.87%,GCO
Alight Inc,Technology,Software - Application,USA,Small,NYSE,-,371.76M,2.03B,-2.03B,2.23B,38.79,16.63,0.02 (0.14%),1.60 (11.59%),"Dec 01, 2025",- -,-,9500,"Jul 17, 2020",-,2.82,-,0.17,0.36,0.83,1.49,4.24,0.91,1.38,1.38,2.06,2.00,Yes / Yes,-77.23,4.89,0.27,-51.99%,1.80%,-21.87%,-251.13% -49.03%,-10.28% -3.68%,-79.01%,-3.46%,99.06%,-3.22%,Aug 04 AMC,20.15% 2.81%,15.81%,6.03%,68.57%,-10.68%,-36.51%,-97.34%,-66.00%,18.92%,2.91%,-90.86%,-19.59%,-13.73%,-43.81%,"

",26.40M,22.24M,3.70%,0.72,0.82M,82.90 -83.35%,9.58 44.11%,8.43%,9.62%,1.74,40.40,1.55,0.29,1.14M,"332,218",-8.73%,-36.02%,-13.75%,-48.51%,-64.62%,-81.15%,-91.84%,-93.81%,-,2.80,21.67,14.63,13.80,-5.67%,ALIT
Citizens Financial Services Inc,Financial,Banks - Regional,USA,Small,NASD,RUT,397.00M,-,41.05M,175.68M,73.37,-,2.02 (2.45%),2.01 (2.44%),"Jun 12, 2026",2.47% 1.59%,25.99%,405,"Apr 05, 1994",9.65,9.37,-,2.26,1.13,-,13.38,-,-,-,0.04,1.12,1.12,No / Yes,8.55,8.81,2.20,14.17%,1.26%,-,2.36% 3.96%,23.01% 16.35%,29.90%,3.23%,20.32%,2.32%,Jul 30 BMO,7.07% -,6.77%,0.29%,30.64%,1.18%,1.33%,12.32%,5.50%,-,28.65%,23.37%,5.59%,12.68%,28.29%,"

",4.81M,4.48M,1.34%,3.24,0.06M,83.85 -1.56%,52.35 57.67%,2.43%,4.23%,2.91,64.45,0.38,0.80,18.55K,"14,865",2.66%,10.30%,31.92%,30.87%,44.76%,40.23%,42.55%,37.16%,89.67%,1.00,89.00,81.71,82.54,1.02%,CZFS
SCHMID Group NV,Industrials,Specialty Industrial Machinery,Germany,Small,NASD,-,388.58M,542.04M,-82.07M,76.82M,-3.62,0.03,-,-,-,- -,-,-,"Dec 13, 2021",-,-,-,5.06,-,210.05,-,-,7.06,0.25,0.37,-,-,Yes / Yes,-1.87,-,-,-,-,-,- -,- -,1.18%,16.74%,-100.11%,-,Aug 25 BMO,- -,86.82%,-0.00%,6.78%,22.75%,-74.18%,-,-,24.48%,-14.04%,-106.83%,20.92%,7.11%,-10.27%,"

",71.30M,9.40M,22.66%,2.43,2.13M,10.65 -48.83%,2.00 172.50%,7.49%,8.12%,0.42,62.02,-0.16,0.39,877.71K,"340,955",15.47%,26.45%,-17.92%,-37.28%,-12.03%,111.24%,-49.50%,-,-,-,-,5.50,5.45,-0.91%,SHMD
Berto Acquisition Corp,Financial,Shell Companies,USA,Small,NASD,-,392.07M,391.93M,10.11M,0.00M,7.97,0.01,-,-,-,- -,0.00%,-,"Jun 05, 2025",38.78,-,-,-,1.31,1867.00,-,-,-,0.46,0.46,0.00,0.00,No / Yes,0.27,-,-,-,-,-,- -,- -,-,-,11920.00%,-,-,- -,13.57%,0.00%,71.71%,-,6.48%,6.77%,3.38%,-,-,-,-0.08%,-0.03%,1.58%,"

",37.52M,32.43M,0.02%,0.07,0.01M,10.65 -1.88%,10.11 3.36%,0.14%,0.28%,0.03,47.91,0.07,0.06,88.23K,"5,621",0.10%,0.00%,0.48%,2.55%,3.06%,0.92%,-,-,-,-,-,10.45,10.45,0.00%,TACO
Orion Group Holdings Inc,Industrials,Engineering & Construction,USA,Small,NYSE,RUT,402.11M,546.67M,3.60M,896.50M,4.06,0.10,-,-,-,- -,0.00%,2076,"Dec 20, 2007",108.64,22.35,0.54,0.45,2.45,95.29,-,14.34,0.61,1.51,1.52,0.90,0.78,Yes / Yes,0.09,0.44,0.09,0.00%,77.71%,41.61%,- -37.74%,4.43% 3.72%,-67.59%,7.05%,-585.31%,8.08%,Jul 28 AMC,-68.00% -1.70%,5.79%,-4.25%,87.41%,3.49%,0.78%,2.27%,1.23%,11.74%,0.72%,0.40%,-8.77%,-24.56%,-18.27%,"

",40.50M,38.15M,5.69%,4.10,2.17M,17.40 -42.93%,6.44 54.19%,5.19%,7.12%,0.73,34.75,1.38,0.52,529.19K,"275,560",-3.69%,-24.66%,-35.85%,-26.88%,-0.10%,47.33%,192.92%,78.92%,54.19%,1.00,14.99,9.68,9.93,2.58%,ORN
Blackrock Floating Rate Income Strategies Fund Inc,Financial,Closed-End Fund - Debt,USA,Small,NYSE,-,388.01M,-,-,43.71M,12.97,-,-,1.49 (13.59%),"Aug 14, 2026",28.03% 10.00%,215.37%,-,"Oct 29, 2003",15.64,-,-,8.88,0.84,-,-,-,-,-,-,-,-,No / Yes,0.70,-,-,-,-,-,- -,- -,-,-,-,-,-,- -,-,-,38.45%,-,-,-,-,-,-,-,0.91%,0.73%,-3.45%,"

",35.43M,35.42M,0.17%,0.43,0.06M,13.41 -18.34%,10.50 4.29%,0.97%,0.80%,0.09,55.47,0.41,0.91,142.30K,"129,707",0.83%,1.48%,-2.41%,-6.65%,-7.05%,-17.30%,-12.54%,-17.96%,-17.96%,-,-,11.06,10.95,-0.99%,FRA
Auna SA,Healthcare,Medical Care Facilities,Luxembourg,Small,NYSE,-,387.83M,1.41B,17.92M,1.30B,6.73,1.66,-,-,-,- -,0.00%,15254,"Mar 22, 2024",21.68,4.82,6.34,0.30,0.78,3.16,4.71,5.96,1.09,1.00,1.09,2.19,1.95,No / Yes,0.24,1.09,0.27,-32.01%,23.90%,0.76%,- -,24.37% 24.38%,-57.82%,11.49%,-79.83%,23.39%,Aug 18 AMC,-85.38% 5.69%,63.25%,0.14%,26.72%,3.07%,0.87%,3.93%,1.22%,37.87%,13.21%,1.38%,1.39%,3.02%,3.40%,"

",30.10M,27.20M,2.24%,2.25,0.61M,6.85 -23.50%,4.09 28.12%,3.01%,3.49%,0.19,53.18,0.64,0.44,270.12K,"119,197",-1.50%,1.75%,4.59%,6.50%,6.50%,-17.09%,-,-,-,1.80,7.26,5.29,5.24,-0.95%,AUNA
Enanta Pharmaceuticals Inc,Healthcare,Biotechnology,USA,Small,NASD,RUT,383.29M,375.82M,-63.23M,65.26M,3.47,6.51,-,-,-,- -,-,120,"Mar 21, 2013",-,-,-,5.87,3.79,2.02,-,-,5.76,3.76,3.76,1.80,1.40,Yes / Yes,-2.41,-2.17,-0.69,36.58%,11.00%,16.86%,13.40% -16.17%,-8.82% -11.81%,44.24%,0.70%,21.50%,-21.60%,Aug 10 AMC,-31.50% -14.34%,5.08%,0.00%,95.10%,0.19%,-21.15%,-70.12%,-26.08%,92.48%,-89.99%,-96.89%,0.16%,0.03%,-2.02%,"

",29.12M,27.65M,9.36%,12.46,2.59M,17.15 -23.27%,7.05 86.67%,4.16%,4.75%,0.62,47.75,0.94,0.84,207.63K,"173,405",-4.43%,-0.23%,-4.71%,-4.91%,-16.55%,70.03%,-16.50%,-72.09%,-43.78%,1.14,21.57,13.44,13.16,-2.08%,ENTA
