Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change %,Ticker
Western Asset Premier Bond Fund,Financial,Closed-End Fund - Debt,USA,Micro,NYSE,-,123.40M,-,-,13.96M,11.49,-,-,0.84 (8.08%),"Aug 24, 2026",1.98% 1.18%,-,-,"Mar 26, 2002",12.53,-,-,8.84,0.91,-,-,-,-,-,-,-,-,No / Yes,0.83,-,-,-,-,-,- -,- -,-,-,-60.50%,2.40%,-,- -,0.08%,0.00%,62.22%,-,-,-,-,-,-,-,-0.65%,-1.11%,-3.43%,"

",11.87M,11.86M,0.17%,0.79,0.02M,11.44 -9.09%,10.30 0.97%,0.84%,0.65%,0.08,41.95,0.49,2.58,25.40K,"65,577",-0.19%,-0.76%,-2.26%,-4.59%,-5.71%,-5.71%,-3.08%,-28.52%,-26.71%,-,-,10.48,10.40,-0.76%,WEA
Cibus Inc,Healthcare,Biotechnology,USA,Micro,NASD,-,119.22M,385.05M,-98.19M,4.35M,0.19,0.27,-,-,-,- -,-,118,"Jul 20, 2017",-,-,-,27.41,8.05,5.84,-,-,88.52,1.62,1.62,19.34,19.09,Yes / Yes,-1.65,-0.64,-0.20,69.54%,24.80%,51.36%,46.72% 46.96%,185.12% -31.34%,84.17%,-10.30%,52.67%,6.54%,Aug 13 AMC,-52.63% -41.67%,38.65%,-0.00%,26.04%,-7.71%,-29.77%,-225.93%,-33.02%,-17.97%,-1240.90%,-2258.89%,-10.78%,-10.47%,-16.62%,"

",76.42M,46.89M,7.22%,11.71,3.39M,4.19 -62.77%,1.09 43.12%,4.59%,7.32%,0.13,35.78,1.59,0.48,289.15K,"139,483",-7.14%,-17.46%,12.23%,-55.81%,-10.34%,16.42%,-89.54%,-99.26%,-,1.67,14.33,1.62,1.56,-3.70%,CBUS
One and one Green Technologies. Inc,Industrials,Waste Management,Philippines,Micro,NASD,-,99.37M,102.35M,11.81M,65.82M,0.77,0.02,-,-,-,- -,0.00%,90,"Oct 09, 2025",8.12,-,-,1.51,2.38,103.51,-,7.98,1.55,2.73,3.57,0.09,0.08,No / Yes,0.23,-,-,-,-,-,41.12% -,13.92% -,-,-,-,-,Apr 28 BMO,- -,84.29%,0.00%,2.08%,318.02%,-,-,26.17%,23.63%,18.02%,17.94%,2.11%,-3.40%,-63.43%,"

",44.10M,8.53M,0.47%,0.07,0.04M,16.23 -88.72%,1.61 13.66%,11.28%,6.71%,0.20,49.09,-,1.55,575.30K,"891,936",5.78%,-4.89%,-45.70%,-74.37%,-64.74%,-,-,-,-,-,8.30,2.28,1.83,-19.74%,YDDL
Nautilus Biotechnology Inc,Healthcare,Biotechnology,USA,Micro,NASD,RUT,117.90M,61.69M,-56.52M,0.19M,1.03,0.66,-,-,-,- -,-,130,"Aug 07, 2020",-,-,-,620.52,0.90,1.40,-,-,324.68,10.14,10.14,0.21,0.18,Yes / Yes,-0.45,-0.52,-0.14,-7.45%,-2.97%,3.68%,-0.17% 0.21%,- -,14.45%,-,4.45%,-,Jul 28 BMO,18.52% -,55.66%,-6.56%,32.11%,14.65%,-30.00%,-36.21%,-36.48%,-3048.42%,-33043.68%,-29747.89%,2.79%,-32.17%,-57.48%,"

",127.22M,56.42M,5.59%,3.67,3.15M,4.31 -78.50%,0.62 49.44%,7.14%,7.80%,0.09,39.03,0.87,0.66,858.72K,"570,988",5.13%,-8.27%,-65.43%,-61.56%,-52.49%,36.25%,-72.83%,-87.94%,-,1.00,4.00,0.97,0.93,-4.72%,NAUT
Health Catalyst Inc,Healthcare,Health Information Services,USA,Micro,NASD,-,128.69M,195.23M,-264.82M,292.25M,1.35,1.37,-,-,-,- -,-,1200,"Jul 25, 2019",-,217.83,-,0.44,1.27,1.24,16.25,12.42,0.67,2.68,2.68,1.69,1.63,Yes / Yes,-3.68,0.01,-0.05,-125.17%,117.32%,-21.32%,1.04% 2.63%,4.05% 10.50%,-143.41%,-7.54%,6.88%,-12.68%,Aug 06 AMC,33.78% 2.02%,18.22%,0.00%,62.05%,-7.64%,-54.33%,-118.12%,-99.75%,34.54%,-11.25%,-90.61%,-1.87%,-13.05%,-8.45%,"

",74.60M,61.54M,3.72%,1.42,2.29M,3.62 -52.70%,0.96 79.04%,4.97%,6.19%,0.11,45.45,1.53,0.31,1.61M,"496,680",8.23%,-22.62%,26.67%,-0.58%,-28.45%,-49.56%,-85.41%,-96.84%,-,2.67,1.82,1.64,1.71,4.27%,HCAT
enGene Therapeutics Inc,Healthcare,Biotechnology,Canada,Micro,NASD,-,124.26M,-100.93M,-126.85M,0.00M,3.81,3.86,-,-,-,- -,-,82,"Feb 01, 2022",-,-,-,-,0.49,0.48,-,-,-,12.57,12.57,0.13,0.12,Yes / Yes,-2.18,-1.40,-0.43,24.58%,18.66%,25.67%,- -255.92%,- -,-32.34%,-,14.33%,-,Jun 15 BMO,7.76% -,58.05%,0.00%,43.13%,-20.71%,-44.19%,-52.58%,-44.35%,-,-,-,3.23%,2.31%,-67.66%,"

",66.99M,28.10M,5.32%,1.70,1.50M,12.25 -84.86%,1.40 32.50%,3.55%,3.97%,0.08,52.37,-0.27,0.75,882.15K,"657,377",-0.80%,4.80%,6.61%,-80.80%,-79.46%,-59.85%,-82.97%,-,-,2.50,3.43,1.84,1.86,0.82%,ENGN
AMREP Corp,Real Estate,Real Estate - Development,USA,Micro,NYSE,-,121.99M,69.47M,10.29M,52.85M,26.53,9.90,-,-,"Aug 08, 2007",- -,0.00%,52,"Dec 12, 1962",11.96,13.80,-,2.31,0.86,2.32,9.55,5.47,1.31,13.57,30.74,0.00,0.00,No / Yes,1.91,1.66,0.44,-18.85%,7.10%,-3.06%,-22.55% 14.94%,2.78% 5.69%,-19.44%,6.34%,-67.63%,-1.38%,Jul 24 AMC,-44.19% -10.80%,55.18%,1.11%,41.78%,-3.22%,7.25%,7.60%,7.30%,40.53%,23.45%,19.47%,1.02%,-4.57%,-4.53%,"

",5.31M,2.39M,1.03%,2.88,0.02M,29.01 -21.03%,17.61 30.10%,1.86%,2.58%,0.68,45.17,1.10,0.17,8.57K,"1,448",-0.39%,1.60%,-13.51%,-9.91%,21.86%,6.71%,38.85%,43.01%,285.69%,3.00,26.00,23.13,22.91,-0.95%,AXR
Bank of the James Financial Group Inc,Financial,Banks - Regional,USA,Micro,NASD,-,121.08M,-,11.49M,64.85M,18.30,-,-,0.50 (1.88%),"Aug 21, 2026",11.32% 9.86%,20.14%,175,"Aug 10, 2000",10.54,-,-,1.87,1.46,-,10.51,-,-,-,0.28,0.10,0.10,No / Yes,2.53,-,-,-,-,-,1.36% 13.75%,11.67% 9.22%,60.60%,6.20%,19.81%,6.68%,Feb 04 AMC,- -,12.79%,0.57%,31.80%,5.10%,1.12%,14.84%,12.51%,-,21.98%,17.72%,-1.94%,0.43%,20.77%,"

",4.54M,3.96M,0.23%,0.30,0.01M,28.56 -6.68%,14.29 86.54%,2.02%,2.66%,0.67,43.85,0.18,0.93,30.77K,"28,716",-0.57%,-1.88%,17.56%,39.31%,43.43%,71.49%,147.91%,88.34%,135.72%,-,-,27.04,26.65,-1.44%,BOTJ
Biomea Fusion Inc,Healthcare,Biotechnology,USA,Micro,NASD,-,130.47M,96.16M,-32.54M,0.00M,0.17,0.49,-,-,-,- -,-,41,"Apr 16, 2021",-,-,-,-,10.75,3.71,-,-,-,3.47,3.47,0.07,0.00,Yes / Yes,-0.50,-1.03,-0.23,33.88%,-31.68%,12.54%,24.92% -46.26%,- -,83.55%,-,77.45%,-,Aug 05 AMC,46.31% -,6.76%,0.00%,40.70%,1.46%,-59.14%,-164.14%,-268.09%,-,-,-,24.35%,32.82%,31.86%,"

",72.48M,67.58M,14.53%,9.07,9.82M,2.99 -39.80%,0.87 106.45%,9.36%,7.20%,0.12,76.35,-0.24,2.09,1.08M,"2,266,537",4.05%,50.00%,31.39%,35.34%,45.16%,-7.69%,-89.49%,-87.65%,-,1.50,6.71,1.68,1.80,7.14%,BMEA
Paramount Gold Nevada Corp,Basic Materials,Gold,USA,Micro,AMEX,-,114.10M,113.16M,-16.48M,0.00M,0.41,0.15,-,-,-,- -,-,5,"Apr 10, 2015",-,-,-,-,3.23,8.98,-,-,-,2.71,2.71,0.33,0.33,No / Yes,-0.21,-,-0.02,-,-,-15.44%,10.30% 10.55%,- -,-57.39%,-,-52.85%,-,May 13,-400.00% -,27.34%,0.00%,13.79%,-4.85%,-28.53%,-47.53%,-35.01%,-,-,-,-10.44%,3.87%,-11.35%,"

",85.78M,62.33M,0.66%,0.74,0.41M,2.71 -50.92%,0.95 40.00%,4.29%,6.02%,0.08,43.11,1.27,0.51,557.58K,"282,875",-14.19%,13.68%,-4.32%,-43.40%,5.56%,30.39%,319.03%,41.87%,-22.22%,1.00,4.00,1.41,1.33,-5.67%,PZG
Black Diamond Therapeutics Inc,Healthcare,Biotechnology,USA,Micro,NASD,RUT,117.20M,23.66M,-42.55M,0.00M,1.67,1.92,-,-,-,- -,0.00%,21,"Jan 30, 2020",-,-,-,-,1.22,1.06,-,-,-,7.28,7.28,0.18,0.14,Yes / Yes,-0.74,-0.95,-0.09,-258.01%,-54.56%,-,- -,- -,-392.92%,-100.00%,7.10%,-,Aug 05 AMC,13.00% -,19.69%,0.00%,54.55%,-5.76%,-29.21%,-37.21%,-38.97%,-,-,-,-2.47%,5.97%,-15.97%,"

",57.45M,46.14M,13.41%,5.14,6.19M,4.94 -58.70%,1.60 27.50%,5.11%,5.11%,0.11,48.82,3.31,0.63,1.20M,"759,127",-8.93%,17.58%,-6.42%,-11.30%,-16.05%,-25.82%,-42.70%,-80.35%,-,1.38,10.00,2.10,2.04,-2.86%,BDTX
XAI Madison Equity Premium Income Fund,Financial,Closed-End Fund - Equity,USA,Micro,NYSE,-,120.29M,-,-,3.59M,6.38,-,-,0.72 (12.57%),"Aug 17, 2026",0.00% 0.00%,-,-,"Jul 28, 2004",18.48,-,-,33.49,0.90,-,-,-,-,-,-,-,-,No / Yes,0.31,-,-,-,-,-,- -,- -,-,-,-,-,-,- -,0.01%,0.00%,24.57%,-,-,-,-,-,-,-,1.30%,2.18%,-1.97%,"

",20.99M,20.99M,0.04%,0.13,0.01M,6.39 -10.33%,5.46 4.95%,0.91%,0.89%,0.05,63.40,0.68,0.97,65.68K,"63,439",0.88%,1.60%,-2.55%,-5.60%,-4.50%,-9.34%,-22.16%,-31.79%,-26.91%,-,-,5.74,5.73,-0.17%,MCN
Sound Financial Bancorp Inc,Financial,Banks - Regional,USA,Micro,NASD,-,121.34M,-,8.01M,62.49M,43.83,-,-,0.82 (1.74%),"Aug 07, 2026",3.78% 4.84%,27.46%,122,"Jan 09, 2008",15.18,-,-,1.94,1.08,-,26.15,-,-,-,0.16,0.10,0.09,No / Yes,3.11,-,-,-,-,-,-6.34% -4.30%,11.56% 7.77%,27.52%,-0.53%,23.14%,1.50%,-,- -,15.87%,-0.44%,45.63%,-3.93%,0.76%,7.35%,6.54%,-,15.60%,12.82%,0.64%,3.24%,7.60%,"

",2.57M,2.16M,0.24%,0.38,0.01M,49.21 -3.98%,40.68 16.15%,0.75%,1.57%,0.85,56.19,0.00,0.14,13.89K,"1,899",0.30%,0.53%,12.66%,11.44%,8.30%,-0.04%,25.73%,8.86%,97.75%,-,-,46.89,47.25,0.77%,SFBC
Roadzen Inc,Technology,Software - Application,USA,Micro,NASD,RUT,118.38M,150.01M,-28.30M,60.35M,-0.40,0.07,-,-,-,- -,-,459,"Jan 13, 2022",-,34.75,-,1.96,-,18.97,-,-,2.49,0.41,0.45,-,-,No / Yes,-0.35,0.04,-0.06,13.79%,116.00%,-,- -141.12%,- -,14.01%,30.54%,-119.67%,49.04%,Aug 13 AMC,21.50% 0.90%,30.63%,0.07%,7.87%,12.06%,-70.17%,-,-,55.96%,-21.57%,-46.90%,-2.64%,4.43%,-8.92%,"

",84.60M,59.08M,3.47%,4.17,2.05M,2.56 -45.70%,0.81 71.39%,4.48%,5.52%,0.08,48.05,1.25,0.69,491.71K,"337,063",-7.95%,13.93%,-29.80%,7.75%,-42.32%,42.00%,-87.81%,-,-,1.00,5.00,1.41,1.39,-1.42%,RDZN
Charlton Aria Acquisition Corp,Financial,Shell Companies,USA,Micro,NASD,-,120.07M,121.30M,2.74M,0.00M,8.10,0.00,-,-,-,- -,0.00%,1,"Nov 26, 2024",43.82,-,-,-,1.35,12007.00,-,-,-,0.04,0.04,0.01,0.00,No / Yes,0.25,-,-,-,-,-,- -,- -,52.84%,-,-27.04%,-,-,- -,21.79%,0.00%,73.81%,-,3.05%,3.13%,3.09%,-,-,-,0.44%,1.29%,5.11%,"

",8.84M,8.58M,0.04%,0.22,0.00M,11.00 -0.45%,10.30 6.31%,0.06%,0.18%,0.03,71.51,0.03,0.07,15.98K,"1,128",0.09%,0.46%,1.86%,3.89%,4.78%,6.31%,-,-,-,-,-,10.95,10.95,0.00%,CHAR
Rent the Runway Inc,Consumer Cyclical,Apparel Retail,USA,Micro,NASD,RUT,124.27M,280.37M,29.80M,350.10M,-1.59,1.22,-,-,-,- -,0.00%,1015,"Oct 27, 2021",0.52,-,-,0.35,-,3.02,-,2.77,0.80,0.75,0.75,-,-,No / Yes,7.17,-,-,-,-,-,- -,3.62% 15.93%,142.00%,16.39%,90.42%,29.17%,Sep 11 BMO,- -,28.57%,-0.36%,68.18%,0.78%,13.01%,-,21.58%,17.25%,-16.42%,8.51%,1.79%,7.46%,-26.45%,"

",33.46M,23.99M,5.17%,16.66,1.24M,10.13 -63.47%,2.88 28.70%,5.16%,4.96%,0.20,54.98,1.19,0.65,74.52K,"48,762",1.37%,-1.46%,-0.54%,-33.21%,-53.22%,-25.05%,-85.59%,-,-,3.00,35.90,3.56,3.70,3.93%,RENT
Tillys Inc,Consumer Cyclical,Apparel Retail,USA,Micro,NYSE,-,120.73M,255.49M,-3.25M,570.69M,2.55,1.35,-,-,"Dec 06, 2021",- -,-,5123,"May 04, 2012",-,27.31,-,0.21,1.55,2.94,31.94,-,0.45,0.49,1.12,2.26,1.63,Yes / Yes,-0.11,0.14,0.17,90.52%,363.64%,-,- -71.93%,-6.27% 0.82%,93.35%,1.69%,64.17%,15.90%,Sep 02 AMC,21.21% 2.82%,27.06%,-11.35%,72.66%,4.81%,-1.00%,-4.15%,-1.59%,31.41%,-9.63%,-0.57%,0.28%,-1.16%,25.12%,"

",23.18M,22.24M,2.48%,2.12,0.55M,5.90 -32.88%,1.14 247.37%,6.71%,6.43%,0.25,50.56,0.13,1.19,260.79K,"310,601",5.88%,-0.25%,-11.41%,178.87%,98.99%,101.02%,-54.54%,-73.30%,-30.43%,2.00,6.50,3.92,3.96,1.02%,TLYS
flyExclusive Inc,Industrials,Airlines,USA,Micro,AMEX,RUT,121.48M,473.70M,-29.67M,403.89M,-4.73,0.14,-,-,-,- -,-,-,"Jul 19, 2021",-,-,-,0.30,-,8.53,-,-,1.17,0.20,0.22,-,-,No / Yes,-0.80,-,-,-,-,-,- -,5.51% -,32.19%,16.15%,37.07%,21.67%,Aug 12 BMO,- -,72.24%,0.17%,6.98%,1.64%,-4.83%,-,-,12.58%,-8.79%,-7.35%,-4.53%,-15.78%,-51.76%,"

",46.47M,14.48M,18.34%,6.59,2.66M,8.88 -86.60%,1.05 13.33%,4.54%,6.81%,0.09,41.44,0.25,0.91,402.67K,"365,869",-8.46%,-0.83%,-54.05%,-53.88%,-71.05%,-70.40%,-88.66%,-87.60%,-,1.00,7.00,1.17,1.19,1.71%,FLYX
Exascale Labs Holdings Inc,Technology,Information Technology Services,USA,Micro,NASD,-,114.53M,114.49M,8.40M,0.00M,7.02,0.00,-,-,-,- -,0.00%,2,"Aug 20, 2025",19.67,-,-,-,0.57,2863.36,-,-,-,0.24,0.24,0.00,0.00,No / Yes,0.20,-,-,-,-,-,- -,- -,-,-,5837.50%,-,-,- -,9.31%,0.00%,75.77%,-,5.79%,5.81%,2.90%,-,-,-,-22.39%,-47.17%,-58.16%,"

",29.20M,25.90M,-,-,-,11.17 -64.10%,3.99 0.50%,26.81%,18.05%,0.88,32.30,0.72,0.26,549.37K,"143,023",-26.82%,-12.25%,-63.51%,-60.34%,-60.02%,-59.49%,-,-,-,-,-,4.18,4.01,-4.07%,XLAB
Joint Corp,Healthcare,Medical Care Facilities,USA,Micro,NASD,-,118.24M,97.31M,3.80M,58.55M,1.12,1.63,-,-,-,- -,0.00%,330,"Nov 11, 2014",32.04,21.25,-,2.02,7.49,5.14,27.95,18.39,1.66,1.79,1.79,0.13,0.11,Yes / Yes,0.26,0.39,0.08,1300.00%,63.89%,-,64.32% -26.62%,-18.46% -1.33%,285.78%,-17.84%,650.82%,14.41%,Aug 06 AMC,-121.41% 4.18%,16.10%,5.97%,68.45%,-7.14%,3.33%,10.64%,21.65%,78.82%,6.10%,6.49%,-0.82%,-3.15%,-5.21%,"

",14.20M,11.87M,3.55%,3.95,0.42M,10.74 -22.16%,7.50 11.47%,2.58%,3.52%,0.29,45.69,1.06,0.64,106.55K,"68,485",-1.07%,1.83%,-3.58%,-3.13%,-4.13%,-22.16%,-11.25%,-91.98%,198.57%,2.50,10.00,8.44,8.36,-0.95%,JYNT
Rani Therapeutics Holdings Inc,Healthcare,Biotechnology,USA,Micro,NASD,-,120.51M,79.22M,-30.14M,4.88M,0.35,0.38,-,-,-,- -,-,71,"Jul 30, 2021",-,-,-,24.69,2.48,2.25,-,-,16.23,5.31,5.31,0.09,0.06,Yes / Yes,-0.27,-0.19,-0.05,61.11%,-8.57%,28.43%,29.57% 11.92%,- 28.73%,70.84%,306.42%,78.43%,-,Aug 13 AMC,20.00% 84.49%,23.77%,0.19%,28.76%,2.85%,-77.54%,-179.10%,-72.71%,84.21%,-675.78%,-618.04%,4.13%,10.04%,-21.07%,"

",112.50M,87.99M,9.27%,9.80,8.16M,3.87 -77.66%,0.44 96.30%,4.60%,6.45%,0.06,55.68,0.71,1.39,832.18K,"1,155,898",-2.97%,7.89%,0.79%,-37.36%,-35.96%,69.48%,-77.25%,-95.24%,-,1.00,7.20,0.85,0.86,1.25%,RANI
Silvercrest Asset Management Group Inc,Financial,Asset Management,USA,Micro,NASD,RUT,120.49M,159.33M,0.91M,125.44M,5.94,1.75,0.86 (8.46%),0.84 (8.26%),"Sep 11, 2026",5.42% 5.08%,147.59%,174,"Jun 27, 2013",91.37,10.54,0.78,0.96,1.71,5.81,13.61,29.73,1.27,1.09,1.09,0.60,0.52,Yes / Yes,0.11,0.96,0.11,-50.55%,114.44%,13.48%,-33.89% -11.91%,0.53% 3.00%,-87.22%,0.72%,-89.53%,0.33%,Jul 30 AMC,-4.76% -0.38%,4.94%,0.00%,67.93%,1.07%,0.62%,1.64%,1.29%,-,2.20%,0.72%,0.79%,-0.48%,-21.39%,"

",7.75M,7.44M,1.87%,2.22,0.14M,16.56 -38.59%,9.57 6.27%,2.68%,3.19%,0.34,50.60,0.67,1.00,62.56K,"62,410",1.40%,-2.87%,-12.18%,-33.83%,-33.05%,-37.95%,-46.33%,-37.42%,-18.44%,1.00,16.50,10.04,10.17,1.29%,SAMG
Star Holdings,Real Estate,Real Estate Services,USA,Micro,NASD,-,116.22M,291.91M,13.85M,108.13M,23.32,2.88,-,-,-,- -,-,-,"Mar 28, 2023",7.88,-,-,1.07,0.41,3.34,-,9.96,2.70,2.31,2.31,0.74,0.74,Yes / Yes,1.22,-,-,-,-,-,56.71% -,-6.23% -20.86%,128.24%,-8.12%,216.18%,-19.80%,Feb 17 AMC,- -,4.09%,0.00%,66.21%,1.27%,2.52%,4.97%,2.82%,33.11%,21.22%,12.81%,-0.17%,2.67%,12.84%,"

",12.08M,11.59M,0.87%,6.44,0.10M,9.94 -3.17%,7.01 37.23%,2.84%,3.00%,0.28,51.81,1.22,0.70,15.62K,"11,001",-1.23%,4.11%,8.46%,12.38%,16.89%,10.70%,-28.95%,-,-,-,-,9.83,9.62,-2.14%,STHO
Flaherty & Crumrine Preferred and Income Opportunity Fund Inc,Financial,Closed-End Fund - Debt,USA,Micro,NYSE,-,118.22M,-,-,14.41M,10.20,-,-,0.65 (7.22%),"Sep 23, 2026",-6.72% -4.46%,-,-,"Feb 06, 1992",9.32,-,-,8.20,0.89,-,-,-,-,-,-,-,-,No / Yes,0.97,-,-,-,-,-,- -,- -,-,-,229.50%,1.00%,-,- -,-,-,32.05%,-,-,-,-,-,-,-,-0.35%,-0.97%,-2.70%,"

",13.08M,13.08M,0.10%,0.53,0.01M,9.87 -8.40%,8.85 2.15%,0.49%,0.73%,0.07,44.29,0.75,0.73,23.76K,"17,237",0.11%,-1.20%,-0.88%,-4.44%,-4.34%,-2.59%,18.82%,-29.87%,-24.73%,-,-,9.06,9.04,-0.22%,PFO
Optical Cable Corp,Technology,Communication Equipment,USA,Micro,NASD,-,115.90M,134.95M,1.01M,78.39M,1.86,0.02,-,-,"Oct 28, 2015",- -,-,348,"Apr 02, 1996",114.47,16.01,-,1.48,7.06,772.67,-,49.61,1.72,0.74,2.08,0.55,0.19,No / Yes,0.11,0.82,0.20,250.00%,67.35%,-,-57.70% 26.31%,1.87% 5.73%,129.85%,13.61%,233.41%,26.58%,Jun 08 BMO,- -,32.98%,-0.56%,24.35%,11.24%,2.47%,4.88%,3.80%,32.59%,2.49%,1.29%,-12.29%,-16.25%,23.57%,"

",8.19M,5.92M,12.10%,1.04,0.72M,27.98 -53.07%,4.02 226.62%,4.54%,7.30%,1.20,40.36,0.57,0.14,689.90K,"95,363",-1.72%,-8.50%,-16.10%,106.77%,195.06%,106.93%,258.74%,264.72%,470.87%,3.00,13.00,13.42,13.13,-2.16%,OCC
Genelux Corp,Healthcare,Biotechnology,USA,Micro,NASD,-,117.64M,101.39M,-35.60M,0.01M,0.36,0.41,-,-,-,- -,-,26,"Jan 26, 2023",-,-,-,11764.13,7.28,6.30,-,-,10139.13,2.39,2.39,0.15,0.13,Yes / Yes,-0.87,-0.74,-0.19,6.28%,7.94%,44.13%,-59.75% -8.40%,-91.03% -,-1.31%,0.00%,-7.23%,-,Aug 13 AMC,-6.76% -,14.30%,-0.72%,31.02%,0.91%,-121.80%,-177.93%,-195.51%,-5925.00%,-455275.00%,-444950.00%,-3.12%,-8.16%,-16.14%,"

",45.10M,38.78M,9.07%,14.27,3.52M,8.53 -69.54%,2.29 13.54%,6.65%,7.59%,0.18,42.57,0.56,0.79,246.59K,"194,996",-4.41%,-12.75%,-11.86%,0.78%,-40.37%,-21.92%,-88.74%,-,-,1.00,19.00,2.62,2.60,-0.57%,GNLX
Tucows Inc,Technology,Software - Infrastructure,Canada,Micro,NASD,RUT,117.64M,780.70M,-83.63M,394.44M,-17.99,4.40,-,-,-,- -,-,871,"Apr 30, 1996",-,-,-,0.30,-,2.39,-,3.39,1.98,0.27,0.28,-,-,Yes / Yes,-7.52,-,-,-,-,-,-38.84% -,6.72% 4.63%,13.24%,4.22%,-29.89%,2.13%,Aug 06 AMC,- -,21.15%,0.00%,67.82%,3.84%,-11.38%,-,-23.42%,25.72%,-1.87%,-21.20%,-6.10%,-7.69%,-37.03%,"

",11.16M,8.82M,9.57%,10.76,0.84M,25.17 -58.20%,8.46 24.35%,7.36%,8.88%,0.95,47.54,0.85,1.77,78.43K,"138,962",16.76%,-23.49%,-28.24%,-41.20%,-53.08%,-42.45%,-57.08%,-85.94%,-61.41%,3.00,67.90,10.58,10.52,-0.57%,TCX
Energys Group Ltd,Industrials,Waste Management,United Kingdom,Micro,NASD,-,118.45M,126.93M,-4.38M,7.52M,0.01,0.00,-,-,-,- -,-,38,"Apr 01, 2025",-,-,-,15.75,264.94,2961.13,-,-,16.88,0.59,0.70,60.86,0.71,No / Yes,-0.31,-,-,-,-,-,-8.13% -,10.59% -,-281.22%,-33.56%,-358.10%,-25.07%,-,- -,82.62%,0.00%,2.21%,2.71%,-37.30%,-,-1809.75%,-16.30%,-53.68%,-58.28%,-5.08%,-2.40%,72.43%,"

",14.25M,7.74M,1.89%,0.14,0.15M,12.48 -78.69%,0.57 366.67%,5.67%,4.75%,0.15,45.97,-2.22,0.19,1.01M,"196,410",-8.90%,1.53%,65.22%,195.00%,212.32%,-39.68%,-,-,-,-,-,2.65,2.66,0.38%,ENGS
Burtech Acquisition Corp II,Financial,Shell Companies,USA,Micro,NASD,-,117.25M,116.75M,-,-,6.90,0.06,-,-,-,- -,-,2,"Jul 14, 2026",-,-,-,-,1.44,177.65,-,-,-,2.51,2.51,0.00,0.00,No / Yes,-,-,-,-,-,-,- -,- -,-,-,-,-,May 14 AMC,-55.74% 0.00%,31.04%,0.00%,5.97%,-,-,-,-,-,-,-,0.06%,0.13%,0.13%,"

",8.33M,8.11M,0.00%,0.00,0.00M,11.04 -9.69%,9.80 1.73%,2.53%,0.67%,0.10,51.54,-,0.00,75.61K,343,-0.20%,0.30%,-,-,-0.30%,-,-,-,-,-,-,9.97,9.97,0.00%,BRKH
ProMIS Neurosciences Inc,Healthcare,Biotechnology,Canada,Micro,NASD,-,119.72M,66.26M,-42.23M,0.00M,5.51,5.96,-,-,-,- -,-,11,"Jan 16, 2007",-,-,-,-,2.42,2.24,-,-,-,7.85,7.85,0.00,0.00,No / Yes,-13.43,-3.81,-1.27,77.42%,25.36%,47.77%,27.86% -0.39%,- -,-169.38%,-,82.32%,-,Aug 13 AMC,7.15% -,21.59%,0.64%,60.80%,0.75%,-127.57%,-172.30%,-85.48%,-,-,-,-7.26%,-2.39%,7.81%,"

",8.97M,7.03M,4.00%,3.41,0.28M,27.40 -51.28%,6.27 112.92%,8.94%,7.39%,1.16,44.23,-0.22,0.51,82.39K,"42,369",-13.09%,-5.59%,31.53%,-45.73%,95.60%,-1.09%,-73.95%,-94.46%,-91.44%,1.00,43.50,13.07,13.35,2.14%,PMN
Seritage Growth Properties,Real Estate,Real Estate Services,USA,Micro,NYSE,-,113.78M,101.21M,-58.85M,12.65M,5.19,1.12,-,-,"Mar 28, 2019",- -,-,5,"Jul 06, 2015",-,-,-,8.99,0.39,1.81,-,-,8.00,103.97,103.97,0.17,0.17,Yes / Yes,-1.04,-,-,-,-,-,6.44% 14.67%,-44.77% -31.14%,33.86%,-24.59%,75.26%,-62.08%,Aug 14 AMC,- -,24.38%,-0.20%,40.58%,-0.97%,-11.61%,-16.77%,-15.75%,-13.81%,-175.70%,-465.39%,-8.93%,-16.28%,-29.53%,"

",56.32M,42.59M,10.83%,26.21,4.61M,4.56 -55.70%,2.05 -1.22%,2.08%,2.94%,0.07,27.48,2.19,0.84,176.01K,"147,174",-4.27%,-17.21%,-28.62%,-30.82%,-37.85%,-44.96%,-73.28%,-87.30%,-95.48%,1.00,6.50,2.08,2.02,-2.88%,SRG
