Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change,Ticker
Leidos Holdings Inc,Technology,Information Technology Services,USA,Large,NYSE,S&P 500,13.39B,19.85B,1.41B,17.33B,39.85,4.28,1.74 (1.64%),1.69 (1.59%),"Jun 15, 2026",4.22% 3.69%,14.63%,47000,"Oct 13, 2006",9.74,8.14,1.28,0.77,2.67,24.90,7.20,8.26,1.15,1.29,1.40,1.39,1.32,Yes / Yes,10.93,13.08,2.89,2.94%,6.01%,6.37%,30.92% 20.63%,6.06% 6.91%,10.44%,2.34%,-7.52%,3.65%,Aug 04 BMO,8.00% 2.84%,0.85%,-0.60%,80.03%,-0.03%,9.89%,30.49%,12.14%,17.91%,12.18%,8.15%,0.75%,-9.13%,-35.04%,"

",125.78M,124.72M,4.63%,3.78,5.78M,205.77 -48.25%,98.86 7.71%,3.41%,3.51%,3.86,38.89,0.54,1.37,1.53M,"2,095,109",-0.50%,-6.25%,-31.95%,-44.20%,-40.98%,-34.56%,17.68%,0.19%,190.52%,2.26,143.64,108.29,106.48,-1.67%,LDOS
Air Products & Chemicals Inc,Basic Materials,Specialty Chemicals,USA,Large,NYSE,S&P 500,65.83B,85.74B,2.11B,12.46B,70.28,4.27,7.23 (2.45%),7.20 (2.44%),"Jul 01, 2026",3.93% 6.63%,-,21300,"Nov 13, 1961",31.27,20.70,2.36,5.28,4.21,69.22,-,18.83,6.88,1.21,1.43,1.17,1.14,Yes / Yes,9.45,14.28,3.34,9.92%,7.99%,8.79%,- -,-1.77% 6.33%,37.17%,3.69%,141.03%,8.77%,Jul 30 BMO,4.59% 3.32%,0.06%,-35.30%,93.71%,-2.90%,5.25%,13.94%,6.29%,31.97%,24.02%,16.91%,0.87%,1.94%,7.57%,"

",222.68M,222.56M,1.81%,3.15,4.03M,314.87 -6.11%,229.11 29.03%,2.61%,2.74%,8.37,52.18,0.74,0.71,1.28M,"909,520",-1.31%,5.40%,-0.55%,10.62%,19.67%,0.69%,-1.22%,3.53%,114.10%,1.80,338.00,297.29,295.62,-0.56%,APD
Cardinal Health Inc,Healthcare,Medical Distribution,USA,Large,NYSE,S&P 500,53.52B,58.66B,1.55B,250.74B,-12.05,16.81,2.06 (0.90%),2.05 (0.90%),"Jul 01, 2026",1.01% 1.02%,31.43%,57700,"Aug 04, 1983",34.94,18.96,1.05,0.21,-,13.59,12.19,14.37,0.23,0.48,0.91,-,-,Yes / Yes,6.54,12.06,2.42,30.77%,11.88%,18.07%,- -,7.06% 7.80%,2.04%,12.80%,-19.48%,11.05%,Apr 30 BMO,13.43% -1.87%,0.25%,-1.53%,90.57%,-1.40%,2.92%,-,28.73%,3.65%,1.26%,0.62%,-1.91%,6.68%,11.40%,"

",235.00M,233.62M,3.03%,2.93,7.07M,243.21 -6.04%,137.75 65.89%,2.18%,2.37%,5.51,51.81,0.50,0.85,2.41M,"2,053,095",-3.09%,0.35%,7.24%,7.01%,11.20%,43.31%,144.48%,302.18%,177.46%,1.48,251.27,228.72,228.52,-0.09%,CAH
General Dynamics Corp,Industrials,Aerospace & Defense,USA,Large,NYSE,S&P 500,99.68B,105.85B,4.34B,53.81B,96.44,13.51,6.34 (1.72%),6.18 (1.68%),"Jul 02, 2026",5.98% 6.40%,38.83%,117000,"Apr 25, 1952",23.18,20.14,2.38,1.85,3.82,27.28,16.07,16.43,1.97,0.90,1.38,0.38,0.30,Yes / Yes,15.90,18.30,3.96,8.28%,9.37%,8.48%,8.24% 7.04%,10.07% 6.74%,10.49%,9.35%,12.20%,10.29%,Jul 29 BMO,11.57% 6.14%,0.65%,-7.04%,88.26%,-0.42%,7.51%,17.97%,12.82%,15.24%,10.24%,8.07%,1.83%,4.65%,6.07%,"

",270.43M,268.67M,1.17%,2.38,3.14M,380.71 -3.19%,293.95 25.39%,2.16%,2.16%,7.65,57.73,0.33,0.97,1.32M,"1,279,206",-1.73%,1.23%,10.05%,0.70%,9.48%,22.82%,70.35%,94.73%,159.40%,2.11,398.50,368.82,368.58,-0.07%,GD
Kailera Therapeutics Inc,Healthcare,Biotechnology,USA,Mid,NASD,RUT,2.40B,2.89B,-,-,-3.33,4.01,-,-,-,- -,-,145,"Apr 17, 2026",-,-,-,-,-,4.63,-,-,-,9.67,9.67,0.02,0.02,No / Yes,-,-3.84,-0.80,-159.42%,-6.56%,-,- -,- -,-,-,-,-,May 26 AMC,-470867.74% -,31.05%,103.10%,12.27%,16.16%,-,-,-,-,-,-,-11.17%,-11.57%,-14.58%,"

",129.57M,89.33M,5.71%,5.53,5.10M,28.23 -34.28%,17.98 3.17%,6.46%,8.30%,1.62,39.19,-,0.37,921.33K,"342,892",-10.30%,0.00%,-,-,-28.65%,-,-,-,-,1.00,42.75,18.32,18.55,1.26%,KLRA
YPF ADR,Energy,Oil & Gas Integrated,Argentina,Large,NYSE,-,19.54B,28.84B,-318.97M,18.83B,29.27,4.29,-,-,"Jul 09, 2019",- -,-,-,"Jun 29, 1993",-,7.85,-,1.04,1.70,11.59,41.32,5.15,1.53,0.73,0.94,0.95,0.78,Yes / Yes,-0.84,6.33,2.24,399.25%,0.20%,-,- 2.51%,-0.90% 14.65%,-119.47%,-4.17%,2371.88%,6.42%,May 08 BMO,0.65% -1.78%,0.00%,-,11.66%,11.46%,-1.06%,-2.77%,-1.58%,28.96%,12.68%,-1.69%,4.79%,1.66%,25.19%,"

",393.26M,393.25M,1.29%,2.63,5.09M,57.49 -13.58%,22.82 117.70%,3.04%,3.24%,1.74,54.77,1.29,0.51,1.94M,"986,441",4.41%,-3.04%,18.65%,43.79%,37.39%,60.72%,225.98%,1077.25%,158.48%,1.43,59.60,48.45,49.68,2.54%,YPF
Aurinia Pharmaceuticals Inc,Healthcare,Biotechnology,Canada,Mid,NASD,RUT,2.05B,1.74B,298.21M,298.30M,4.34,2.95,-,-,-,- -,0.00%,128,"Oct 20, 2003",7.38,12.91,-,6.88,3.68,5.42,12.30,11.66,5.84,5.01,5.55,0.12,0.09,Yes / Yes,2.16,1.24,0.24,-53.62%,28.75%,-4.55%,- -,28.30% 41.38%,696.05%,20.62%,53.13%,24.40%,May 07 BMO,28.21% 0.94%,12.11%,12.37%,61.83%,1.01%,48.54%,64.98%,48.24%,89.74%,43.58%,99.97%,-3.49%,-0.38%,6.68%,"

",130.77M,113.03M,8.48%,6.40,9.59M,19.25 -17.09%,8.55 86.67%,3.31%,4.90%,0.72,47.25,1.42,0.53,1.50M,"788,997",1.14%,-1.60%,0.82%,4.79%,0.06%,75.96%,41.87%,41.87%,425.00%,2.00,17.00,15.94,15.96,0.13%,AUPH
i-80 Gold Corp,Basic Materials,Gold,USA,Small,AMEX,-,1.11B,1.04B,-236.24M,133.53M,0.35,0.60,-,-,-,- -,-,133,"Apr 22, 2021",-,-,-,8.33,3.68,2.17,-,-,7.76,9.02,9.46,1.46,1.46,No / Yes,-0.30,-0.00,-0.04,5.80%,98.07%,-,3.54% -81.09%,37.08% -,17.97%,138.59%,1.68%,272.94%,May 12 AMC,40.00% -,10.88%,1.17%,45.32%,2.07%,-25.75%,-76.60%,-32.08%,-44.03%,-78.29%,-176.91%,-8.35%,-12.76%,-11.12%,"

",853.48M,768.29M,10.55%,7.56,81.04M,2.24 -42.41%,0.55 134.50%,5.75%,5.13%,0.08,38.32,1.08,1.45,10.72M,"15,567,899",-7.86%,-18.35%,-19.88%,-16.77%,-11.64%,113.93%,-42.41%,-35.92%,-,1.00,3.27,1.26,1.29,2.38%,IAUX
Sabra Healthcare REIT Inc,Real Estate,REIT - Healthcare Facilities,USA,Mid,NASD,RUT,5.07B,7.64B,156.19M,810.80M,11.05,0.49,1.20 (5.98%),1.20 (5.97%),"May 15, 2026",0.00% -2.33%,188.56%,58,"Apr 02, 2002",31.82,26.90,3.19,6.25,1.82,41.08,13.58,16.52,9.43,1.03,1.03,0.97,0.96,Yes / Yes,0.63,0.75,0.17,5.67%,10.52%,8.44%,- -0.96%,7.62% 5.48%,7.25%,13.50%,-4.77%,19.96%,Apr 29 AMC,-0.87% 6.00%,1.92%,-0.31%,106.20%,2.48%,2.89%,5.69%,2.86%,39.14%,32.79%,19.26%,3.01%,2.30%,3.80%,"

",252.19M,247.34M,10.67%,9.08,26.38M,21.28 -5.50%,17.17 17.16%,2.13%,2.32%,0.47,58.21,0.63,1.30,2.90M,"3,777,101",2.50%,8.35%,-2.66%,4.36%,6.18%,11.23%,64.34%,18.20%,-1.75%,2.33,21.93,20.16,20.11,-0.25%,SBRA
Fortinet Inc,Technology,Software - Infrastructure,USA,Large,NASD,"NDX, S&P 500",118.40B,115.61B,1.95B,7.11B,1.35,4.50,-,-,-,- -,0.00%,15109,"Nov 18, 2009",62.44,47.24,4.15,16.65,119.86,35.94,48.62,48.96,16.26,1.07,1.15,0.50,0.50,Yes / Yes,2.59,3.42,0.75,14.19%,8.54%,11.38%,31.56% 32.99%,15.46% 21.25%,6.24%,15.75%,28.98%,20.13%,Jul 29 AMC,32.51% 6.72%,17.23%,-0.66%,70.52%,-0.52%,19.27%,132.39%,131.48%,80.30%,31.02%,27.49%,3.52%,13.94%,66.50%,"

",734.00M,606.43M,2.48%,2.44,15.06M,170.35 -5.13%,70.12 130.48%,4.22%,4.35%,6.61,59.86,1.08,0.92,6.16M,"5,651,642",2.60%,9.92%,96.13%,111.56%,103.51%,54.03%,101.31%,212.66%,2268.26%,2.82,121.41,160.78,161.61,0.52%,FTNT
Shoals Technologies Group Inc,Technology,Solar,USA,Small,NASD,RUT,1.73B,1.95B,33.56M,535.53M,3.59,0.01,-,-,-,- -,0.00%,1480,"Jan 27, 2021",51.71,19.98,1.08,3.23,2.87,919.18,-,26.15,3.63,1.07,1.84,0.36,0.36,Yes / Yes,0.20,0.52,0.10,13.66%,25.97%,18.46%,-36.02% -1.10%,13.29% 22.05%,77.43%,37.75%,-5.88%,74.91%,Aug 04 BMO,12.90% 8.82%,1.37%,-2.73%,109.78%,-8.34%,3.69%,5.78%,4.09%,31.64%,11.16%,6.27%,1.50%,0.84%,16.47%,"

",167.77M,165.47M,8.05%,2.28,13.31M,13.18 -21.85%,4.43 132.51%,8.04%,8.32%,0.90,50.76,1.92,2.47,5.84M,"14,423,768",2.79%,3.41%,48.84%,12.69%,21.18%,80.70%,-61.44%,-62.01%,-,1.84,11.15,10.53,10.30,-2.23%,SHLS
Clear Secure Inc,Technology,Software - Application,USA,Mid,NYSE,RUT,7.49B,6.83B,122.56M,942.41M,1.84,5.99,0.70 (1.25%),0.55 (0.98%),"Jun 10, 2026",- -,44.73%,3301,"Jun 30, 2021",45.25,21.89,0.62,7.95,30.43,9.36,17.12,27.76,7.25,1.01,1.01,0.60,0.57,Yes / Yes,1.24,2.56,0.40,50.00%,52.38%,35.18%,- -,27.22% 31.30%,-31.63%,17.39%,47.03%,19.70%,May 06 BMO,57.01% 3.53%,8.11%,-16.37%,96.91%,0.35%,9.67%,81.15%,42.15%,61.78%,22.40%,13.00%,2.82%,0.72%,29.17%,"

",100.50M,92.59M,13.09%,8.10,12.12M,62.73 -10.68%,28.27 98.22%,4.31%,4.74%,2.57,54.88,1.06,0.67,1.50M,"997,295",1.47%,6.20%,7.65%,66.74%,60.41%,80.54%,142.00%,42.60%,-,2.33,62.60,54.43,56.03,2.94%,YOU
Transdigm Group Incorporated,Industrials,Aerospace & Defense,USA,Large,NYSE,S&P 500,67.93B,96.05B,1.86B,9.50B,-167.97,69.44,0.27 (0.02%),-,"Sep 02, 2025",- -,0.00%,16500,"Mar 15, 2006",37.89,25.84,1.97,7.15,-,17.49,36.72,19.72,10.11,2.53,3.52,-,-,Yes / Yes,32.06,47.00,10.30,7.26%,17.38%,13.09%,33.74% 31.12%,17.55% 11.58%,8.24%,13.26%,11.50%,18.31%,May 05 BMO,4.12% 3.06%,1.26%,-16.74%,97.89%,-1.15%,7.87%,-,8.57%,57.62%,47.13%,19.61%,-6.23%,-3.21%,-5.36%,"

",55.97M,55.23M,2.08%,2.86,1.15M,1519.35 -20.07%,1123.61 8.08%,3.38%,2.63%,35.83,37.97,0.91,0.75,400.17K,"300,861",-5.96%,-6.67%,-1.12%,-14.71%,-8.68%,-18.64%,60.31%,130.62%,615.88%,1.96,1510.56,1231.11,1214.43,-1.35%,TDG
Therealreal Inc,Consumer Cyclical,Luxury Goods,USA,Small,NASD,RUT,1.35B,1.69B,-65.26M,722.53M,-2.98,1.03,-,-,-,- -,-,3140,"Jun 28, 2019",-,49.14,-,1.87,-,10.90,179.85,45.29,2.34,0.70,0.84,-,-,Yes / Yes,-1.02,0.23,-0.02,150.39%,277.28%,-,30.00% 18.94%,4.71% 18.23%,-48.49%,17.16%,52.35%,18.55%,May 07 AMC,32.89% 0.71%,9.10%,-3.97%,97.39%,-4.81%,-16.60%,-,-78.88%,69.95%,-1.62%,-9.03%,-3.23%,6.22%,-7.05%,"

",120.46M,109.52M,16.19%,5.02,17.73M,17.39 -35.55%,5.00 124.20%,5.66%,5.81%,0.65,51.79,2.69,0.60,3.53M,"2,132,898",5.75%,-0.88%,-1.06%,-32.47%,-28.96%,98.76%,337.89%,-32.31%,-,1.44,17.25,11.40,11.21,-1.67%,REAL
Dauch Corp,Consumer Cyclical,Auto Parts,USA,Small,NYSE,RUT,1.29B,5.63B,-126.80M,6.80B,6.33,4.25,-,-,"Dec 04, 2008",- -,-,18000,"Jan 29, 1999",-,5.00,0.13,0.19,0.86,1.28,106.72,7.43,0.83,1.04,1.40,3.57,3.54,Yes / Yes,-0.74,1.09,0.16,50.96%,36.09%,39.29%,- 49.29%,0.20% 4.38%,-521.72%,14.76%,-1000.87%,68.56%,May 08 BMO,335.46% 9.18%,4.04%,0.37%,107.61%,52.12%,-1.55%,-12.11%,-1.86%,9.75%,3.36%,-1.86%,0.30%,-9.15%,-14.19%,"

",236.80M,227.79M,10.03%,5.45,22.85M,9.25 -41.19%,4.26 27.85%,4.24%,5.40%,0.30,46.96,1.61,0.74,4.20M,"3,116,396",6.04%,-17.70%,-6.21%,-29.99%,-15.13%,14.05%,-37.25%,-40.68%,-66.00%,2.15,9.11,5.49,5.44,-0.91%,DCH
Post Holdings Inc,Consumer Defensive,Packaged Foods,USA,Mid,NYSE,-,3.94B,11.31B,338.50M,8.45B,70.48,5.99,-,-,-,- -,0.00%,13180,"Jan 27, 2012",14.61,10.00,0.94,0.47,1.23,14.51,7.62,7.68,1.34,1.03,1.85,2.39,2.39,Yes / Yes,5.94,8.69,1.72,6.70%,12.62%,10.64%,-23.04% 244.23%,11.72% 7.44%,6.00%,7.16%,51.11%,4.65%,May 07 AMC,12.07% -1.58%,15.69%,-0.18%,103.21%,-2.96%,2.63%,9.64%,3.13%,26.56%,10.68%,4.01%,-1.36%,-6.33%,-13.30%,"

",45.32M,38.21M,15.41%,6.89,5.89M,117.28 -25.94%,83.89 3.54%,3.34%,3.22%,2.94,43.98,0.41,0.81,854.20K,"690,647",0.67%,-5.97%,-12.75%,-11.62%,-12.31%,-19.15%,1.24%,25.45%,51.83%,1.67,120.33,87.89,86.86,-1.17%,POST
CNH Industrial NV,Industrials,Farm & Heavy Construction Machinery,United Kingdom,Large,NYSE,-,13.19B,37.14B,386.00M,18.09B,6.27,1.89,0.24 (2.28%),0.10 (0.94%),"May 21, 2026",-37.00% -5.11%,24.53%,34197,"Sep 30, 2013",34.50,15.13,0.70,0.73,1.70,5.64,10.48,11.45,2.05,6.14,7.41,3.37,3.37,Yes / Yes,0.31,0.70,0.10,-25.39%,71.44%,21.51%,-35.07% -,-8.40% -7.02%,-62.88%,-4.04%,-94.65%,-0.10%,Apr 30 BMO,138.10% 0.64%,29.90%,-0.01%,70.75%,-1.38%,0.92%,4.95%,1.14%,31.10%,14.36%,2.13%,0.23%,0.60%,0.27%,"

",1.24B,869.25M,8.88%,6.18,77.23M,13.48 -21.04%,9.00 18.22%,3.02%,3.74%,0.39,51.31,1.15,0.56,12.49M,"6,953,825",1.82%,1.24%,2.21%,-1.75%,15.40%,-17.96%,-30.23%,-22.69%,75.95%,2.18,12.72,10.60,10.64,0.38%,CNH
W. P. Carey Inc,Real Estate,REIT - Diversified,USA,Large,NYSE,-,16.90B,25.53B,516.84M,1.76B,37.46,1.07,3.74 (4.92%),3.70 (4.88%),"Jun 30, 2026",-5.13% -2.79%,171.63%,199,"Jan 21, 1998",32.48,24.18,2.14,9.59,2.02,70.62,15.43,18.01,14.49,0.44,0.44,1.06,1.02,Yes / Yes,2.34,3.14,0.71,21.17%,6.64%,11.28%,-10.97% -4.13%,5.09% 7.26%,20.75%,9.86%,39.54%,10.89%,Jul 28 AMC,61.16% 5.54%,1.09%,-0.02%,79.62%,4.06%,2.91%,6.19%,3.07%,59.80%,50.53%,29.35%,5.04%,3.17%,8.25%,"

",222.74M,220.30M,4.36%,6.47,9.60M,76.97 -1.44%,61.09 24.18%,2.00%,1.82%,1.40,63.23,0.79,1.01,1.48M,"1,499,553",5.86%,-0.39%,4.07%,11.89%,17.87%,23.77%,12.52%,-0.11%,13.43%,2.50,78.08,75.12,75.86,0.99%,WPC
Essent Group Ltd,Financial,Insurance - Specialty,Bermuda,Mid,NYSE,RUT,6.15B,-,686.34M,1.25B,61.20,-,1.40 (2.10%),1.32 (1.98%),"Jun 01, 2026",12.97% 14.14%,17.98%,514,"Oct 31, 2013",9.50,8.87,1.88,4.90,1.09,-,7.51,-,-,-,3.58,0.09,0.09,Yes / Yes,7.02,7.52,1.76,3.69%,5.10%,4.72%,-3.69% 12.18%,7.26% 5.73%,2.64%,1.34%,7.64%,6.11%,May 08 BMO,8.29% 12.94%,3.75%,-4.64%,98.58%,-3.66%,9.29%,12.09%,11.08%,-,68.12%,54.73%,4.90%,9.20%,8.55%,"

",93.07M,88.70M,3.02%,3.24,2.68M,67.09 -0.57%,55.34 20.55%,2.48%,2.25%,1.44,68.45,0.76,0.57,828.13K,"474,838",3.65%,11.89%,9.58%,10.05%,2.61%,18.96%,37.26%,51.89%,181.48%,2.11,68.75,66.28,66.71,0.65%,ESNT
EOG Resources Inc,Energy,Oil & Gas E&P,USA,Large,NYSE,S&P 500,74.51B,78.97B,5.50B,23.55B,57.79,7.23,4.12 (2.95%),4.08 (2.92%),"Jul 17, 2026",-23.41% 21.61%,43.75%,3400,"Oct 04, 1989",13.76,9.71,0.68,3.16,2.42,19.36,18.79,6.39,3.35,1.53,1.72,0.27,0.26,Yes / Yes,10.17,14.41,4.95,63.10%,-13.05%,14.32%,-11.63% -,-8.54% 17.92%,-5.71%,0.31%,39.89%,15.63%,Aug 05 BMO,5.50% 11.91%,0.23%,-1.62%,97.51%,-1.26%,10.95%,18.19%,14.16%,40.88%,32.33%,23.34%,4.32%,3.04%,14.39%,"

",534.85M,531.38M,3.57%,5.03,18.96M,151.87 -7.89%,101.59 37.70%,2.28%,2.36%,3.63,58.20,0.26,1.13,3.77M,"4,240,280",4.32%,5.94%,4.34%,26.32%,33.22%,18.12%,19.38%,107.36%,84.56%,2.14,158.21,138.46,139.89,1.03%,EOG
CNX Resources Corp,Energy,Oil & Gas E&P,USA,Mid,NYSE,RUT,4.71B,7.24B,1.18B,2.31B,32.59,0.04,-,-,"Feb 11, 2016",- -,0.00%,390,"Apr 26, 1999",4.63,7.90,0.33,2.03,1.02,761.87,8.45,4.65,3.13,0.46,0.49,0.55,0.49,Yes / Yes,7.19,4.21,0.60,15.32%,43.83%,23.74%,- -,-18.26% 14.56%,519.72%,38.39%,262.79%,28.26%,Jul 30 BMO,26.84% 37.17%,4.03%,-1.70%,98.16%,1.79%,12.97%,28.08%,17.08%,50.03%,42.09%,50.93%,0.22%,-2.22%,-9.28%,"

",141.94M,135.78M,12.07%,8.72,16.38M,43.62 -23.70%,27.72 20.06%,2.47%,2.54%,0.88,48.63,0.60,0.82,1.88M,"1,535,838",4.03%,-0.36%,-16.30%,-7.50%,-9.49%,-2.35%,86.65%,165.18%,132.11%,3.20,38.92,33.46,33.28,-0.54%,CNX
Ford Motor Co,Consumer Cyclical,Auto Manufacturers,USA,Large,NYSE,S&P 500,56.70B,185.76B,-6.11B,189.86B,8.86,7.65,0.60 (4.22%),0.60 (4.22%),"May 12, 2026",14.47% 37.97%,-,169000,"Jun 01, 1972",-,7.80,0.33,0.30,1.61,1.86,5.94,19.39,0.98,0.94,1.09,4.26,2.89,Yes / Yes,-1.41,1.83,0.36,53.05%,9.40%,23.86%,-60.92% -44.90%,5.82% 8.05%,-209.77%,3.82%,433.13%,6.38%,Jul 28 AMC,260.85% 1.38%,2.16%,0.18%,66.88%,-1.71%,-2.15%,-14.87%,-4.19%,7.81%,1.87%,-3.22%,2.35%,0.34%,7.69%,"

",4.15B,3.90B,2.66%,1.71,103.87M,17.78 -19.97%,10.68 33.24%,2.87%,3.16%,0.48,53.40,1.82,0.75,60.74M,"45,456,546",1.64%,-1.25%,14.39%,2.82%,8.46%,27.62%,4.11%,13.24%,14.85%,2.65,14.97,14.19,14.23,0.28%,F
Nabors Industries Ltd,Energy,Oil & Gas Drilling,Bermuda,Small,NYSE,RUT,1.24B,3.74B,199.71M,3.23B,38.45,33.85,-,-,"Mar 11, 2020",- -,0.00%,13900,"Jul 02, 1962",6.57,23.22,-,0.38,2.18,2.48,425.08,4.08,1.16,1.82,1.97,3.74,3.72,Yes / Yes,12.77,3.61,-1.30,-112.97%,260.13%,-22.83%,- -,6.27% 8.34%,191.63%,10.21%,-170.41%,6.43%,Jul 28 AMC,38.17% 1.85%,6.14%,0.71%,77.00%,-4.37%,4.25%,44.03%,7.47%,19.21%,8.24%,6.18%,1.96%,-9.42%,17.13%,"

",14.80M,13.89M,7.45%,3.31,1.03M,112.90 -25.70%,29.50 184.37%,4.03%,4.43%,3.98,46.61,1.00,0.68,312.96K,"213,978",2.19%,-8.02%,2.01%,32.21%,54.49%,165.56%,-23.82%,-6.24%,-82.72%,2.78,106.00,82.66,83.89,1.49%,NBR
Corteva Inc,Basic Materials,Agricultural Inputs,USA,Large,NYSE,S&P 500,58.39B,59.84B,1.16B,17.89B,36.36,3.20,0.74 (0.85%),0.72 (0.82%),"Jun 01, 2026",6.47% 6.13%,43.60%,21500,"May 24, 2019",51.27,21.04,1.82,3.26,2.40,27.25,28.54,14.95,3.35,1.03,1.47,0.14,0.07,Yes / Yes,1.70,4.15,2.22,12.28%,10.64%,11.54%,0.47% 12.11%,-0.10% 4.12%,3.72%,6.27%,12.56%,11.05%,Jul 30 AMC,27.74% 5.73%,0.15%,-0.82%,89.61%,0.90%,2.95%,5.15%,4.46%,44.14%,15.64%,6.50%,4.21%,8.02%,17.93%,"

",670.04M,667.84M,2.82%,4.92,18.82M,87.69 -0.44%,60.53 44.21%,2.44%,2.62%,2.09,65.66,0.56,0.99,3.83M,"3,783,116",1.89%,13.57%,7.57%,24.82%,30.24%,19.31%,59.92%,108.80%,-,1.88,89.80,86.65,87.30,0.75%,CTVA
Lilly(Eli) & Co,Healthcare,Drug Manufacturers - General,USA,Mega,NYSE,S&P 500,1110.42B,1148.50B,25.27B,72.25B,33.07,5.61,6.97 (0.59%),6.46 (0.55%),"Aug 14, 2026",15.24% 15.18%,26.14%,50000,"Jul 09, 1970",42.44,26.09,0.90,15.37,35.66,210.23,93.92,31.71,15.90,1.10,1.50,1.39,1.26,Yes / Yes,27.78,45.20,6.04,45.86%,28.01%,29.14%,49.25% 27.59%,31.69% 21.58%,130.02%,47.44%,169.45%,55.55%,Aug 05 BMO,22.64% 11.11%,10.05%,-0.02%,75.72%,-0.70%,24.54%,107.64%,35.82%,82.83%,47.30%,34.98%,0.38%,6.28%,17.06%,"

",943.50M,847.09M,1.10%,2.87,9.35M,1249.45 -5.63%,623.78 89.03%,2.91%,3.18%,38.13,54.85,0.51,0.85,3.26M,"2,757,674",-0.80%,5.04%,30.43%,9.86%,9.72%,54.84%,163.70%,407.23%,1369.85%,1.61,1306.96,1169.17,1179.11,0.85%,LLY
Universal Insurance Holdings Inc,Financial,Insurance - Property & Casualty,USA,Small,NYSE,RUT,1.09B,-,195.79M,1.60B,20.95,-,-,0.64 (1.64%),"Jul 31, 2026",0.00% 0.00%,10.13%,929,"Dec 16, 1992",5.76,8.28,-,0.68,1.86,-,3.15,-,-,-,1.12,0.17,0.17,Yes / Yes,6.76,4.70,1.61,-25.40%,1.62%,-,- 60.26%,9.47% 8.38%,198.87%,3.57%,30.78%,-0.33%,Jul 23 AMC,40.64% 5.29%,9.22%,-3.49%,76.80%,0.85%,8.53%,38.88%,28.58%,-,16.58%,12.22%,-4.61%,-0.83%,13.50%,"

",27.91M,25.34M,3.77%,4.32,0.96M,43.96 -11.49%,21.87 77.91%,4.22%,3.40%,1.46,45.11,0.73,1.01,221.16K,"223,975",-7.69%,3.21%,11.65%,31.10%,15.12%,55.53%,156.18%,194.22%,103.69%,3.00,44.00,38.22,38.91,1.81%,UVE
Rhythm Pharmaceuticals Inc,Healthcare,Biotechnology,USA,Mid,NASD,RUT,7.31B,7.20B,-207.84M,217.16M,1.80,4.97,-,-,-,- -,-,414,"Oct 05, 2017",-,-,-,33.67,59.36,21.47,-,-,33.15,3.89,4.17,1.85,1.76,Yes / Yes,-3.14,-0.77,-0.81,-0.77%,75.44%,-,3.66% -0.46%,100.23% -,-11.45%,58.67%,-3.59%,83.81%,May 05 BMO,-0.96% 7.77%,3.20%,-3.04%,106.05%,0.59%,-48.90%,-285.76%,-59.77%,89.25%,-90.89%,-95.71%,-2.20%,9.43%,7.91%,"

",68.45M,66.40M,14.56%,12.03,9.67M,122.20 -12.77%,74.50 43.09%,3.88%,4.49%,4.61,53.54,1.91,0.96,803.19K,"773,301",-1.66%,18.81%,20.99%,-5.95%,-0.41%,17.56%,535.28%,458.12%,-,1.12,139.73,106.09,106.60,0.48%,RYTM
America Movil SAB de CV ADR,Communication Services,Telecom Services,Mexico,Large,NYSE,-,80.40B,122.54B,4.74B,51.34B,6.81,0.93,0.64 (2.44%),0.59 (2.25%),"Jul 14, 2026",- -,-,177711,"Feb 07, 2001",16.72,12.52,0.71,1.57,3.86,28.16,11.42,5.92,2.39,0.67,0.72,2.01,1.63,Yes / Yes,1.57,2.10,0.48,25.44%,13.13%,17.71%,6.03% 16.72%,5.41% 4.70%,187.55%,9.51%,46.77%,18.64%,Apr 21 BMO,-17.01% 1.61%,0.00%,-,5.79%,86.61%,4.90%,24.28%,8.79%,43.37%,21.53%,9.23%,0.57%,0.06%,10.32%,"

",3.06B,3.06B,0.19%,4.24,5.95M,28.46 -7.70%,16.92 55.26%,2.14%,2.24%,0.63,51.99,0.60,0.79,1.40M,"1,108,487",1.00%,-1.90%,0.65%,27.90%,27.09%,51.32%,23.51%,75.71%,125.27%,1.89,28.96,26.14,26.27,0.50%,AMX
