Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Block Inc,Technology,Software - Infrastructure,USA,NYSE,S&P 500,32.62,2.10,12.47%,542.09M,9.54%,41.14B,14.56,4.72,-0.09%,524.39M,14.85%,41.92B,0.41,0.68,72.19%,4.47%,4.66%,1.31B,1.70,52.87%,-1.34%,2.78,-9.86%,24.19B,1.86,30.15%,3.42%,23.42M,5.50%,36.88,5.05,35.52%,6.01%,82.50 -16.76%,27.76%,13.61,16.97,- 36.61%,4.49%,44.27 55.12%,7.23%,-,12.08,11.33% 20.56%,42.26%,3.70%,4.15%,-73.19%,-,1.73,-54.57%,12.82%,2.77,379.20%,-,2.19,0.30%,5.40%,68.92,1.49,- -,2.20,-93.82%,11.96%,2.60,85.55,0.00%,0.40,3.65%,15.92%,0.42,67.97,10205,0.31,May 07 AMC,0.92%,8.43M,68.67,"Nov 19, 2015",Yes / Yes,-0.06% 0.61%,"

","3,512,862",1.03%,XYZ
Xylem Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,S&P 500,31.90,3.93,0.26%,243.58M,-3.24%,30.44B,20.65,6.06,-1.88%,242.50M,2.83%,31.74B,2.11,1.09,94.72%,2.02%,-10.62%,957.00M,3.37,8.14%,0.85%,2.40,-14.57%,9.03B,2.66,10.38%,5.61%,4.89M,-8.06%,47.13,20.58,9.78%,8.65%,154.27 -18.84%,14.67%,6.08,34.87,25.98% 22.83%,7.20%,107.04 16.97%,19.89%,1.55 (1.24%),16.83,17.68% 13.14%,38.34%,2.24%,2.46%,15.28%,1.63 (1.30%),3.52,7.18%,14.53%,3.13,196.14%,"Feb 24, 2026",1.28,5.40%,10.60%,50.64,1.76,10.06% 9.00%,1.62,2.85%,1.69%,1.16,157.38,40.79%,0.22,5.89%,-0.63%,0.95,125.19,22000,0.16,Apr 28 BMO,-8.83%,2.04M,125.21,"Oct 13, 2011",Yes / Yes,0.76% 1.07%,"

","1,932,050",0.02%,XYL
Twenty One Capital Inc,Financial,Shell Companies,USA,NYSE,-,22.48,0.34,60.48%,651.39M,15.06%,4.98B,-,-,0.00%,257.44M,3.95%,4.98B,-,-,3.43%,3.37%,-21.48%,4.35M,-,-,118.52%,5.74,-63.93%,0.00M,0.93,-,4.17%,8.68M,-12.79%,8.21,165887.32,-,4.22%,59.75 -87.21%,-27.92%,0.00,10818.74,-1844.63% -,4.14%,5.61 36.19%,-,-,-,- -,-,5.14%,6.12%,-,-,-,1946.99%,-,0.43,-,-,0.13,-,-,64.24,-,- -,0.13,331.72%,13.26%,-2.66,-,-,0.01,-,16.30%,1.06,7.40,3,0.00,-,-52.27%,1.51M,7.64,"Aug 13, 2024",Yes / Yes,- -,"

","1,608,633",3.24%,XXI
DENTSPLY Sirona Inc,Healthcare,Medical Instruments & Supplies,USA,NASD,-,-,-3.00,0.66%,199.60M,1.94%,2.41B,7.80,1.55,-0.22%,198.44M,-1.06%,4.56B,3.68,0.28,107.03%,10.33%,-2.11%,-598.00M,0.66,-10.75%,-3.35%,4.47,-3.05%,3.68B,1.80,8.53%,-10.70%,20.51M,5.77%,6.71,7.41,2.12%,-36.45%,17.18 -29.63%,-4.43%,1.63,23.22,12.05% -51.27%,-17.35%,9.85 22.74%,-70.62%,-,7.53,-2.10% 1.95%,50.00%,2.94%,4.03%,-81.52%,0.48 (3.97%),1.24,34.18%,6.88%,0.50,-79.88%,"Dec 26, 2025",1.03,-2.98%,-16.25%,52.26,2.82,8.58% 9.86%,1.51,66.18%,3.68%,0.98,13.96,-,1.84,6.19%,-2.38%,0.56,12.05,14000,1.57,Feb 26 AMC,-5.95%,4.59M,12.09,"Aug 12, 1987",Yes / Yes,-2.70% 3.76%,"

","2,555,800",0.33%,XRAY
Expro Group Holdings N.V,Energy,Oil & Gas Equipment & Services,USA,NYSE,RUT,36.08,0.45,0.81%,113.56M,-3.54%,1.83B,12.63,1.27,0.00%,112.84M,-5.07%,1.80B,0.22,0.12,102.77%,5.95%,-0.98%,51.69M,1.14,133.33%,2.37%,5.83,30.26%,1.61B,1.19,21.43%,2.17%,6.71M,20.60%,13.51,9.28,58.45%,3.42%,18.73 -14.04%,93.28%,1.74,18.73,- -,3.07%,7.57 112.68%,-15.08%,-,5.85,7.90% 18.94%,11.94%,2.83%,4.19%,-19.90%,-,1.12,0.81%,7.21%,0.71,-83.58%,"Aug 29, 2017",1.79,-6.17%,3.22%,42.48,2.83,- -,2.16,-74.31%,-5.46%,0.94,17.60,0.00%,0.11,-12.53%,-4.79%,1.66,16.16,8500,0.10,Feb 19 BMO,17.40%,1.15M,16.10,"Aug 09, 2013",Yes / Yes,-80.77% -6.96%,"

","1,913,017",-0.37%,XPRO
XPO Inc,Industrials,Trucking,USA,NYSE,-,83.98,2.64,2.94%,117.00M,4.91%,26.02B,38.21,5.81,0.00%,113.70M,17.93%,29.80B,1.63,0.88,106.29%,5.53%,47.92%,316.00M,3.19,21.14%,-0.99%,3.53,71.63%,8.16B,13.96,28.64%,3.97%,6.29M,63.43%,15.91,83.94,23.39%,18.26%,220.50 0.73%,137.59%,2.65,79.09,9.29% -,5.52%,91.66 142.33%,567.03%,-,23.80,1.86% -4.37%,12.00%,3.21%,3.76%,368.64%,-,3.65,-19.66%,8.95%,8.52,1891.92%,-,1.05,1.05%,3.87%,69.49,1.86,- -,1.05,-21.71%,11.25%,1.94,211.05,0.00%,2.20,4.69%,11.68%,1.21,210.33,22500,2.08,Apr 30 BMO,46.82%,1.78M,222.12,"Jul 26, 2002",Yes / Yes,15.21% 2.84%,"

","2,151,836",5.61%,XPO
XPeng Inc ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-0.17,0.53%,781.01M,5.55%,14.25B,70.20,0.26,0.00%,776.90M,-4.75%,14.03B,-,-0.13,13.26%,6.07%,-11.32%,-156.47M,1.33,67.62%,-0.50%,7.45,-14.28%,10.69B,4.12,556.41%,-1.20%,47.19M,-10.01%,4.43,2.56,-,-3.63%,28.24 -35.36%,-2.46%,7.13,-,52.82% 27.62%,-2.61%,15.38 18.66%,83.97%,-,-,38.84% 66.00%,18.89%,3.36%,3.63%,-40.98%,-,1.31,80.63%,-5.74%,0.75,-,-,0.91,88.10%,-1.46%,53.52,1.72,- -,1.09,128.68%,2.74%,1.23,23.09,-,1.23,40.10%,2.09%,1.09,17.66,-,0.38,Mar 20 BMO,-8.72%,6.34M,18.25,"Aug 27, 2020",Yes / Yes,4042.86% 3.80%,"

","6,882,951",3.34%,XPEV
XPEL Inc,Consumer Cyclical,Auto Parts,USA,NASD,RUT,25.47,1.85,9.36%,27.60M,1.23%,1.30B,16.73,2.81,0.00%,25.02M,25.56%,1.28B,0.56,0.36,77.68%,8.46%,-11.76%,51.23M,2.73,14.77%,-0.28%,7.77,37.92%,476.20M,4.63,32.50%,14.93%,2.12M,-5.71%,10.15,25.54,29.79%,20.26%,55.91 -15.83%,81.98%,1.84,20.64,7.29% 22.82%,17.25%,24.99 88.32%,-34.65%,-,16.81,13.70% 24.54%,42.21%,3.23%,4.00%,-22.55%,-,2.68,12.53%,13.16%,1.84,4559.41%,-,1.52,13.27%,10.76%,63.94,1.00,- -,3.25,50.58%,8.91%,1.14,55.33,0.00%,0.08,13.71%,4.68%,0.61,46.21,1337,0.06,Feb 25 BMO,12.55%,272.35K,47.06,"Oct 19, 2006",Yes / Yes,7.45% -2.20%,"

","167,373",1.84%,XPEL
XP Inc,Financial,Capital Markets,Brazil,NASD,-,12.78,1.65,23.93%,415.37M,6.10%,11.13B,8.59,2.46,0.00%,400.86M,10.98%,24.81B,0.68,0.50,62.57%,4.04%,21.80%,926.34M,3.34,9.38%,0.34%,2.33,31.67%,3.34B,2.55,14.32%,1.44%,16.20M,29.02%,8.28,5.89,12.66%,24.57%,23.13 -8.69%,54.50%,3.59,1.18,12.04% 19.21%,18.86%,13.56 55.75%,52.27%,1.05 (4.98%),21.55,7.90% 15.03%,68.99%,4.24%,4.33%,-45.67%,0.18 (0.85%),7.44,13.50%,32.39%,0.98,-,"Dec 10, 2025",0.28,3.19%,27.77%,60.36,1.31,- -,0.26,23.52%,9.23%,1.28,25.52,0.01%,3.62,20.27%,6.46%,0.52,20.80,-,0.14,Feb 12 AMC,15.05%,6.96M,21.12,"Dec 11, 2019",Yes / Yes,2.59% 3.65%,"

","3,638,334",1.54%,XP
Exxon Mobil Corp,Energy,Oil & Gas Integrated,USA,NYSE,S&P 500,22.70,6.69,0.21%,4.18B,-1.97%,633.26B,15.61,9.73,-0.20%,4.16B,-4.30%,678.36B,1.03,1.22,66.95%,1.28%,16.73%,28.84B,1.96,33.47%,-0.00%,2.31,35.35%,323.40B,2.45,4.34%,6.39%,53.20M,26.29%,62.07,59.29,15.13%,11.03%,176.41 -13.85%,45.87%,2.56,26.82,-20.34% -,9.66%,101.18 50.20%,30.96%,4.15 (2.73%),11.41,-6.83% 12.70%,21.56%,2.24%,3.03%,168.23%,4.04 (2.66%),2.10,-14.98%,10.34%,5.05,78.86%,"Feb 12, 2026",0.79,-4.86%,8.92%,43.10,2.29,4.06% 2.82%,1.15,-11.04%,-5.03%,0.20,162.92,59.70%,0.19,-1.81%,-1.78%,0.66,149.01,58000,0.15,Jan 30 BMO,20.84%,22.99M,151.98,"Jan 01, 1920",Yes / Yes,0.61% 2.08%,"

","15,160,541",1.99%,XOM
Xanadu Quantum Technologies Ltd,Technology,Software - Infrastructure,Canada,NASD,-,273.16,0.12,-,22.64M,327.06%,1.41B,-,-,-,20.68M,281.66%,1.41B,-,-,89.25%,1.67%,191.44%,3.58M,-,-,-,0.49,215.65%,0.00M,4.53,-,-,0.35M,203.34%,7.21,5237.41,-,-,28.25 15.65%,-,0.01,-,- -,1.66%,6.97 368.62%,-,-,-,- -,-,45.79%,23.41%,-,-,-,-,-,3.41,-,-,0.27,-,-,89.49,-,- -,0.27,1977.78%,199.48%,-,-,0.00%,0.00,-,211.13%,23.78,25.18,3,0.00,Apr 09 AMC,207.90%,704.28K,32.67,"May 19, 2025",No / No,- -,"

","16,749,414",29.75%,XNDU
Xometry Inc,Industrials,Industrial Distribution,USA,NASD,RUT,-,-1.22,15.65%,49.84M,15.53%,2.43B,40.39,1.16,-1.91%,43.72M,21.02%,2.55B,0.67,0.09,96.81%,10.65%,-26.16%,-61.74M,3.54,76.61%,2.74%,4.45,-2.72%,686.63M,8.74,73.14%,-8.75%,4.66M,-21.09%,5.37,11.10,60.37%,-20.93%,73.87 -36.47%,114.68%,4.23,-,10.17% -6.20%,-10.07%,20.95 123.96%,204.94%,-,-,21.70% 37.17%,36.56%,6.30%,6.38%,-,-,3.72,-18.29%,-5.93%,3.00,-,-,3.71,25.87%,-8.99%,58.72,1.89,- -,3.76,15.55%,12.49%,0.91,62.62,-,1.23,29.52%,0.87%,0.70,46.00,1174,1.22,Feb 24 BMO,-7.07%,1.05M,46.93,"Jun 30, 2021",Yes / Yes,31.47% 4.90%,"

","730,905",2.02%,XMTR
XPLR Infrastructure LP,Utilities,Utilities - Renewable,USA,NYSE,-,-,-0.29,8.11%,94.00M,-0.69%,1.95B,11.77,0.86,0.00%,86.34M,-5.06%,14.85B,-,-0.18,55.87%,5.00%,0.10%,-27.00M,1.65,1411.32%,0.91%,3.69,-2.03%,1.19B,0.30,-6.13%,-0.12%,4.31M,1.40%,33.94,1.91,-,-0.75%,11.43 -11.29%,16.55%,5.30,21.72,- 18.00%,-0.31%,7.92 28.00%,-83.30%,-,21.07,7.10% 5.31%,10.52%,1.86%,2.54%,-86.36%,-,12.50,-201.77%,4.97%,0.28,-62.21%,-,0.84,-1.98%,-2.27%,45.45,3.18,- -,0.91,128.56%,-1.45%,0.87,11.98,-,1.95,-14.63%,-2.36%,0.77,10.32,-,1.71,Feb 10 BMO,2.37%,1.17M,10.14,"Jun 27, 2014",Yes / Yes,-22.96% -42.47%,"

","894,566",-1.74%,XIFR
Xenia Hotels & Resorts Inc,Real Estate,REIT - Hotel & Motel,USA,NYSE,RUT,25.07,0.63,1.13%,92.15M,1.48%,1.46B,35.16,0.45,-16.27%,91.11M,9.10%,2.72B,-,0.18,115.68%,5.62%,8.28%,62.51M,1.35,-47.66%,-2.08%,7.28,23.50%,1.08B,1.29,34.33%,2.24%,5.12M,11.88%,12.31,6.54,-,5.31%,16.48 -4.00%,62.76%,2.42,16.23,9.80% -,2.49%,9.61 64.62%,23.30%,0.58 (3.67%),11.43,2.63% 23.87%,13.59%,2.33%,2.55%,-15.40%,0.56 (3.54%),2.52,310.82%,9.92%,0.42,1.22%,"Mar 31, 2026",1.54,3.80%,5.80%,59.19,2.00,40.95% 14.87%,1.54,987.50%,4.64%,1.19,16.40,86.93%,1.26,1.42%,3.72%,0.80,15.96,42,1.21,May 01 BMO,11.76%,703.71K,15.82,"Feb 04, 2015",Yes / Yes,100.00% 0.31%,"

","563,289",-0.88%,XHR
Xeris Biopharma Holdings Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.01,7.16%,166.22M,1.83%,1.06B,17.41,0.35,-2.56%,160.09M,9.09%,1.20B,-,0.00,58.74%,10.25%,-19.26%,0.55M,3.62,3641.81%,2.24%,9.08,-24.63%,291.85M,74.31,192.86%,0.15%,16.41M,-22.04%,0.08,9.50,-,-,10.08 -39.29%,50.00%,0.64,37.78,- -,0.21%,3.95 54.94%,182.03%,-,31.99,38.33% 70.20%,81.70%,3.75%,4.37%,56.52%,-,4.12,99.47%,8.53%,0.27,-,-,1.57,43.72%,0.19%,55.15,1.43,- -,2.19,279.30%,5.76%,0.82,11.14,0.00%,18.85,42.78%,-0.04%,0.79,6.20,435,18.40,Mar 02 BMO,-12.54%,1.81M,6.12,"Jun 21, 2018",Yes / Yes,191.26% 4.39%,"

","1,422,148",-1.29%,XERS
Xenon Pharmaceuticals Inc,Healthcare,Biotechnology,Canada,NASD,RUT,-,-4.36,3.52%,95.43M,-0.27%,5.58B,-,-4.65,-9.73%,92.07M,5.85%,5.03B,-,-1.18,86.45%,5.27%,40.52%,-345.91M,743.44,-9.81%,0.19%,3.55,44.02%,7.50M,8.04,2.88%,-33.77%,4.85M,30.37%,7.27,10.16,12.45%,-51.76%,63.95 -8.63%,72.97%,5.75,-,-28.36% -40.02%,-58.81%,28.19 107.27%,64.13%,-,-,-7.36% -25.26%,66.09%,2.62%,3.23%,197.66%,-,671.31,-44.99%,-4974.27%,2.12,683.24%,-,13.42,-,-4612.13%,62.29,1.05,- -,13.42,-56.77%,2.96%,0.72,79.24,-,0.01,-,15.36%,0.71,58.88,370,0.01,Feb 26 AMC,39.28%,1.37M,58.43,"Nov 05, 2014",Yes / Yes,-9.94% -,"

","976,854",-0.76%,XENE
"Xcel Energy, Inc",Utilities,Utilities - Regulated Electric,USA,NASD,"NDX, S&P 500",23.68,3.42,0.21%,623.60M,-2.08%,50.57B,17.87,4.53,-1.26%,622.59M,-0.44%,86.21B,1.91,0.93,89.74%,4.84%,6.36%,2.02B,3.45,8.35%,1.63%,6.24,0.25%,14.67B,2.14,10.13%,2.57%,30.11M,9.73%,37.86,115.18,9.37%,9.36%,84.23 -3.78%,17.29%,0.70,-,2.58% 4.20%,3.51%,65.21 24.29%,15.55%,2.40 (2.96%),14.40,-1.36% 4.94%,24.47%,1.86%,1.92%,15.18%,2.30 (2.84%),5.88,-0.01%,19.79%,1.58,98.51%,"Mar 13, 2026",0.60,8.94%,13.75%,53.70,1.48,5.35% 5.80%,0.71,17.90%,1.85%,0.40,91.00,66.55%,1.53,13.78%,0.85%,1.40,78.65,11534,1.44,Apr 30 BMO,5.60%,4.83M,81.05,"Feb 28, 1949",Yes / Yes,-0.17% -1.81%,"

","6,747,054",3.05%,XEL
Wynn Resorts Ltd,Consumer Cyclical,Resorts & Casinos,USA,NASD,S&P 500,34.00,3.14,27.72%,103.99M,1.84%,11.14B,19.02,5.62,0.00%,75.37M,3.38%,20.61B,1.06,1.26,66.61%,10.84%,-8.61%,327.33M,1.56,23.36%,-0.49%,4.71,-8.00%,7.14B,-,8.63%,2.44%,8.17M,-11.23%,-2.65,5.39,17.89%,-,134.72 -20.71%,44.88%,19.80,16.09,- -,2.74%,72.65 47.03%,-3.76%,0.99 (0.93%),11.60,23.86% 27.77%,32.73%,2.17%,2.99%,-16.07%,1.00 (0.94%),2.89,-30.95%,16.21%,3.39,9.37%,"Feb 23, 2026",1.58,0.14%,4.59%,56.83,1.18,- 0.00%,1.63,-59.12%,4.34%,1.03,142.22,31.85%,-,1.48%,0.93%,0.85,106.84,28500,-,May 07 AMC,-7.60%,1.73M,106.82,"Oct 25, 2002",Yes / Yes,-20.59% 0.73%,"

","1,466,230",-0.02%,WYNN
Weyerhaeuser Co,Real Estate,REIT - Specialty,USA,NYSE,S&P 500,54.41,0.45,0.51%,720.53M,-1.85%,17.56B,35.07,0.69,-1.94%,716.99M,1.12%,22.81B,0.46,0.05,91.05%,2.86%,-8.49%,324.00M,2.54,49.89%,1.72%,3.33,1.92%,6.91B,1.86,131.73%,1.95%,20.50M,2.83%,13.08,37.67,76.16%,3.38%,27.86 -12.56%,-4.81%,0.65,-,-43.86% -15.92%,2.22%,21.16 15.15%,-21.29%,0.84 (3.46%),21.02,-12.15% -1.72%,14.84%,2.05%,2.30%,-32.87%,0.84 (3.45%),3.30,-17.56%,6.53%,0.58,-16.81%,"Mar 10, 2026",0.83,-3.07%,4.69%,50.26,1.77,5.27% 10.49%,1.29,-7.91%,1.22%,0.93,31.55,187.58%,0.61,-9.78%,-1.47%,1.06,24.21,9517,0.55,Apr 30 AMC,-0.98%,6.16M,24.36,"Dec 06, 1963",Yes / Yes,30.77% -1.78%,"

","6,502,980",0.62%,WY
"Wolverine World Wide, Inc",Consumer Cyclical,Footwear & Accessories,USA,NYSE,RUT,15.66,1.13,2.01%,81.19M,2.91%,1.45B,10.51,1.68,1.34%,80.33M,6.51%,2.02B,0.69,0.22,101.37%,8.43%,-4.28%,92.00M,0.77,7.86%,-8.61%,5.35,-31.45%,1.87B,3.52,16.34%,5.45%,6.77M,-2.59%,5.03,7.03,15.13%,25.72%,32.80 -46.10%,67.74%,2.52,11.92,- -,8.68%,10.45 69.11%,4.49%,0.40 (2.27%),11.14,-11.29% 0.91%,46.89%,3.06%,3.96%,-55.24%,0.40 (2.26%),1.08,99.47%,7.94%,0.72,-4.43%,"Apr 01, 2026",0.87,6.80%,4.91%,59.95,2.00,0.00% 0.00%,1.40,27.08%,6.51%,1.84,23.20,35.10%,1.87,4.61%,3.18%,0.74,17.65,3050,1.60,Feb 26 BMO,-16.55%,1.27M,17.68,"Jul 20, 1965",Yes / Yes,3.12% 1.33%,"

","935,311",0.17%,WWW
Woodward Inc,Industrials,Aerospace & Defense,USA,NASD,-,47.21,7.94,0.40%,59.76M,-4.49%,22.35B,36.65,10.23,-24.39%,59.38M,2.09%,22.81B,1.80,2.10,89.46%,1.15%,13.18%,488.74M,5.90,27.31%,-2.53%,1.03,46.83%,3.79B,8.66,16.61%,10.84%,0.68M,24.01%,43.30,49.20,20.41%,20.38%,407.00 -7.88%,121.08%,7.62,54.55,38.38% 13.95%,15.95%,162.85 130.23%,304.35%,1.22 (0.33%),31.96,14.40% 7.41%,27.93%,3.69%,3.68%,203.15%,1.16 (0.31%),6.02,32.48%,15.81%,14.99,612.89%,"Feb 19, 2026",1.36,14.52%,12.89%,48.69,1.57,13.80% 16.59%,2.05,52.42%,0.26%,1.00,428.45,15.57%,0.35,28.95%,-1.27%,1.17,393.11,10200,0.18,Apr 29 AMC,25.54%,661.62K,374.91,"May 31, 1996",Yes / Yes,31.61% 11.95%,"

","776,293",-4.63%,WWD
Wave Life Sciences Ltd,Healthcare,Biotechnology,Singapore,NASD,RUT,-,-1.21,16.25%,187.66M,2.23%,1.38B,-,-1.44,42.64%,157.66M,-41.25%,801.60M,-,-0.32,90.42%,8.38%,-49.55%,-204.38M,32.25,-12.77%,16.48%,3.18,-7.22%,42.73M,2.65,-5.52%,-41.26%,13.21M,-56.94%,2.76,2.29,-0.44%,-54.97%,21.73 -66.31%,25.34%,3.20,-,16.10% 20.52%,-38.16%,5.02 45.82%,63.03%,-,-,127.08% 16.31%,79.28%,4.62%,7.76%,16.75%,-,18.76,-54.80%,-504.09%,0.75,-43.12%,-,6.47,-60.55%,-478.33%,33.42,1.06,- -,6.47,-273.85%,-11.36%,-1.31,27.33,-,0.03,-79.41%,-35.33%,0.72,7.59,317,0.02,Feb 26 BMO,-28.31%,4.16M,7.32,"Nov 11, 2015",Yes / Yes,-9.73% 7.39%,"

","2,998,475",-3.56%,WVE
TeraWulf Inc,Financial,Capital Markets,USA,NASD,RUT,-,-1.66,35.38%,395.60M,1.47%,8.19B,1351.29,0.01,-0.57%,274.02M,20.39%,9.93B,34.45,-0.18,70.37%,35.89%,35.89%,-661.42M,48.61,55.42%,20.75%,2.96,24.90%,168.46M,54.39,101.93%,-17.98%,98.36M,68.06%,0.36,2.37,39.23%,-343.69%,20.98 -7.96%,739.57%,8.15,-,-26.20% -49.56%,-13.79%,2.19 781.74%,1240.97%,-,-,123.78% 65.83%,-1.67%,7.33%,8.16%,136.93%,-,58.93,-719.03%,-100.21%,1.44,95.86%,"Dec 18, 2012",2.00,20.28%,-392.64%,61.70,1.06,- -,2.00,-322.72%,15.18%,3.84,25.35,-,37.00,2.43%,20.72%,1.15,19.67,141,33.16,Feb 26 AMC,57.74%,33.20M,19.31,"Apr 05, 1994",Yes / Yes,-123.92% -19.45%,"

","38,063,731",-1.83%,WULF
Western Union Company,Financial,Credit Services,USA,NYSE,-,6.10,1.53,0.69%,315.70M,3.33%,2.91B,4.82,1.93,0.46%,311.30M,0.54%,4.78B,0.78,0.39,107.19%,15.14%,-1.06%,499.60M,0.72,2.77%,5.61%,5.45,12.32%,4.04B,3.07,7.23%,5.99%,47.12M,-0.11%,3.03,2.36,6.15%,51.86%,10.36 -10.27%,-4.62%,3.94,5.77,-13.36% -3.18%,16.96%,7.85 18.47%,-16.14%,0.92 (9.93%),5.12,-3.31% -3.48%,32.79%,2.52%,2.80%,-64.08%,0.94 (10.11%),1.18,-44.41%,19.02%,0.26,-53.48%,"Mar 17, 2026",0.26,-3.86%,12.36%,56.59,3.71,0.00% 0.87%,0.26,-68.40%,3.89%,0.54,9.00,61.64%,3.24,-4.80%,-0.70%,0.67,9.16,9600,2.08,Apr 24 BMO,4.73%,8.65M,9.30,"Sep 20, 2006",Yes / Yes,3.97% -3.47%,"

","5,810,982",1.53%,WU
Willis Towers Watson Public Limited Co,Financial,Insurance Brokers,United Kingdom,NASD,S&P 500,18.13,16.32,0.41%,95.08M,2.77%,27.97B,13.24,22.34,0.19%,94.15M,2.06%,31.76B,0.92,3.66,100.42%,2.94%,-9.86%,1.60B,2.88,14.87%,2.32%,3.45,-13.83%,9.71B,3.53,13.85%,5.61%,2.77M,-9.97%,83.89,8.76,14.39%,20.17%,352.79 -16.14%,-8.90%,33.77,18.09,19.31% 16.17%,11.30%,273.59 8.13%,24.58%,3.81 (1.29%),11.82,3.10% 2.43%,81.20%,3.03%,2.40%,23.06%,3.72 (1.26%),3.27,1988.18%,23.35%,7.45,149.75%,"Mar 31, 2026",1.20,-2.22%,16.53%,54.64,1.88,3.91% 6.00%,1.20,-37.97%,2.37%,0.57,363.45,22.70%,0.87,-3.26%,0.38%,0.73,292.15,46900,0.78,Apr 30 BMO,-6.93%,801.91K,295.83,"Jun 12, 2001",Yes / Yes,2.02% 2.91%,"

","587,528",1.26%,WTW
Select Water Solutions Inc,Energy,Oil & Gas Equipment & Services,USA,NYSE,RUT,74.79,0.21,12.38%,121.84M,2.05%,2.13B,24.45,0.63,-17.96%,106.76M,5.68%,2.59B,0.73,0.07,78.47%,5.32%,32.45%,21.22M,1.51,-8.21%,1.49%,3.62,52.77%,1.41B,2.01,57.59%,1.43%,5.68M,46.67%,7.68,117.83,33.54%,2.65%,16.00 -3.56%,87.26%,0.13,-,-25.88% -,1.91%,7.20 114.31%,105.19%,0.28 (1.81%),11.69,0.48% 18.39%,14.00%,3.73%,4.18%,214.90%,0.28 (1.81%),1.84,-31.61%,2.95%,0.61,-,"Feb 06, 2026",1.42,-3.08%,1.51%,60.81,1.00,77.58% -,1.57,79.14%,2.47%,0.93,18.00,136.52%,0.44,-0.73%,9.21%,0.86,14.99,3300,0.38,Feb 17 AMC,37.91%,1.57M,15.43,"Apr 21, 2017",Yes / Yes,81.21% 7.73%,"

","1,351,668",2.94%,WTTR
"Watts Water Technologies, Inc",Industrials,Specialty Industrial Machinery,USA,NYSE,RUT,29.46,10.17,18.87%,27.43M,-1.46%,9.99B,23.56,12.72,-0.76%,27.05M,-0.50%,9.88B,2.49,2.68,81.33%,2.58%,3.23%,340.80M,4.10,10.61%,-0.61%,3.53,9.18%,2.44B,4.93,8.73%,12.91%,0.70M,8.60%,60.81,24.65,9.46%,18.25%,345.17 -13.16%,51.82%,12.16,28.05,10.77% 24.79%,14.78%,191.20 56.77%,87.23%,1.82 (0.61%),18.62,7.20% 10.08%,49.39%,2.16%,2.55%,148.67%,2.08 (0.69%),4.05,16.95%,19.35%,8.03,438.25%,"Feb 27, 2026",1.49,8.27%,13.98%,49.17,2.77,19.71% 16.68%,2.51,24.00%,1.36%,1.24,333.67,19.56%,0.14,15.67%,-2.88%,1.27,303.66,5700,0.14,May 06 AMC,5.73%,197.42K,299.75,"Aug 21, 1986",Yes / Yes,11.97% 2.47%,"

","250,265",-1.29%,WTS
Essential Utilities Inc,Utilities,Utilities - Regulated Water,USA,NYSE,-,17.54,2.21,0.31%,283.08M,-5.70%,10.97B,16.12,2.40,0.00%,282.44M,-5.14%,19.25B,3.30,1.04,81.56%,1.79%,-2.52%,616.37M,4.43,2.74%,-1.74%,2.02,-3.08%,2.47B,1.60,6.27%,3.21%,5.07M,0.94%,24.22,315.40,4.89%,9.44%,42.37 -8.61%,-3.32%,0.12,-,7.47% 14.45%,4.11%,36.32 6.61%,-10.35%,1.41 (3.64%),14.38,2.65% 11.09%,40.96%,1.95%,2.11%,-18.04%,1.36 (3.50%),7.78,1.74%,37.22%,0.91,21.30%,"May 12, 2026",0.65,18.62%,24.91%,39.47,3.12,6.48% 6.68%,0.80,-30.32%,-3.64%,0.71,41.25,60.83%,1.21,15.67%,-2.58%,1.04,38.58,3303,1.19,Feb 25 AMC,-0.72%,2.51M,38.72,"Jul 26, 1971",Yes / Yes,13.23% 14.31%,"

","2,609,331",0.36%,WTRG
