Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Xylem Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,S&P 500,30.47,3.93,0.26%,243.58M,-2.23%,29.08B,19.72,6.07,-1.88%,242.50M,-6.68%,30.38B,2.01,1.08,94.75%,1.99%,-13.48%,957.00M,3.22,8.25%,0.57%,2.89,-14.99%,9.03B,2.54,10.29%,5.61%,4.84M,-12.16%,47.13,19.67,9.83%,8.65%,154.27 -22.46%,-1.08%,6.08,33.32,25.98% 22.83%,7.20%,100.47 19.05%,26.27%,1.55 (1.30%),16.11,17.68% 13.14%,38.34%,2.08%,2.23%,14.83%,1.63 (1.36%),3.37,7.18%,14.53%,3.15,203.07%,"Feb 24, 2026",1.28,5.40%,10.60%,32.59,1.76,10.06% 9.00%,1.62,2.85%,-4.64%,1.18,160.62,40.79%,0.22,5.89%,-10.02%,1.26,121.76,22000,0.16,Feb 10 BMO,-13.14%,1.67M,119.62,"Oct 13, 2011",Yes / Yes,0.76% 1.07%,"

","2,104,063",-1.76%,XYL
Twenty One Capital Inc,Financial,Shell Companies,USA,NYSE,-,20.66,0.34,60.48%,651.39M,-0.28%,2.14B,-,-,0.00%,257.44M,9.35%,2.14B,-,-,3.41%,1.13%,-36.87%,4.35M,-,-,111.49%,2.50,-66.96%,0.00M,0.85,-,4.17%,2.91M,-19.86%,8.21,71333.07,-,4.22%,59.75 -88.25%,-32.50%,0.00,4652.16,- -,4.14%,5.61 25.13%,-,-,-,- -,-,4.96%,6.17%,-,-,-,1946.99%,-,0.47,-,-,0.13,-,-,51.70,-,- -,0.13,331.72%,7.46%,-4.34,-,0.00%,0.01,-,-4.31%,1.38,7.35,2,0.00,-,-62.87%,1.16M,7.02,"Aug 13, 2024",Yes / Yes,- -,"

","1,603,150",-4.49%,XXI
DENTSPLY Sirona Inc,Healthcare,Medical Instruments & Supplies,USA,NASD,-,-,-3.00,0.66%,199.60M,-8.96%,2.32B,7.46,1.55,-0.22%,198.44M,-6.83%,4.46B,2.94,0.30,102.20%,6.53%,1.67%,-598.00M,0.63,-10.45%,-3.34%,2.76,-14.90%,3.68B,1.73,8.42%,-10.70%,12.97M,1.40%,6.71,7.10,2.54%,-36.45%,17.18 -32.54%,-26.37%,1.63,22.26,12.05% -51.27%,-17.35%,9.85 17.66%,-68.57%,-,7.37,-2.10% 1.95%,50.00%,5.47%,5.48%,-81.62%,0.64 (5.52%),1.21,34.18%,6.88%,0.67,-80.91%,"Dec 26, 2025",1.03,-2.98%,-16.25%,40.14,2.59,8.58% 9.86%,1.51,66.18%,-9.15%,0.96,14.50,-,1.84,6.19%,-8.75%,0.75,12.22,14000,1.57,Feb 26 AMC,-12.68%,4.70M,11.59,"Aug 12, 1987",Yes / Yes,-2.70% 3.76%,"

","3,547,826",-5.16%,XRAY
Expro Group Holdings N.V,Energy,Oil & Gas Equipment & Services,USA,NYSE,RUT,36.93,0.45,0.81%,113.56M,-2.94%,1.87B,10.17,1.62,0.00%,112.84M,1.04%,1.85B,0.17,0.13,102.20%,5.81%,19.59%,51.69M,1.17,193.33%,2.62%,5.61,34.53%,1.61B,1.22,22.73%,2.17%,6.56M,23.45%,13.51,9.49,60.20%,3.42%,18.73 -12.01%,55.77%,1.74,19.17,- -,3.07%,6.70 146.15%,-7.00%,-,5.99,7.90% 18.94%,11.94%,4.37%,5.58%,-33.17%,-,1.15,0.81%,7.21%,0.82,-82.39%,"Aug 29, 2017",1.79,-6.17%,3.22%,48.33,3.20,- -,2.16,-74.31%,-3.43%,0.99,17.25,0.00%,0.11,-12.53%,0.95%,0.98,16.96,8500,0.10,Feb 19 BMO,27.68%,1.17M,16.48,"Aug 09, 2013",Yes / Yes,-80.77% -6.96%,"

","1,143,494",-2.83%,XPRO
XPO Inc,Industrials,Trucking,USA,NYSE,-,71.73,2.64,2.94%,117.00M,-2.16%,22.23B,32.81,5.78,0.00%,113.70M,-6.14%,26.01B,1.34,0.88,106.34%,5.99%,29.34%,316.00M,2.73,19.97%,-0.84%,3.83,40.12%,8.16B,11.93,29.22%,3.97%,6.81M,39.59%,15.91,71.69,24.44%,18.26%,220.50 -13.96%,73.90%,2.65,67.55,9.29% -,5.52%,85.06 123.04%,495.29%,-,20.77,1.86% -4.37%,12.00%,4.16%,4.46%,334.57%,-,3.19,-19.66%,8.95%,9.25,1627.60%,-,1.05,1.05%,3.87%,48.93,1.86,- -,1.05,-21.71%,-4.75%,2.02,207.95,0.00%,2.20,4.69%,5.93%,0.65,188.35,22500,2.08,Feb 05 BMO,32.29%,1.78M,189.72,"Jul 26, 2002",Yes / Yes,15.21% 2.84%,"

","1,146,864",0.73%,XPO
XPeng Inc ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-0.42,0.53%,776.89M,-2.70%,14.63B,171.40,0.11,0.00%,775.51M,5.21%,13.61B,-,0.00,13.30%,5.55%,2.51%,-395.51M,1.50,83.35%,2.36%,6.15,-12.49%,9.79B,4.24,173.87%,-3.20%,43.03M,-7.45%,4.43,2.48,-,-9.01%,28.24 -33.52%,-17.09%,7.56,-,2.50% -1.37%,-6.79%,15.38 22.04%,112.33%,-,-,20.39% 76.03%,17.09%,3.36%,3.16%,-46.37%,-,1.39,51.35%,-7.71%,0.77,-,-,0.95,86.58%,-4.04%,52.61,1.60,- -,1.12,79.01%,3.58%,1.16,24.75,-,1.16,102.04%,0.94%,0.78,19.16,15364,0.38,Mar 20 BMO,-6.78%,6.99M,18.77,"Aug 27, 2020",Yes / Yes,-11.22% 0.31%,"

","5,446,552",-2.04%,XPEV
XPEL Inc,Consumer Cyclical,Auto Parts,USA,NASD,RUT,20.55,1.85,9.36%,27.60M,-2.47%,1.05B,13.50,2.81,0.00%,25.02M,-27.27%,1.03B,0.45,0.36,77.94%,7.76%,-24.39%,51.23M,2.20,14.77%,-0.09%,8.43,13.78%,476.20M,3.74,32.50%,14.93%,1.94M,-23.92%,10.15,20.61,29.79%,20.26%,55.91 -32.09%,19.29%,1.84,16.66,7.29% 22.82%,17.25%,24.25 56.58%,-41.13%,-,13.50,13.70% 24.54%,42.21%,3.48%,4.70%,-32.14%,-,2.15,12.53%,13.16%,1.89,4239.43%,-,1.52,13.27%,10.76%,25.66,1.00,- -,3.25,50.58%,-11.36%,1.31,55.33,0.00%,0.08,13.71%,-22.54%,1.66,37.48,1337,0.06,Feb 25 BMO,-7.72%,230.38K,37.97,"Oct 19, 2006",Yes / Yes,7.45% -2.20%,"

","382,793",1.31%,XPEL
XP Inc,Financial,Capital Markets,Brazil,NASD,-,11.24,1.65,23.93%,415.37M,-6.92%,9.79B,7.94,2.34,0.00%,400.86M,-5.69%,23.47B,0.58,0.50,62.52%,3.71%,5.57%,926.34M,2.93,10.49%,-0.12%,2.25,-2.98%,3.34B,2.24,13.55%,1.44%,14.86M,13.44%,8.28,5.18,13.77%,24.57%,23.13 -19.71%,21.61%,3.59,1.04,12.04% 19.21%,18.86%,12.20 52.21%,55.79%,1.06 (5.69%),20.38,7.90% 15.03%,68.99%,4.77%,5.17%,-51.12%,0.18 (0.97%),7.04,13.50%,32.39%,1.08,-,"Dec 10, 2025",0.28,3.19%,27.77%,43.14,1.36,- -,0.26,23.52%,-8.98%,1.28,24.20,0.01%,3.62,20.27%,-4.97%,0.57,19.03,7442,0.14,Feb 12 AMC,0.97%,6.61M,18.57,"Dec 11, 2019",Yes / Yes,2.59% 3.65%,"

","3,795,785",-2.42%,XP
Exxon Mobil Corp,Energy,Oil & Gas Integrated,USA,NYSE,S&P 500,23.54,6.69,0.21%,4.18B,3.96%,656.64B,18.24,8.64,-0.20%,4.16B,7.80%,701.74B,1.38,1.66,67.03%,1.16%,33.82%,28.84B,2.03,6.39%,0.04%,2.36,37.42%,323.40B,2.54,16.15%,6.39%,48.37M,30.95%,62.07,61.48,13.18%,11.03%,160.45 -1.78%,38.67%,2.56,27.81,-20.34% -,9.66%,97.80 61.13%,57.84%,4.16 (2.64%),11.81,-6.83% 12.70%,21.56%,2.15%,2.47%,177.40%,4.04 (2.56%),2.17,-14.98%,10.34%,3.72,87.16%,"Feb 12, 2026",0.79,-4.86%,8.92%,64.68,2.29,4.06% 2.82%,1.15,-11.04%,3.69%,0.34,151.40,59.70%,0.19,-1.81%,9.91%,0.92,158.81,58000,0.15,Jan 30 BMO,30.66%,20.46M,157.59,"Jan 01, 1920",Yes / Yes,0.61% 2.08%,"

","18,919,337",-0.77%,XOM
Xometry Inc,Industrials,Industrial Distribution,USA,NASD,RUT,-,-1.22,15.65%,49.84M,-5.89%,2.06B,34.28,1.16,-1.89%,43.72M,-28.65%,2.19B,0.57,0.10,96.79%,11.09%,-31.47%,-61.74M,3.01,89.73%,2.63%,4.70,-22.14%,686.63M,7.42,61.16%,-8.75%,4.85M,-33.02%,5.37,9.42,60.37%,-20.93%,73.87 -46.07%,56.71%,4.23,-,10.17% -6.20%,-10.07%,18.59 114.28%,165.92%,-,-,21.70% 37.17%,36.56%,7.68%,8.84%,-,-,3.18,-18.29%,-5.93%,3.79,-,-,3.71,25.87%,-8.99%,38.60,1.80,- -,3.76,15.55%,-9.21%,0.91,62.33,-,1.23,29.52%,-27.57%,0.80,38.78,1174,1.22,Feb 24 BMO,-19.77%,1.03M,39.83,"Jun 30, 2021",Yes / Yes,31.47% 4.90%,"

","824,529",2.72%,XMTR
XPLR Infrastructure LP,Utilities,Utilities - Renewable,USA,NYSE,-,-,-0.29,8.11%,94.00M,-1.97%,2.01B,4.50,2.32,0.00%,86.34M,-2.52%,14.91B,-,0.49,56.17%,5.16%,17.99%,-27.00M,1.69,3585.60%,1.04%,3.06,7.30%,1.19B,0.31,-4.98%,-0.12%,4.45M,4.30%,33.94,1.97,-,-0.75%,11.43 -8.75%,18.39%,5.30,22.34,- 18.00%,-0.31%,7.53 38.60%,-83.18%,-,21.15,7.10% 5.31%,10.52%,3.75%,3.39%,-84.28%,-,12.55,-201.77%,4.97%,0.39,-59.96%,-,0.84,-1.98%,-2.27%,50.97,3.00,- -,0.91,128.56%,-0.06%,0.94,12.20,-,1.95,-14.63%,1.18%,0.27,10.68,-,1.71,Feb 10 BMO,7.19%,1.46M,10.43,"Jun 27, 2014",Yes / Yes,-22.96% -42.47%,"

","395,157",-2.34%,XIFR
Xenia Hotels & Resorts Inc,Real Estate,REIT - Hotel & Motel,USA,NYSE,RUT,23.12,0.63,1.13%,92.15M,-1.42%,1.34B,33.16,0.44,-16.28%,91.11M,-8.30%,2.60B,-,0.16,97.84%,4.91%,-1.82%,62.51M,1.25,-57.81%,-2.17%,5.65,-0.48%,1.08B,1.19,62.96%,2.24%,4.47M,3.18%,12.31,6.03,-,5.31%,16.48 -11.47%,16.44%,2.42,14.95,9.80% -,2.49%,8.55 70.64%,13.01%,0.57 (3.93%),10.94,2.63% 23.87%,13.59%,2.40%,3.11%,-30.69%,0.56 (3.84%),2.41,310.82%,9.92%,0.47,-4.95%,"Mar 31, 2026",1.54,3.80%,5.80%,42.44,2.00,40.95% 14.87%,1.54,987.50%,-3.86%,1.20,16.50,86.93%,1.26,1.42%,-3.71%,0.67,14.50,42,1.21,Feb 24 BMO,5.16%,792.23K,14.59,"Feb 04, 2015",Yes / Yes,100.00% 0.31%,"

","529,148",0.62%,XHR
Xenon Pharmaceuticals Inc,Healthcare,Biotechnology,Canada,NASD,RUT,-,-4.36,3.52%,83.19M,-6.72%,4.58B,-,-4.66,-11.67%,80.26M,32.19%,4.04B,-,-1.18,99.12%,6.89%,26.31%,-345.91M,610.84,-10.02%,0.10%,4.19,54.43%,7.50M,7.57,2.93%,-33.77%,5.53M,22.87%,7.27,8.35,12.26%,-51.76%,63.95 -13.89%,56.58%,6.60,-,-28.36% -40.02%,-58.81%,26.74 105.95%,63.95%,-,-,-7.36% -25.26%,66.09%,4.55%,5.09%,199.62%,-,538.71,-44.99%,-4974.27%,3.10,670.21%,-,13.42,-,-4612.13%,62.93,1.05,- -,13.42,-56.77%,12.46%,0.86,79.14,-,0.01,-,23.63%,1.14,55.20,370,0.01,Feb 26 AMC,39.60%,1.32M,55.07,"Nov 05, 2014",Yes / Yes,-9.94% -,"

","1,500,767",-0.24%,XENE
"Xcel Energy, Inc",Utilities,Utilities - Regulated Electric,USA,NASD,"NDX, S&P 500",23.38,3.42,0.21%,623.60M,-1.21%,49.92B,17.57,4.56,-1.26%,622.59M,-0.90%,85.56B,1.89,0.95,89.81%,4.17%,5.68%,2.02B,3.40,8.99%,1.61%,4.98,10.97%,14.67B,2.11,10.00%,2.57%,25.95M,8.34%,37.86,113.72,9.29%,9.36%,84.23 -5.00%,13.86%,0.70,-,2.58% 4.20%,3.51%,65.21 22.71%,19.65%,2.39 (2.99%),14.29,-1.36% 4.94%,24.47%,1.77%,1.76%,28.24%,2.30 (2.88%),5.83,-0.01%,19.79%,1.48,94.89%,"Mar 13, 2026",0.60,8.94%,13.75%,44.72,1.40,5.35% 5.80%,0.71,17.90%,-2.75%,0.43,90.62,66.55%,1.53,13.78%,1.75%,0.72,81.41,11534,1.44,Feb 05 BMO,5.86%,5.21M,80.02,"Feb 28, 1949",Yes / Yes,-0.17% -1.81%,"

","3,731,414",-1.71%,XEL
Wynn Resorts Ltd,Consumer Cyclical,Resorts & Casinos,USA,NASD,S&P 500,32.35,3.14,27.72%,103.99M,1.55%,10.60B,17.49,5.81,0.00%,75.37M,-11.17%,20.07B,0.92,1.27,67.05%,7.56%,-19.51%,327.33M,1.48,25.89%,-0.32%,3.43,-15.79%,7.14B,-,10.15%,2.44%,5.69M,-15.55%,-2.65,5.13,19.02%,-,134.72 -24.57%,18.95%,19.80,15.31,- -,2.74%,65.25 55.74%,-5.06%,1.03 (1.01%),11.29,23.86% 27.77%,32.73%,3.09%,3.67%,-25.09%,1.00 (0.98%),2.81,-30.95%,16.21%,4.17,8.08%,"Feb 23, 2026",1.58,0.14%,4.59%,41.52,1.23,- 0.00%,1.63,-59.12%,-3.12%,1.04,143.89,31.85%,-,1.48%,-8.10%,0.58,103.33,28500,-,Feb 12 AMC,-11.01%,1.66M,101.62,"Oct 25, 2002",Yes / Yes,-20.59% 0.73%,"

","962,194",-1.65%,WYNN
Weyerhaeuser Co,Real Estate,REIT - Specialty,USA,NYSE,S&P 500,52.33,0.45,0.51%,720.53M,0.86%,16.89B,32.55,0.72,-1.94%,716.99M,-12.83%,22.14B,0.42,0.03,91.04%,2.24%,0.34%,324.00M,2.45,43.16%,1.53%,2.31,-6.05%,6.91B,1.79,151.41%,1.95%,16.04M,-1.10%,13.08,36.23,77.37%,3.38%,30.19 -22.40%,-21.53%,0.65,-,-43.86% -15.92%,2.22%,21.16 10.75%,-19.45%,0.84 (3.60%),20.40,-12.15% -1.72%,14.84%,1.70%,2.42%,-26.35%,0.84 (3.59%),3.21,-17.56%,6.53%,0.61,-15.63%,"Mar 10, 2026",0.83,-3.07%,4.69%,35.38,1.77,5.27% 10.49%,1.29,-7.91%,-3.82%,1.01,31.82,187.58%,0.61,-9.78%,-8.05%,0.64,24.09,9517,0.55,Jan 29 AMC,-5.67%,6.95M,23.43,"Dec 06, 1963",Yes / Yes,30.77% -1.78%,"

","4,434,528",-2.74%,WY
"Wolverine World Wide, Inc",Consumer Cyclical,Footwear & Accessories,USA,NYSE,RUT,14.71,1.13,2.01%,81.19M,2.34%,1.35B,9.86,1.68,1.35%,79.68M,-8.28%,1.92B,0.65,0.22,102.24%,9.08%,-9.48%,92.00M,0.72,7.58%,-8.52%,4.70,-45.36%,1.87B,3.31,16.86%,5.45%,7.24M,-8.48%,5.03,6.55,15.13%,25.72%,32.80 -49.36%,23.77%,2.54,11.11,- -,8.68%,9.58 73.38%,-0.12%,0.40 (2.42%),10.59,-11.29% 0.91%,46.89%,3.86%,5.44%,-58.97%,0.40 (2.41%),1.03,99.47%,7.94%,0.90,-12.90%,"Apr 01, 2026",0.87,6.80%,4.91%,44.79,2.10,0.00% 0.00%,1.40,27.08%,-3.36%,1.89,23.44,35.10%,1.87,4.61%,-6.84%,0.79,16.60,3050,1.60,Feb 26 BMO,-22.01%,1.54M,16.61,"Jul 20, 1965",Yes / Yes,3.12% 1.33%,"

","1,221,947",0.06%,WWW
Woodward Inc,Industrials,Aerospace & Defense,USA,NASD,-,46.93,7.94,0.40%,59.76M,-3.44%,22.21B,36.81,10.12,-24.39%,59.38M,-3.75%,22.67B,1.86,2.07,89.31%,1.10%,24.90%,488.74M,5.86,26.64%,-2.60%,1.04,54.97%,3.79B,8.61,16.00%,10.84%,0.66M,23.25%,43.30,48.90,19.77%,20.38%,403.31 -7.61%,101.70%,7.62,54.22,38.38% 13.95%,15.95%,146.82 153.79%,316.85%,1.22 (0.33%),31.77,14.40% 7.41%,27.93%,3.97%,3.32%,206.73%,1.16 (0.31%),5.98,32.48%,15.81%,13.95,599.89%,"Feb 19, 2026",1.36,14.52%,12.89%,49.37,1.67,13.80% 16.59%,2.05,52.42%,-2.67%,0.98,420.00,15.57%,0.35,28.95%,2.93%,1.51,367.25,10200,0.18,Feb 02 AMC,30.80%,629.74K,372.62,"May 31, 1996",Yes / Yes,31.61% 11.95%,"

","952,487",1.46%,WWD
Wave Life Sciences Ltd,Healthcare,Biotechnology,Singapore,NASD,RUT,-,-1.21,16.25%,187.66M,-15.48%,2.24B,-,-1.38,1.23%,157.66M,-5.48%,1.66B,-,-0.32,85.96%,8.66%,-26.13%,-204.38M,52.43,-10.06%,16.55%,4.21,74.49%,42.73M,4.31,-3.88%,-41.26%,13.65M,-30.00%,2.76,3.72,-2.67%,-54.97%,21.73 -45.24%,21.55%,3.20,-,16.10% 20.52%,-38.16%,5.28 125.38%,197.50%,-,-,127.08% 16.31%,79.28%,6.56%,6.17%,24.09%,-,38.94,-54.80%,-504.09%,0.84,-18.44%,-,6.47,-60.55%,-478.33%,36.62,1.06,- -,6.47,-273.85%,-11.71%,-1.59,35.39,-,0.03,-79.41%,-12.23%,0.91,12.46,317,0.02,Feb 26 BMO,18.19%,3.24M,11.90,"Nov 11, 2015",Yes / Yes,-9.29% 7.39%,"

","2,946,486",-4.49%,WVE
TeraWulf Inc,Financial,Capital Markets,USA,NASD,RUT,-,-1.66,35.38%,395.60M,0.53%,6.49B,183.61,0.08,-0.03%,274.02M,-5.44%,8.23B,2.64,-0.19,69.92%,34.15%,22.50%,-661.42M,38.52,55.48%,19.55%,3.12,39.85%,168.46M,43.10,111.28%,-17.98%,93.59M,33.16%,0.36,1.88,69.59%,-343.69%,18.51 -17.34%,416.89%,8.15,-,-26.20% -49.56%,-13.79%,2.06 642.72%,2418.52%,-,-,123.78% 65.83%,-1.67%,7.65%,8.40%,78.58%,-,48.84,-719.03%,-100.21%,1.41,53.39%,"Dec 18, 2012",2.00,20.28%,-392.64%,50.36,1.00,- -,2.00,-322.72%,-1.72%,3.75,24.94,-,37.00,2.43%,3.41%,0.84,16.04,141,33.16,Feb 26 AMC,39.43%,29.95M,15.30,"Apr 05, 1994",Yes / Yes,-123.92% -19.45%,"

","25,193,325",-4.61%,WULF
Western Union Company,Financial,Credit Services,USA,NYSE,-,5.89,1.53,0.69%,315.70M,-8.55%,2.82B,4.66,1.93,0.46%,311.30M,-4.77%,4.69B,0.76,0.40,107.29%,13.44%,-6.26%,499.60M,0.70,2.87%,5.42%,5.01,9.63%,4.04B,2.96,7.12%,5.99%,41.83M,-3.44%,3.03,2.28,6.17%,51.86%,10.90 -17.52%,-16.45%,3.94,5.58,-13.36% -3.18%,16.96%,7.85 14.52%,-16.45%,0.92 (10.28%),5.02,-3.31% -3.48%,32.79%,2.88%,3.40%,-64.04%,0.94 (10.46%),1.16,-44.41%,19.02%,0.30,-53.01%,"Mar 17, 2026",0.26,-3.86%,12.36%,34.05,3.75,0.00% 0.87%,0.26,-68.40%,-5.64%,0.51,9.00,61.64%,3.24,-4.80%,-5.96%,1.09,9.25,9600,2.08,Feb 20 BMO,1.34%,8.35M,8.99,"Sep 20, 2006",Yes / Yes,3.97% -3.47%,"

","9,068,295",-2.81%,WU
Willis Towers Watson Public Limited Co,Financial,Insurance Brokers,United Kingdom,NASD,S&P 500,17.61,16.32,0.41%,95.08M,-0.87%,27.17B,12.86,22.35,0.19%,94.15M,-2.74%,30.96B,0.90,3.67,100.50%,1.94%,-13.11%,1.60B,2.80,15.07%,2.04%,2.31,-13.10%,9.71B,3.43,13.70%,5.61%,1.83M,-12.54%,83.89,8.51,14.22%,20.17%,352.79 -18.54%,-14.20%,33.77,17.58,19.31% 16.17%,11.30%,275.60 4.28%,28.68%,3.80 (1.32%),11.53,3.10% 2.43%,81.20%,2.04%,2.47%,29.96%,3.68 (1.28%),3.19,1988.18%,23.35%,7.82,136.98%,"Mar 31, 2026",1.20,-2.22%,16.53%,39.04,1.88,3.91% 6.00%,1.20,-37.97%,-3.07%,0.63,371.15,22.70%,0.87,-3.26%,-7.00%,0.52,289.86,46900,0.78,Feb 03 BMO,-9.98%,789.69K,287.39,"Jun 12, 2001",Yes / Yes,2.02% 2.91%,"

","409,204",-0.85%,WTW
Select Water Solutions Inc,Energy,Oil & Gas Equipment & Services,USA,NYSE,RUT,70.29,0.21,12.38%,120.92M,2.91%,1.99B,23.23,0.62,-3.67%,105.95M,9.35%,2.45B,0.71,0.07,79.14%,4.96%,34.38%,21.22M,1.41,-9.30%,1.38%,4.13,56.25%,1.41B,1.89,57.76%,1.43%,5.26M,37.83%,7.68,109.99,32.91%,2.65%,15.45 -6.15%,49.48%,0.13,-,-25.88% -,1.91%,7.20 101.39%,155.28%,0.28 (1.93%),11.05,0.48% 18.39%,14.00%,3.60%,4.77%,161.26%,0.28 (1.93%),1.74,-31.61%,2.95%,0.62,-,"Feb 06, 2026",1.42,-3.08%,1.51%,63.65,1.00,77.58% -,1.57,79.14%,4.84%,1.02,17.75,136.52%,0.44,-0.73%,13.38%,1.00,14.60,3300,0.38,Feb 17 AMC,37.17%,1.27M,14.50,"Apr 21, 2017",Yes / Yes,81.21% 7.73%,"

","1,274,885",-0.68%,WTTR
"Watts Water Technologies, Inc",Industrials,Specialty Industrial Machinery,USA,NYSE,RUT,29.15,10.17,18.87%,27.43M,-3.76%,9.89B,23.24,12.76,-0.76%,27.05M,-10.00%,9.77B,2.46,2.68,81.42%,2.46%,5.43%,340.80M,4.05,10.87%,-0.60%,3.54,5.42%,2.44B,4.88,8.77%,12.91%,0.67M,7.43%,60.81,24.38,9.46%,18.25%,345.17 -14.09%,39.92%,12.16,27.75,10.77% 24.79%,14.78%,177.59 66.97%,84.35%,1.82 (0.61%),18.42,7.20% 10.08%,49.39%,2.55%,2.54%,145.65%,2.08 (0.70%),4.01,16.95%,19.35%,8.79,434.94%,"Feb 27, 2026",1.49,8.27%,13.98%,34.95,2.75,19.71% 16.68%,2.51,24.00%,-5.99%,1.25,338.56,19.56%,0.14,15.67%,-3.78%,0.84,301.25,5700,0.14,Feb 11 AMC,6.58%,187.98K,296.52,"Aug 21, 1986",Yes / Yes,11.97% 2.47%,"

","158,280",-1.57%,WTS
Essential Utilities Inc,Utilities,Utilities - Regulated Water,USA,NYSE,-,18.42,2.21,0.31%,283.08M,2.29%,11.51B,16.93,2.40,0.00%,282.25M,2.70%,19.82B,3.46,1.04,81.70%,2.78%,5.83%,616.37M,4.65,2.83%,-1.73%,3.25,9.03%,2.47B,1.68,6.19%,3.21%,7.84M,6.02%,24.22,331.06,4.89%,9.44%,42.37 -4.01%,2.44%,0.12,-,7.47% 14.45%,4.11%,36.32 11.98%,-4.44%,1.41 (3.46%),14.81,2.65% 11.09%,40.96%,2.51%,2.53%,-4.22%,1.36 (3.33%),8.01,1.74%,37.22%,0.99,29.11%,"May 12, 2026",0.65,18.62%,24.91%,55.89,3.57,6.48% 6.68%,0.80,-30.32%,1.39%,0.78,41.25,60.83%,1.22,15.67%,3.62%,0.57,40.82,3303,1.19,Feb 25 AMC,4.95%,2.41M,40.67,"Jul 26, 1971",Yes / Yes,13.23% 14.31%,"

","1,370,164",-0.37%,WTRG
"White Mountains Insurance Group, Ltd",Financial,Insurance - Property & Casualty,USA,NYSE,-,5.05,432.36,2.93%,2.48M,-1.23%,5.39B,16.81,130.00,-6.67%,2.39M,-2.05%,-,-,13.00,92.10%,3.14%,5.65%,1.09B,1.87,-73.26%,-3.91%,4.22,27.37%,2.89B,1.00,13.04%,10.48%,0.08M,5.15%,2187.95,-,-,22.00%,2264.70 -3.52%,17.11%,-,8.07,- 13.56%,17.20%,1648.00 32.59%,62.24%,-,-,35.58% 19.57%,-,2.11%,2.56%,85.88%,1.00 (0.05%),-,377.33%,25.32%,56.00,181.41%,"Mar 16, 2026",-,29.96%,37.77%,50.79,-,0.00% 0.00%,1.47,752.46%,-0.90%,0.35,-,0.23%,0.17,110.75%,2.27%,0.93,2206.81,1648,0.17,Feb 06 BMO,13.25%,17.78K,2185.01,"Oct 23, 1985",No / Yes,-13.76% -,"

","16,499",-0.99%,WTM
Wintrust Financial Corp,Financial,Banks - Regional,USA,NASD,-,11.47,11.40,1.60%,66.97M,-2.93%,8.79B,9.77,13.38,-1.93%,66.19M,-15.07%,-,1.19,2.96,96.16%,3.10%,-7.49%,774.15M,2.07,8.19%,-0.45%,4.00,-1.54%,4.25B,1.28,8.47%,1.21%,2.05M,-6.51%,102.03,-,8.20%,12.11%,162.96 -19.78%,16.71%,-,10.31,12.46% 19.49%,6.87%,89.10 46.71%,80.98%,2.12 (1.62%),-,23.37% 17.97%,-,2.01%,2.81%,58.47%,2.05 (1.57%),-,10.43%,27.17%,4.14,197.77%,"Feb 05, 2026",-,7.03%,18.24%,29.69,1.33,13.72% 12.30%,0.10,19.66%,-7.85%,0.88,172.20,17.54%,0.62,6.04%,-10.96%,0.60,132.04,5902,0.55,Jan 20 AMC,-3.21%,513.38K,130.72,"Sep 23, 1996",Yes / Yes,7.39% 1.77%,"

","308,840",-1.00%,WTFC
