Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Trump Media & Technology Group Corp,Communication Services,Internet Content & Information,USA,NASD,-,-,-2.61,42.78%,276.72M,-3.48%,2.84B,-,-,-0.03%,158.34M,-10.34%,2.60B,-,-,20.10%,7.13%,-9.60%,-712.06M,772.29,-,-10.47%,1.33,-39.77%,3.68M,1.73,-,-37.70%,11.29M,-22.43%,5.95,2.38,-,-55.62%,27.78 -63.03%,-48.44%,4.31,-,-88.11% -,-43.18%,9.89 3.84%,-25.20%,-,-,- -,-147.01%,3.81%,5.01%,-,-,706.21,34.28%,-4611.45%,0.58,-,-,1.23,1.76%,-19335.83%,39.93,-,- -,1.23,-1182.71%,-3.35%,4.66,-,-,0.58,0.47%,-16.53%,0.36,10.27,31,0.00,Nov 07 BMO,-33.67%,8.49M,10.27,"Sep 30, 2021",Yes / Yes,- -,"

","3,033,020",0.00%,DJT
Walt Disney Co,Communication Services,Entertainment,USA,NYSE,"DJIA, S&P 500",14.93,6.79,0.09%,1.78B,-1.92%,179.49B,13.82,7.33,0.89%,1.77B,-6.79%,225.98B,1.25,1.50,76.36%,1.31%,-3.78%,12.25B,1.88,11.09%,0.91%,1.98,-14.74%,95.62B,1.66,11.28%,6.14%,23.10M,-10.94%,61.08,31.61,11.04%,11.65%,124.69 -18.74%,-1.71%,3.21,25.42,58.46% -,8.49%,80.10 26.49%,8.28%,1.37 (1.35%),11.96,4.48% 7.66%,31.61%,2.28%,2.53%,-48.06%,1.25 (1.23%),2.36,120.34%,14.15%,2.70,4.41%,"Jun 30, 2026",0.58,3.83%,12.81%,37.26,1.45,- 2.59%,0.63,-4.64%,-3.26%,1.44,133.84,14.60%,0.43,5.86%,-6.85%,0.67,101.66,231000,0.33,Feb 02 BMO,-10.30%,11.69M,101.32,"Jan 02, 1962",Yes / Yes,3.77% 1.11%,"

","7,824,273",-0.33%,DIS
"Diodes, Inc",Technology,Semiconductors,USA,NASD,RUT,44.23,1.42,3.27%,45.88M,-5.66%,2.89B,18.85,3.34,-8.34%,44.38M,3.57%,2.66B,-,0.34,97.11%,3.43%,19.84%,66.14M,1.95,81.15%,-3.79%,4.00,18.33%,1.48B,1.54,51.24%,2.74%,1.52M,27.71%,40.94,7.56,-,3.60%,81.71 -22.89%,35.86%,8.33,21.08,-41.71% -5.41%,3.42%,32.93 91.35%,-28.59%,-,14.81,-9.52% 3.81%,29.70%,4.20%,5.27%,-22.28%,-,1.80,49.69%,2.44%,3.59,233.74%,-,2.08,13.04%,4.46%,46.56,2.83,- -,3.32,24.21%,-7.10%,1.64,75.67,0.00%,0.05,15.41%,3.58%,1.32,62.31,7989,0.03,Feb 10 AMC,16.79%,380.76K,63.01,"Sep 12, 1967",Yes / Yes,19.30% 2.70%,"

","500,775",1.12%,DIOD
HF Sinclair Corp,Energy,Oil & Gas Refining & Marketing,USA,NYSE,-,17.36,3.06,7.48%,181.79M,-1.81%,9.58B,11.31,4.70,-0.00%,166.78M,-9.34%,11.90B,-,0.44,89.74%,5.34%,6.09%,573.00M,0.36,-16.93%,4.83%,2.94,3.99%,26.87B,1.05,11.70%,3.40%,8.91M,15.28%,50.52,9.79,-5.63%,6.21%,59.33 -10.47%,68.21%,5.43,11.06,-40.04% -,4.65%,24.66 115.41%,7.81%,2.07 (3.90%),6.51,-11.07% 19.15%,5.11%,5.71%,4.68%,29.66%,2.00 (3.77%),0.44,271.43%,3.42%,2.64,50.10%,"Mar 02, 2026",0.90,-6.00%,2.13%,49.45,2.18,18.56% 7.39%,1.94,86.51%,-1.34%,0.83,60.14,64.97%,0.35,-0.55%,2.54%,0.84,52.79,5165,0.34,Feb 18 BMO,9.08%,3.03M,53.12,"Jul 02, 1962",Yes / Yes,166.79% 7.09%,"

","2,538,696",0.63%,DINO
DHT Holdings Inc,Energy,Oil & Gas Midstream,Bermuda,NYSE,RUT,14.19,1.31,13.62%,160.80M,-3.27%,2.99B,11.50,1.62,0.00%,138.70M,25.29%,3.34B,1.31,0.53,69.52%,2.32%,46.00%,211.09M,6.02,65.39%,5.01%,0.93,47.51%,497.20M,2.64,-25.26%,13.66%,3.22M,52.58%,7.05,37.85,8.76%,19.44%,20.55 -9.34%,82.11%,0.49,-,52.08% -5.14%,13.87%,8.99 107.12%,61.72%,2.31 (12.40%),12.09,3.35% -6.37%,38.16%,4.08%,4.25%,204.91%,0.98 (5.26%),6.72,16.85%,34.16%,0.78,203.92%,"Feb 19, 2026",2.47,-12.44%,42.46%,65.37,1.67,83.38% -11.33%,2.80,20.59%,5.11%,-0.14,18.81,56.33%,0.38,10.07%,23.26%,1.66,18.97,924,0.34,Feb 04 AMC,45.90%,3.48M,18.63,"Oct 13, 2005",Yes / Yes,1.13% 1.57%,"

","5,756,530",-1.79%,DHT
Danaher Corp,Healthcare,Diagnostics & Research,USA,NYSE,S&P 500,38.65,5.05,8.86%,706.90M,-4.31%,138.05B,21.44,9.11,-1.76%,644.47M,-9.87%,153.14B,2.48,1.94,83.76%,1.10%,-13.71%,3.61B,5.62,7.83%,1.86%,1.82,-1.72%,24.57B,2.63,8.28%,4.47%,7.07M,-14.72%,74.32,29.91,8.66%,7.05%,242.80 -19.60%,-4.88%,6.53,26.24,-19.39% 0.65%,5.02%,171.00 14.16%,-8.14%,1.33 (0.68%),19.89,-2.67% 1.97%,61.40%,2.42%,2.45%,3.43%,1.28 (0.66%),6.23,-4.81%,21.38%,5.29,225.73%,"Mar 27, 2026",1.51,2.90%,14.71%,29.21,1.44,8.58% 12.20%,1.87,12.88%,-6.12%,0.94,264.19,25.36%,0.37,4.59%,-11.86%,0.82,198.80,60000,0.37,Jan 28 BMO,-7.13%,3.89M,195.22,"Dec 10, 1969",Yes / Yes,3.11% 0.40%,"

","3,188,931",-1.80%,DHR
D.R. Horton Inc,Consumer Cyclical,Residential Construction,USA,NYSE,S&P 500,13.19,11.01,10.80%,290.50M,-4.80%,42.09B,11.89,12.22,-0.00%,258.43M,-7.03%,45.71B,1.56,2.14,87.41%,6.08%,-8.41%,3.34B,1.26,-9.34%,-1.69%,5.11,-21.06%,33.52B,1.76,16.51%,9.57%,15.71M,0.87%,82.60,16.49,7.63%,13.63%,184.54 -21.28%,8.46%,8.81,12.11,-11.18% 12.53%,11.26%,110.44 31.55%,54.39%,1.80 (1.24%),10.19,0.76% 11.02%,23.27%,2.88%,3.10%,76.98%,1.70 (1.17%),1.36,-22.37%,13.07%,5.19,416.83%,"Feb 05, 2026",1.30,-8.62%,9.95%,32.98,2.67,21.14% 17.98%,11.92,-22.40%,-8.48%,1.42,160.47,13.83%,0.23,-9.54%,-6.00%,0.76,147.69,14341,0.23,Jan 20 BMO,-3.64%,3.08M,145.28,"Jun 05, 1992",Yes / Yes,5.45% 4.56%,"

","2,333,683",-1.63%,DHI
Diversified Healthcare Trust,Real Estate,REIT - Healthcare Facilities,USA,NASD,RUT,-,-1.19,10.38%,242.12M,0.41%,1.77B,-,-0.45,0.08%,216.99M,14.44%,4.06B,-,-0.15,78.66%,2.53%,52.83%,-285.89M,1.15,-301.59%,2.91%,3.18,69.93%,1.54B,1.06,17.59%,-6.02%,5.49M,50.31%,6.88,14.49,-,-15.78%,7.61 -4.20%,189.29%,0.50,-,-161.94% -15.19%,-7.00%,2.00 264.50%,386.00%,0.04 (0.55%),18.24,6.21% -1.18%,1.08%,6.36%,5.91%,37.81%,0.04 (0.55%),2.64,23.04%,-2.55%,0.38,-53.41%,"Jan 26, 2026",3.71,2.84%,-18.59%,64.46,2.33,0.00% -25.98%,3.71,75.80%,8.40%,2.37,7.25,-,1.45,-0.01%,21.05%,1.09,7.27,-,1.45,Feb 23 AMC,61.19%,1.73M,7.29,"Oct 07, 1999",Yes / Yes,150.80% -3.39%,"

","1,883,868",0.28%,DHC
"Quest Diagnostics, Inc",Healthcare,Diagnostics & Research,USA,NYSE,S&P 500,22.93,8.76,0.49%,110.00M,-3.58%,22.07B,17.51,11.47,-22.50%,109.33M,5.34%,28.15B,2.12,2.37,98.44%,4.36%,10.08%,988.00M,2.00,7.98%,-0.10%,4.74,10.06%,11.04B,3.08,7.86%,6.10%,4.77M,15.77%,65.18,52.55,8.25%,14.17%,213.50 -5.90%,16.05%,3.82,16.24,3.08% -3.64%,7.67%,157.20 27.80%,49.58%,4.36 (2.17%),12.95,3.74% 3.18%,31.93%,2.28%,2.60%,71.90%,3.20 (1.59%),2.55,13.81%,14.53%,4.84,195.31%,"Apr 06, 2026",0.96,11.78%,8.95%,49.97,2.23,6.62% 7.39%,1.04,12.36%,-2.56%,0.64,219.31,36.60%,0.89,7.06%,4.70%,0.67,201.58,57000,0.80,Feb 10 BMO,10.12%,1.01M,200.90,"Dec 17, 1996",Yes / Yes,2.42% 1.88%,"

","675,816",-0.34%,DGX
"Digi International, Inc",Technology,Communication Equipment,USA,NASD,RUT,44.88,1.12,2.74%,37.60M,0.86%,1.89B,19.15,2.63,-6.36%,36.58M,13.93%,2.01B,1.95,0.58,99.95%,4.20%,11.58%,42.43M,4.22,10.00%,0.19%,4.99,45.40%,448.82M,2.91,13.71%,4.95%,1.54M,16.22%,17.26,61.18,9.80%,6.84%,51.78 -2.83%,79.81%,0.82,17.03,26.16% 30.59%,5.36%,22.39 124.70%,55.28%,-,20.27,3.48% 9.03%,58.67%,3.62%,4.16%,161.62%,-,4.47,16.96%,14.06%,2.10,488.42%,-,0.90,6.40%,9.45%,58.68,1.33,- -,1.24,13.87%,2.46%,0.86,50.50,0.00%,0.23,17.90%,9.73%,1.28,49.66,913,0.22,Feb 04 AMC,29.79%,308.14K,50.31,"Oct 05, 1989",Yes / Yes,2.13% 5.91%,"

","392,983",1.31%,DGII
Dollar General Corp,Consumer Defensive,Discount Stores,USA,NYSE,S&P 500,25.21,5.79,0.42%,220.12M,-4.60%,32.14B,20.13,7.25,-6.39%,219.19M,-0.44%,47.41B,1.92,1.66,99.34%,3.19%,10.30%,1.28B,0.76,11.10%,2.41%,2.24,34.29%,42.12B,3.93,10.29%,4.04%,6.99M,9.96%,37.19,25.90,10.48%,16.45%,158.23 -7.73%,76.33%,5.64,13.74,-20.49% -5.08%,5.52%,74.67 95.53%,-32.44%,2.35 (1.61%),16.23,5.87% 7.91%,27.96%,3.07%,3.08%,-22.15%,2.36 (1.62%),1.13,-4.51%,4.49%,4.61,75.42%,"Jan 06, 2026",0.24,4.86%,3.03%,44.15,2.41,12.00% 13.02%,1.17,43.20%,-3.10%,0.23,149.08,46.15%,2.02,4.58%,-0.72%,1.07,145.52,194200,1.83,Mar 12 BMO,22.68%,3.13M,146.00,"Nov 13, 2009",Yes / Yes,35.44% 0.31%,"

","3,356,245",0.33%,DG
Definium Therapeutics Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.07,5.36%,98.78M,7.69%,1.90B,-,-1.82,-1.61%,94.36M,12.72%,1.53B,-,-0.48,66.39%,20.68%,54.25%,-183.79M,-,8.67%,-,10.20,102.88%,0.00M,5.66,3.06%,-49.52%,19.51M,42.27%,3.36,4.61,35.97%,-64.06%,18.70 1.87%,202.38%,4.13,-,-3.78% -1.48%,-49.29%,4.70 305.32%,532.89%,-,-,- -,-,6.69%,6.27%,-51.15%,-,-,-14.47%,-,1.10,-,-,6.29,-,-,66.87,1.07,- -,6.29,-23.36%,9.68%,2.66,34.14,-,0.12,-,16.92%,1.12,18.35,106,0.12,Feb 26 AMC,62.96%,1.91M,19.05,"Nov 15, 2016",Yes / Yes,-5.44% -,"

","2,139,079",3.81%,DFTX
Donnelley Financial Solutions Inc,Technology,Software - Application,USA,NYSE,RUT,45.03,1.07,6.06%,25.60M,-7.11%,1.23B,9.39,5.12,-2.65%,24.07M,-0.41%,1.39B,-,1.35,99.82%,5.29%,4.98%,32.40M,1.61,9.15%,-6.08%,4.59,-15.54%,767.00M,3.25,9.16%,3.87%,1.27M,3.00%,14.81,50.29,-,7.95%,66.25 -27.41%,4.18%,0.96,11.43,-28.73% -,5.89%,37.07 29.73%,27.46%,-,6.45,-2.74% -3.03%,55.71%,4.54%,6.78%,65.66%,-,1.81,-64.28%,19.48%,2.67,-,-,1.03,-1.91%,4.22%,47.62,1.00,- -,1.06,8.97%,1.15%,0.87,64.33,0.00%,0.48,10.36%,-2.66%,1.14,47.22,1750,0.45,Feb 17 BMO,-8.63%,277.41K,48.09,"Sep 26, 2016",Yes / Yes,70.61% 11.11%,"

","315,958",1.84%,DFIN
Dream Finders Homes Inc,Consumer Cyclical,Residential Construction,USA,NYSE,RUT,7.60,2.08,69.22%,34.54M,-9.97%,1.45B,8.05,1.96,-0.45%,28.26M,-19.26%,2.95B,-,0.23,32.07%,18.39%,-15.96%,203.70M,0.34,-22.34%,3.76%,10.86,-49.02%,4.32B,1.02,18.05%,6.12%,5.20M,-7.60%,15.44,5.10,-,14.64%,31.50 -49.83%,-39.09%,3.10,-,-2.63% 20.19%,6.41%,14.88 6.18%,30.90%,-,9.93,8.95% 30.69%,17.36%,5.61%,5.03%,-36.95%,-,0.68,-35.38%,6.24%,0.95,-,-,0.63,-2.88%,4.71%,25.11,3.00,- -,4.54,-53.75%,-16.46%,1.89,22.00,0.00%,1.02,-22.30%,-15.71%,2.16,15.71,1911,1.02,Feb 23 BMO,-30.13%,478.52K,15.80,"Jan 21, 2021",Yes / Yes,-2.34% 4.67%,"

","1,034,730",0.57%,DFH
Diageo plc ADR,Consumer Defensive,Beverages - Wineries & Distilleries,United Kingdom,NYSE,-,18.82,4.32,0.00%,555.86M,-3.29%,45.22B,12.53,6.49,-,555.84M,-16.03%,68.13B,6.74,-,9.94%,0.41%,-8.04%,2.41B,2.28,-1.94%,-28.45%,1.19,-23.54%,19.85B,3.90,0.82%,4.96%,2.30M,-5.70%,20.88,16.79,1.86%,22.03%,116.69 -30.29%,-27.49%,4.84,17.90,-17.03% 7.08%,7.58%,80.61 0.92%,-51.99%,2.52 (3.10%),10.69,-0.33% 6.57%,59.68%,2.43%,2.14%,-51.39%,4.14 (5.09%),3.43,-33.01%,28.20%,2.89,-23.54%,"Oct 17, 2025",0.71,-1.84%,12.14%,34.12,2.24,4.08% 2.89%,1.60,2.52%,-11.15%,0.47,104.62,95.58%,2.03,-4.46%,-10.40%,1.08,82.07,29632,1.74,Feb 25 BMO,-16.76%,1.93M,81.35,"Mar 13, 1991",Yes / Yes,3.57% -0.65%,"

","2,078,101",-0.88%,DEO
Dell Technologies Inc,Technology,Computer Hardware,USA,NYSE,S&P 500,16.49,8.72,53.08%,662.69M,-0.95%,95.29B,9.98,14.41,-5.02%,310.96M,18.79%,115.27B,0.60,2.86,39.55%,8.83%,3.52%,5.94B,0.84,22.71%,6.60%,3.57,16.91%,113.75B,-,14.02%,6.56%,27.45M,14.24%,-3.93,8.27,16.66%,-,168.08 -14.45%,59.18%,17.40,11.14,38.84% 15.51%,28.21%,66.25 117.07%,291.61%,2.48 (1.72%),10.56,3.78% 5.53%,22.12%,4.64%,5.01%,223.75%,2.10 (1.46%),1.01,31.67%,7.75%,7.31,-,"Apr 21, 2026",0.75,19.15%,5.22%,61.92,1.88,16.74% -,0.91,56.74%,9.95%,0.95,165.59,24.19%,-,40.21%,15.71%,0.98,146.51,108000,-,Feb 26 AMC,10.55%,7.69M,143.80,"Aug 17, 2016",Yes / Yes,10.32% 5.39%,"

","7,514,399",-1.85%,DELL
Douglas Emmett Inc,Real Estate,REIT - Office,USA,NYSE,RUT,114.56,0.09,3.31%,167.46M,0.50%,1.69B,-,-0.14,2.59%,161.92M,-4.91%,8.48B,-,-0.05,101.59%,17.18%,-14.95%,14.71M,1.68,-299.21%,-1.66%,10.41,-39.15%,1.00B,0.89,19.64%,0.16%,27.82M,-8.37%,11.37,4.95,-,0.74%,17.36 -41.99%,-40.06%,2.04,8.67,-45.55% -20.75%,0.23%,9.29 8.40%,-16.04%,0.77 (7.60%),14.39,0.35% 2.40%,23.62%,3.93%,4.39%,-67.13%,0.76 (7.55%),8.45,-33.56%,18.97%,0.41,-61.50%,"Mar 31, 2026",0.33,1.77%,1.47%,45.51,2.92,-9.64% -7.46%,0.33,-489.19%,-0.71%,1.15,12.05,859.73%,2.92,1.82%,-4.77%,0.98,10.09,778,2.30,Feb 10 AMC,-24.52%,2.67M,10.07,"Oct 24, 2006",Yes / Yes,26.87% -1.12%,"

","2,630,930",-0.20%,DEI
Deckers Outdoor Corp,Consumer Cyclical,Footwear & Accessories,USA,NYSE,S&P 500,14.87,7.08,1.04%,142.33M,-4.19%,14.94B,14.36,7.33,-0.71%,140.47M,-8.83%,13.20B,1.65,0.82,97.25%,2.74%,5.58%,1.04B,2.78,8.69%,-4.13%,1.38,-10.16%,5.37B,5.74,6.53%,25.78%,3.85M,1.53%,18.33,7.16,8.69%,39.69%,133.43 -21.11%,-13.09%,14.70,16.08,32.66% 31.59%,36.16%,78.91 33.39%,53.17%,-,9.79,16.60% 18.54%,56.02%,3.62%,3.11%,99.90%,-,2.46,14.67%,23.69%,4.11,1018.79%,-,2.30,8.99%,19.38%,37.67,2.36,- -,2.86,11.26%,-7.88%,1.18,128.47,0.00%,0.13,6.99%,-3.41%,0.75,104.32,5500,0.10,Jan 29 AMC,1.41%,2.80M,105.26,"Oct 15, 1993",Yes / Yes,20.36% 4.74%,"

","2,103,559",0.90%,DECK
Diversified Energy Co,Energy,Oil & Gas Integrated,USA,NYSE,RUT,-,-2.66,23.23%,77.77M,-1.93%,1.08B,13.06,1.09,-10.68%,59.09M,6.67%,3.80B,-,0.37,61.47%,3.99%,-10.10%,-137.81M,0.89,-64.24%,-21.66%,3.57,-4.24%,1.20B,1.55,-22.19%,-2.91%,2.36M,-1.66%,9.21,24.43,-,-22.01%,16.85 -15.51%,29.93%,0.58,6.70,- -,-4.25%,10.08 41.27%,-40.67%,1.12 (7.84%),7.27,-5.66% 31.57%,23.59%,3.26%,3.42%,-59.55%,1.16 (8.15%),3.16,-188.26%,15.07%,0.53,-,"May 29, 2026",0.54,-,-11.44%,56.87,1.22,-25.09% -13.82%,0.54,-258.19%,3.57%,0.57,23.04,30.95%,3.85,111.04%,5.31%,2.40,14.73,1987,3.52,Feb 26 AMC,-0.13%,659.74K,14.24,"Oct 22, 2018",No / Yes,- -,"

","1,580,115",-3.33%,DEC
Easterly Government Properties Inc,Real Estate,REIT - Office,USA,NYSE,RUT,80.37,0.28,6.09%,46.30M,-4.46%,1.03B,40.49,0.55,0.00%,43.50M,-7.82%,2.73B,1.47,0.09,73.76%,4.55%,3.87%,12.32M,3.07,68.52%,3.48%,3.93,-4.87%,336.10M,0.78,20.88%,0.37%,1.98M,5.10%,28.58,30.67,27.53%,0.93%,28.19 -20.99%,-17.29%,0.73,3.98,-31.49% -5.89%,0.41%,19.33 15.21%,-34.32%,1.80 (8.08%),13.79,4.61% 6.52%,32.96%,2.57%,2.54%,-55.00%,1.80 (8.08%),8.11,-39.35%,24.93%,0.60,-44.30%,"Mar 05, 2026",8.47,11.87%,3.67%,35.52,3.00,-8.80% -5.02%,8.47,-21.02%,-5.05%,0.96,24.42,736.10%,1.27,11.23%,-3.17%,1.45,22.56,55,1.26,Feb 23 BMO,-0.74%,502.75K,22.27,"Feb 06, 2015",Yes / Yes,-4.76% -2.40%,"

","726,717",-1.29%,DEA
Deere & Co,Industrials,Farm & Heavy Construction Machinery,USA,NYSE,S&P 500,33.42,17.74,7.43%,270.11M,-4.28%,160.10B,25.75,23.01,-0.32%,250.04M,1.65%,214.76B,1.74,5.71,74.90%,2.54%,24.75%,4.81B,3.42,-3.61%,-0.08%,3.93,23.10%,46.77B,6.09,29.06%,4.66%,6.35M,27.31%,97.37,19.53,14.77%,19.74%,674.19 -12.08%,21.27%,30.34,44.77,-7.37% 16.32%,7.07%,404.42 46.56%,49.70%,6.79 (1.14%),17.66,-4.57% 5.13%,37.38%,2.73%,3.03%,64.09%,6.48 (1.09%),4.59,-21.47%,21.14%,18.46,619.50%,"Mar 31, 2026",0.50,-2.66%,10.29%,49.54,2.19,14.12% 16.34%,0.75,-24.12%,-3.83%,0.97,661.23,35.02%,2.39,12.81%,7.03%,0.68,599.48,73100,1.59,Feb 19 BMO,17.65%,1.61M,592.72,"Jun 29, 1933",Yes / Yes,19.55% 5.45%,"

","1,092,653",-1.13%,DE
Dillard's Inc,Consumer Cyclical,Department Stores,USA,NYSE,-,16.42,36.42,51.54%,15.61M,-2.23%,9.34B,17.87,33.47,-0.01%,7.57M,-10.25%,8.82B,9.98,10.26,49.43%,9.83%,-10.64%,570.16M,1.42,-2.79%,-2.17%,4.90,7.84%,6.56B,5.25,0.89%,16.22%,0.74M,-1.35%,114.04,8.70,1.79%,31.92%,711.41 -15.92%,65.77%,68.72,15.06,-10.59% -,25.56%,270.61 121.04%,107.33%,32.61 (5.45%),10.17,-2.11% 8.16%,37.59%,5.31%,4.79%,788.11%,1.07 (0.18%),1.34,-1.30%,10.49%,30.64,773.61%,"Mar 31, 2026",1.31,-0.41%,8.69%,42.32,4.00,11.20% 12.89%,2.65,-3.16%,-4.59%,1.28,519.67,3.03%,0.31,-3.03%,-6.20%,0.85,589.37,28800,0.25,Feb 24 BMO,8.52%,151.95K,598.17,"Oct 27, 1969",No / Yes,0.53% -2.64%,"

","129,743",1.49%,DDS
Datadog Inc,Technology,Software - Application,USA,NASD,"NDX, S&P 500",415.53,0.30,8.49%,328.12M,10.12%,43.40B,46.88,2.63,-5.96%,322.66M,10.20%,40.20B,3.15,0.50,80.73%,2.76%,-18.71%,107.74M,12.66,4.62%,-1.87%,1.59,-9.79%,3.43B,11.63,22.41%,1.73%,8.92M,-9.49%,10.59,9.70,14.87%,3.34%,201.69 -38.98%,21.08%,12.69,43.37,- -,2.17%,81.63 50.78%,88.95%,-,514.65,26.95% 41.53%,79.93%,5.76%,6.39%,52.52%,-,11.73,-43.37%,-1.29%,7.31,-,-,3.33,27.68%,3.14%,52.29,1.35,- -,3.33,0.87%,3.62%,1.33,183.95,0.00%,0.34,29.21%,-0.96%,0.72,128.56,8100,0.33,Feb 10 BMO,-11.40%,5.60M,123.08,"Sep 19, 2019",Yes / Yes,6.40% 3.75%,"

","4,007,336",-4.26%,DDOG
DuPont de Nemours Inc,Basic Materials,Specialty Chemicals,USA,NYSE,S&P 500,-,-1.86,0.34%,409.20M,-4.76%,18.80B,18.14,2.53,-4.02%,407.54M,-1.63%,21.64B,0.97,0.49,78.91%,2.07%,13.48%,-779.00M,1.70,36.81%,1.30%,1.71,41.38%,11.09B,1.35,10.28%,-0.52%,8.44M,14.35%,34.02,24.83,18.67%,-0.80%,52.66 -12.70%,43.06%,1.85,17.42,- 14.20%,-4.52%,22.49 104.41%,56.26%,1.05 (2.28%),7.72,-19.27% -13.74%,33.16%,4.01%,3.24%,43.32%,0.74 (1.61%),1.95,-211.17%,16.21%,1.64,-,"Mar 02, 2026",1.91,-10.48%,-7.03%,42.14,1.45,2.70% 3.57%,2.42,-7.98%,-6.65%,1.08,56.12,90.94%,0.25,-45.25%,0.21%,0.63,45.24,15000,0.24,Feb 10 BMO,26.30%,4.94M,45.97,"Sep 01, 2017",Yes / Yes,6.85% 0.28%,"

","3,122,992",1.61%,DD
Dime Community Bancshares Inc,Financial,Banks - Regional,USA,NASD,RUT,13.67,2.35,4.19%,43.86M,-2.17%,1.41B,7.24,4.43,-3.49%,42.07M,-11.45%,-,-,0.77,85.97%,6.60%,8.16%,101.50M,1.93,34.29%,1.82%,9.57,3.48%,728.24M,1.04,27.49%,0.73%,2.78M,6.61%,30.99,-,-,7.58%,36.86 -12.97%,18.60%,-,7.72,-14.13% 6.33%,5.38%,23.25 37.98%,11.70%,1.03 (3.21%),-,15.41% 24.20%,-,3.65%,4.02%,-0.34%,1.00 (3.12%),-,295.43%,22.18%,1.31,11.66%,"Jan 16, 2026",-,13.07%,13.94%,40.96,1.40,1.37% 0.82%,0.22,225.43%,-4.52%,1.10,39.40,42.39%,0.56,46.16%,-2.04%,0.88,31.77,902,0.28,Jan 21 BMO,8.31%,290.21K,32.08,"Jun 26, 1996",Yes / Yes,10.64% 4.78%,"

","256,411",0.98%,DCOM
Ducommun Inc,Industrials,Aerospace & Defense,USA,NYSE,RUT,-,-2.30,7.16%,14.95M,-3.03%,1.96B,24.91,5.26,-2.37%,13.91M,8.21%,2.26B,1.47,0.86,89.61%,2.83%,46.49%,-33.94M,2.38,14.60%,1.27%,2.58,43.43%,824.73M,2.96,22.37%,-2.94%,0.39M,37.73%,44.29,43.36,16.90%,-5.05%,140.02 -6.43%,125.86%,3.02,-,- -,-3.41%,51.76 153.15%,145.72%,-,20.42,4.99% 5.57%,26.87%,5.58%,4.57%,126.13%,-,2.75,-205.95%,9.37%,6.09,843.27%,"Feb 16, 2011",2.43,4.85%,-4.12%,59.58,1.00,- -,3.50,7.62%,3.27%,1.00,142.00,0.00%,0.52,9.38%,12.52%,1.23,131.48,2130,0.50,Feb 26 BMO,36.82%,152.49K,131.02,"Jul 28, 1981",Yes / Yes,8.75% -0.70%,"

","188,283",-0.35%,DCO
Donaldson Co. Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,-,27.73,3.20,0.61%,115.76M,-4.58%,10.28B,20.09,4.42,-2.80%,115.11M,-18.62%,10.76B,1.87,1.05,87.44%,1.63%,-4.01%,378.50M,2.74,12.36%,-0.68%,2.39,9.22%,3.75B,6.52,10.39%,12.57%,1.88M,0.08%,13.61,52.86,10.73%,24.27%,112.84 -21.37%,26.67%,1.68,29.39,4.67% 8.76%,16.83%,57.45 54.45%,38.42%,1.20 (1.36%),15.94,3.73% 7.41%,34.31%,2.58%,2.87%,45.13%,1.20 (1.35%),2.87,-6.52%,15.38%,3.34,191.49%,"Feb 12, 2026",1.46,3.28%,10.09%,27.57,2.90,8.20% 6.30%,2.29,-0.68%,-11.93%,1.05,103.50,37.40%,0.43,3.02%,-10.79%,0.62,88.95,15000,0.43,Feb 26 BMO,5.63%,785.64K,88.73,"Nov 27, 1979",Yes / Yes,-6.59% -0.27%,"

","486,736",-0.25%,DCI
