Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change %,Ticker
Chevron Corp,Energy,Oil & Gas Integrated,USA,Mega,NYSE,"DJIA, S&P 500",417.52B,451.50B,20.59B,211.45B,96.11,4.44,7.14 (3.38%),7.05 (3.34%),"Aug 19, 2026",6.39% 5.80%,103.22%,43039,"Jun 24, 1921",20.26,15.97,0.79,1.97,2.20,47.63,15.31,8.68,2.14,0.98,1.25,0.20,0.19,Yes / Yes,10.43,13.23,4.65,119.30%,-17.24%,20.23%,-28.70% -,-7.92% 14.35%,34.53%,12.71%,323.28%,51.12%,Jul 31 BMO,9.18% 11.69%,0.36%,-25.22%,76.33%,-0.02%,7.09%,12.25%,9.09%,18.48%,13.33%,9.74%,4.54%,10.97%,16.85%,"

",1.98B,1.97B,0.80%,1.87,15.74M,214.71 -1.58%,146.49 44.26%,1.54%,1.66%,3.91,70.37,0.52,0.79,8.44M,"6,674,825",5.78%,13.36%,12.20%,11.28%,38.65%,33.70%,28.62%,116.76%,109.37%,1.64,222.04,211.78,211.32,-0.22%,CVX
Costco Wholesale Corp,Consumer Defensive,Discount Stores,USA,Mega,NASD,"NDX, S&P 500",410.40B,398.64B,8.84B,293.59B,75.55,45.09,5.18 (0.56%),5.54 (0.60%),"Jul 24, 2026",13.33% 12.75%,27.02%,341000,"Nov 27, 1985",46.55,40.78,3.66,1.40,12.25,20.52,46.60,28.91,1.36,0.61,1.07,0.25,0.24,Yes / Yes,19.88,22.69,6.55,12.72%,10.54%,11.13%,11.49% 15.09%,6.64% 10.54%,12.69%,9.23%,15.27%,11.58%,Sep 24 AMC,-1.35% 1.00%,0.12%,-0.43%,75.29%,0.59%,10.92%,29.15%,21.22%,12.88%,3.82%,3.01%,-2.46%,-1.98%,-3.63%,"

",443.51M,442.96M,1.66%,3.37,7.36M,1096.50 -15.60%,844.06 9.64%,1.62%,1.61%,17.50,41.16,0.87,0.99,2.19M,"2,172,780",-0.99%,-1.76%,-4.83%,-5.82%,7.31%,-2.57%,73.90%,104.62%,539.64%,2.05,1086.00,928.48,925.41,-0.33%,COST
Palantir Technologies Inc,Technology,Software - Infrastructure,USA,Mega,NASD,"NDX, S&P 500",438.64B,429.55B,3.02B,6.16B,4.07,3.92,-,-,-,- -,0.00%,4429,"Sep 30, 2020",156.00,79.99,1.21,71.25,44.87,46.62,130.61,161.33,69.78,6.91,7.23,0.02,0.02,Yes / Yes,1.17,2.28,0.41,112.65%,43.07%,66.12%,- -,32.92% 32.58%,285.33%,78.92%,221.57%,92.83%,Aug 03 AMC,18.98% 6.80%,8.51%,-1.80%,62.71%,2.95%,31.68%,38.42%,30.21%,84.80%,42.80%,49.00%,3.24%,22.88%,20.60%,"

",2.40B,2.20B,3.11%,1.66,68.28M,207.52 -12.04%,106.37 71.60%,4.69%,4.37%,8.50,60.54,1.61,0.93,41.03M,"38,107,976",-1.83%,15.21%,28.81%,19.56%,2.69%,17.84%,1102.44%,585.17%,-,1.89,200.88,169.46,182.53,7.71%,PLTR
Coca-Cola Co,Consumer Defensive,Beverages - Non-Alcoholic,USA,Mega,NYSE,"DJIA, S&P 500",382.11B,411.45B,14.32B,50.57B,8.40,3.80,2.20 (2.47%),2.08 (2.34%),"Sep 15, 2026",5.04% 4.46%,67.13%,65900,"Jan 26, 1950",26.76,25.14,3.06,7.56,10.57,23.34,26.73,23.95,8.14,1.12,1.30,1.20,1.02,Yes / Yes,3.32,3.53,0.88,10.18%,6.85%,8.21%,11.48% 11.14%,4.14% 7.94%,17.58%,7.42%,16.19%,5.93%,Jul 28 BMO,4.07% 1.53%,0.68%,-7.59%,77.87%,0.10%,13.49%,44.23%,19.57%,61.95%,31.93%,28.31%,0.00%,3.37%,13.34%,"

",4.30B,4.27B,0.92%,2.23,39.23M,92.49 -3.98%,65.35 35.89%,1.43%,1.44%,1.47,53.92,0.32,0.78,17.60M,"13,766,613",-0.28%,2.28%,15.61%,15.29%,27.03%,28.73%,49.74%,56.55%,103.41%,1.70,96.24,88.24,88.81,0.65%,KO
Merck & Co Inc,Healthcare,Drug Manufacturers - General,USA,Mega,NYSE,"DJIA, S&P 500",375.85B,422.62B,3.17B,66.29B,16.99,2.91,3.41 (2.24%),3.36 (2.21%),"Sep 15, 2026",5.42% 5.75%,45.05%,75000,"Jun 15, 1946",121.76,15.96,2.93,5.67,8.97,52.33,23.40,22.23,6.38,1.10,1.32,1.29,1.22,Yes / Yes,1.25,9.54,2.22,-69.39%,247.17%,5.44%,8.43% 21.23%,3.55% 9.34%,-80.62%,4.51%,-130.68%,4.94%,Aug 04 BMO,51.94% 1.45%,0.10%,-8.47%,83.08%,0.39%,2.57%,6.98%,3.41%,72.43%,18.81%,4.79%,5.84%,13.61%,28.97%,"

",2.47B,2.46B,0.99%,2.26,24.51M,156.92 -2.92%,77.58 96.37%,2.13%,2.55%,4.11,66.37,0.22,0.60,10.83M,"6,498,974",1.87%,18.71%,26.68%,31.25%,44.73%,80.97%,38.69%,97.18%,153.68%,1.81,148.64,151.64,152.34,0.46%,MRK
Caterpillar Inc,Industrials,Farm & Heavy Construction Machinery,USA,Mega,NYSE,"DJIA, S&P 500",367.80B,406.24B,10.84B,74.73B,42.19,14.60,6.21 (0.78%),6.16 (0.77%),"Jul 20, 2026",8.04% 7.59%,31.58%,118000,"Dec 02, 1929",34.42,24.68,0.93,4.92,18.96,54.79,40.89,25.28,5.44,0.85,1.37,2.33,1.65,Yes / Yes,23.25,32.42,6.93,42.96%,18.97%,26.65%,14.16% 28.05%,4.38% 10.12%,18.23%,18.36%,68.10%,23.98%,Aug 04 BMO,31.42% 6.25%,0.23%,-10.98%,74.44%,0.63%,11.24%,56.99%,21.08%,32.83%,18.32%,14.51%,-3.03%,-8.82%,3.66%,"

",459.67M,458.60M,1.41%,2.03,6.46M,1073.46 -25.46%,411.37 94.51%,2.47%,2.75%,28.21,41.23,1.58,0.74,3.18M,"2,352,524",-2.06%,-8.14%,-14.92%,13.32%,39.67%,92.75%,179.52%,280.35%,879.48%,2.13,991.21,792.28,800.14,0.99%,CAT
Lam Research Corp,Technology,Semiconductor Equipment & Materials,USA,Mega,NASD,"NDX, S&P 500",366.21B,364.75B,7.27B,23.23B,9.97,4.46,1.20 (0.41%),1.04 (0.36%),"Sep 23, 2026",14.66% 14.87%,18.05%,23300,"May 04, 1984",50.77,24.89,0.76,15.76,29.36,65.64,74.87,42.21,15.70,1.91,2.63,0.33,0.32,Yes / Yes,5.76,11.76,2.18,62.94%,24.01%,32.88%,20.16% 16.46%,10.06% 9.70%,38.85%,26.02%,34.60%,29.99%,Jul 29 AMC,7.90% 0.86%,0.34%,-8.19%,89.08%,0.84%,32.38%,65.07%,44.04%,50.47%,35.29%,31.27%,-6.48%,-9.61%,12.52%,"

",1.25B,1.25B,2.28%,2.53,28.42M,438.50 -33.26%,96.44 203.46%,3.74%,4.15%,16.28,42.06,1.87,0.64,11.24M,"7,211,727",-8.14%,-4.80%,-13.00%,36.32%,70.97%,199.43%,316.92%,379.21%,3001.53%,1.41,381.37,288.32,292.66,1.51%,LRCX
Unitedhealth Group Inc,Healthcare,Healthcare Plans,USA,Mega,NYSE,"DJIA, S&P 500",359.88B,-,14.12B,450.13B,108.78,-,9.06 (2.26%),8.95 (2.23%),"Sep 14, 2026",10.90% 12.57%,65.97%,390000,"Oct 17, 1984",25.78,17.86,1.05,0.80,3.69,-,15.24,-,-,-,0.78,0.74,0.71,Yes / Yes,15.55,22.45,4.09,20.86%,13.60%,17.05%,-14.51% -3.76%,11.35% 11.72%,-32.89%,6.46%,61.72%,0.37%,Jul 16 BMO,30.01% 1.11%,0.25%,-0.11%,90.17%,2.88%,4.57%,14.62%,8.41%,-,4.82%,3.14%,0.89%,-2.71%,14.19%,"

",905.00M,895.36M,1.73%,2.78,15.46M,461.62 -13.15%,255.96 56.64%,1.69%,1.96%,8.77,49.80,0.60,0.99,5.57M,"5,489,560",1.49%,-2.86%,1.13%,38.84%,21.46%,30.23%,-15.81%,-5.18%,193.49%,1.60,481.52,399.66,400.94,0.32%,UNH
HSBC Holdings plc ADR,Financial,Banks - Diversified,United Kingdom,Mega,NYSE,-,365.50B,-,24.18B,135.93B,50.39,-,4.16 (3.91%),3.75 (3.52%),"Aug 14, 2026",32.87% 38.20%,61.46%,209000,"Jul 16, 1999",15.25,11.34,1.07,2.69,2.11,-,-,-,-,-,1.63,3.29,1.43,Yes / Yes,6.98,9.39,2.24,12.51%,10.50%,10.63%,18.89% 44.18%,13.87% 12.13%,39.48%,-5.19%,70.76%,5.62%,Aug 04 BMO,3.31% 2.09%,-,-,2.47%,0.04%,0.73%,14.03%,5.74%,-,15.27%,17.79%,2.64%,4.67%,19.51%,"

",3.43B,-,-,4.08,5.62M,107.92 -1.35%,64.40 65.31%,0.97%,1.06%,1.52,63.94,0.58,0.97,1.38M,"1,333,547",3.51%,3.68%,14.94%,24.15%,35.32%,64.47%,190.23%,309.55%,185.69%,2.40,108.62,104.94,106.46,1.45%,HSBC
Applied Materials Inc,Technology,Semiconductor Equipment & Materials,USA,Mega,NASD,"NDX, S&P 500",345.94B,344.05B,9.27B,30.84B,32.29,11.63,1.93 (0.44%),1.98 (0.45%),"Aug 20, 2026",20.39% 15.39%,20.55%,36500,"Nov 01, 1982",37.59,23.35,0.62,11.22,13.50,37.47,61.52,34.02,11.16,1.79,2.42,0.29,0.23,Yes / Yes,11.60,18.67,4.06,36.03%,45.69%,37.45%,5.19% 17.18%,3.37% 10.52%,38.45%,7.77%,43.02%,24.83%,Aug 13 AMC,2.86% 1.33%,0.52%,-6.47%,86.91%,0.87%,23.84%,41.07%,29.37%,49.40%,31.09%,30.05%,-11.70%,-18.97%,7.38%,"

",793.60M,789.50M,1.50%,1.26,11.88M,739.67 -41.07%,154.46 182.21%,2.84%,3.71%,23.73,32.94,1.61,0.63,9.46M,"6,004,455",-9.63%,-18.41%,-13.11%,25.79%,69.62%,178.98%,183.08%,220.92%,1352.07%,1.48,667.61,438.46,435.91,-0.58%,AMAT
Netflix Inc,Communication Services,Entertainment,USA,Mega,NASD,"NDX, S&P 500",344.23B,351.74B,13.65B,48.77B,7.24,2.19,-,-,-,- -,0.00%,16000,"May 23, 2002",26.04,21.68,0.99,7.06,11.42,37.70,30.87,10.85,7.21,1.14,1.14,0.55,0.46,Yes / Yes,3.17,3.81,0.82,42.21%,5.98%,21.84%,36.44% 32.98%,12.72% 12.61%,34.80%,17.62%,11.06%,13.41%,Jul 16 AMC,1.73% -0.17%,0.72%,-6.15%,84.69%,-1.99%,24.47%,49.54%,31.11%,49.53%,30.25%,27.99%,4.51%,9.80%,-5.02%,"

",4.16B,4.13B,2.19%,2.17,90.51M,126.71 -34.76%,65.08 27.03%,2.69%,2.70%,2.24,63.65,1.59,0.58,41.64M,"24,006,372",3.54%,11.42%,1.36%,-16.64%,-11.83%,-32.58%,87.94%,39.99%,748.94%,1.70,94.32,82.73,82.67,-0.07%,NFLX
Procter & Gamble Co,Consumer Defensive,Household & Personal Products,USA,Mega,NYSE,"DJIA, S&P 500",341.51B,367.57B,15.75B,87.03B,22.95,4.28,4.38 (2.98%),4.29 (2.92%),"Jul 24, 2026",5.00% 5.63%,64.30%,104000,"Mar 22, 1950",22.19,19.87,4.68,3.92,6.40,34.35,22.55,15.36,4.22,0.47,0.68,0.65,0.43,Yes / Yes,6.62,7.39,1.88,1.24%,5.98%,4.25%,3.94% 3.79%,2.00% 2.72%,1.15%,3.26%,-14.70%,1.50%,Jul 29 BMO,1.56% -0.83%,0.07%,-2.60%,72.66%,-0.01%,12.75%,30.25%,20.69%,50.87%,23.86%,18.10%,1.37%,0.11%,-0.44%,"

",2.32B,2.32B,1.06%,2.71,24.56M,167.25 -12.16%,137.62 6.76%,1.70%,1.43%,2.55,54.08,0.38,0.67,9.06M,"6,108,833",2.64%,0.08%,4.36%,-4.59%,2.52%,-7.11%,-4.91%,1.99%,66.58%,2.22,159.67,147.64,146.92,-0.49%,PG
GE Aerospace,Industrials,Aerospace & Defense,USA,Mega,NYSE,S&P 500,346.01B,357.12B,8.96B,50.64B,17.00,9.01,1.79 (0.54%),1.66 (0.50%),"Jul 06, 2026",65.10% 35.10%,17.71%,57000,"Jun 23, 1892",39.31,36.62,2.08,6.83,19.61,37.03,41.21,33.66,7.05,0.67,0.98,1.15,1.02,Yes / Yes,8.48,9.11,1.99,24.31%,15.01%,17.64%,- 69.37%,-7.59% -9.57%,18.42%,21.69%,19.54%,21.10%,Jul 16 BMO,8.45% 6.33%,0.31%,-0.61%,82.02%,-0.25%,7.08%,48.75%,25.18%,35.23%,18.52%,17.69%,-5.45%,-6.82%,3.84%,"

",1.04B,1.03B,1.30%,3.20,13.41M,388.84 -14.24%,268.91 24.01%,1.61%,2.33%,8.64,38.85,1.38,0.63,4.19M,"2,653,683",-2.70%,-12.52%,1.78%,1.98%,8.26%,20.86%,266.02%,411.55%,122.69%,1.52,407.80,329.50,333.48,1.21%,GE
Morgan Stanley,Financial,Capital Markets,USA,Mega,NYSE,S&P 500,341.05B,-,19.55B,128.84B,67.80,-,4.30 (1.98%),4.15 (1.91%),"Jul 31, 2026",9.28% 22.42%,37.72%,83000,"Mar 21, 1986",17.55,15.90,1.21,2.65,3.20,-,7.96,-,-,-,1.40,4.69,3.37,Yes / Yes,12.38,13.66,3.13,26.31%,5.92%,13.09%,18.38% 9.56%,21.96% 17.76%,40.08%,17.88%,62.71%,17.47%,Jul 15 BMO,17.96% 8.50%,24.09%,-0.04%,63.82%,0.15%,1.33%,17.95%,3.97%,-,20.10%,15.17%,1.01%,0.69%,13.91%,"

",1.57B,1.19B,1.17%,2.57,13.89M,232.25 -6.50%,146.29 48.44%,2.07%,2.02%,5.05,53.95,1.20,0.72,5.40M,"3,868,970",1.07%,-0.51%,-0.51%,33.59%,22.32%,46.20%,153.24%,108.30%,580.93%,2.21,242.14,211.82,217.15,2.52%,MS
Dell Technologies Inc,Technology,Computer Hardware,USA,Mega,NYSE,S&P 500,334.77B,357.66B,11.38B,151.22B,-2.16,17.85,2.50 (0.48%),2.31 (0.45%),"Oct 20, 2026",16.74% -,24.20%,97000,"Aug 17, 2016",29.98,17.10,0.33,2.21,-,28.94,39.11,24.58,2.37,0.71,0.96,-,-,Yes / Yes,17.23,30.20,6.39,146.02%,19.17%,52.09%,38.83% 15.51%,3.84% 5.56%,99.71%,48.91%,273.64%,56.91%,Sep 01 AMC,43.34% 4.63%,53.57%,-2.84%,38.02%,-5.20%,10.51%,-,46.33%,21.33%,9.75%,7.52%,11.63%,18.12%,105.37%,"

",648.28M,301.02M,4.66%,1.84,14.01M,514.00 0.46%,110.22 368.51%,8.96%,6.33%,32.66,62.54,1.38,2.67,7.63M,"20,328,030",9.34%,11.60%,22.35%,252.44%,310.22%,316.38%,657.28%,949.37%,4184.73%,1.64,576.76,492.20,516.39,4.91%,DELL
Home Depot Inc,Consumer Cyclical,Home Improvement Retail,USA,Mega,NYSE,"DJIA, S&P 500",317.34B,377.82B,14.23B,169.18B,16.65,2.09,9.21 (2.89%),9.29 (2.92%),"Sep 03, 2026",6.58% 8.92%,64.67%,472400,"Sep 22, 1981",22.26,19.91,3.52,1.88,19.10,152.20,21.02,14.91,2.23,0.31,1.08,3.77,3.14,Yes / Yes,14.29,15.97,3.84,2.08%,6.53%,5.65%,-5.18% 3.58%,1.52% 4.51%,-2.95%,2.50%,4.51%,5.71%,Aug 18 BMO,4.04% 1.31%,0.09%,-1.48%,77.70%,0.71%,13.59%,104.30%,20.70%,31.22%,12.43%,8.41%,-5.45%,-6.34%,-7.56%,"

",998.00M,996.78M,1.04%,2.43,10.32M,426.75 -25.47%,289.10 10.02%,1.58%,2.01%,7.43,34.07,0.99,0.80,4.25M,"3,378,134",-3.21%,-9.93%,2.62%,-12.06%,-7.56%,-21.99%,-4.51%,-3.71%,135.35%,1.95,381.61,318.51,318.07,-0.14%,HD
Novartis AG ADR,Healthcare,Drug Manufacturers - General,Switzerland,Mega,NYSE,-,298.54B,340.27B,12.76B,54.79B,22.69,4.20,4.43 (2.72%),4.74 (2.91%),"Mar 11, 2026",10.71% 8.17%,42.50%,75267,"Nov 07, 1996",24.60,16.66,2.61,5.45,7.19,38.82,17.80,15.89,6.21,0.67,0.86,1.18,0.94,Yes / Yes,6.63,9.79,2.21,-2.29%,11.56%,6.39%,31.40% 15.24%,9.03% 2.29%,-4.08%,2.33%,-18.54%,0.97%,Jul 21 BMO,10.95% 2.43%,0.01%,0.00%,7.49%,-0.26%,11.27%,30.56%,15.82%,74.08%,29.58%,23.29%,4.30%,4.86%,9.03%,"

",1.83B,1.83B,0.27%,2.58,4.99M,170.46 -4.32%,121.57 34.15%,1.52%,1.47%,3.41,60.92,0.40,1.27,1.93M,"2,453,142",5.46%,5.60%,9.90%,1.29%,18.29%,27.19%,71.12%,88.57%,142.40%,2.52,155.52,162.46,163.09,0.39%,NVS
Philip Morris International Inc,Consumer Defensive,Tobacco,USA,Mega,NYSE,S&P 500,290.17B,335.17B,10.84B,42.45B,-5.51,3.87,6.00 (3.22%),5.88 (3.16%),"Jun 25, 2026",3.82% 3.54%,77.65%,84900,"Mar 17, 2008",26.76,20.38,2.07,6.84,-,48.06,22.81,18.73,7.90,0.55,0.98,-,-,Yes / Yes,6.96,9.13,2.27,10.97%,9.16%,9.85%,7.70% 7.09%,8.74% 7.15%,32.00%,9.12%,-7.41%,10.19%,Jul 22 BMO,7.28% 5.57%,0.22%,0.00%,85.55%,0.41%,15.86%,-,32.10%,65.33%,37.32%,25.55%,-1.48%,-0.90%,6.84%,"

",1.56B,1.56B,0.84%,2.63,12.99M,207.76 -10.39%,142.11 31.00%,2.08%,2.07%,4.49,45.46,0.36,0.56,4.94M,"2,758,994",-2.26%,-1.46%,6.39%,9.71%,16.07%,14.06%,94.58%,75.47%,82.93%,1.83,208.62,187.94,186.17,-0.94%,PM
Goldman Sachs Group Inc,Financial,Capital Markets,USA,Mega,NYSE,"DJIA, S&P 500",302.22B,-,20.05B,136.20B,376.45,-,19.08 (1.84%),22.00 (2.12%),"Sep 01, 2026",15.87% 22.87%,27.28%,47400,"May 04, 1999",16.02,14.15,0.97,2.22,2.76,-,2.63,-,-,-,1.19,6.50,2.94,Yes / Yes,64.79,73.34,16.42,36.85%,4.42%,14.58%,19.52% 15.71%,23.34% 18.70%,42.87%,8.38%,92.32%,23.03%,Jul 14 BMO,44.33% 25.35%,0.68%,-1.92%,76.60%,0.51%,1.07%,16.99%,4.33%,-,19.52%,14.72%,0.46%,-0.60%,9.63%,"

",291.44M,289.19M,2.15%,2.97,6.21M,1153.99 -10.06%,722.30 43.70%,2.23%,2.16%,26.87,50.79,1.27,0.80,2.09M,"1,676,102",-0.28%,-2.12%,-5.00%,24.23%,18.08%,42.07%,217.02%,152.35%,513.51%,2.50,1170.71,1004.42,1037.93,3.34%,GS
Royal Bank Of Canada,Financial,Banks - Diversified,Canada,Mega,NYSE,-,294.06B,-,16.01B,102.07B,68.95,-,4.95 (2.34%),4.74 (2.24%),"Oct 26, 2026",3.83% 6.20%,42.84%,96628,"Oct 16, 1995",18.53,16.44,1.53,2.88,3.08,-,12.48,-,-,-,0.81,2.88,2.79,Yes / Yes,11.44,12.90,2.99,14.23%,9.13%,10.77%,5.40% 11.56%,23.84% 16.80%,20.78%,5.35%,10.82%,9.49%,Aug 27 BMO,5.17% 1.96%,0.04%,0.00%,52.94%,-0.39%,0.97%,16.30%,4.19%,-,19.50%,15.69%,1.49%,1.30%,16.68%,"

",1.39B,1.39B,0.24%,2.15,3.35M,218.57 -2.97%,143.13 48.17%,1.63%,1.69%,3.63,57.88,0.78,0.66,1.56M,"1,033,602",3.68%,0.38%,8.77%,28.99%,24.39%,45.61%,134.80%,105.14%,241.20%,1.20,225.96,207.86,212.07,2.03%,RY
Alibaba Group Holding Ltd ADR,Consumer Cyclical,Internet Retail,China,Mega,NYSE,-,277.92B,263.64B,10.46B,149.45B,64.40,25.39,1.11 (0.99%),1.05 (0.94%),"Jun 11, 2026",1.67% -,16.03%,131462,"Sep 19, 2014",26.34,12.21,0.29,1.86,1.74,4.40,-,20.60,1.76,1.36,1.36,0.25,0.22,Yes / Yes,4.25,9.16,1.63,61.74%,41.98%,42.55%,16.78% -4.77%,4.38% 6.38%,-49.08%,7.76%,-78.14%,15.40%,Aug 20 BMO,-15.84% 0.37%,0.10%,45.47%,9.78%,-1.39%,3.83%,7.07%,5.52%,37.70%,4.06%,7.00%,-8.16%,-3.45%,-17.59%,"

",2.49B,2.48B,1.69%,3.34,41.98M,192.67 -41.97%,91.99 21.55%,2.04%,2.48%,3.77,38.12,0.46,0.68,12.56M,"8,605,020",-3.87%,-13.01%,-11.23%,-14.22%,-23.72%,-18.06%,19.63%,-33.26%,14.52%,1.31,188.83,111.81,111.81,0.00%,BABA
RTX Corp,Industrials,Aerospace & Defense,USA,Mega,NYSE,S&P 500,272.42B,304.74B,7.74B,93.50B,49.25,6.16,2.86 (1.42%),2.82 (1.40%),"Aug 14, 2026",7.32% 4.33%,53.80%,180000,"Sep 05, 1934",35.59,25.57,2.18,2.91,4.10,32.80,23.88,21.18,3.26,0.78,1.01,0.59,0.50,Yes / Yes,5.68,7.91,1.77,15.21%,9.09%,11.72%,12.37% -,9.72% 9.35%,24.93%,11.84%,28.04%,14.49%,Jul 23 BMO,13.90% 7.93%,0.10%,-2.29%,82.34%,0.22%,4.54%,12.02%,7.76%,20.35%,10.68%,8.28%,-5.94%,-2.54%,4.75%,"

",1.35B,1.35B,0.96%,2.62,12.95M,226.88 -10.91%,150.61 34.21%,2.22%,1.97%,4.53,36.31,0.30,0.75,4.94M,"3,706,636",-4.69%,-9.08%,12.66%,-0.85%,10.21%,27.84%,134.27%,141.64%,220.49%,1.78,236.86,200.78,202.13,0.67%,RTX
Wells Fargo & Co,Financial,Banks - Diversified,USA,Mega,NYSE,S&P 500,269.71B,-,21.61B,128.44B,54.43,-,1.91 (2.14%),1.85 (2.07%),"Aug 07, 2026",15.62% 6.86%,27.17%,205000,"Dec 10, 1962",12.96,11.18,0.83,2.10,1.64,-,39.33,-,-,-,0.96,2.57,0.96,Yes / Yes,6.88,7.98,1.84,16.44%,9.44%,13.55%,25.77% 70.67%,16.87% 8.60%,18.04%,4.24%,25.53%,8.15%,Jul 14 BMO,16.57% 3.48%,0.22%,0.00%,79.63%,-0.95%,1.06%,12.52%,6.39%,-,21.92%,16.83%,2.83%,3.06%,4.98%,"

",3.03B,3.02B,0.93%,1.90,28.08M,97.76 -8.77%,72.78 22.56%,2.03%,1.94%,1.81,61.28,0.94,0.90,14.74M,"13,206,614",4.97%,0.02%,9.27%,8.62%,-4.30%,10.78%,114.14%,101.92%,76.44%,1.90,100.19,89.27,89.19,-0.09%,WFC
Palo Alto Networks Inc,Technology,Software - Infrastructure,USA,Mega,NASD,"NDX, S&P 500",270.53B,269.96B,307.00M,11.48B,34.03,3.77,-,-,-,- -,0.00%,16068,"Jul 20, 2012",653.81,68.00,5.09,23.57,9.75,88.09,71.31,150.11,23.52,0.81,0.82,0.09,0.09,Yes / Yes,0.51,4.88,0.97,8.98%,16.66%,13.37%,-14.60% -,18.54% 21.95%,-68.55%,24.49%,-197.77%,34.45%,Sep 01 AMC,4.35% 1.74%,0.97%,-0.84%,84.80%,1.98%,0.85%,1.74%,1.02%,78.89%,5.96%,2.67%,-9.14%,-4.75%,42.82%,"

",815.00M,807.06M,2.78%,3.24,22.41M,398.88 -16.78%,139.57 137.83%,5.64%,4.70%,19.45,43.02,0.95,1.00,6.91M,"6,912,607",-13.30%,-8.47%,18.87%,103.44%,80.21%,73.31%,173.52%,325.36%,1271.84%,1.62,398.91,328.48,331.94,1.05%,PANW
Mitsubishi UFJ Financial Group Inc ADR,Financial,Banks - Diversified,Japan,Mega,NYSE,-,271.60B,-,17.44B,86.52B,12.41,-,0.62 (2.57%),0.54 (2.23%),"Mar 31, 2026",39.63% 20.86%,34.35%,161576,"Sep 19, 1989",15.73,13.87,1.19,3.14,1.94,-,-,-,-,-,1.79,3.16,1.18,Yes / Yes,1.53,1.74,0.40,18.05%,9.85%,11.70%,28.30% 19.92%,11.23% 11.04%,43.28%,7.56%,36.90%,7.59%,Aug 03 AMC,20.60% 146.44%,0.00%,-,3.02%,0.53%,0.64%,12.53%,5.74%,-,20.86%,20.15%,6.82%,9.39%,28.19%,"

",11.26B,11.26B,0.05%,1.68,5.22M,23.46 2.86%,14.62 65.05%,1.28%,1.25%,0.48,69.09,0.46,1.20,3.10M,"3,726,574",7.53%,7.63%,20.35%,40.05%,52.14%,60.76%,198.27%,327.08%,327.84%,1.62,25.63,23.42,24.13,3.03%,MUFG
Shell Plc ADR,Energy,Oil & Gas Integrated,United Kingdom,Mega,NYSE,-,254.40B,297.10B,25.94B,296.12B,65.15,11.39,3.13 (3.39%),3.02 (3.27%),"Aug 14, 2026",11.59% 21.09%,47.64%,85000,"Jul 20, 1954",10.20,10.00,0.72,0.86,1.42,8.11,8.79,4.69,1.00,1.12,1.43,0.40,0.36,Yes / Yes,9.05,9.23,2.94,77.42%,-17.39%,13.85%,-19.21% -,-11.28% 8.53%,103.01%,7.37%,216.77%,43.22%,Jul 30 BMO,14.90% 9.79%,0.01%,0.00%,13.58%,10.31%,6.75%,14.34%,10.57%,18.12%,13.68%,8.76%,0.86%,5.78%,11.21%,"

",2.77B,2.75B,0.86%,3.68,23.68M,94.90 -2.71%,68.62 34.54%,1.25%,1.21%,1.41,57.68,0.09,0.84,6.44M,"5,434,508",1.80%,5.21%,6.46%,11.32%,25.65%,26.93%,46.91%,129.96%,86.00%,2.28,102.28,92.80,92.33,-0.51%,SHEL
Arm Holdings Plc ADR,Technology,Semiconductors,United Kingdom,Mega,NASD,NDX,259.09B,255.68B,1.04B,5.16B,8.08,3.64,-,-,-,- -,0.00%,9584,"Sep 14, 2023",248.86,79.20,2.44,50.25,30.02,66.64,172.04,221.56,49.59,5.25,5.25,0.06,0.05,Yes / Yes,0.97,3.06,0.47,25.89%,37.47%,32.40%,18.34% 17.48%,22.46% 19.40%,48.03%,25.12%,105.16%,22.41%,Jul 29 AMC,11.94% 2.08%,0.37%,-7.35%,9.27%,0.66%,10.14%,13.35%,11.53%,93.88%,17.26%,20.25%,-4.82%,-11.94%,20.56%,"

",1.07B,1.06B,1.72%,2.55,18.26M,452.70 -46.41%,100.02 142.54%,4.41%,5.58%,16.85,43.18,3.90,0.56,7.15M,"3,994,254",-4.94%,-11.65%,-38.34%,101.12%,121.93%,84.59%,-,-,-,1.84,297.58,234.86,242.59,3.29%,ARM
