Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Exzeo Group Inc,Financial,Insurance - Diversified,USA,Small,RUT,-,-,86.22%,90.91M,-0.98%,1.47B,13.97,1.16,0.24%,12.52M,10.43%,1.17B,-,0.21,8.75%,3.93%,-22.86%,-,-,-2.36%,14.71%,2.47,-,-,5.79,20.00%,-,0.49M,-33.20%,2.80,4.82,-,-,24.60 -34.15%,-,3.36,-,- -,-,12.91 25.44%,-,-,-,68.16% 59.02%,-,5.03%,4.81%,-,-,-,-,-,0.83,-,-,3.86,-,-,51.13,1.00,- -,3.86,490.77%,0.96%,-,26.00,0.00%,0.03,92.89%,3.76%,0.56,16.28,354,0.02,Feb 25 AMC,-9.26%,199.69K,16.20,"Nov 05, 2025",No / Yes,44.26% 15.75%,"

","112,542",-0.49%,XZO
Block Inc,Technology,Software - Infrastructure,USA,Large,S&P 500,33.50,2.10,12.68%,542.09M,0.83%,42.00B,14.56,4.84,-0.14%,519.82M,17.17%,42.78B,0.41,0.68,72.42%,4.16%,13.34%,1.31B,1.74,54.90%,-1.21%,2.65,-12.06%,24.19B,1.91,31.87%,3.42%,21.62M,8.33%,36.88,5.15,35.86%,6.01%,82.50 -14.53%,20.59%,13.69,17.32,- 36.61%,4.49%,44.27 59.27%,15.99%,-,12.32,11.33% 20.56%,42.26%,3.25%,3.76%,-71.20%,-,1.77,-54.57%,12.82%,2.69,373.54%,-,2.19,0.30%,5.40%,60.50,1.42,- -,2.20,-93.82%,4.70%,2.58,87.35,0.00%,0.40,3.65%,12.43%,0.49,69.46,10205,0.31,May 07 AMC,3.39%,8.17M,70.51,"Nov 19, 2015",Yes / Yes,-0.06% 0.61%,"

","3,978,412",1.51%,XYZ
Xylem Inc,Industrials,Specialty Industrial Machinery,USA,Large,S&P 500,29.36,4.03,0.34%,239.10M,-2.90%,28.09B,19.46,6.07,-1.46%,236.90M,-1.12%,29.60B,2.01,1.34,95.43%,2.23%,-14.33%,981.00M,3.09,8.88%,0.74%,2.36,-21.49%,9.08B,2.57,9.78%,5.85%,5.27M,-13.23%,45.89,34.76,9.69%,9.00%,154.27 -23.41%,-2.00%,3.40,30.23,25.98% 22.83%,7.92%,114.15 3.51%,13.79%,1.56 (1.32%),15.55,17.68% 13.14%,38.48%,3.48%,2.54%,6.79%,1.63 (1.38%),3.26,8.05%,14.68%,3.35,182.81%,"Feb 24, 2026",1.10,5.64%,10.80%,41.50,1.88,10.06% 9.00%,1.46,14.41%,-4.15%,1.08,152.50,40.79%,0.19,2.71%,-4.29%,1.14,115.40,22000,0.13,Apr 28 BMO,-13.61%,2.24M,118.16,"Oct 13, 2011",Yes / Yes,3.24% 0.72%,"

","2,543,234",2.39%,XYL
Twenty One Capital Inc,Financial,Shell Companies,USA,Mid,-,24.54,0.34,60.74%,651.39M,6.92%,2.54B,-,-,0.00%,255.74M,30.31%,2.54B,-,-,3.43%,3.54%,9.74%,4.35M,-,-,102.15%,6.11,-59.46%,0.00M,1.02,-,4.17%,9.04M,-4.79%,8.21,84746.33,-,4.22%,59.75 -86.04%,-80.20%,0.00,5526.93,-1844.63% -,4.14%,5.61 48.66%,-,-,-,- -,-,5.15%,5.53%,-,-,-,1946.99%,-,0.44,-,-,0.13,-,-,66.89,-,- -,0.13,331.72%,13.64%,-2.14,-,-,0.01,-,21.04%,1.19,7.83,3,0.00,-,-43.67%,1.48M,8.34,"Aug 13, 2024",Yes / Yes,- -,"

","1,758,498",6.51%,XXI
DENTSPLY Sirona Inc,Healthcare,Medical Instruments & Supplies,USA,Mid,-,-,-3.00,0.84%,199.60M,-1.26%,2.35B,7.58,1.55,-0.17%,198.64M,1.29%,4.50B,3.54,0.28,107.65%,10.23%,-4.24%,-598.00M,0.64,-10.77%,-2.39%,4.56,-10.10%,3.68B,1.75,8.60%,-10.70%,20.31M,2.80%,6.71,7.22,2.14%,-36.45%,17.18 -31.61%,-15.47%,1.63,22.63,12.05% -51.27%,-17.35%,9.85 19.29%,-71.98%,-,7.43,-2.10% 1.95%,50.00%,3.32%,3.76%,-82.60%,0.48 (4.09%),1.22,34.18%,6.88%,0.49,-80.29%,"Dec 26, 2025",1.03,-2.98%,-16.25%,46.33,2.82,8.58% 9.86%,1.51,66.18%,-1.79%,0.94,13.96,-,1.84,6.19%,-3.52%,1.27,11.48,14000,1.57,May 05 AMC,-7.04%,4.45M,11.75,"Aug 12, 1987",Yes / Yes,-2.70% 3.76%,"

","5,668,116",2.35%,XRAY
Expro Group Holdings NV,Energy,Oil & Gas Equipment & Services,USA,Mid,RUT,40.81,0.45,1.06%,113.56M,6.62%,2.06B,14.28,1.27,0.00%,112.25M,4.60%,2.04B,0.24,0.12,103.28%,5.22%,12.20%,51.69M,1.28,133.33%,3.52%,5.03,31.20%,1.61B,1.35,21.43%,2.17%,5.86M,36.40%,13.51,10.46,58.45%,3.42%,18.73 -2.78%,120.19%,1.74,21.12,- -,3.07%,7.57 140.55%,-8.45%,-,6.61,7.90% 18.94%,11.94%,3.10%,3.75%,-6.62%,-,1.27,0.81%,7.21%,0.67,-81.77%,"Aug 29, 2017",1.79,-6.17%,3.22%,63.13,2.83,- -,2.16,-74.31%,7.37%,0.98,17.60,0.00%,0.11,-12.53%,6.55%,0.63,18.03,8500,0.10,May 05 BMO,28.98%,1.17M,18.21,"Aug 09, 2013",Yes / Yes,-80.77% -6.96%,"

","736,494",1.00%,XPRO
XPO Inc,Industrials,Trucking,USA,Large,-,83.23,2.64,3.14%,117.00M,-2.06%,25.85B,37.85,5.82,0.00%,113.72M,13.15%,29.63B,1.59,1.32,106.05%,5.51%,45.87%,316.00M,3.17,22.47%,-0.92%,3.52,78.01%,8.16B,13.84,27.32%,3.97%,6.27M,61.97%,15.91,83.37,23.76%,18.26%,231.46 -4.90%,107.43%,2.64,78.56,9.29% -,5.52%,100.10 119.91%,398.26%,-,23.66,1.86% -4.37%,12.00%,3.53%,3.57%,357.76%,-,3.63,-19.66%,8.95%,8.27,2012.92%,-,1.05,1.05%,3.87%,58.14,1.89,- -,1.05,-21.71%,1.71%,1.93,215.05,0.00%,2.20,4.69%,7.84%,0.95,216.71,22500,2.08,Apr 30 BMO,41.24%,1.78M,220.13,"Jul 26, 2002",Yes / Yes,14.85% 2.80%,"

","1,684,172",1.58%,XPO
XPeng Inc ADR,Consumer Cyclical,Auto Manufacturers,China,Large,-,-,-0.17,0.53%,780.00M,2.52%,12.74B,62.30,0.26,0.00%,777.29M,-4.73%,12.08B,-,-0.11,13.20%,6.32%,-12.32%,-156.47M,1.19,69.33%,0.85%,7.52,-30.16%,10.69B,3.58,585.47%,-1.20%,49.12M,-19.63%,4.55,2.12,-,-3.63%,28.24 -42.27%,-12.37%,7.68,-,52.82% 27.62%,-2.61%,15.38 5.98%,71.58%,-,-,38.84% 66.00%,18.89%,3.24%,2.89%,-45.50%,-,1.13,80.63%,-5.74%,0.70,-,-,0.91,88.10%,-1.46%,41.82,1.78,- -,1.09,128.68%,-5.12%,1.14,23.57,-,1.23,40.10%,-7.93%,0.97,15.86,19884,0.38,Mar 20 BMO,-18.23%,6.53M,16.30,"Aug 27, 2020",Yes / Yes,4042.86% 3.80%,"

","6,313,059",2.77%,XPEV
XPEL Inc,Consumer Cyclical,Auto Parts,USA,Small,RUT,25.78,1.85,9.44%,27.60M,1.67%,1.31B,16.93,2.81,0.00%,25.00M,7.59%,1.29B,0.57,0.36,77.90%,8.57%,-9.45%,51.23M,2.76,14.77%,-2.37%,8.08,28.95%,476.20M,4.69,32.50%,14.93%,2.14M,-4.59%,10.15,25.85,29.79%,20.26%,55.91 -14.83%,66.27%,1.84,20.89,7.29% 22.82%,17.25%,27.66 72.18%,-34.82%,-,17.01,13.70% 24.54%,42.21%,3.11%,3.49%,-25.71%,-,2.71,12.53%,13.16%,1.62,4413.74%,-,1.52,13.27%,10.76%,62.80,1.00,- -,3.25,50.58%,3.10%,1.13,55.33,0.00%,0.08,13.71%,8.84%,0.76,46.61,1337,0.06,May 06 BMO,12.64%,265.22K,47.62,"Oct 19, 2006",Yes / Yes,7.45% -2.20%,"

","202,060",2.17%,XPEL
XP Inc,Financial,Capital Markets,Brazil,Large,-,11.60,1.65,24.58%,415.37M,-2.39%,10.10B,7.80,2.46,0.00%,397.43M,0.63%,23.78B,0.63,0.51,63.61%,4.55%,-4.63%,926.34M,3.03,8.85%,0.42%,3.01,7.22%,3.34B,2.31,14.34%,1.44%,18.09M,17.04%,8.28,5.34,12.38%,24.57%,23.13 -17.16%,19.01%,3.59,1.07,12.04% 19.21%,18.86%,15.51 23.53%,34.08%,1.05 (5.49%),20.65,7.90% 15.03%,68.99%,3.06%,3.72%,-51.62%,0.18 (0.94%),7.13,13.50%,32.39%,0.85,-,"Dec 10, 2025",0.28,3.19%,27.77%,45.83,1.31,- -,0.26,23.52%,-3.66%,1.18,25.40,0.01%,3.62,20.27%,-3.53%,0.84,18.38,-,0.14,Feb 12 AMC,4.15%,6.00M,19.16,"Dec 11, 2019",Yes / Yes,2.59% 3.65%,"

","5,040,966",4.24%,XP
Exxon Mobil Corp,Energy,Oil & Gas Integrated,USA,Mega,S&P 500,23.05,6.69,0.26%,4.18B,2.52%,641.48B,15.57,9.91,-0.16%,4.15B,-9.04%,686.58B,1.01,0.98,67.22%,1.04%,9.84%,28.84B,1.98,41.69%,0.06%,1.91,34.17%,323.40B,2.49,0.05%,6.39%,42.99M,28.24%,62.07,60.06,15.44%,11.03%,176.41 -12.52%,46.10%,2.57,27.17,-20.34% -,9.66%,101.18 52.52%,30.41%,4.16 (2.69%),11.55,-6.83% 12.70%,21.56%,2.32%,2.65%,169.62%,4.04 (2.62%),2.12,-14.98%,10.34%,4.48,74.58%,"Feb 12, 2026",0.79,-4.86%,8.92%,52.18,2.33,4.06% 2.82%,1.15,-11.04%,1.07%,0.20,165.35,59.70%,0.19,-1.81%,-0.30%,1.01,154.67,58000,0.15,May 01 BMO,20.92%,22.52M,154.33,"Jan 01, 1920",Yes / Yes,0.61% 2.08%,"

","22,771,504",-0.22%,XOM
Xanadu Quantum Technologies Ltd,Technology,Software - Infrastructure,Canada,Small,-,243.31,0.12,8.66%,22.64M,0.87%,1.26B,-,-0.50,0.00%,20.68M,279.90%,1.26B,-,-0.08,89.25%,5.04%,173.75%,3.58M,-,96.20%,-,0.70,163.35%,0.00M,4.03,-4.78%,-,1.04M,170.19%,7.21,4665.12,63.80%,-,42.44 -31.43%,-,0.01,-,- -,1.66%,6.97 317.41%,-,-,-,- -,-,17.11%,26.10%,-,-,-,-,-,4.96,-,-,0.27,-,-,62.23,1.00,- -,0.27,1977.78%,38.26%,-,44.00,0.00%,0.00,-,105.24%,1.44,27.90,3,0.00,Apr 09 AMC,151.93%,1.49M,29.10,"May 19, 2025",Yes / No,- -,"

","2,137,283",4.30%,XNDU
Xometry Inc,Industrials,Industrial Distribution,USA,Mid,RUT,-,-1.22,16.38%,49.84M,9.36%,2.66B,44.13,1.16,-1.83%,43.33M,25.54%,2.78B,0.73,0.09,96.62%,10.31%,-16.10%,-61.74M,3.87,76.61%,3.22%,4.34,3.81%,686.63M,9.55,73.14%,-8.75%,4.47M,-13.79%,5.37,12.12,60.37%,-20.93%,73.87 -30.59%,99.96%,4.23,-,10.17% -6.20%,-10.07%,24.65 107.97%,269.11%,-,-,21.70% 37.17%,36.56%,5.80%,6.22%,-,-,4.05,-18.29%,-6.27%,3.14,-,-,3.71,25.87%,-8.99%,62.18,1.67,- -,3.76,15.55%,12.47%,0.90,62.62,-,1.23,29.52%,16.97%,0.86,45.29,1174,1.22,May 07 BMO,0.16%,1.03M,51.27,"Jun 30, 2021",Yes / Yes,31.47% 4.90%,"

","886,097",13.20%,XMTR
XPLR Infrastructure LP,Utilities,Utilities - Renewable,USA,Small,-,-,-0.29,8.08%,94.00M,4.23%,1.99B,76.67,0.14,0.00%,86.38M,-2.54%,14.89B,-,-0.46,56.01%,4.11%,5.18%,-27.00M,1.68,1082.86%,1.10%,3.32,3.29%,1.19B,0.30,-80.38%,-0.12%,3.55M,3.50%,33.94,1.95,-,-0.75%,11.43 -9.45%,25.61%,5.30,22.17,- 18.00%,-0.31%,7.99 29.54%,-82.00%,-,21.13,7.10% 5.31%,10.52%,2.37%,2.17%,-86.12%,-,12.54,-201.77%,4.97%,0.26,-64.17%,-,0.84,-1.98%,-2.27%,53.73,3.17,- -,0.91,128.56%,1.28%,0.84,11.98,-,1.95,-14.63%,0.34%,0.96,10.22,-,1.71,May 07 BMO,3.90%,1.07M,10.35,"Jun 27, 2014",Yes / Yes,-22.96% -42.47%,"

","1,023,288",1.27%,XIFR
Xenia Hotels & Resorts Inc,Real Estate,REIT - Hotel & Motel,USA,Small,RUT,25.78,0.63,0.89%,92.15M,1.12%,1.50B,36.16,0.45,-19.79%,91.43M,9.71%,2.76B,-,0.18,97.78%,5.74%,10.01%,62.51M,1.39,-47.66%,-2.28%,7.63,26.61%,1.08B,1.32,34.33%,2.24%,5.24M,15.06%,12.31,6.73,-,5.31%,16.64 -2.22%,52.34%,2.42,16.69,9.80% -,2.49%,10.31 57.81%,28.52%,0.58 (3.56%),11.60,2.63% 23.87%,13.59%,2.01%,2.29%,-16.26%,0.56 (3.44%),2.56,310.82%,9.92%,0.39,5.79%,"Mar 31, 2026",1.54,3.80%,5.80%,61.37,2.00,40.95% 14.87%,1.54,987.50%,2.77%,1.18,16.80,86.93%,1.26,1.42%,5.99%,1.00,16.07,42,1.21,May 01 BMO,13.71%,687.59K,16.27,"Feb 04, 2015",Yes / Yes,100.00% 0.31%,"

","686,651",1.24%,XHR
Xeris Biopharma Holdings Inc,Healthcare,Biotechnology,USA,Small,RUT,-,-0.01,6.88%,166.22M,2.94%,1.06B,18.12,0.34,-2.66%,160.57M,5.60%,1.20B,-,-0.00,58.77%,9.80%,-15.40%,0.55M,3.62,3641.81%,2.04%,8.89,-33.64%,291.85M,74.37,181.63%,0.15%,15.74M,-21.97%,0.08,9.51,-,-,10.08 -39.24%,34.03%,0.64,37.81,- -,0.21%,4.26 43.95%,171.02%,-,32.01,38.33% 70.20%,81.70%,2.65%,3.71%,59.92%,-,4.12,99.47%,8.53%,0.23,-,-,1.57,43.72%,0.19%,53.28,1.43,- -,2.19,279.30%,1.24%,0.78,11.14,0.00%,18.85,42.78%,3.03%,0.59,6.02,435,18.40,May 07 BMO,-13.14%,1.77M,6.12,"Jun 21, 2018",Yes / Yes,191.26% 4.39%,"

","1,039,929",1.74%,XERS
Xenon Pharmaceuticals Inc,Healthcare,Biotechnology,Canada,Mid,RUT,-,-4.36,2.88%,95.43M,1.14%,5.35B,-,-4.65,-11.64%,92.68M,-3.63%,4.81B,-,-1.18,86.24%,5.24%,34.20%,-345.91M,713.03,-9.82%,0.81%,3.58,31.77%,7.50M,7.71,2.89%,-33.77%,4.85M,25.03%,7.27,9.74,12.48%,-51.76%,63.95 -12.37%,46.70%,5.75,-,-28.36% -40.02%,-58.81%,28.19 98.79%,39.13%,-,-,-7.36% -25.26%,66.09%,3.85%,3.35%,205.90%,-,640.90,-44.99%,-4974.27%,2.07,685.97%,-,13.42,-,-4612.13%,51.42,1.05,- -,13.42,-56.77%,-1.87%,0.67,79.24,-,0.01,-,4.73%,0.99,55.75,370,0.01,Feb 26 AMC,29.91%,1.36M,56.04,"Nov 05, 2014",Yes / Yes,-9.94% -,"

","1,337,441",0.52%,XENE
Xcel Energy Inc,Utilities,Utilities - Regulated Electric,USA,Large,"NDX, S&P 500",24.24,3.42,0.18%,623.60M,4.37%,51.77B,18.28,4.54,-1.47%,623.06M,4.42%,87.42B,1.92,0.78,90.28%,4.50%,9.19%,2.02B,3.53,8.30%,1.38%,6.04,3.92%,14.67B,2.19,10.26%,2.57%,28.02M,12.31%,37.86,117.94,9.54%,9.36%,84.23 -1.52%,17.33%,0.70,-,2.58% 4.20%,3.51%,65.21 27.20%,18.65%,2.40 (2.89%),14.60,-1.36% 4.94%,24.47%,2.11%,2.02%,16.34%,2.30 (2.78%),5.96,-0.01%,19.79%,1.73,107.22%,"Mar 13, 2026",0.60,8.94%,13.75%,61.39,1.45,5.35% 5.80%,0.71,17.90%,3.29%,0.39,92.18,66.55%,1.53,13.78%,2.79%,1.96,78.82,11534,1.44,Apr 30 BMO,7.27%,4.64M,82.95,"Feb 28, 1949",Yes / Yes,0.36% -4.47%,"

","9,104,393",5.24%,XEL
X-Energy Inc,Industrials,Electrical Equipment & Parts,USA,Small,-,-,-,-,3.13M,-,534.27M,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.66%,-,-,-,-,37.10 -14.47%,-,-,-,- -,-,26.90 17.96%,-,-,-,- -,-,-,-,-,-,-,-,-,4.72,-,-,-,-,-,-,-,- -,-,-,-2.13%,-,-,-,-,-,-2.13%,0.40,31.08,889,-,-,-2.13%,25.09M,31.73,"Apr 24, 2026",Yes / Yes,- -,"

","10,121,512",2.09%,XE
Wynn Resorts Ltd,Consumer Cyclical,Resorts & Casinos,USA,Large,S&P 500,34.09,3.14,27.63%,103.99M,1.42%,11.14B,19.41,5.52,0.00%,75.30M,5.48%,20.62B,1.08,1.26,66.27%,10.79%,-1.65%,327.33M,1.56,22.66%,-1.81%,4.68,-11.37%,7.14B,-,7.40%,2.44%,8.13M,-10.99%,-2.65,5.40,17.89%,-,134.72 -20.49%,33.37%,19.85,16.10,- -,2.74%,78.78 35.96%,-6.27%,0.99 (0.92%),11.60,23.86% 27.77%,32.73%,2.49%,2.64%,-16.58%,1.00 (0.93%),2.89,-30.95%,16.21%,3.20,21.30%,"Feb 23, 2026",1.58,0.14%,4.59%,55.09,1.22,- 0.00%,1.63,-59.12%,1.61%,1.00,141.89,31.85%,-,1.48%,2.75%,0.62,104.24,28500,-,May 07 AMC,-7.27%,1.74M,107.11,"Oct 25, 2002",Yes / Yes,-20.59% 0.73%,"

","1,082,522",2.75%,WYNN
Weyerhaeuser Co,Real Estate,REIT - Specialty,USA,Large,S&P 500,54.77,0.45,0.45%,720.53M,-1.92%,17.68B,36.08,0.68,-2.19%,717.77M,0.37%,22.93B,0.48,0.06,91.55%,2.72%,-5.44%,324.00M,2.56,41.71%,1.99%,3.46,3.29%,6.91B,1.87,139.81%,1.95%,19.54M,3.50%,13.08,37.94,75.69%,3.38%,27.86 -11.99%,-5.36%,0.65,-,-43.86% -15.92%,2.22%,21.16 15.91%,-17.67%,0.84 (3.44%),21.14,-12.15% -1.72%,14.84%,2.06%,2.19%,-31.47%,0.84 (3.43%),3.32,-17.56%,6.53%,0.58,-17.28%,"Mar 10, 2026",0.83,-3.07%,4.69%,48.91,1.77,5.27% 10.49%,1.29,-7.91%,-0.75%,0.91,31.55,187.58%,0.61,-9.78%,0.70%,1.47,24.25,9517,0.55,Apr 30 AMC,-0.08%,5.64M,24.52,"Dec 06, 1963",Yes / Yes,106.77% 0.47%,"

","8,279,512",1.11%,WY
Wolverine World Wide Inc,Consumer Cyclical,Footwear & Accessories,USA,Small,RUT,15.08,1.13,1.99%,81.19M,-3.73%,1.40B,10.12,1.68,1.35%,80.35M,4.29%,1.97B,0.67,0.22,101.14%,7.35%,-2.52%,92.00M,0.74,8.16%,-8.79%,5.22,-31.48%,1.87B,3.39,16.01%,5.45%,5.91M,-6.23%,5.03,6.76,15.14%,25.72%,32.80 -48.11%,30.42%,2.52,11.47,- -,8.68%,12.44 36.82%,1.67%,0.40 (2.36%),10.84,-11.29% 0.91%,46.89%,4.37%,3.97%,-59.20%,0.40 (2.35%),1.05,99.47%,7.94%,0.74,-10.18%,"Apr 01, 2026",0.87,6.80%,4.91%,46.87,2.00,0.00% 0.00%,1.40,27.08%,-1.59%,1.78,23.20,35.10%,1.87,4.61%,-0.25%,0.88,16.91,3050,1.60,May 14 BMO,-19.34%,1.13M,17.02,"Jul 20, 1965",Yes / Yes,3.12% 1.33%,"

","995,450",0.65%,WWW
Woodward Inc,Industrials,Aerospace & Defense,USA,Large,-,43.45,8.35,0.40%,59.62M,-1.23%,21.64B,35.32,10.28,-24.39%,59.38M,1.42%,22.26B,1.69,2.22,89.52%,1.18%,13.64%,513.80M,5.41,28.89%,-2.32%,0.97,38.26%,4.00B,8.38,15.74%,10.86%,0.70M,20.07%,43.30,43.18,20.85%,21.13%,407.00 -10.81%,93.52%,8.41,55.69,38.38% 13.95%,17.25%,181.61 99.87%,278.04%,1.22 (0.34%),29.76,14.40% 7.41%,28.38%,3.22%,3.63%,190.37%,1.16 (0.32%),5.57,34.44%,15.79%,14.93,569.60%,"May 21, 2026",1.19,19.03%,12.85%,44.02,1.57,13.80% 16.59%,1.73,23.31%,-4.41%,0.93,431.82,15.57%,0.44,23.42%,-3.75%,3.21,360.98,10200,0.18,Apr 29 AMC,19.11%,717.09K,362.99,"May 31, 1996",Yes / Yes,8.32% 7.98%,"

","2,300,911",0.56%,WWD
Wave Life Sciences Ltd,Healthcare,Biotechnology,Singapore,Small,RUT,-,-1.05,17.95%,192.34M,-3.42%,1.36B,-,-1.31,37.10%,157.85M,-2.62%,829.32M,-,-0.31,91.01%,8.45%,-45.73%,-183.59M,18.92,6.46%,15.16%,3.20,-6.98%,71.80M,2.65,-15.41%,-42.11%,13.35M,-58.47%,2.66,2.49,0.59%,-53.11%,21.73 -67.51%,-8.55%,2.83,-,16.10% 20.52%,-35.37%,5.02 40.64%,76.94%,-,-,127.08% 16.31%,87.47%,5.77%,5.51%,14.80%,-,11.55,-27.41%,-274.21%,0.55,-47.78%,-,11.26,-31.58%,-255.70%,36.77,1.06,- -,11.26,54.82%,-2.84%,-1.33,24.72,-,0.03,316.85%,-30.46%,0.80,7.05,317,0.01,Apr 28 BMO,-30.85%,4.17M,7.06,"Nov 11, 2015",Yes / Yes,59.81% 352.57%,"

","3,351,011",0.14%,WVE
TeraWulf Inc,Financial,Capital Markets,USA,Large,RUT,-,-1.66,34.99%,395.60M,6.68%,10.49B,894.61,0.02,-0.63%,334.39M,50.59%,12.23B,22.88,-0.18,66.15%,30.53%,49.45%,-661.42M,62.28,56.53%,24.83%,3.01,36.32%,168.46M,61.21,103.37%,-17.98%,102.09M,89.12%,0.36,3.04,39.10%,-343.69%,21.60 0.60%,681.65%,7.16,-,-26.20% -49.56%,-13.79%,2.67 713.86%,1120.79%,-,-,123.78% 65.83%,-1.67%,7.35%,7.43%,159.30%,-,72.60,-719.03%,-100.21%,1.48,122.62%,"Dec 18, 2012",2.00,20.28%,-392.64%,63.49,1.06,- -,2.00,-322.72%,11.97%,3.82,26.58,-,37.00,2.43%,27.45%,1.17,20.02,141,33.16,May 08 BMO,66.85%,33.93M,21.73,"Apr 05, 1994",Yes / Yes,-114.34% -19.45%,"

","39,730,104",8.54%,WULF
Western Union Company,Financial,Credit Services,USA,Mid,-,6.65,1.37,1.59%,312.70M,-2.57%,2.84B,4.75,1.91,0.08%,307.48M,4.12%,4.55B,0.82,0.44,105.55%,15.14%,-2.99%,440.80M,0.70,0.05%,0.00%,4.87,-4.21%,4.04B,3.12,9.37%,5.36%,46.54M,-2.36%,2.91,3.12,5.77%,47.66%,10.35 -12.18%,-8.27%,2.91,6.13,-13.36% -3.18%,13.78%,7.85 15.80%,-16.83%,0.92 (10.10%),5.10,-3.31% -3.48%,31.78%,6.82%,3.60%,-64.71%,0.94 (10.34%),1.13,-49.33%,17.88%,0.35,-54.55%,"Mar 17, 2026",0.21,-2.34%,10.91%,48.21,3.71,0.00% 0.87%,0.21,-43.92%,-0.33%,0.52,8.81,61.64%,2.88,-0.07%,-1.67%,0.80,8.98,9600,2.51,Apr 24 BMO,1.93%,9.55M,9.09,"Sep 20, 2006",Yes / Yes,-36.06% 2.30%,"

","7,604,718",1.22%,WU
Willis Towers Watson Public Limited Co,Financial,Insurance Brokers,United Kingdom,Large,S&P 500,15.70,16.32,0.48%,95.08M,-11.93%,24.13B,11.50,22.27,0.16%,93.75M,-11.87%,27.92B,0.81,3.19,100.55%,2.21%,-18.99%,1.60B,2.49,14.81%,2.13%,2.54,-20.03%,9.71B,3.05,13.58%,5.61%,2.07M,-22.03%,83.89,7.56,14.23%,20.17%,352.79 -27.38%,-16.76%,33.89,15.61,19.31% 16.17%,11.30%,273.59 -6.36%,10.62%,3.81 (1.49%),10.39,3.10% 2.43%,81.20%,3.42%,2.58%,-1.03%,3.72 (1.45%),2.88,1988.18%,23.35%,9.41,105.12%,"Mar 31, 2026",1.20,-2.22%,16.53%,25.41,1.88,3.91% 6.00%,1.20,-37.97%,-11.30%,0.55,356.20,22.70%,0.87,-3.26%,-12.25%,2.36,290.11,46900,0.78,Apr 30 BMO,-19.17%,815.27K,256.20,"Jun 12, 2001",Yes / Yes,1.73% -0.06%,"

","1,923,247",-11.69%,WTW
Select Water Solutions Inc,Energy,Oil & Gas Equipment & Services,USA,Mid,RUT,81.10,0.21,11.46%,121.84M,-0.24%,2.31B,26.38,0.63,-19.13%,107.88M,9.35%,2.77B,0.78,0.07,72.77%,4.71%,38.72%,21.22M,1.64,-7.44%,2.82%,2.75,46.75%,1.41B,2.18,57.12%,1.43%,5.08M,59.03%,7.68,127.76,33.68%,2.65%,17.04 -1.82%,96.36%,0.13,-,-25.88% -,1.91%,7.20 132.36%,125.17%,0.28 (1.67%),12.50,0.48% 18.39%,14.00%,2.96%,3.87%,246.38%,0.35 (2.09%),1.97,-31.61%,2.95%,0.60,-,"Apr 30, 2026",1.42,-3.08%,1.51%,65.42,1.00,77.58% -,1.57,79.14%,6.93%,1.00,18.00,136.52%,0.44,-0.73%,13.07%,0.91,17.00,3300,0.38,May 05 AMC,45.08%,1.85M,16.73,"Apr 21, 2017",Yes / Yes,81.21% 7.73%,"

","1,682,241",-1.59%,WTTR
Watts Water Technologies Inc,Industrials,Specialty Industrial Machinery,USA,Large,RUT,29.51,10.17,18.77%,27.43M,-1.06%,10.02B,23.57,12.74,-0.77%,27.12M,3.40%,9.91B,2.49,2.69,80.87%,2.64%,0.86%,340.80M,4.11,10.89%,-1.01%,3.17,8.96%,2.44B,4.94,8.55%,12.91%,0.72M,8.75%,60.81,24.71,9.46%,18.25%,345.17 -13.04%,44.48%,12.15,28.12,10.77% 24.79%,14.78%,201.21 49.18%,85.59%,1.78 (0.59%),18.67,7.20% 10.08%,49.39%,2.31%,2.52%,141.00%,2.08 (0.69%),4.06,16.95%,19.35%,7.88,437.25%,"Feb 27, 2026",1.49,8.27%,13.98%,49.98,2.77,19.71% 16.68%,2.51,24.00%,0.15%,1.21,333.67,19.56%,0.14,15.67%,-1.40%,1.14,297.28,5700,0.14,May 06 AMC,5.02%,226.05K,300.16,"Aug 21, 1986",Yes / Yes,11.97% 2.47%,"

","258,134",0.97%,WTS
