Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Loma Negra Compania Industrial Argentina Sociedad Anonima ADR,Basic Materials,Building Materials,Argentina,NYSE,-,62.54,0.16,0.03%,116.70M,1.52%,1.17B,11.49,0.87,0.00%,116.67M,-14.89%,1.35B,0.42,-,18.31%,2.41%,-20.70%,18.66M,1.88,19.74%,-0.40%,8.70,26.58%,620.74M,1.63,41.08%,1.39%,2.81M,-22.78%,6.14,53.93,27.20%,2.48%,14.17 -29.43%,-2.82%,0.19,-,8.66% -34.50%,2.20%,7.04 42.05%,62.86%,0.53 (5.33%),10.79,-15.03% 2.95%,21.42%,5.33%,5.08%,80.50%,-,2.18,-61.40%,9.71%,0.54,-,"Jun 30, 2023",0.48,-5.63%,3.01%,38.02,1.00,- -,1.44,-80.61%,-5.57%,0.74,15.00,0.00%,0.28,-10.07%,-12.19%,2.34,10.33,-,0.15,Mar 05 AMC,-6.99%,323.53K,10.00,"Nov 01, 2017",Yes / Yes,-188.58% -3.06%,"

","756,322",-3.19%,LOMA
Logitech International S.A,Technology,Computer Hardware,Switzerland,NASD,-,19.42,4.78,13.54%,146.76M,0.62%,13.61B,16.61,5.59,-0.05%,126.89M,-0.61%,11.89B,2.13,1.09,70.62%,9.82%,-23.12%,711.79M,2.86,14.73%,4.76%,10.36,-14.63%,4.77B,5.83,0.59%,18.19%,12.46M,-7.45%,15.92,7.49,7.78%,32.07%,123.01 -24.60%,4.24%,12.39,15.16,3.01% 8.93%,29.53%,64.73 43.29%,74.67%,1.58 (1.70%),14.00,-5.98% 8.89%,41.58%,2.45%,2.39%,-6.28%,1.59 (1.72%),2.49,12.37%,16.15%,2.51,482.97%,"Sep 23, 2025",1.89,4.60%,14.94%,52.45,2.21,10.59% 12.16%,2.21,28.34%,1.85%,1.09,114.30,34.38%,0.04,6.06%,0.33%,0.46,92.93,7300,0.03,Jan 27 AMC,-7.83%,1.20M,92.75,"Mar 27, 1997",Yes / Yes,9.96% 0.84%,"

","551,250",-0.19%,LOGI
Live Oak Bancshares Inc,Financial,Banks - Regional,USA,NYSE,RUT,14.48,2.23,22.99%,46.03M,-3.87%,1.49B,7.81,4.13,-1.98%,35.59M,-20.96%,-,-,0.58,70.80%,5.20%,-7.22%,102.82M,1.45,62.36%,6.35%,5.46,-12.81%,1.02B,1.29,38.03%,0.75%,1.85M,-6.11%,25.06,-,-,9.42%,42.89 -24.81%,16.51%,-,10.39,-17.13% 9.39%,7.59%,22.68 42.20%,10.71%,0.12 (0.37%),-,23.83% 21.22%,-,4.20%,4.45%,-47.26%,0.12 (0.37%),-,30.35%,12.31%,1.60,144.13%,"Mar 05, 2026",-,8.53%,10.03%,26.36,2.20,0.00% 0.00%,0.17,342.89%,-12.63%,1.93,44.75,5.37%,0.08,5.60%,-14.81%,0.73,32.52,1027,0.08,Jan 21 AMC,-5.97%,339.10K,32.25,"Jul 23, 2015",Yes / Yes,-0.25% 14.95%,"

","247,557",-0.83%,LOB
Loar Holdings Inc,Industrials,Aerospace & Defense,USA,NYSE,-,85.96,0.75,19.33%,93.62M,-6.90%,6.05B,57.95,1.12,0.55%,75.52M,1.16%,6.70B,5.88,0.17,90.13%,6.94%,-5.37%,72.15M,12.20,-23.67%,1.97%,5.77,-18.60%,496.28M,5.15,40.58%,4.08%,5.24M,-4.90%,12.55,71.37,9.86%,6.38%,99.67 -35.12%,1.92%,0.91,67.00,- -,3.81%,62.05 4.22%,-,-,38.44,27.50% -,46.53%,6.46%,5.48%,-,-,13.49,213.21%,24.81%,3.66,-,-,2.98,23.20%,14.54%,41.27,1.00,- -,4.70,231.47%,-5.22%,0.60,91.60,0.00%,0.62,19.29%,-6.50%,1.79,63.03,1700,0.61,Feb 26 BMO,-12.82%,907.24K,64.67,"Apr 25, 2024",Yes / Yes,34.44% 2.91%,"

","1,620,499",2.60%,LOAR
Lantheus Holdings Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NASD,RUT,23.61,3.37,3.46%,71.83M,9.55%,5.14B,12.66,6.28,0.00%,62.37M,18.15%,5.40B,1.61,1.23,107.29%,8.05%,30.70%,233.56M,3.33,-14.64%,-6.92%,5.01,44.55%,1.54B,5.24,20.99%,11.01%,5.02M,19.44%,15.17,14.30,7.85%,21.45%,108.91 -27.01%,-19.94%,5.56,14.51,104.81% -,13.67%,47.25 68.23%,12.35%,-,14.16,18.13% 35.35%,61.10%,5.78%,4.40%,304.53%,-,3.50,-23.65%,20.19%,3.36,3631.92%,-,2.51,0.50%,15.15%,60.85,1.31,- -,2.70,578.92%,4.49%,-0.15,91.00,0.00%,0.57,4.01%,12.70%,0.89,80.42,1193,0.57,Feb 26 BMO,22.21%,1.00M,79.49,"Jun 25, 2015",Yes / Yes,39.89% 10.84%,"

","889,558",-1.16%,LNTH
Alliant Energy Corp,Utilities,Utilities - Regulated Electric,USA,NASD,S&P 500,23.16,3.14,0.24%,256.77M,1.73%,18.72B,19.78,3.68,0.00%,256.51M,6.68%,30.49B,2.70,0.85,90.71%,7.91%,12.31%,810.00M,4.29,6.11%,2.94%,7.94,12.57%,4.36B,2.55,7.68%,3.29%,20.28M,11.97%,28.56,33.66,7.33%,11.30%,72.65 0.19%,16.97%,2.16,-,4.79% 4.94%,4.38%,57.09 27.50%,41.39%,2.15 (2.96%),16.30,1.23% 5.01%,26.24%,1.60%,1.79%,42.39%,2.06 (2.82%),6.99,17.18%,23.49%,1.24,105.48%,"Jan 30, 2026",0.66,9.57%,18.57%,66.41,2.00,5.88% 5.96%,0.80,-5.92%,1.88%,0.61,75.80,64.61%,1.68,9.02%,6.31%,0.65,71.57,2948,1.52,Feb 19 AMC,10.48%,2.55M,72.79,"Mar 30, 1976",Yes / Yes,2.39% 50.68%,"

","1,660,915",1.70%,LNT
Lindsay Corporation,Industrials,Farm & Heavy Construction Machinery,USA,NYSE,RUT,18.56,6.75,1.17%,10.59M,-3.26%,1.31B,17.67,7.09,0.00%,10.33M,-6.88%,1.25B,3.84,1.70,102.66%,3.74%,2.81%,73.41M,1.97,-5.04%,-1.60%,3.67,-10.96%,665.90M,2.56,10.21%,9.18%,0.39M,6.37%,48.92,6.57,4.60%,14.59%,150.96 -16.94%,-1.86%,19.09,20.85,4.55% 13.78%,11.30%,106.10 18.17%,-11.25%,1.47 (1.17%),11.59,-4.26% 7.34%,31.67%,3.37%,3.46%,-26.21%,1.47 (1.17%),1.87,8.57%,13.04%,4.23,64.76%,"Feb 13, 2026",2.43,8.81%,11.02%,35.08,2.20,2.92% 2.85%,3.42,-1.89%,-5.26%,0.80,142.67,21.38%,0.26,-6.29%,-2.64%,1.00,125.89,1275,0.25,Jan 08 BMO,-3.93%,105.50K,125.38,"Oct 12, 1988",Yes / Yes,4.88% -6.59%,"

","105,726",-0.41%,LNN
Cheniere Energy Inc,Energy,Oil & Gas Midstream,USA,NYSE,-,10.37,24.33,0.72%,212.40M,-1.13%,53.03B,17.58,14.35,0.06%,208.70M,14.98%,83.05B,-,3.87,92.16%,1.76%,30.77%,5.32B,2.70,-41.65%,-2.93%,1.65,6.41%,19.63B,6.77,1.91%,11.25%,3.67M,29.78%,37.26,33.48,-15.72%,78.17%,259.24 -2.69%,19.25%,7.54,21.55,62.38% -,15.92%,186.20 35.48%,63.86%,2.31 (0.91%),11.45,-16.53% 15.90%,28.97%,3.19%,3.12%,235.73%,2.11 (0.84%),4.23,70.66%,27.02%,7.59,582.18%,"Feb 06, 2026",0.81,24.44%,27.10%,68.84,1.44,14.01% -,0.94,146.60%,6.20%,0.22,273.91,8.52%,3.34,19.83%,15.55%,1.05,253.84,1717,3.22,Feb 26 BMO,12.97%,2.22M,252.27,"Apr 04, 1994",Yes / Yes,181.16% -3.13%,"

","2,335,911",-0.62%,LNG
Lincoln National Corp,Financial,Insurance - Life,USA,NYSE,-,6.14,5.31,1.15%,190.05M,-4.20%,6.20B,3.76,8.67,207.32%,187.91M,-15.30%,-,0.80,1.69,83.75%,2.66%,-27.57%,1.09B,0.33,-2.41%,1.09%,2.40,-22.63%,18.79B,0.62,7.90%,0.31%,5.00M,-26.77%,52.20,-,4.69%,12.27%,46.82 -30.35%,-5.37%,-,-,-9.75% 17.86%,6.46%,27.58 18.24%,41.11%,1.80 (5.53%),-,-0.80% 1.55%,-,3.38%,4.29%,-48.07%,1.80 (5.52%),-,-70.45%,8.40%,1.48,-18.60%,"Apr 10, 2026",-,-9.46%,5.78%,28.84,2.75,0.00% 2.13%,-,-60.57%,-9.63%,1.28,45.67,30.84%,0.58,-15.90%,-17.40%,0.82,32.59,9423,0.54,Feb 12 BMO,-16.75%,2.09M,32.61,"Aug 20, 1969",Yes / Yes,16.36% 1.10%,"

","1,708,800",0.06%,LNC
Lockheed Martin Corp,Industrials,Aerospace & Defense,USA,NYSE,S&P 500,30.07,21.49,0.08%,230.08M,-3.84%,148.63B,20.25,31.90,-4.07%,229.90M,2.75%,167.28B,1.27,6.88,74.68%,1.19%,38.05%,5.02B,1.98,39.41%,0.26%,1.54,37.23%,75.05B,22.01,6.49%,8.69%,2.74M,33.56%,29.35,36.07,15.89%,76.87%,692.00 -6.65%,38.05%,17.91,21.52,-0.27% -2.43%,17.87%,410.11 57.52%,35.34%,14.01 (2.17%),17.98,4.38% 2.79%,10.15%,2.45%,2.65%,89.89%,13.50 (2.09%),2.23,-3.51%,10.15%,18.57,197.63%,"Mar 02, 2026",0.94,5.64%,6.69%,51.73,2.58,5.40% 6.38%,1.09,160.64%,-1.74%,0.20,663.10,62.13%,3.39,9.12%,5.64%,0.60,652.83,123000,3.18,Jan 29 BMO,28.42%,1.78M,646.00,"Oct 11, 1961",Yes / Yes,-0.24% 2.33%,"

","1,068,826",-1.05%,LMT
Lumexa Imaging Holdings Inc,Healthcare,Medical Devices,USA,NASD,-,-,-,74.84%,94.57M,-17.64%,1.15B,-,-,0.00%,23.80M,-11.60%,2.44B,-,0.05,29.75%,2.45%,-,-,-,-,53.84%,0.98,-,-,7.13,-,-,0.58M,-34.11%,1.71,44.12,-,-,19.45 -37.33%,-,0.28,-,- -,-,9.97 22.33%,-,-,-,- -,-,8.79%,9.05%,-,-,-,-,-,1.22,-,-,0.99,-,-,35.14,1.12,- -,0.99,-,-16.60%,-,22.71,-,8.10,-,-16.23%,1.91,12.73,-,7.88,Feb 25,-20.15%,594.76K,12.19,"Dec 11, 2025",No / Yes,- -,"

","1,134,039",-4.24%,LMRI
Lemonade Inc,Financial,Insurance - Property & Casualty,USA,NYSE,RUT,-,-2.24,10.28%,75.91M,0.04%,4.21B,-,-0.71,-4.43%,68.53M,-19.48%,-,-,-0.58,57.10%,17.70%,-29.63%,-165.50M,6.85,23.63%,3.93%,4.71,9.38%,615.20M,7.85,58.33%,-10.85%,12.13M,-22.52%,7.03,-,-,-29.37%,99.90 -44.79%,69.17%,-,-,21.27% 9.24%,-29.68%,24.31 126.86%,300.22%,-,-,47.27% 50.72%,-,4.98%,7.81%,-47.25%,-,-,21.25%,-23.72%,4.37,-,-,-,41.30%,-26.90%,41.00,3.00,- -,2.58,31.44%,-1.28%,2.18,65.22,-,0.35,63.51%,-21.83%,0.66,52.89,1282,0.04,Feb 19 BMO,-6.46%,2.58M,55.15,"Jul 02, 2020",Yes / Yes,26.36% 4.68%,"

","1,692,017",4.27%,LMND
Lemaitre Vascular Inc,Healthcare,Medical Instruments & Supplies,USA,NASD,RUT,42.99,2.51,8.23%,22.77M,0.62%,2.46B,34.25,3.15,-10.56%,20.90M,23.10%,2.29B,3.44,0.66,94.05%,5.85%,29.17%,57.73M,9.86,14.55%,2.20%,6.48,14.68%,249.60M,6.25,9.29%,9.89%,1.22M,33.24%,17.28,6.85,9.95%,15.80%,115.33 -6.30%,37.10%,15.77,33.05,39.34% 19.43%,10.02%,71.42 51.30%,125.59%,1.00 (0.93%),29.21,15.58% 14.05%,69.81%,3.57%,3.95%,124.66%,0.85 (0.79%),9.17,30.00%,27.21%,3.99,609.52%,"Mar 12, 2026",10.95,13.53%,23.13%,65.93,1.67,16.96% 16.05%,12.56,38.93%,6.72%,0.68,111.00,31.77%,0.47,15.68%,17.86%,0.83,106.54,655,0.46,Feb 25 AMC,22.62%,188.72K,108.06,"Oct 19, 2006",Yes / Yes,2.36% 2.60%,"

","156,438",1.43%,LMAT
Liberty Live Holdings Inc,Communication Services,Entertainment,USA,NASD,-,-,-3.12,35.59%,63.78M,-3.96%,8.46B,-,-,-1.50%,59.21M,3.88%,9.94B,-,-1.12,65.29%,2.37%,10.06%,-287.00M,-,-,-,3.30,-9.68%,0.00M,-,-,-22.66%,1.40M,10.68%,-5.56,27.47,-,-,102.62 -10.31%,46.58%,3.35,-,21.85% -,-,60.55 52.01%,-,-,-,- -,-,4.45%,4.06%,-,-,-,-253.54%,-,3.85,-,-,0.17,-,-,45.42,1.00,- -,0.17,-232.60%,-4.94%,1.31,115.00,-,-,-,3.36%,1.09,94.74,300,-,Feb 26 BMO,5.70%,425.68K,92.04,"Aug 04, 2023",Yes / Yes,-1.75% -,"

","464,116",-2.85%,LLYVK
Liberty Live Holdings Inc,Communication Services,Entertainment,USA,NASD,-,-,-3.12,73.12%,25.57M,-3.72%,8.28B,-,-,-0.73%,24.71M,4.15%,9.77B,-,-1.12,26.58%,4.14%,10.28%,-287.00M,-,-,-,4.76,-8.94%,0.00M,-,-,-22.66%,1.02M,10.56%,-5.56,26.90,-,-,99.63 -9.56%,46.16%,3.35,-,21.85% -,-,59.45 51.57%,-,-,-,- -,-,4.02%,3.80%,-,-,-,-253.54%,-,3.49,-,-,0.17,-,-,46.05,1.00,- -,0.17,-232.60%,-4.56%,1.27,115.00,-,-,-,3.55%,0.76,92.56,300,-,Feb 26 BMO,6.22%,214.85K,90.11,"Aug 04, 2023",Yes / Yes,-1.75% -,"

","162,353",-2.65%,LLYVA
Lilly(Eli) & Co,Healthcare,Drug Manufacturers - General,USA,NYSE,S&P 500,43.61,22.59,9.96%,944.80M,-0.53%,930.72B,23.63,41.69,-3.93%,850.75M,-2.97%,967.32B,0.88,7.25,74.42%,0.80%,-0.86%,20.64B,14.28,41.55%,1.19%,2.17,30.25%,65.18B,35.07,21.64%,21.59%,6.79M,-8.34%,28.09,128.06,26.83%,101.35%,1133.95 -13.13%,22.88%,7.69,103.74,49.25% 27.59%,30.11%,623.78 57.92%,203.58%,6.95 (0.71%),30.52,31.69% 21.58%,83.04%,2.15%,2.73%,373.41%,6.23 (0.63%),14.84,96.48%,45.56%,30.48,1219.60%,"Feb 13, 2026",1.19,44.70%,31.66%,42.60,1.51,15.24% 15.18%,1.58,50.92%,-2.98%,0.46,1247.79,26.14%,1.65,42.56%,-5.18%,0.63,977.25,50000,1.58,Feb 04 BMO,10.98%,3.12M,985.08,"Jul 09, 1970",Yes / Yes,9.10% 7.51%,"

","1,981,637",0.80%,LLY
LKQ Corp,Consumer Cyclical,Auto Parts,USA,NASD,-,12.48,2.35,0.74%,255.00M,-6.77%,7.49B,8.83,3.32,0.00%,253.24M,-15.69%,12.25B,1.41,0.68,109.17%,4.14%,-2.85%,607.00M,0.54,0.96%,3.63%,2.85,-10.87%,13.92B,1.14,9.38%,4.08%,10.49M,-2.85%,25.64,23.47,6.25%,9.78%,43.47 -32.51%,-28.92%,1.25,8.84,-17.10% 2.38%,5.37%,28.12 4.32%,-45.07%,-,7.98,2.18% 3.26%,36.02%,2.58%,3.38%,-31.74%,1.20 (4.09%),0.88,-10.07%,8.05%,1.05,-5.81%,"Mar 12, 2026",0.58,-3.06%,4.36%,28.22,1.82,5.57% -,1.67,-57.05%,-8.99%,0.89,40.00,50.97%,0.77,-1.34%,-10.47%,0.77,29.75,44000,0.73,Feb 19 BMO,-10.11%,3.68M,29.34,"Oct 03, 2003",Yes / Yes,-9.38% 2.01%,"

","2,823,442",-1.38%,LKQ
Lakeland Financial Corp,Financial,Banks - Regional,USA,NASD,RUT,14.15,4.01,3.89%,25.22M,-0.32%,1.43B,12.52,4.53,1.18%,24.28M,-6.62%,-,-,1.02,83.51%,8.21%,-4.45%,103.36M,3.40,7.08%,-2.14%,10.90,-13.74%,421.71M,1.88,5.45%,1.51%,1.99M,-0.63%,30.23,-,-,14.29%,69.40 -18.30%,-7.38%,-,13.15,-0.23% 3.99%,13.31%,50.00 13.40%,-9.50%,2.06 (3.64%),-,14.46% 12.38%,-,2.89%,2.97%,-25.64%,2.02 (3.56%),-,10.54%,29.78%,1.80,89.51%,"Jan 23, 2026",-,-1.93%,24.51%,38.45,2.80,7.72% 10.76%,0.03,23.68%,-3.26%,0.73,65.60,49.88%,0.24,1.30%,-4.13%,0.97,56.58,669,0.02,Jan 26 BMO,-7.33%,182.94K,56.70,"Apr 04, 1994",Yes / Yes,9.85% 0.50%,"

","177,216",0.21%,LKFN
LivaNova PLC,Healthcare,Medical Devices,United Kingdom,NASD,RUT,-,-4.48,0.32%,54.65M,-8.43%,3.20B,12.78,4.58,-0.14%,54.52M,-12.00%,3.00B,1.42,0.90,103.55%,4.40%,-8.74%,-242.49M,2.30,7.91%,-0.56%,3.27,1.95%,1.39B,2.66,8.71%,-9.49%,2.40M,-4.99%,21.96,5.03,8.99%,-19.24%,71.92 -18.72%,51.61%,11.62,18.45,-40.20% 9.06%,-15.22%,32.48 79.99%,43.14%,-,-,10.75% 8.24%,68.04%,3.74%,3.72%,-25.06%,-,2.16,-485.09%,-11.25%,2.39,1.49%,-,1.16,11.08%,-17.47%,26.97,1.64,- -,1.36,-45.53%,-11.58%,0.99,81.20,0.00%,0.36,12.15%,-9.90%,1.41,59.30,3300,0.33,Feb 25 BMO,5.33%,733.15K,58.46,"Feb 11, 1993",Yes / Yes,5.51% 2.15%,"

","1,034,451",-1.42%,LIVN
Lumentum Holdings Inc,Technology,Communication Equipment,USA,NASD,-,190.34,3.27,3.66%,71.40M,11.47%,44.45B,43.07,14.45,-3.52%,68.79M,8.43%,46.61B,0.42,2.24,112.59%,15.85%,70.08%,251.60M,21.11,269.19%,0.36%,2.19,277.55%,2.11B,52.50,90.06%,5.74%,10.90M,68.89%,11.86,38.47,102.80%,29.27%,783.80 -20.58%,932.51%,16.18,-,-48.22% -26.60%,27.46%,45.65 1263.64%,1136.59%,-,179.56,-1.33% -0.40%,30.62%,7.48%,8.88%,601.65%,-,22.14,146.62%,0.59%,58.93,2353.69%,-,0.45,48.89%,11.95%,51.75,1.60,- -,0.61,200.77%,-5.08%,1.45,663.73,0.00%,3.92,65.46%,22.69%,0.77,616.09,10562,0.08,Feb 03 AMC,142.40%,4.97M,622.50,"Jul 23, 2015",Yes / Yes,18.55% 2.06%,"

","3,830,772",1.04%,LITE
Lionsgate Studios Corp,Financial,Shell Companies,Canada,NYSE,RUT,-,-0.88,32.07%,290.10M,-8.82%,2.82B,38.17,0.25,-0.26%,197.12M,7.05%,6.69B,0.78,0.24,60.45%,8.95%,23.82%,-246.70M,1.01,-346.34%,-0.32%,5.94,26.89%,2.79B,-,203.36%,-4.34%,17.64M,6.46%,-4.40,11.37,48.94%,-,11.02 -11.80%,27.25%,0.85,-,-1558.51% -,-18.61%,5.55 75.29%,-5.13%,-,4.69,- -,33.68%,5.17%,5.89%,-,-,2.39,-35.23%,5.02%,0.53,-,-,0.46,31.47%,-8.83%,55.37,1.82,- -,0.46,-811.16%,6.29%,-0.18,11.06,-,-,1.47%,6.15%,0.38,9.86,1032,-,Feb 05 AMC,32.86%,2.97M,9.72,"Mar 01, 2022",Yes / Yes,-44.75% 2.88%,"

","1,131,498",-1.42%,LION
Lineage Inc,Real Estate,REIT - Industrial,USA,NASD,-,-,-0.43,69.10%,226.97M,-7.77%,8.27B,-,-0.56,0.09%,70.17M,-6.30%,17.26B,-,-0.22,33.45%,9.91%,-1.62%,-98.00M,1.54,-54.93%,0.36%,4.10,-14.06%,5.36B,1.00,15.42%,-0.52%,6.95M,4.09%,36.33,125.34,-6.54%,-1.16%,61.01 -40.29%,-35.84%,0.29,42.21,-6.88% 15.41%,-0.61%,32.46 12.25%,-,2.16 (5.94%),15.05,2.81% 9.67%,15.42%,4.29%,4.24%,-,2.11 (5.80%),3.22,86.60%,4.71%,1.58,-,"Dec 31, 2025",0.71,0.28%,-1.83%,39.91,2.89,- -,0.80,108.00%,-6.34%,-0.24,41.39,-,0.98,-0.22%,-2.77%,0.33,36.87,24000,0.96,Feb 25 BMO,-7.59%,1.69M,36.43,"Jul 25, 2024",Yes / Yes,136.67% -3.05%,"

","562,171",-1.19%,LINE
Lindblad Expeditions Holdings Inc,Consumer Cyclical,Travel Services,USA,NASD,RUT,-,-0.63,29.84%,55.32M,-9.42%,1.05B,82.17,0.20,-8.66%,45.78M,-19.52%,1.56B,-,0.01,61.24%,8.54%,26.84%,-34.65M,1.37,100.53%,0.62%,5.26,17.70%,771.02M,-,5800.60%,-3.20%,3.91M,12.07%,-5.14,3.64,-,-,21.23 -23.86%,67.46%,4.44,16.52,34.38% 20.78%,-7.51%,7.45 116.91%,85.75%,-,14.24,22.30% 56.41%,37.64%,6.04%,4.90%,-22.16%,-,2.02,5.63%,5.90%,0.92,56.14%,-,0.80,19.59%,-4.49%,28.33,1.00,- -,0.80,7.01%,-15.58%,2.28,25.50,-,-,23.26%,-8.91%,1.12,16.80,1550,-,Feb 26 BMO,16.45%,743.22K,16.16,"Jul 03, 2013",Yes / Yes,-39.36% 9.12%,"

","833,148",-3.81%,LIND
Lincoln Educational Services Corp,Consumer Defensive,Education & Training Services,USA,NASD,RUT,58.92,0.64,7.98%,31.62M,4.94%,1.20B,36.75,1.02,-16.11%,29.33M,39.55%,1.37B,-,0.03,83.62%,2.76%,68.20%,20.00M,2.31,-25.05%,0.77%,2.04,88.90%,518.24M,5.96,50.49%,4.30%,0.81M,55.73%,6.31,42.04,-,10.58%,38.05 -1.16%,160.46%,0.89,-,21.59% -15.53%,5.10%,14.10 166.74%,541.81%,-,27.09,14.16% 12.07%,60.37%,4.91%,6.21%,481.30%,-,2.65,100.25%,5.77%,1.76,1282.72%,"Dec 11, 2014",0.82,17.76%,3.86%,76.27,1.00,- -,0.86,84.46%,9.05%,0.89,37.67,0.00%,1.02,19.68%,28.08%,0.91,37.28,2590,0.97,Feb 23 BMO,58.87%,397.09K,37.61,"Jun 23, 2005",Yes / Yes,18.93% 7.59%,"

","361,190",0.89%,LINC
Linde Plc,Basic Materials,Specialty Chemicals,United Kingdom,NASD,"NDX, S&P 500",33.84,14.60,0.52%,463.68M,1.89%,228.88B,25.33,19.50,-0.77%,460.98M,5.65%,253.39B,2.74,4.27,83.83%,1.24%,25.78%,6.90B,6.73,8.41%,-0.40%,2.09,2.14%,33.99B,5.99,9.31%,8.26%,5.72M,15.84%,82.48,45.27,9.24%,18.07%,510.65 -3.28%,8.97%,10.91,44.98,21.09% 25.41%,11.55%,387.78 27.37%,47.51%,6.46 (1.31%),19.47,0.62% 4.52%,37.76%,2.08%,1.97%,83.96%,6.10 (1.24%),7.46,7.08%,27.23%,10.17,-,"Mar 11, 2026",0.74,2.97%,20.30%,58.07,1.69,8.63% 9.28%,0.88,-9.38%,0.14%,0.80,515.74,41.07%,0.73,5.82%,5.91%,0.97,490.41,65177,0.56,Feb 05 BMO,8.16%,2.73M,493.92,"Oct 31, 2018",Yes / Yes,0.56% 1.41%,"

","2,647,641",0.72%,LIN
Liberty Latin America Ltd,Communication Services,Telecom Services,USA,NASD,RUT,-,-3.07,35.54%,158.70M,-3.36%,1.55B,13.33,0.58,-0.13%,128.98M,-6.16%,10.07B,-,-0.01,53.25%,3.50%,-8.91%,-611.20M,0.35,102.88%,-,4.80,0.26%,4.44B,2.80,559.67%,-4.88%,4.51M,4.16%,2.78,1.98,-,-72.91%,9.13 -14.90%,15.62%,3.93,4.98,-58.67% 2.57%,-6.91%,4.23 83.68%,-3.00%,-,6.20,-2.61% 3.37%,57.66%,4.42%,5.02%,-46.60%,-,2.27,8.30%,16.20%,0.35,-77.51%,-,1.14,-0.33%,-13.76%,46.98,1.80,- -,1.14,69.72%,-1.97%,0.93,10.68,-,15.83,0.80%,0.39%,0.68,7.71,9000,14.93,Feb 18 AMC,2.72%,940.18K,7.77,"Jun 23, 2015",Yes / Yes,-382.32% 1.38%,"

","637,402",0.78%,LILAK
Liberty Latin America Ltd,Communication Services,Telecom Services,USA,NASD,RUT,-,-3.07,83.58%,38.90M,-5.01%,1.55B,15.68,0.48,-0.06%,32.86M,-7.79%,10.07B,-,-0.07,14.34%,1.62%,-10.51%,-611.20M,0.35,98.03%,-2.43%,1.45,-0.66%,4.44B,2.73,1717.85%,-4.88%,0.53M,2.57%,2.78,1.98,-,-72.91%,9.04 -16.15%,12.63%,3.83,4.98,-58.67% 2.57%,-6.91%,4.25 78.16%,-5.72%,-,6.20,-2.61% 3.37%,57.66%,4.45%,4.74%,-47.65%,-,2.27,8.30%,16.20%,0.32,-76.43%,-,1.14,-0.33%,-13.76%,44.46,2.00,- -,1.14,69.72%,-3.19%,0.96,10.97,-,15.83,0.80%,-0.91%,0.71,7.56,9000,14.93,Feb 18 AMC,1.73%,367.63K,7.58,"Jun 22, 2015",Yes / Yes,0.00% 2.28%,"

","261,837",0.26%,LILA
Lennox International Inc,Industrials,Building Products & Equipment,USA,NYSE,S&P 500,21.63,22.23,9.40%,34.80M,-7.06%,16.74B,18.24,26.36,-0.05%,31.53M,-13.73%,18.47B,2.50,3.19,74.82%,6.09%,-4.91%,786.20M,3.22,4.27%,-2.35%,4.17,-15.22%,5.20B,14.39,9.18%,20.82%,1.92M,-0.95%,33.43,482.39,7.29%,78.10%,689.44 -30.24%,-13.89%,1.00,26.20,17.91% 19.78%,30.23%,443.19 8.52%,97.03%,5.09 (1.06%),16.21,3.26% 7.41%,32.89%,3.81%,3.70%,61.80%,5.05 (1.05%),3.56,-1.44%,19.78%,20.07,267.20%,"Dec 31, 2025",0.63,-2.73%,15.13%,30.87,2.68,7.19% 10.39%,1.60,-26.48%,-10.75%,1.18,562.60,22.19%,1.52,-11.15%,-8.52%,1.04,482.30,12900,1.24,Jan 28 BMO,-10.97%,460.64K,480.96,"Jul 29, 1999",Yes / Yes,-6.39% -5.78%,"

","477,010",-0.28%,LII
