Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change %,Ticker
Rayonier Advanced Materials Inc,Basic Materials,Chemicals,USA,Small,NYSE,RUT,561.45M,1.29B,-140.83M,1.47B,2.88,0.84,-,-,"Jun 13, 2019",- -,-,2325,"Jun 16, 2014",-,9.54,-,0.38,2.88,9.85,-,7.31,0.88,0.85,1.37,3.98,3.83,Yes / Yes,-2.10,0.87,0.01,81.66%,175.00%,-,-144.99% -382.85%,-5.13% 1.76%,68.49%,-3.56%,90.91%,10.61%,Aug 04 AMC,-35.18% 3.87%,10.23%,-0.03%,74.83%,8.73%,-8.35%,-52.44%,-14.98%,5.90%,0.75%,-9.61%,-4.56%,0.36%,0.64%,"

",67.63M,60.73M,7.19%,4.36,4.37M,11.85 -29.96%,4.39 89.07%,5.94%,6.17%,0.51,46.56,1.76,0.99,1.00M,"993,713",-14.17%,14.80%,-11.51%,1.97%,40.92%,75.11%,153.05%,17.07%,-30.49%,1.00,14.00,8.72,8.30,-4.82%,RYAM
Redwood Trust Inc,Real Estate,REIT - Mortgage,USA,Small,NYSE,RUT,591.64M,27.86B,-6.83M,1.34B,6.90,2.32,0.72 (15.32%),0.72 (15.29%),"Jun 23, 2026",-7.85% 0.00%,-,351,"Aug 04, 1995",-,4.61,-,0.44,0.68,2.03,-,21.61,20.77,0.18,0.22,29.44,25.95,Yes / Yes,-0.05,1.02,0.23,251.05%,10.85%,-,23.75% 34.14%,14.90% 22.36%,91.76%,20.85%,95.49%,37.59%,Jul 28 BMO,8.89% -12.24%,1.70%,0.00%,79.53%,-12.36%,0.00%,0.02%,0.00%,97.26%,95.43%,-0.51%,-1.78%,-4.30%,-13.58%,"

",125.61M,123.47M,6.57%,3.26,8.11M,6.97 -32.42%,4.19 12.41%,3.44%,3.57%,0.18,46.42,1.43,0.50,2.49M,"1,256,400",3.06%,-7.47%,-11.30%,-16.19%,-14.83%,-19.76%,-36.99%,-59.60%,-66.13%,1.50,5.75,4.68,4.71,0.64%,RWT
Arvinas Inc,Healthcare,Biotechnology,USA,Small,NASD,RUT,579.97M,20.27M,9.30M,316.70M,8.61,8.69,-,-,-,- -,-,246,"Sep 27, 2018",55.30,-,-,1.83,1.03,1.02,-,-,0.06,7.91,7.91,0.01,0.01,Yes / Yes,0.16,-3.35,-0.78,65.49%,-751.86%,-,40.13% 17.70%,25.96% 64.50%,119.57%,-15.05%,407.54%,1014.73%,Aug 04 BMO,789.66% 311.31%,13.41%,-1.19%,76.53%,-3.61%,1.17%,1.59%,1.64%,95.64%,-4.01%,2.94%,5.95%,9.57%,-16.40%,"

",65.30M,56.62M,7.06%,4.68,4.00M,14.51 -38.87%,6.44 37.73%,3.83%,4.26%,0.41,58.75,1.76,0.61,852.97K,"524,458",5.60%,7.26%,-7.31%,-34.00%,-25.21%,30.63%,-64.41%,-90.15%,-,2.31,13.93,8.99,8.87,-1.33%,ARVN
SEALSQ Corp,Technology,Semiconductors,Switzerland,Small,NASD,-,612.53M,82.79M,-40.94M,22.39M,2.93,2.34,-,-,-,- -,-,185,"May 22, 2023",-,-,-,27.36,0.91,1.13,-,-,3.70,15.84,15.92,0.02,0.01,Yes / Yes,-0.29,-0.21,-,25.00%,-16.67%,-,- 15.06%,-3.28% 7.58%,57.71%,79.31%,68.34%,137.90%,May 07 BMO,-60.00% 3.88%,6.52%,-2.26%,11.28%,0.99%,-11.01%,-12.25%,-6.93%,47.55%,-224.97%,-182.91%,6.68%,-6.95%,-27.29%,"

",230.27M,215.25M,5.69%,0.73,12.24M,8.71 -69.46%,1.99 33.67%,4.77%,5.78%,0.16,52.34,-7.71,0.42,16.84M,"7,071,622",8.13%,-2.21%,-9.52%,-34.48%,-29.63%,-6.99%,-73.64%,-,-,1.00,5.88,2.55,2.66,4.31%,LAES
Nuveen Municipal Credit Opportunities Fund,Financial,Closed-End Fund - Debt,USA,Small,NYSE,-,588.55M,-,-,65.05M,10.64,-,-,0.82 (7.76%),"Aug 14, 2026",6.79% 2.53%,2931.85%,-,"Sep 17, 2019",21.47,-,-,9.05,0.99,-,-,-,-,-,-,-,-,No / Yes,0.49,-,-,-,-,-,- -,- -,-,-,-,-,-,- -,-,-,18.60%,-,-,-,-,-,-,-,-0.40%,-1.62%,-1.40%,"

",55.95M,55.94M,0.61%,2.08,0.34M,11.00 -4.36%,10.08 4.37%,0.76%,0.78%,0.08,42.59,0.88,1.15,164.27K,"189,486",0.48%,-3.66%,-2.68%,-2.41%,2.83%,2.63%,-8.36%,-33.75%,-,-,-,10.56,10.52,-0.38%,NMCO
Nexxen International Ltd,Communication Services,Advertising Agencies,Israel,Small,NASD,RUT,598.43M,533.62M,18.10M,373.29M,8.38,1.70,-,-,-,- -,0.00%,909,"Jun 18, 2021",35.26,8.60,0.77,1.60,1.28,6.33,9.56,6.04,1.43,1.25,1.25,0.06,0.04,Yes / Yes,0.30,1.25,0.22,10.08%,15.77%,11.18%,11.36% 67.36%,2.85% 11.47%,-52.89%,1.06%,-471.21%,10.87%,Aug 12 BMO,27.39% 9.56%,40.68%,-1.73%,43.25%,-0.14%,2.43%,3.73%,3.74%,66.68%,6.47%,4.85%,3.80%,12.98%,42.10%,"

",55.72M,33.05M,5.55%,4.61,1.83M,11.13 -3.50%,5.60 91.79%,5.65%,4.52%,0.49,62.61,1.62,2.13,397.54K,"844,805",2.58%,8.27%,44.55%,75.78%,64.22%,10.27%,71.02%,-51.75%,-,1.11,14.44,10.48,10.74,2.48%,NEXN
Movado Group Inc,Consumer Cyclical,Luxury Goods,USA,Small,NYSE,RUT,578.03M,427.30M,32.06M,683.54M,22.74,14.31,-,1.45 (3.96%),"Jun 10, 2026",0.00% 69.52%,119.24%,1386,"Sep 30, 1993",26.07,16.08,-,0.85,1.61,2.56,8.51,8.72,0.63,2.95,4.56,0.15,0.11,Yes / Yes,1.41,2.28,0.35,39.63%,21.81%,-,-34.18% -,-3.63% 5.51%,76.21%,4.30%,381.14%,7.99%,May 27 BMO,357.14% 5.39%,33.44%,-0.09%,63.29%,2.27%,4.33%,6.42%,5.74%,54.93%,5.79%,4.69%,-3.31%,-3.33%,34.54%,"

",15.77M,14.79M,6.67%,3.93,0.99M,40.50 -9.51%,15.45 137.22%,3.78%,3.52%,1.33,43.74,0.95,0.82,251.12K,"206,709",-6.07%,-3.07%,38.35%,48.80%,77.74%,130.50%,29.69%,12.89%,61.44%,1.50,47.50,37.00,36.65,-0.95%,MOV
Altimmune Inc,Healthcare,Biotechnology,USA,Small,NASD,RUT,569.81M,278.23M,-91.76M,0.03M,2.44,1.68,-,-,-,- -,-,57,"Oct 06, 2005",-,-,-,18993.56,1.20,1.75,-,-,9274.23,29.54,26.78,0.07,0.07,Yes / Yes,-0.79,-0.66,-0.13,42.10%,-14.78%,12.06%,17.87% 12.17%,- -65.33%,33.01%,55.00%,54.71%,-100.00%,Aug 12 BMO,11.44% -,5.56%,0.55%,59.94%,16.89%,-25.58%,-28.87%,-18.03%,100.00%,-323306.45%,-296000.00%,-0.05%,1.12%,-21.38%,"

",194.47M,183.66M,28.28%,12.87,51.94M,6.44 -54.50%,2.56 14.45%,4.67%,5.64%,0.16,48.29,0.17,1.50,4.04M,"6,045,805",-3.30%,0.00%,-4.87%,-36.99%,-18.84%,-19.06%,-2.66%,-75.23%,-96.80%,1.30,17.22,3.00,2.93,-2.33%,ALT
Malibu Boats Inc,Consumer Cyclical,Recreational Vehicles,USA,Small,NASD,RUT,576.15M,707.90M,-0.91M,826.09M,26.36,2.55,-,-,-,- -,0.00%,2200,"Jan 31, 2014",-,11.90,0.45,0.70,1.11,11.48,14.39,17.05,0.86,0.44,1.31,0.34,0.33,Yes / Yes,-0.05,2.47,0.78,-6.03%,66.12%,26.45%,-53.49% -23.86%,-12.73% 4.34%,87.95%,8.81%,-119.26%,3.08%,May 07 AMC,85.74% 15.85%,2.73%,0.00%,100.68%,-3.10%,-0.10%,-0.18%,-0.13%,14.39%,0.07%,-0.11%,3.18%,6.40%,4.25%,"

",19.64M,19.10M,7.02%,4.81,1.34M,39.65 -26.00%,23.84 23.07%,3.23%,3.60%,1.07,58.58,1.16,0.51,278.85K,"141,412",0.20%,10.01%,4.41%,-5.60%,4.01%,-17.12%,-47.92%,-64.60%,122.78%,2.18,34.50,29.68,29.34,-1.15%,MBUU
Sagimet Biosciences Inc,Healthcare,Biotechnology,USA,Small,NASD,RUT,574.52M,336.33M,-47.08M,0.00M,4.15,3.92,-,-,-,- -,-,16,"Jul 14, 2023",-,-,-,-,2.26,2.39,-,-,-,44.94,44.94,0.01,0.01,Yes / Yes,-1.28,-1.38,-0.27,24.26%,-15.69%,-1.41%,-3.41% -24.29%,- -,30.54%,-100.00%,18.57%,-,Aug 11 BMO,-3.59% -,6.22%,-2.90%,35.72%,7.45%,-23.49%,-24.37%,-18.25%,-,-,-,19.56%,27.21%,41.60%,"

",61.22M,57.91M,20.02%,10.28,11.60M,10.06 -6.68%,4.50 108.67%,7.58%,7.02%,0.55,71.20,3.48,0.97,1.13M,"1,096,390",8.68%,21.08%,22.75%,66.49%,58.61%,-1.68%,-41.31%,-,-,1.17,27.08,9.52,9.39,-1.37%,SGMT
Chatham Lodging Trust,Real Estate,REIT - Hotel & Motel,USA,Small,NYSE,RUT,589.98M,1.05B,3.88M,301.45M,15.50,0.38,0.40 (3.13%),0.38 (3.00%),"Jun 30, 2026",37.00% 10.35%,260.68%,16,"Apr 16, 2010",164.97,-,-,1.96,0.82,33.28,10.67,11.56,3.47,0.54,0.54,0.60,0.60,Yes / Yes,0.08,-0.10,0.05,-150.00%,-42.86%,-,54.70% -,0.03% 15.28%,197.81%,-3.14%,90.95%,9.35%,Aug 04 BMO,18.18% 7.07%,3.02%,0.00%,100.18%,0.28%,0.97%,1.60%,1.02%,25.12%,10.19%,1.29%,-4.23%,-1.75%,40.48%,"

",46.57M,45.16M,2.53%,2.75,1.14M,13.88 -8.72%,6.08 108.39%,3.00%,3.00%,0.39,43.57,1.08,0.61,415.63K,"254,708",-5.31%,-4.45%,28.11%,64.76%,86.05%,77.95%,34.22%,7.56%,-40.77%,2.00,14.08,12.45,12.67,1.77%,CLDT
FrontView REIT Inc,Real Estate,REIT - Diversified,USA,Small,NYSE,RUT,589.55M,1.10B,0.27M,69.51M,18.49,0.20,0.87 (4.36%),0.86 (4.33%),"Sep 30, 2026",- -,-,22,"Oct 02, 2024",1008.63,-,-,8.48,1.07,98.26,13.61,24.00,15.88,0.90,0.90,0.98,0.96,No / Yes,0.02,-0.03,-0.01,97.31%,-358.53%,-,- -,- -,101.74%,8.87%,118.76%,2.57%,Aug 06 BMO,129.01% -2.72%,5.50%,0.00%,84.77%,-1.24%,0.17%,0.36%,0.17%,41.89%,21.35%,0.39%,-3.83%,-1.67%,16.71%,"

",23.65M,23.11M,9.05%,12.10,2.09M,22.29 -10.86%,11.80 68.39%,3.68%,3.72%,0.70,43.71,1.09,0.83,172.82K,"143,251",-1.54%,-7.45%,9.24%,19.12%,34.62%,64.08%,-,-,-,1.62,21.88,19.50,19.87,1.90%,FVR
Ooma Inc,Technology,Software - Application,USA,Small,NYSE,RUT,553.85M,604.59M,9.18M,289.72M,3.49,0.62,-,-,-,- -,0.00%,1420,"Jul 17, 2015",61.37,13.48,0.66,1.91,5.78,32.28,22.56,21.79,2.09,0.55,0.80,0.71,0.61,Yes / Yes,0.33,1.49,0.33,25.96%,14.07%,20.36%,- -,8.17% 10.12%,281.78%,11.70%,1901.96%,24.79%,Aug 26 AMC,9.86% 1.64%,12.65%,-4.52%,70.51%,-1.29%,4.89%,10.00%,5.93%,61.34%,3.92%,3.17%,-4.46%,3.33%,34.80%,"

",27.51M,24.02M,4.78%,3.18,1.15M,22.72 -11.36%,9.79 105.67%,4.67%,4.75%,0.96,45.30,1.18,1.56,361.11K,"562,015",-6.28%,-1.95%,9.69%,70.39%,71.70%,77.92%,38.71%,15.75%,135.01%,1.29,23.00,21.03,20.14,-4.23%,OOMA
Five Point Holdings LLC,Real Estate,Real Estate - Development,USA,Small,NYSE,-,568.13M,2.24B,52.69M,116.87M,11.82,3.19,-,-,-,- -,0.00%,90,"May 10, 2017",7.27,-,-,4.86,0.44,1.63,8.71,423.45,19.20,-,-,0.55,0.55,Yes / Yes,0.71,-,-,-,-,-,- -,37.10% -6.46%,-33.41%,-40.80%,228.19%,86.03%,Jul 23 AMC,- -,30.31%,-0.33%,48.75%,0.46%,1.65%,6.47%,4.00%,47.54%,-3.20%,45.09%,-0.81%,0.26%,-3.27%,"

",71.78M,50.04M,0.87%,2.57,0.44M,6.64 -21.99%,4.60 12.61%,3.13%,3.24%,0.17,48.93,1.33,1.58,169.21K,"266,548",0.39%,-0.38%,8.60%,-4.25%,-7.33%,-6.50%,61.87%,-37.67%,-,2.00,6.50,5.26,5.18,-1.52%,FPH
BlackRock Health Sciences Trust,Financial,Closed-End Fund - Equity,USA,Small,NYSE,-,577.32M,-,-,7.74M,43.97,-,-,3.14 (7.04%),"Aug 14, 2026",10.47% 5.65%,53.04%,-,"Mar 29, 2005",7.44,-,-,74.63,1.02,-,-,-,-,-,-,-,-,No / Yes,6.00,-,-,-,-,-,- -,- -,-,-,-,7.60%,-,- -,-,-,20.49%,-,-,-,-,-,-,-,3.01%,5.78%,9.45%,"

",12.92M,12.92M,0.29%,0.78,0.04M,44.99 -0.71%,35.28 26.62%,1.16%,1.28%,0.59,70.58,0.59,0.96,47.61K,"45,824",2.81%,5.08%,13.38%,6.56%,8.61%,25.90%,10.95%,-7.51%,28.88%,-,-,44.62,44.67,0.11%,BME
Onterris Inc,Industrials,Waste Management,USA,Small,NYSE,RUT,575.93M,981.84M,-11.16M,773.34M,12.26,0.36,-,-,-,- -,-,3500,"Jul 23, 2020",-,79.61,-,0.74,1.34,45.28,11.06,16.84,1.27,2.00,2.00,0.97,0.91,Yes / Yes,-0.34,0.21,0.08,-22.86%,219.77%,-,55.60% 49.40%,15.12% 20.40%,78.75%,-0.87%,-90.95%,-20.42%,Aug 05 AMC,-57.31% -6.84%,8.86%,-2.23%,98.15%,-2.41%,-1.14%,-2.39%,-1.36%,33.92%,1.05%,-1.44%,-15.75%,-13.53%,-25.99%,"

",35.11M,32.00M,12.96%,5.62,4.15M,31.22 -47.47%,12.68 29.34%,13.91%,7.79%,1.76,39.97,1.63,0.83,738.30K,"611,269",-27.53%,-20.50%,5.13%,-34.06%,-33.95%,-39.90%,-58.02%,-67.13%,-,2.14,20.33,16.41,16.40,-0.06%,ONT
Artiva Biotherapeutics Inc,Healthcare,Biotechnology,USA,Small,NASD,RUT,563.71M,224.17M,-90.82M,0.00M,7.12,7.15,-,-,-,- -,-,104,"Jul 19, 2024",-,-,-,-,1.62,1.61,-,-,-,24.16,24.16,0.03,0.02,Yes / Yes,-3.31,-2.70,-0.55,24.39%,-4.27%,3.97%,-12.33% -27.38%,- -,-7.24%,-100.00%,27.23%,-,Aug 06 AMC,-0.78% -,49.96%,448.76%,49.29%,-0.27%,-33.76%,-36.58%,-25.65%,-,-,-,9.64%,21.19%,70.33%,"

",48.79M,24.47M,7.85%,3.63,1.92M,14.53 -20.65%,2.22 419.37%,7.58%,9.20%,0.88,61.71,2.23,0.52,528.87K,"275,200",-0.52%,23.32%,8.47%,196.40%,168.76%,366.80%,-,-,-,1.00,35.80,11.78,11.53,-2.12%,ARTV
ODDITY Tech Ltd,Consumer Defensive,Household & Personal Products,Israel,Small,NASD,RUT,595.00M,908.31M,51.55M,739.71M,5.28,6.41,-,-,-,- -,0.00%,658,"Jul 19, 2023",16.31,12.63,-,0.80,2.45,2.01,-,14.44,1.23,2.86,4.06,2.04,2.02,Yes / Yes,0.79,1.02,0.12,-94.27%,706.14%,-19.85%,67.21% 54.03%,35.64% 48.90%,-51.68%,5.15%,-160.48%,-26.16%,Jun 02 BMO,-448.39% 5.36%,39.15%,-0.82%,77.34%,-22.61%,6.51%,16.40%,5.72%,71.09%,6.84%,6.97%,-14.31%,-9.01%,-46.38%,"

",45.11M,28.07M,21.37%,4.14,6.00M,64.23 -79.92%,9.25 39.46%,7.56%,6.59%,1.04,39.76,2.33,0.58,1.45M,"837,726",-15.24%,-21.10%,1.94%,-57.45%,-67.89%,-78.57%,-75.37%,-,-,3.55,11.07,12.48,12.90,3.37%,ODD
American Exceptionalism Acquisition Corp A,Financial,Shell Companies,USA,Small,NYSE,-,573.75M,573.47M,-,-,6.70,0.01,-,-,-,- -,-,2,"Sep 26, 2025",-,-,-,-,1.73,2049.09,-,-,-,20.18,20.18,0.00,0.00,Yes / Yes,-,-,-,-,-,-,- -,- -,-,-,-,-,-,- -,30.25%,0.00%,62.57%,-,-,-,-,-,-,-,0.68%,0.76%,2.51%,"

",34.67M,34.50M,0.70%,2.09,0.24M,11.99 -3.25%,10.49 10.58%,2.56%,2.77%,0.28,53.27,-,0.24,115.44K,"27,569",0.61%,-1.61%,1.75%,1.84%,1.84%,-,-,-,-,-,-,11.63,11.60,-0.26%,AEXA
BitGo Holdings Inc,Financial,Capital Markets,USA,Small,NYSE,-,578.64M,-4.08B,-,-,3.78,44.49,-,-,-,- -,-,603,"Jan 22, 2026",-,22.31,-,-,1.32,0.11,-,-,-,1.08,1.08,1.15,0.01,Yes / Yes,-,0.22,0.01,-36.77%,143.04%,-,- -,85.97% -,-,-,-1747.18%,361.42%,Aug 12 AMC,-230.58% -17.85%,44.10%,-0.09%,10.50%,19.27%,-,-,-,-,-,-,-0.59%,-3.84%,-41.07%,"

",106.81M,64.82M,4.90%,2.09,3.18M,24.50 -79.63%,4.66 6.97%,4.65%,6.24%,0.34,46.49,-,1.16,1.52M,"1,768,652",-0.20%,-3.67%,-58.03%,-54.72%,-77.75%,-,-,-,-,1.31,13.60,4.96,4.99,0.60%,BTGO
W & T Offshore Inc,Energy,Oil & Gas E&P,USA,Small,NYSE,RUT,555.47M,758.18M,-108.57M,561.87M,-1.30,1.00,0.04 (1.09%),0.04 (1.09%),"Aug 19, 2026",- -,-,370,"Jan 28, 2005",-,-,-,0.99,-,3.69,14.37,5.09,1.35,1.17,1.17,-,-,Yes / Yes,-0.74,-0.10,-0.04,92.57%,-263.64%,-,- -,-18.34% 7.66%,3.54%,13.75%,156.44%,32.89%,Aug 05 AMC,-42.86% 3.28%,34.61%,-0.58%,50.65%,12.46%,-10.95%,-,-73.75%,17.80%,0.99%,-19.32%,4.37%,4.67%,28.81%,"

",150.92M,98.70M,18.54%,3.64,18.30M,5.08 -27.56%,1.50 145.33%,7.21%,6.00%,0.24,54.17,0.29,0.82,5.03M,"4,143,203",13.23%,2.51%,-12.59%,48.99%,125.77%,110.29%,-10.68%,13.23%,80.39%,1.00,4.84,3.81,3.68,-3.41%,WTI
Eaton Vance Risk-Managed Diversified Equity Income Fund,Financial,Closed-End Fund - Equity,USA,Small,NYSE,-,572.74M,-,-,-,-,-,-,0.78 (9.17%),"Aug 14, 2026",-2.98% -2.56%,48.18%,-,"Jul 27, 2007",11.50,-,-,-,-,-,-,-,-,-,-,-,-,No / Yes,0.74,-,-,-,-,-,- -,- -,-,-,-,-,-,- -,-,-,21.43%,-,-,-,-,-,-,-,0.88%,1.54%,-0.64%,"

",67.30M,67.30M,0.17%,0.90,0.11M,9.11 -6.64%,7.88 7.99%,0.97%,1.04%,0.09,56.06,0.78,1.43,124.40K,"178,099",0.71%,0.12%,1.43%,-3.51%,-3.51%,-5.86%,4.42%,-22.99%,-11.27%,-,-,8.54,8.51,-0.35%,ETJ
Docebo Inc,Technology,Software - Application,Canada,Small,NASD,-,550.32M,598.37M,33.60M,258.93M,-0.01,1.84,-,-,-,- -,0.00%,966,"Apr 16, 2020",19.28,11.46,0.57,2.13,-,12.04,16.36,21.33,2.31,0.76,0.76,-,-,Yes / Yes,1.15,1.93,0.45,26.31%,10.67%,20.01%,83.32% -,19.31% 31.00%,65.72%,12.33%,-17.19%,13.04%,Aug 07 BMO,26.72% 0.79%,63.20%,0.00%,27.82%,-19.87%,16.23%,195.48%,36.71%,77.21%,8.64%,12.98%,6.90%,16.46%,12.36%,"

",24.89M,9.16M,6.61%,5.25,0.61M,32.35 -31.66%,14.39 53.65%,6.10%,5.36%,1.08,59.90,1.22,0.78,115.38K,"90,261",8.60%,21.02%,27.36%,13.09%,-0.41%,-30.14%,-38.79%,-67.80%,-,1.18,29.46,23.06,22.11,-4.12%,DCBO
Mayville Engineering Company Inc,Industrials,Metal Fabrication,USA,Small,NYSE,RUT,596.20M,760.92M,-17.30M,586.34M,12.77,0.09,-,-,-,- -,-,2400,"May 09, 2019",-,23.00,0.35,1.02,1.83,271.00,-,20.28,1.30,0.92,1.70,0.51,0.49,Yes / Yes,-0.84,1.02,0.12,-16.60%,293.20%,66.37%,- -2.14%,0.44% 8.85%,-196.68%,11.77%,-71.96%,23.16%,Aug 04 AMC,236.45% 8.23%,23.27%,-1.70%,59.44%,1.29%,-3.39%,-6.05%,-3.58%,7.14%,-1.17%,-2.95%,-14.23%,-25.82%,3.36%,"

",25.50M,19.57M,10.59%,3.19,2.07M,38.76 -39.68%,12.25 90.86%,6.17%,7.70%,2.00,32.59,1.26,0.89,650.19K,"575,436",-8.31%,-32.21%,-11.94%,10.23%,24.89%,66.52%,90.24%,37.53%,-,1.00,37.00,22.50,23.38,3.91%,MEC
CorMedix Inc,Healthcare,Biotechnology,USA,Small,NASD,RUT,557.01M,523.15M,181.01M,400.05M,5.57,2.28,-,-,-,- -,0.00%,191,"May 13, 2010",3.38,80.68,-,1.39,1.27,3.12,2.86,2.39,1.31,2.74,2.98,0.33,0.33,Yes / Yes,2.10,0.09,0.24,-75.29%,-82.54%,-,- -,1582.83% 319.75%,883.51%,384.60%,38.69%,226.05%,Aug 13 BMO,25.40% 21.38%,7.88%,0.00%,53.37%,-3.60%,37.51%,65.59%,31.11%,85.83%,48.41%,45.25%,-7.23%,-12.83%,-16.46%,"

",78.40M,72.27M,22.53%,12.70,16.28M,14.96 -52.54%,6.12 15.92%,3.16%,4.23%,0.30,35.23,1.48,1.06,1.28M,"1,353,419",-4.18%,-14.15%,-5.46%,-7.67%,-38.95%,-38.26%,61.36%,19.33%,-17.92%,1.00,15.00,7.30,7.10,-2.74%,CRMD
Yext Inc,Technology,Software - Infrastructure,USA,Small,NYSE,RUT,574.42M,707.24M,39.73M,445.01M,0.24,0.92,-,-,-,- -,0.00%,1120,"Apr 13, 2017",76.50,8.68,1.34,1.29,23.44,6.25,11.04,10.25,1.59,0.72,0.72,9.18,8.41,Yes / Yes,0.07,0.66,0.17,28.30%,-2.94%,6.49%,- -,3.67% 4.72%,277.81%,2.43%,293.22%,-1.43%,Jun 02 AMC,7.69% -2.51%,16.39%,-22.42%,71.60%,-10.45%,7.41%,47.72%,17.25%,74.42%,7.49%,8.93%,4.39%,18.39%,-1.62%,"

",100.13M,83.82M,6.19%,4.11,5.19M,9.20 -37.72%,3.27 75.50%,2.68%,4.06%,0.23,62.71,1.13,0.41,1.26M,"522,279",0.00%,5.52%,56.56%,2.14%,-28.91%,-27.28%,-35.25%,-54.45%,-,2.00,5.00,5.71,5.73,0.35%,YEXT
Gabelli Utility Trust,Financial,Closed-End Fund - Equity,USA,Small,NYSE,-,583.29M,-,-,11.37M,3.04,-,-,0.60 (9.22%),"Aug 17, 2026",0.68% 0.40%,117.30%,-,"Jun 29, 1999",12.06,-,-,51.31,2.14,-,-,-,-,-,-,-,-,No / Yes,0.54,-,-,-,-,-,- -,- -,-,-,-19.10%,21.90%,-,- -,1.08%,0.00%,8.54%,-,-,-,-,-,-,-,1.86%,0.61%,5.44%,"

",89.60M,88.63M,2.32%,8.79,2.06M,7.07 -7.92%,5.42 20.11%,2.01%,2.23%,0.13,54.04,0.52,0.80,233.91K,"188,184",2.36%,-7.26%,4.66%,6.90%,7.96%,7.78%,-3.82%,-18.84%,-0.75%,-,-,6.38,6.51,2.04%,GUT
Core Laboratories Inc,Energy,Oil & Gas Equipment & Services,USA,Small,NYSE,RUT,571.26M,719.74M,26.49M,519.18M,5.94,0.50,-,0.04 (0.32%),"Aug 10, 2026",0.00% -32.24%,6.26%,3300,"Sep 21, 1995",22.07,16.53,1.47,1.10,2.10,25.12,39.15,13.25,1.39,1.55,2.12,0.61,0.56,Yes / Yes,0.56,0.75,0.16,-37.46%,60.58%,11.25%,15.03% -,2.44% 1.56%,-9.40%,0.35%,-43.46%,-4.26%,Jul 29 AMC,26.58% -1.31%,1.46%,0.75%,115.15%,-1.39%,4.46%,9.92%,6.22%,16.66%,7.60%,5.10%,10.10%,6.32%,-18.71%,"

",45.88M,45.21M,9.28%,4.96,4.19M,20.36 -38.85%,9.79 27.17%,4.27%,5.39%,0.58,61.68,1.08,0.87,846.22K,"737,565",13.70%,7.79%,-5.54%,-33.21%,-22.33%,19.37%,-51.73%,-57.04%,-89.20%,3.25,15.17,12.43,12.45,0.16%,CLB
Lotus Technology Inc ADR,Consumer Cyclical,Auto Manufacturers,China,Small,NASD,-,595.76M,1.98B,-464.96M,519.68M,-2.06,0.70,-,-,-,- -,-,1132,"May 06, 2021",-,-,-,1.15,-,1.33,-,-,3.81,0.33,0.38,-,-,No / Yes,-0.71,-0.60,-,2.78%,14.29%,-,22.24% -,278.78% -,58.87%,-43.74%,78.99%,-39.29%,Jun 03,12.50% 6.16%,0.75%,0.00%,0.04%,-0.02%,-21.22%,-,-,8.70%,-78.97%,-89.47%,3.04%,-12.58%,-25.65%,"

",640.67M,635.89M,0.11%,6.63,0.70M,2.30 -59.57%,0.81 14.55%,11.81%,9.50%,0.09,46.59,0.53,3.39,104.98K,"355,449",1.08%,-8.83%,-37.17%,-21.19%,-34.05%,-53.97%,-91.21%,-90.40%,-,3.00,2.40,0.89,0.93,4.49%,LOT
Advent Convertible and Income Fund,Financial,Closed-End Fund - Debt,USA,Small,NYSE,-,573.49M,-,-,42.33M,13.47,-,-,1.40 (10.81%),"Aug 14, 2026",3.84% 1.99%,-,-,"Apr 30, 2003",3.95,-,-,13.55,0.96,-,-,-,-,-,-,-,-,No / Yes,3.29,-,-,-,-,-,- -,- -,-,-,328.90%,4.00%,-,- -,-,-,27.89%,-,-,-,-,-,-,-,3.43%,1.85%,3.55%,"

",44.15M,44.14M,0.22%,0.68,0.10M,13.28 -2.18%,10.77 20.57%,0.79%,1.52%,0.19,61.43,1.33,1.04,141.37K,"147,084",2.20%,0.39%,1.48%,1.72%,3.59%,5.78%,12.49%,-26.44%,-2.15%,-,-,12.88,12.99,0.85%,AVK
