Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Best Buy Co. Inc,Consumer Cyclical,Specialty Retail,USA,NYSE,S&P 500,13.21,5.05,6.96%,209.53M,7.60%,13.97B,9.47,7.04,-9.52%,194.94M,-2.66%,16.37B,1.52,1.23,98.38%,11.21%,-10.35%,1.07B,0.34,1.36%,10.12%,4.55,-13.46%,41.69B,5.28,8.08%,7.26%,21.85M,-0.37%,12.63,8.04,6.24%,37.04%,84.99 -21.54%,-15.17%,8.29,11.11,-7.10% -5.92%,16.54%,54.99 21.26%,-18.98%,3.98 (5.97%),6.34,-3.43% -2.48%,23.96%,4.12%,3.69%,-35.17%,3.80 (5.70%),0.39,17.90%,4.20%,2.55,101.34%,"Mar 24, 2026",0.43,0.39%,2.56%,53.06,2.62,2.58% 11.55%,1.11,371.28%,2.04%,1.43,74.65,75.40%,1.39,-0.96%,-0.22%,1.13,65.60,85000,1.18,Mar 03 BMO,-7.11%,4.80M,66.68,"Apr 18, 1985",Yes / Yes,6.15% -0.43%,"

","5,425,238",1.65%,BBY
Bath & Body Works Inc,Consumer Cyclical,Specialty Retail,USA,NYSE,-,6.39,3.25,1.07%,204.72M,-8.61%,4.26B,7.33,2.84,3.11%,202.53M,-8.05%,8.26B,122.17,0.29,98.00%,6.64%,9.42%,649.00M,0.58,-17.01%,-11.63%,2.43,-34.73%,7.29B,-,6.51%,13.06%,13.44M,3.59%,-7.77,4.47,0.06%,-,35.21 -40.93%,-39.18%,4.66,4.92,- -,20.28%,14.27 45.71%,-47.14%,0.82 (3.93%),5.99,-1.20% -1.55%,46.33%,7.17%,4.98%,-53.78%,0.80 (3.85%),1.13,-20.88%,15.43%,1.21,-70.59%,"Feb 20, 2026",0.83,-0.23%,8.90%,39.82,2.50,0.00% 21.67%,1.27,-,-9.60%,1.45,25.25,22.16%,-,-2.30%,-6.38%,1.16,22.29,59210,-,Mar 04 BMO,-18.35%,5.54M,20.80,"Apr 01, 1982",Yes / Yes,13.83% 3.62%,"

","6,407,587",-6.68%,BBWI
Banco Bilbao Vizcaya Argentaria S.A. ADR,Financial,Banks - Diversified,Spain,NYSE,-,10.31,2.07,0.00%,5.69B,-7.83%,121.34B,8.03,2.65,-,5.69B,-16.95%,-,0.72,0.58,3.16%,0.04%,-2.65%,11.87B,1.35,12.36%,-0.55%,1.03,15.49%,89.77B,1.80,12.51%,1.31%,2.01M,-8.54%,11.84,-,11.20%,18.99%,26.20 -18.63%,53.82%,-,0.91,24.60% 66.09%,5.98%,11.59 83.95%,169.19%,1.17 (5.47%),-,23.82% 18.72%,-,2.50%,2.14%,277.60%,0.83 (3.88%),-,10.78%,29.08%,0.75,214.85%,"Apr 09, 2026",-,-0.07%,13.22%,36.49,2.19,39.76% 70.55%,0.28,19.94%,-7.80%,0.90,25.57,50.74%,3.13,1.05%,-10.62%,0.79,21.53,127174,1.95,Feb 05 BMO,8.40%,1.95M,21.32,"Dec 14, 1988",Yes / Yes,0.34% 2.81%,"

","1,537,161",-0.98%,BBVA
Brookfield Business Corp,Financial,Asset Management,USA,NYSE,RUT,-,-11.06,77.18%,95.93M,-3.40%,3.19B,-,-,0.00%,21.89M,-7.96%,12.58B,-,-,27.70%,10.66%,-6.78%,-875.00M,0.45,-,1.25%,26.21,-1.33%,7.17B,-,-,-4.93%,2.33M,-7.25%,-5.12,2.58,-,-301.45%,38.25 -12.99%,22.13%,12.88,-,- -,-12.21%,21.52 54.66%,71.99%,-,9.80,1.76% -5.69%,19.27%,4.13%,3.66%,-,0.25 (0.75%),1.75,-2778.38%,5.08%,1.28,-,"Nov 28, 2025",1.60,-12.67%,-12.21%,37.77,-,9.58% -,1.61,-,-5.57%,1.46,-,-,-,-24.67%,-6.50%,1.96,34.38,-,-,-,-0.46%,89.02K,33.28,"Mar 04, 2022",Yes / Yes,- -,"

","174,699",-3.20%,BBUC
Brookfield Business Partners L.P,Industrials,Conglomerates,Canada,NYSE,-,-,-0.26,5.84%,88.68M,-3.67%,2.91B,13.57,2.42,0.00%,83.50M,-8.45%,43.65B,-,0.36,83.89%,0.07%,-6.33%,-26.00M,0.11,1060.00%,0.01%,2.12,20.17%,26.76B,1.24,39.08%,-0.03%,0.06M,-6.73%,26.55,0.18,-,-1.29%,37.75 -13.03%,38.99%,180.75,2.00,- 23.33%,-0.06%,18.63 76.22%,80.19%,0.25 (0.76%),6.57,-20.58% -5.35%,17.21%,3.65%,3.45%,27.55%,0.25 (0.76%),1.63,48.08%,12.91%,1.18,-,"Nov 28, 2025",1.53,-34.13%,-0.10%,37.26,1.57,0.00% 0.00%,1.83,76.44%,-5.92%,1.33,40.71,-,19.07,-4.48%,-6.80%,1.73,34.13,72000,18.49,Jan 30 BMO,6.70%,26.41K,32.83,"Jun 01, 2016",Yes / Yes,80.00% 109.51%,"

","45,787",-3.81%,BBU
Beacon Financial Corp,Financial,Banks - Regional,USA,NYSE,RUT,22.63,1.28,1.43%,84.03M,-2.56%,2.43B,7.42,3.91,-0.62%,82.62M,-5.05%,-,-,0.84,91.54%,4.47%,11.38%,59.21M,2.68,122.49%,4.56%,4.42,9.36%,907.59M,0.98,8.40%,0.33%,3.70M,9.90%,29.70,-,-,3.23%,32.00 -9.44%,8.66%,-,11.56,-20.07% -,1.82%,22.27 30.13%,3.02%,1.26 (4.35%),-,24.71% 13.11%,-,3.32%,3.47%,31.25%,1.00 (3.46%),-,-10.77%,15.83%,1.05,7.10%,"Feb 13, 2026",-,40.56%,6.52%,42.25,1.57,16.78% 3.62%,0.18,39.36%,-5.45%,0.64,34.57,83.79%,0.35,93.86%,0.22%,0.80,29.62,1972,0.30,Jan 28 AMC,10.52%,836.73K,28.98,"Jun 28, 2000",Yes / Yes,-0.37% -2.29%,"

","667,925",-2.16%,BBT
BlackRock Taxable Municipal Bond Trust,Financial,Closed-End Fund - Debt,USA,NYSE,-,19.20,0.85,-,61.79M,-2.45%,1.01B,-,-,-,61.79M,0.80%,-,-,-,41.30%,0.04%,-5.66%,-,-,-,-,0.07,-0.73%,-,-,-,-,0.02M,0.00%,-,-,-,-,17.45 -6.48%,-1.69%,-,-,- -,-,15.37 6.18%,-6.22%,-,-,- -,-,0.63%,0.61%,-32.44%,1.16 (7.10%),-,-,-,0.11,-26.85%,"Mar 13, 2026",-,-,-,38.37,-,-1.80% -3.42%,-,-,-1.38%,0.71,-,464.18%,-,-,-0.63%,0.57,16.40,-,-,-,-0.59%,312.84K,16.32,"Aug 27, 2010",No / Yes,- -,"

","177,842",-0.49%,BBN
BridgeBio Pharma Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.78,14.26%,194.77M,-1.68%,12.67B,79.84,0.82,-4.05%,166.22M,-13.07%,14.82B,-,-0.65,88.72%,12.73%,-11.85%,-724.93M,25.24,52.87%,1.57%,7.58,26.10%,502.08M,-,145.95%,-78.14%,21.17M,-14.55%,-10.71,21.55,-,-,84.94 -23.05%,102.79%,3.03,-,-5.07% 0.09%,-116.04%,28.33 130.75%,295.64%,-,-,86.30% 127.44%,95.28%,3.97%,5.91%,5.05%,-,29.52,-32.90%,-100.00%,3.58,-,-,2.68,126.26%,-144.39%,37.94,1.27,- -,2.77,28.78%,-6.03%,1.18,101.10,-,-,2521.18%,-11.26%,1.16,66.17,839,-,Feb 24 AMC,12.42%,2.79M,65.36,"Jun 27, 2019",Yes / Yes,-40.17% 5.00%,"

","3,243,779",-1.22%,BBIO
Banco Bradesco S.A. ADR,Financial,Banks - Regional,Brazil,NYSE,-,9.17,0.40,0.00%,5.28B,-10.02%,19.43B,6.38,0.58,-,5.28B,-6.84%,-,0.52,0.12,24.26%,0.27%,2.79%,4.24B,0.30,12.56%,1.42%,0.38,19.87%,65.21B,1.20,13.79%,1.12%,14.24M,10.51%,3.08,-,12.20%,14.19%,4.28 -14.12%,82.67%,-,0.42,1.27% 5.94%,4.39%,1.91 92.67%,64.63%,0.28 (7.69%),-,6.50% 10.13%,-,3.36%,3.16%,28.11%,0.22 (5.95%),-,32.42%,7.77%,0.15,69.61%,"Mar 04, 2026",-,16.36%,6.51%,38.50,2.00,0.00% 0.00%,0.46,70.00%,-8.13%,0.54,4.05,6.81%,4.44,32.86%,-3.18%,2.18,3.74,82095,1.97,Feb 05 AMC,10.98%,37.59M,3.68,"Nov 21, 2001",Yes / Yes,0.00% 5.07%,"

","81,761,632",-1.60%,BBD
BBVA Argentina ADR,Financial,Banks - Regional,Argentina,NYSE,-,12.22,1.14,0.11%,204.24M,-7.47%,2.83B,8.24,1.68,0.00%,204.01M,-25.94%,-,0.11,0.31,8.87%,0.75%,-17.49%,186.38M,0.62,42.28%,18.49%,2.22,11.85%,4.59B,1.20,52.89%,1.17%,1.53M,-22.93%,11.58,-,72.90%,7.66%,22.92 -39.49%,-24.56%,-,1.90,-23.58% 3.33%,5.54%,7.71 79.88%,244.58%,0.21 (1.48%),-,-0.22% 20.02%,-,6.64%,6.80%,604.13%,0.10 (0.71%),-,-47.63%,15.48%,1.07,-9.00%,"Feb 19, 2026",-,-15.01%,4.06%,32.69,2.20,- -,8.01,-54.75%,-13.88%,1.17,20.01,81.67%,0.56,-13.81%,-21.16%,0.93,14.27,6689,0.42,Mar 04 AMC,-9.24%,687.09K,13.87,"Nov 24, 1993",Yes / Yes,-56.84% -11.72%,"

","637,428",-2.80%,BBAR
BigBear.ai Holdings Inc,Technology,Information Technology Services,USA,NYSE,RUT,-,-1.00,1.10%,476.06M,7.32%,2.02B,-,-0.38,-0.83%,470.81M,-5.56%,1.84B,-,-0.08,41.47%,28.14%,-30.33%,-293.91M,15.85,63.41%,13.05%,1.78,-13.79%,127.67M,3.04,-25.00%,-47.47%,132.49M,-21.30%,1.40,6.90,-,-96.66%,9.39 -54.74%,1.19%,0.62,-,4.91% -427.80%,-41.45%,2.36 80.08%,33.65%,-,-,-6.26% -,22.31%,8.89%,8.43%,-,-,14.45,19.23%,-65.33%,0.36,-,-,1.78,-19.32%,-230.21%,47.11,2.25,- -,1.78,96.89%,3.02%,3.25,5.33,-,0.19,-37.71%,-16.52%,0.93,4.04,579,0.16,Mar 02 AMC,-27.14%,74.45M,4.25,"Apr 05, 2021",Yes / Yes,83.33% -18.06%,"

","69,235,523",5.20%,BBAI
BlackBerry Ltd,Technology,Software - Infrastructure,Canada,NYSE,-,182.98,0.02,0.31%,590.39M,1.47%,2.03B,20.07,0.17,-19.86%,588.30M,-0.58%,1.95B,-,0.04,46.71%,3.95%,-17.70%,11.30M,3.80,600.00%,-2.55%,3.02,-9.47%,534.80M,2.74,22.45%,1.67%,23.24M,-9.23%,1.26,6.67,-,2.88%,5.32 -35.34%,-22.00%,0.52,47.85,- 11.28%,1.18%,2.80 22.86%,-13.78%,-,27.88,-9.35% -12.45%,72.42%,4.09%,3.30%,-63.60%,-,3.65,108.84%,9.37%,0.12,-56.62%,-,2.14,-11.60%,2.11%,45.11,2.64,- -,2.14,223.66%,-0.06%,1.72,4.81,-,0.31,-0.84%,-5.86%,0.73,3.55,1820,0.29,Dec 18 AMC,-15.23%,7.68M,3.44,"Feb 04, 1999",Yes / Yes,25.00% 4.57%,"

","5,636,416",-3.10%,BB
Baxter International Inc,Healthcare,Medical Instruments & Supplies,USA,NYSE,S&P 500,-,-1.68,0.94%,514.28M,-13.16%,9.10B,8.69,2.03,0.00%,509.64M,-15.88%,16.89B,3.17,0.32,108.38%,8.37%,-6.35%,-863.00M,0.81,-12.86%,7.67%,4.45,-24.98%,11.24B,1.48,5.65%,-3.93%,42.64M,-7.43%,11.92,4.62,2.74%,-13.75%,37.74 -53.13%,-50.08%,3.83,27.41,24.78% -,-5.45%,17.40 1.67%,-55.45%,0.08 (0.46%),10.11,-8.14% -0.75%,32.95%,3.83%,4.25%,-77.34%,0.36 (2.04%),1.50,-32.06%,6.13%,0.88,-55.17%,"Feb 27, 2026",1.56,-12.54%,-7.68%,32.51,2.90,-23.25% -11.35%,2.31,-115.52%,-13.52%,0.56,20.23,-,1.60,8.03%,-12.13%,1.12,18.60,37500,1.58,Feb 12 BMO,-23.90%,9.58M,17.69,"May 16, 1961",Yes / Yes,-32.84% 5.28%,"

","10,708,219",-4.89%,BAX
Atlanta Braves Holdings Inc,Communication Services,Entertainment,USA,NASD,RUT,-,-0.38,26.28%,51.83M,0.07%,2.80B,82.92,0.53,-0.27%,47.12M,10.01%,3.54B,-,-0.84,69.96%,3.71%,13.40%,-23.37M,3.82,95.95%,-,4.89,1.82%,732.49M,5.25,3616.67%,-1.44%,1.75M,10.87%,8.33,25.11,-,-4.45%,47.18 -7.29%,9.71%,1.74,-,12.39% -15.30%,-2.03%,35.46 23.35%,27.19%,-,38.41,7.56% 6.77%,19.86%,2.50%,2.60%,46.93%,-,4.84,26.43%,2.27%,1.02,-,-,0.42,10.52%,-3.19%,66.36,1.50,- -,0.42,-114.79%,2.33%,0.76,61.00,-,1.60,17.62%,6.90%,0.76,43.98,1610,1.19,Feb 25 BMO,4.63%,357.82K,43.74,"Apr 18, 2016",Yes / Yes,-19.28% 16.40%,"

","272,790",-0.55%,BATRK
Atlanta Braves Holdings Inc,Communication Services,Entertainment,USA,NASD,RUT,-,-0.38,85.14%,10.32M,0.10%,2.80B,128.43,0.38,-0.09%,9.50M,9.99%,3.54B,-,-0.76,12.39%,3.70%,13.97%,-23.37M,3.82,84.98%,-,5.64,4.69%,732.49M,5.82,778.89%,-1.44%,0.35M,14.05%,8.33,25.11,-,-4.45%,50.50 -4.04%,11.02%,1.93,-,12.39% -15.30%,-2.03%,38.67 25.32%,39.17%,-,38.41,7.56% 6.77%,19.86%,2.08%,3.00%,58.94%,-,4.84,26.43%,2.27%,1.23,-,-,0.42,10.52%,-3.19%,66.66,1.80,- -,0.42,-114.79%,2.50%,0.76,58.60,-,1.60,17.62%,8.26%,0.77,48.71,1610,1.19,Feb 25 BMO,7.27%,62.31K,48.46,"Apr 18, 2016",Yes / Yes,-32.74% 11.54%,"

","47,770",-0.51%,BATRA
Credicorp Ltd,Financial,Banks - Regional,Peru,NYSE,-,13.55,24.40,32.96%,79.37M,-4.56%,26.29B,10.15,32.58,0.00%,53.32M,-9.09%,-,0.70,7.24,72.41%,2.50%,25.62%,1.94B,3.11,16.93%,1.08%,2.81,27.15%,8.46B,2.30,11.74%,2.63%,1.33M,15.18%,143.76,-,14.51%,18.88%,380.20 -13.05%,81.59%,-,10.84,17.09% 81.27%,11.16%,165.51 99.73%,153.61%,15.61 (4.72%),-,17.59% 11.45%,-,4.04%,3.40%,116.08%,10.84 (3.28%),-,32.48%,33.08%,11.94,162.01%,"May 19, 2025",-,17.30%,22.94%,43.60,1.75,- -,0.40,56.47%,-4.12%,0.91,350.76,58.77%,0.90,36.84%,-0.29%,1.30,334.18,51005,0.52,Feb 13 BMO,23.30%,473.04K,330.57,"Oct 25, 1995",Yes / Yes,-9.24% -1.19%,"

","614,106",-1.08%,BAP
Banner Corp,Financial,Banks - Regional,USA,NASD,RUT,10.65,5.64,2.48%,34.10M,2.09%,2.05B,9.57,6.28,0.00%,33.25M,-6.24%,-,-,1.37,90.82%,1.96%,-7.18%,195.38M,2.33,3.99%,-1.01%,2.46,-11.37%,879.74M,1.05,7.08%,1.20%,0.65M,-4.12%,57.08,-,-,10.50%,69.83 -13.96%,-6.12%,-,8.26,-0.19% 11.56%,9.54%,54.01 11.25%,-4.36%,2.01 (3.35%),-,11.13% 7.38%,-,3.67%,3.24%,6.56%,1.96 (3.26%),-,15.74%,27.16%,2.07,49.82%,"Feb 03, 2026",-,5.56%,22.21%,40.62,2.17,2.88% 3.63%,0.05,11.54%,-3.86%,0.88,71.17,34.77%,0.19,3.30%,-4.93%,1.95,60.50,1943,0.05,Jan 21 AMC,-5.94%,265.23K,60.08,"Nov 01, 1995",Yes / Yes,2.64% -0.54%,"

","516,047",-0.69%,BANR
Bancfirst Corp,Financial,Banks - Regional,USA,NASD,RUT,15.30,7.11,37.31%,33.54M,-1.06%,3.65B,15.25,7.14,-0.02%,21.03M,-6.56%,-,-,1.75,50.47%,3.79%,-2.14%,240.61M,3.89,-1.50%,-0.61%,6.29,-20.26%,939.51M,1.97,1.90%,1.69%,0.80M,2.65%,55.28,-,-,13.85%,138.77 -21.58%,-3.77%,-,15.37,7.18% 18.85%,12.19%,97.02 12.17%,22.51%,1.99 (1.82%),-,16.56% 15.06%,-,3.77%,3.23%,56.66%,1.90 (1.75%),-,10.39%,32.48%,3.88,265.39%,"Mar 31, 2026",-,4.95%,25.61%,41.24,3.00,7.72% 7.56%,0.41,4.86%,-5.20%,0.63,123.67,26.72%,0.07,4.13%,-3.07%,0.84,111.49,2260,0.06,Jan 22 AMC,-8.98%,126.68K,108.83,"Mar 26, 1990",Yes / Yes,-2.05% 4.16%,"

","105,930",-2.39%,BANF
Banc of California Inc,Financial,Banks - Regional,USA,NYSE,RUT,14.62,1.17,6.52%,149.96M,-7.36%,2.66B,8.29,2.06,-81.10%,145.32M,-15.00%,-,0.32,0.38,86.11%,4.81%,-9.47%,189.06M,1.46,46.43%,-0.58%,2.80,0.71%,1.82B,0.87,20.41%,0.67%,6.99M,-11.30%,19.57,-,25.84%,6.50%,21.61 -20.82%,23.81%,-,10.41,-38.93% -,3.13%,11.52 48.52%,-0.70%,0.40 (2.34%),-,3.69% 42.45%,-,3.64%,3.71%,-11.89%,0.40 (2.34%),-,129.80%,17.21%,0.74,13.84%,"Mar 16, 2026",-,-3.74%,10.39%,28.11,1.27,18.56% 10.76%,0.11,51.22%,-11.98%,0.75,23.59,34.19%,0.89,1.18%,-13.75%,1.11,17.87,1904,0.71,Jan 21 AMC,0.30%,2.50M,17.11,"Aug 23, 2002",Yes / Yes,13.98% 1.21%,"

","2,763,541",-4.25%,BANC
Brookfield Asset Management Ltd,Financial,Asset Management,USA,NYSE,-,30.14,1.53,74.03%,1.61B,-1.45%,75.46B,20.80,2.21,0.00%,425.34M,-7.27%,79.73B,1.27,0.43,21.09%,3.38%,-13.19%,2.48B,15.66,13.14%,-0.72%,4.90,-21.93%,4.82B,9.13,18.63%,22.98%,14.38M,-12.06%,5.05,47.67,16.38%,43.73%,64.10 -28.13%,-8.41%,0.97,33.14,212.50% -,23.45%,41.78 10.27%,33.73%,1.96 (4.25%),27.23,407.35% -,96.43%,3.42%,3.52%,-,1.82 (3.94%),16.55,17.24%,59.95%,1.80,-,"Feb 27, 2026",1.43,899.38%,51.59%,36.69,2.11,74.38% -,1.43,-21.40%,-7.03%,1.39,61.39,114.55%,0.45,1061.67%,-9.77%,1.46,47.26,5800,0.31,Feb 04 BMO,-16.58%,2.93M,46.07,"Jul 02, 1962",Yes / Yes,7.23% -3.63%,"

","4,284,814",-2.52%,BAM
Ball Corp,Consumer Cyclical,Packaging & Containers,USA,NYSE,S&P 500,18.84,3.32,0.25%,266.08M,-6.85%,16.64B,13.85,4.51,-2.89%,265.40M,-3.52%,22.79B,1.15,0.85,88.13%,1.70%,28.19%,914.00M,1.26,11.20%,-1.33%,1.90,24.02%,13.18B,3.06,13.71%,4.91%,4.52M,18.05%,20.43,13.65,12.00%,16.17%,68.29 -8.43%,19.84%,4.58,21.11,13.85% 13.53%,7.20%,43.51 43.71%,11.50%,0.82 (1.30%),11.85,-4.82% 2.31%,15.15%,2.30%,2.12%,-23.94%,0.80 (1.28%),1.73,271.62%,9.88%,1.48,83.43%,"Mar 02, 2026",0.75,11.73%,6.93%,43.85,1.94,0.00% 5.92%,1.11,682.38%,-5.49%,1.12,70.75,24.13%,1.36,17.65%,4.13%,0.85,63.22,16000,1.34,Feb 03 BMO,15.53%,2.38M,62.53,"Dec 17, 1973",Yes / Yes,1.47% 7.51%,"

","2,024,777",-1.09%,BALL
Braskem S.A. ADR,Basic Materials,Chemicals,Brazil,NYSE,-,-,-2.26,0.00%,172.53M,28.33%,847.98M,-,-1.53,-,172.53M,34.29%,11.40B,-,-0.99,1.95%,2.40%,60.10%,-899.84M,0.07,89.32%,-1.22%,2.55,44.13%,12.93B,-,-183.33%,-5.38%,4.14M,66.61%,-1.66,0.61,51.38%,-8638.28%,4.95 -0.81%,35.03%,8.06,-,- -24.21%,-8.44%,2.32 111.85%,-38.94%,-,86.11,-9.81% 1.60%,4.36%,12.89%,7.86%,-54.95%,-,0.88,36.31%,-5.29%,0.33,-62.99%,"Dec 10, 2021",0.61,-10.68%,-6.96%,72.70,2.64,- -,1.18,95.53%,24.94%,1.72,4.16,-,-,-17.20%,39.63%,5.49,4.91,8382,-,Nov 10 AMC,53.36%,1.62M,4.91,"Dec 21, 1998",No / Yes,150.44% 3.60%,"

","8,885,767",0.10%,BAK
Booz Allen Hamilton Holding Corp,Industrials,Consulting Services,USA,NYSE,-,12.17,6.73,1.09%,120.86M,3.88%,9.88B,13.10,6.25,1.82%,119.28M,-3.70%,13.13B,4.49,1.33,102.64%,8.79%,-0.73%,832.81M,0.87,-4.57%,1.93%,3.67,-20.65%,11.41B,9.66,3.12%,12.01%,10.49M,-2.93%,8.48,11.20,2.92%,74.53%,130.91 -37.45%,-24.41%,7.31,10.58,28.23% 16.31%,16.53%,73.93 10.77%,-14.95%,2.25 (2.75%),10.35,12.72% 9.93%,20.94%,3.31%,4.20%,6.70%,2.24 (2.74%),1.15,0.34%,9.70%,3.29,181.41%,"Feb 13, 2026",1.81,-3.13%,7.30%,50.35,3.19,10.54% 14.87%,1.81,12.31%,2.45%,0.36,106.82,28.69%,4.04,-10.19%,-5.11%,0.86,79.80,35800,3.92,Jan 23 BMO,-15.31%,2.85M,81.89,"Nov 17, 2010",Yes / Yes,29.76% -4.44%,"

","2,456,970",2.62%,BAH
Bank Of America Corp,Financial,Banks - Diversified,USA,NYSE,S&P 500,12.72,3.82,0.21%,7.21B,-2.39%,349.07B,9.81,4.96,-2.58%,7.16B,-12.17%,-,0.70,0.99,77.94%,1.41%,-10.08%,29.17B,1.79,13.52%,-0.45%,2.51,-3.91%,195.40B,1.27,14.59%,0.92%,101.11M,-11.56%,38.44,-,14.01%,10.23%,57.55 -15.48%,17.32%,-,8.04,6.17% 15.28%,4.97%,33.06 47.10%,42.68%,1.19 (2.45%),-,18.13% 15.40%,-,2.97%,2.94%,31.71%,1.10 (2.26%),-,19.53%,18.07%,1.55,259.23%,"Mar 06, 2026",-,-1.77%,14.93%,33.17,1.57,7.89% 8.45%,0.95,18.88%,-6.73%,1.26,62.15,28.33%,2.37,-0.95%,-8.98%,1.17,49.81,213000,0.93,Jan 14 BMO,-3.69%,40.25M,48.64,"Jun 05, 1979",Yes / Yes,2.24% 2.18%,"

","46,943,030",-2.35%,BAC
Alibaba Group Holding Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,18.01,7.26,0.13%,2.25B,-9.24%,293.87B,14.97,8.74,0.00%,2.24B,-17.81%,286.42B,2.71,1.73,12.21%,1.75%,-17.26%,17.40B,2.09,-36.66%,-1.64%,3.53,-0.10%,140.32B,2.02,45.59%,6.75%,39.26M,-10.77%,64.65,5.05,5.53%,12.39%,192.67 -32.12%,-5.80%,25.88,820.85,28.69% -1.31%,9.62%,94.97 37.71%,48.35%,1.04 (0.80%),13.61,1.27% 13.54%,40.73%,2.52%,2.55%,-43.15%,1.05 (0.80%),2.04,50.76%,11.44%,4.96,84.10%,"Jun 12, 2025",1.46,5.14%,12.40%,21.46,1.36,- -,1.46,-51.71%,-13.20%,0.45,201.02,13.49%,0.27,4.92%,-16.78%,0.98,130.35,124320,0.25,Mar 19 BMO,-9.92%,11.13M,130.79,"Sep 19, 2014",Yes / Yes,-27.01% 1.67%,"

","10,885,189",0.34%,BABA
Boeing Co,Industrials,Aerospace & Defense,USA,NYSE,"DJIA, S&P 500",121.90,1.90,0.17%,784.70M,1.57%,181.50B,47.88,4.83,-1.45%,784.00M,-2.05%,208.48B,0.52,-0.34,73.11%,1.75%,14.11%,1.89B,2.03,16.35%,2.26%,1.88,0.16%,89.46B,33.29,248.62%,1.38%,13.69M,6.44%,6.94,6.17,91.74%,289.00%,254.35 -9.14%,45.88%,37.44,-,- -,3.56%,128.88 79.32%,9.06%,0.03 (0.01%),-,10.33% 8.99%,4.85%,3.69%,2.99%,3.53%,-,2.33,111.69%,-5.95%,7.26,90.89%,"Feb 13, 2020",0.40,34.49%,2.11%,48.70,1.67,- -,1.19,285.21%,-1.30%,1.10,273.21,0.00%,10.33,57.10%,-1.48%,1.46,222.06,182000,8.72,Jan 27 BMO,5.56%,7.29M,231.11,"Sep 05, 1934",Yes / Yes,2362.26% 5.98%,"

","10,648,470",4.08%,BA
Barrick Mining Corp,Basic Materials,Gold,Canada,NYSE,-,15.41,2.95,0.65%,1.68B,-10.48%,76.09B,11.25,4.04,0.00%,1.66B,-4.10%,83.45B,0.54,0.87,68.54%,1.07%,12.15%,4.99B,4.51,46.11%,0.79%,1.18,66.80%,16.86B,2.87,14.20%,10.07%,17.80M,4.29%,15.85,11.35,20.70%,19.64%,54.69 -16.95%,146.05%,4.00,18.42,128.90% 17.48%,16.00%,17.00 167.18%,178.65%,0.92 (2.04%),8.42,15.10% 6.13%,48.22%,4.35%,3.91%,136.95%,0.84 (1.86%),4.95,140.75%,46.90%,2.19,242.65%,"Feb 27, 2026",2.33,30.45%,29.62%,41.63,1.56,21.74% 21.00%,2.92,151.95%,-4.91%,0.42,59.76,28.39%,0.18,61.75%,-5.00%,0.70,45.36,26800,0.17,Feb 05 BMO,35.40%,15.12M,45.42,"Feb 01, 1985",Yes / Yes,16.01% 15.32%,"

","10,651,115",0.13%,B
AZZ Inc,Industrials,Specialty Business Services,USA,NYSE,RUT,11.66,10.64,1.60%,29.86M,-8.79%,3.70B,18.30,6.78,-6.51%,29.38M,-1.98%,4.27B,-,1.22,95.40%,3.29%,17.21%,321.54M,2.29,16.65%,0.96%,5.57,6.27%,1.62B,2.81,11.70%,14.37%,0.97M,15.72%,44.19,5972.58,-,27.38%,141.18 -12.15%,39.53%,0.02,8.64,-18.91% -0.53%,17.14%,70.90 74.94%,197.79%,0.77 (0.62%),12.57,44.25% 8.24%,24.11%,3.46%,2.85%,138.06%,0.77 (0.62%),2.64,613.40%,15.57%,4.10,121.64%,"Feb 05, 2026",1.21,1.53%,19.89%,37.48,1.91,0.00% 0.00%,1.66,21.91%,-7.46%,1.14,141.11,38.05%,0.43,5.47%,-0.86%,1.08,129.03,3684,0.42,Jan 07 AMC,13.31%,173.61K,124.03,"Nov 01, 1982",Yes / Yes,3.12% 1.82%,"

","187,717",-3.88%,AZZ
